Rk,Player,Pos,Age,PER,BPM,VORP,WS,PTS,AST,TRB
354.0,Mike Muscala,C,31.0,12.799999999999999,-0.5666666666666667,0.26666666666666666,1.6666666666666667,0.1832829808660624,0.07165109034267907,0.25866666666666666
355.0,Svi Mykhailiuk,SF,25.0,14.533333333333333,1.1666666666666665,0.16666666666666666,0.5333333333333333,0.19234642497482377,0.14018691588785046,0.12266666666666666
356.0,Larry Nance Jr.,C,30.0,16.0,2.0,1.4,4.9,0.2054380664652567,0.1682242990654205,0.432
357.0,Andrew Nembhard,SG,23.0,10.0,-3.2,-0.6,1.2,0.2870090634441087,0.4205607476635514,0.216
358.0,Aaron Nesmith,SF,23.0,10.5,-3.0,-0.4,2.0,0.3051359516616314,0.1214953271028037,0.304
359.0,Raul Neto,PG,30.0,12.6,-0.2,0.2,1.5,0.0996978851963746,0.1495327102803738,0.08
360.0,Georges Niang,PF,29.0,10.9,-1.4,0.2,2.5,0.2477341389728096,0.0934579439252336,0.192
361.0,Daishen Nix,PG,20.0,5.3,-6.5,-1.0,-1.2,0.120845921450151,0.2149532710280373,0.136
362.0,Zeke Nnaji,PF,22.0,12.5,-3.7,-0.3,1.6,0.1570996978851963,0.02803738317757,0.208
363.0,Nerlens Noel,C,28.0,6.066666666666666,-5.366666666666667,-0.06666666666666667,0.0,0.05438066465256794,0.0654205607476635,0.2213333333333333
364.0,Jaylen Nowell,SG,23.0,13.7,-2.5,-0.2,1.2,0.3262839879154078,0.1869158878504673,0.208
365.0,Frank Ntilikina,SG,24.0,5.2,-6.7,-0.7,-0.1,0.0876132930513595,0.1121495327102803,0.104
366.0,Kendrick Nunn,SG,27.0,11.299999999999999,-3.3666666666666667,-0.26666666666666666,0.13333333333333333,0.2145015105740181,0.12461059190031147,0.1253333333333333
367.0,Jusuf Nurkić,C,28.0,17.3,0.1,0.7,2.7,0.4018126888217522,0.2710280373831776,0.728
368.0,Jordan Nwora,SF,24.0,12.200000000000001,-2.1,0.0,1.0,0.2789526686807653,0.14018691588785043,0.30666666666666664
369.0,Royce O'Neale,SF,29.0,9.2,-1.1,0.5,2.9,0.2658610271903323,0.3457943925233645,0.408
370.0,Chuma Okeke,SF,24.0,9.1,-1.6,0.1,0.7,0.1419939577039275,0.1308411214953271,0.288
371.0,Josh Okogie,SG,24.0,13.3,-0.2,0.6,2.8,0.2205438066465256,0.1401869158878504,0.28
372.0,Onyeka Okongwu,C,22.0,19.4,0.8,1.3,7.1,0.2990936555891239,0.0934579439252336,0.5760000000000001
373.0,Isaac Okoro,SF,22.0,10.7,-0.3,0.7,4.2,0.1933534743202417,0.102803738317757,0.2
374.0,KZ Okpala,PF,23.0,6.2,-3.2,-0.1,0.3,0.039274924471299,0.0373831775700934,0.08
375.0,Victor Oladipo,SG,30.0,10.6,-2.1,0.0,0.6,0.323262839879154,0.3271028037383178,0.24
376.0,Kelly Olynyk,C,31.0,14.4,0.4,1.2,4.3,0.377643504531722,0.3457943925233645,0.496
377.0,Eugene Omoruyi,SF,25.0,10.9,-4.466666666666667,-0.26666666666666666,0.39999999999999997,0.21752265861027184,0.0685358255451713,0.2293333333333333
378.0,Cedi Osman,SF,27.0,12.0,-0.7,0.5,3.3,0.2628398791540785,0.1401869158878504,0.184
379.0,Kelly Oubre Jr.,SF,27.0,14.8,-1.1,0.3,1.7,0.6132930513595166,0.102803738317757,0.416
380.0,Chris Paul,PG,37.0,17.7,3.2,2.5,6.2,0.4199395770392749,0.8317757009345795,0.344
381.0,Cameron Payne,PG,28.0,13.2,-1.2,0.2,1.1,0.311178247734139,0.4205607476635514,0.176
382.0,Gary Payton II,SG,30.0,14.1,0.7000000000000001,0.13333333333333333,0.6333333333333333,0.14501510574018125,0.1246105919003115,0.26666666666666666
383.0,Theo Pinson,SG,27.0,10.1,-3.4,-0.1,0.5,0.0725075528700906,0.1121495327102803,0.128
384.0,Scotty Pippen Jr.,PG,22.0,9.6,-5.9,0.0,0.0,0.0694864048338368,0.02803738317757,0.0559999999999999
385.0,Mason Plumlee,C,32.0,19.266666666666666,2.0,1.4666666666666668,5.266666666666667,0.30715005035246723,0.26479750778816197,0.68
386.0,Jakob Poeltl,C,27.0,21.266666666666666,2.1333333333333333,1.2666666666666666,4.0,0.37965760322255787,0.24922118380062305,0.7253333333333334
387.0,Aleksej Pokusevski,PF,21.0,13.4,0.0,0.3,1.0,0.2447129909365558,0.1775700934579439,0.376
388.0,Jordan Poole,PG,23.0,14.6,-1.9,0.1,3.2,0.6163141993957704,0.4205607476635514,0.216
389.0,Kevin Porter Jr.,PG,22.0,16.2,0.6,1.3,2.9,0.580060422960725,0.5327102803738318,0.424
390.0,Michael Porter Jr.,SF,24.0,16.8,0.2,1.0,4.3,0.525679758308157,0.0934579439252336,0.44
391.0,Otto Porter Jr.,SF,29.0,14.0,0.7,0.1,0.4,0.1661631419939577,0.0934579439252336,0.192
392.0,Bobby Portis,PF,27.0,17.8,0.7,1.2,5.3,0.4259818731117824,0.1401869158878504,0.768
393.0,Kristaps Porziņģis,C,27.0,23.1,4.3,3.4,7.7,0.7009063444108761,0.2523364485981308,0.672
394.0,Micah Potter,PF,24.0,18.6,3.5,0.1,0.2,0.1027190332326283,0.0560747663551401,0.184
395.0,Dwight Powell,C,31.0,15.5,-1.2,0.3,5.1,0.202416918429003,0.0841121495327102,0.3279999999999999
396.0,Norman Powell,SG,29.0,17.1,0.3,0.9,3.5,0.5135951661631419,0.1682242990654205,0.2319999999999999
397.0,Jason Preston,PG,23.0,10.3,-2.6,0.0,0.1,0.0876132930513595,0.1775700934579439,0.128
398.0,Joshua Primo,SG,20.0,6.1,-6.3,-0.1,-0.1,0.2114803625377643,0.4205607476635514,0.264
399.0,Taurean Prince,PF,28.0,10.0,-3.3,-0.4,1.3,0.2749244712990936,0.1495327102803738,0.192
400.0,Payton Pritchard,PG,25.0,10.3,-3.4,-0.2,0.6,0.1691842900302114,0.1214953271028037,0.144
401.0,Trevelin Queen,SG,25.0,6.0,-7.2,-0.1,-0.2,0.0906344410876132,0.0841121495327102,0.192
402.0,Neemias Queta,C,23.0,17.0,-3.4,0.0,0.1,0.0725075528700906,0.0186915887850467,0.176
403.0,Immanuel Quickley,SG,23.0,16.3,1.7,2.1,6.7,0.4501510574018126,0.3177570093457944,0.336
404.0,Lester Quinones,SG,22.0,8.6,-10.2,0.0,0.0,0.0755287009063444,0.0467289719626168,0.064
405.0,Julius Randle,PF,28.0,20.3,3.7,3.9,8.1,0.7583081570996979,0.3831775700934579,0.8
406.0,Austin Reaves,SG,24.0,14.9,0.7,1.2,5.4,0.3927492447129909,0.3177570093457944,0.24
407.0,Cam Reddish,SF,23.0,10.6,-3.3333333333333335,-0.2333333333333333,0.6333333333333333,0.29305135951661626,0.13395638629283488,0.17866666666666664
408.0,Davon Reed,SG,27.0,9.366666666666667,-2.3666666666666667,-0.19999999999999998,0.03333333333333333,0.05438066465256794,0.0467289719626168,0.09333333333333331
409.0,Paul Reed,C,23.0,19.2,-0.1,0.4,2.8,0.1268882175226586,0.0373831775700934,0.304
410.0,Naz Reid,C,23.0,18.5,1.0,1.0,3.0,0.3474320241691843,0.102803738317757,0.392
411.0,Jared Rhoden,SG,23.0,6.5,-6.1,-0.2,0.1,0.0966767371601208,0.02803738317757,0.208
412.0,Nick Richards,C,25.0,18.3,-1.3,0.2,4.2,0.2477341389728096,0.0560747663551401,0.512
413.0,Josh Richardson,SG,29.0,11.933333333333332,-1.2,0.19999999999999998,1.2,0.29305135951661626,0.23676012461059184,0.21066666666666664
414.0,Austin Rivers,SG,30.0,7.4,-2.8,-0.2,1.3,0.148036253776435,0.1308411214953271,0.128
415.0,Duncan Robinson,SF,28.0,7.8,-5.0,-0.5,0.5,0.1933534743202417,0.102803738317757,0.128
416.0,Mitchell Robinson,C,24.0,18.9,2.4,1.7,6.5,0.2235649546827794,0.0841121495327102,0.752
417.0,Orlando Robinson,C,22.0,13.4,-2.1,0.0,1.1,0.1117824773413897,0.0747663551401869,0.3279999999999999
418.0,Jeremiah Robinson-Earl,PF,22.0,13.0,-1.5,0.1,1.9,0.2054380664652567,0.0934579439252336,0.336
419.0,Isaiah Roby,PF,24.0,9.3,-4.6,-0.3,-0.1,0.1238670694864048,0.0841121495327102,0.2
420.0,David Roddy,PF,21.0,8.8,-3.9,-0.6,1.1,0.202416918429003,0.0747663551401869,0.2239999999999999
421.0,Ryan Rollins,PG,20.0,-1.4,-15.0,-0.2,-0.3,0.0574018126888217,0.0467289719626168,0.08
422.0,Derrick Rose,PG,34.0,10.1,-3.7,-0.1,0.0,0.1691842900302114,0.1588785046728972,0.12
423.0,Terrence Ross,SG,31.0,11.0,-1.5666666666666667,-0.033333333333333326,1.0666666666666667,0.2547834843907351,0.14953271028037382,0.20533333333333334
424.0,Terry Rozier,SG,28.0,14.7,-0.6,0.8,1.7,0.6374622356495468,0.4766355140186916,0.3279999999999999
425.0,Ricky Rubio,PG,32.0,10.4,-2.8,-0.1,0.7,0.1570996978851963,0.3271028037383178,0.168
426.0,D'Angelo Russell,PG,26.0,16.5,1.7,1.3333333333333333,3.4,0.5347432024169184,0.5763239875389409,0.23999999999999996
427.0,Matt Ryan,SF,25.0,7.766666666666666,-3.6,-0.06666666666666667,0.19999999999999998,0.10976837865055382,0.0404984423676012,0.06666666666666667
428.0,Domantas Sabonis,C,26.0,23.5,5.8,5.4,12.6,0.5770392749244713,0.6822429906542057,0.984
429.0,Luka Šamanić,PF,23.0,11.0,-2.1,0.0,0.2,0.2990936555891239,0.1962616822429906,0.344
430.0,Dario Šarić,C,28.0,15.9,-0.2,0.1,0.7,0.2235649546827794,0.0841121495327102,0.264
430.0,Dario Šarić,PF,28.0,12.3,-2.0,0.0,0.9,0.175226586102719,0.1401869158878504,0.304
430.0,Dario Šarić,PF-C,28.0,13.5,-1.4,0.1,1.7,0.1933534743202417,0.1214953271028037,0.288
431.0,Olivier Sarr,C,23.0,11.5,-4.9,-0.1,0.2,0.120845921450151,0.0373831775700934,0.272
432.0,Jordan Schakel,SF,24.0,24.3,17.0,0.0,0.0,0.0453172205438066,0.0467289719626168,0.0
433.0,Admiral Schofield,PF,25.0,10.1,-2.9,-0.1,0.8,0.1268882175226586,0.0747663551401869,0.136
434.0,Dennis Schröder,PG,29.0,11.5,-2.9,-0.4,2.8,0.3806646525679758,0.4205607476635514,0.2
435.0,Jay Scrubb,SG,22.0,14.2,-1.9,0.0,0.1,0.1963746223564954,0.0467289719626168,0.24
436.0,Dereon Seabron,SG,22.0,4.6,-11.3,0.0,0.0,0.0241691842900302,0.0,0.016
437.0,Alperen Şengün,C,20.0,19.7,1.4,1.9,5.2,0.4471299093655589,0.3644859813084112,0.72
438.0,Collin Sexton,PG,24.0,15.9,-1.3,0.2,2.5,0.43202416918429,0.2710280373831776,0.176
439.0,Landry Shamet,SG,25.0,10.9,-1.4,0.1,1.2,0.2628398791540785,0.2149532710280373,0.136
440.0,Day'Ron Sharpe,C,21.0,17.8,-2.3,0.0,1.6,0.1419939577039275,0.0747663551401869,0.336
441.0,Shaedon Sharpe,SG,19.0,11.5,-3.3,-0.6,1.2,0.2990936555891239,0.1121495327102803,0.24
442.0,Pascal Siakam,PF,28.0,20.3,3.1,3.4,7.8,0.7311178247734138,0.5420560747663552,0.624
443.0,Chris Silva,PF,26.0,-2.2,-22.6,0.0,0.0,0.0604229607250755,0.0,0.0
444.0,Ben Simmons,PG,26.0,13.4,0.4,0.7,2.2,0.2084592145015106,0.5700934579439252,0.504
445.0,Kobi Simmons,SG,25.0,9.0,-0.9,0.0,0.0,0.0302114803625377,0.0934579439252336,0.064
446.0,Marko Simonovic,C,23.0,-0.1,-14.4,-0.1,0.0,0.0271903323262839,0.0,0.024
447.0,Anfernee Simons,SG,23.0,14.8,-1.1,0.5,2.5,0.6374622356495468,0.3831775700934579,0.208
448.0,Jericho Sims,C,24.0,13.8,-0.5,0.3,2.6,0.1027190332326283,0.0467289719626168,0.376
449.0,Marcus Smart,PG,28.0,12.1,-1.0,0.5,3.7,0.3474320241691843,0.588785046728972,0.248
450.0,Dennis Smith Jr.,PG,25.0,11.6,-2.2,-0.1,1.1,0.2658610271903323,0.4485981308411215,0.248
451.0,Dru Smith,SG,25.0,11.033333333333333,-1.0999999999999999,0.03333333333333333,0.2333333333333333,0.0845921450151057,0.13084112149532706,0.13066666666666668
452.0,Ish Smith,PG,34.0,6.5,-6.6,-0.5,-0.5,0.0755287009063444,0.2149532710280373,0.104
453.0,Jabari Smith Jr.,PF,19.0,11.2,-3.7,-1.1,1.9,0.3867069486404834,0.1214953271028037,0.5760000000000001
454.0,Jalen Smith,C,22.0,15.9,-2.1,0.0,2.3,0.283987915407855,0.0934579439252336,0.4639999999999999
455.0,Xavier Sneed,SF,25.0,9.5,-3.6,0.0,0.1,0.1299093655589124,0.1214953271028037,0.104
456.0,Jeremy Sochan,PF,19.0,11.4,-4.0,-0.7,0.2,0.3323262839879154,0.2336448598130841,0.424
457.0,Jaden Springer,SG,20.0,17.2,0.3,0.1,0.3,0.0785498489425981,0.0467289719626168,0.072
458.0,Lamar Stevens,SF,25.0,9.5,-2.8,-0.2,1.9,0.1601208459214501,0.0467289719626168,0.264
459.0,Isaiah Stewart,C,21.0,13.1,-2.1,0.0,2.0,0.3413897280966767,0.1308411214953271,0.648
460.0,Max Strus,SF,26.0,10.8,-1.7,0.2,3.4,0.3474320241691843,0.1962616822429906,0.256
461.0,Jalen Suggs,SG,21.0,12.5,-1.0,0.3,1.4,0.2990936555891239,0.2710280373831776,0.24
462.0,Edmond Sumner,SG,27.0,14.0,-2.6,-0.1,1.3,0.2145015105740181,0.1214953271028037,0.12
463.0,Cole Swider,SF,23.0,7.4,-3.4,0.0,0.1,0.039274924471299,0.0560747663551401,0.08
464.0,Jae'Sean Tate,SF,27.0,12.2,-3.5,-0.3,0.7,0.2749244712990936,0.2523364485981308,0.304
465.0,Jayson Tatum,SF,24.0,23.7,5.5,5.1,10.5,0.9093655589123868,0.4299065420560747,0.7040000000000001
466.0,Terry Taylor,PF,23.0,14.933333333333332,-1.8999999999999997,-0.06666666666666667,0.19999999999999998,0.0966767371601208,0.021806853582554464,0.12266666666666666
467.0,Garrett Temple,SG,36.0,10.5,-1.0,0.0,0.3,0.0604229607250755,0.0467289719626168,0.0559999999999999
468.0,Dalen Terry,SG,20.0,14.1,0.0,0.1,0.5,0.066465256797583,0.0560747663551401,0.08
469.0,Daniel Theis,C,30.0,14.2,-1.4,0.0,0.1,0.2114803625377643,0.1214953271028037,0.248
470.0,Cam Thomas,SG,21.0,14.7,-2.7,-0.2,1.0,0.3202416918429003,0.1308411214953271,0.136
471.0,Klay Thompson,SF,32.0,14.7,-0.3,1.0,3.1,0.661631419939577,0.2242990654205607,0.3279999999999999
472.0,JT Thor,PF,20.0,7.0,-4.7,-0.7,0.2,0.1148036253776434,0.0467289719626168,0.176
473.0,Matisse Thybulle,SF,25.0,10.0,0.1,0.3,1.3,0.0815709969788519,0.0467289719626168,0.104
473.0,Matisse Thybulle,SF-SG,25.0,10.5,-0.5,0.4,2.1,0.1238670694864048,0.0654205607476635,0.16
473.0,Matisse Thybulle,SG,25.0,11.0,-1.2,0.1,0.9,0.2235649546827794,0.1308411214953271,0.28
474.0,Xavier Tillman Sr.,C,24.0,17.3,1.9,1.2,4.2,0.2114803625377643,0.1495327102803738,0.4
475.0,Isaiah Todd,PF,21.0,-1.0,-14.2,-0.2,-0.2,0.0453172205438066,0.0654205607476635,0.16
476.0,Obi Toppin,PF,24.0,13.6,-0.5,0.4,2.1,0.2235649546827794,0.0934579439252336,0.2239999999999999
477.0,Juan Toscano-Anderson,SF,29.0,7.2,-3.8333333333333335,-0.19999999999999998,0.3333333333333333,0.09164149043303114,0.1214953271028037,0.19466666666666663
478.0,Karl-Anthony Towns,PF,27.0,18.8,3.0,1.2,2.7,0.6283987915407855,0.4485981308411215,0.648
479.0,Gary Trent Jr.,SG,24.0,15.0,0.2,1.2,4.5,0.525679758308157,0.1495327102803738,0.208
480.0,P.J. Tucker,PF,37.0,5.7,-3.0,-0.5,2.5,0.1057401812688821,0.0747663551401869,0.312
481.0,Myles Turner,C,26.0,20.0,2.1,1.9,5.4,0.5438066465256798,0.1308411214953271,0.6
482.0,Stanley Umude,SG,23.0,65.6,48.6,0.0,0.0,0.0604229607250755,0.0,0.0
483.0,Jonas Valančiūnas,C,30.0,19.3,-0.4,0.8,5.8,0.4259818731117824,0.1682242990654205,0.816
484.0,Jarred Vanderbilt,PF,23.0,14.766666666666666,0.9333333333333335,1.0,3.4333333333333336,0.23564954682779451,0.20872274143302175,0.5893333333333334
485.0,Fred VanVleet,PG,28.0,17.0,2.5,2.9,6.5,0.5830815709969789,0.6728971962616823,0.3279999999999999
486.0,Devin Vassell,SG,22.0,15.5,0.4,0.7,1.2,0.5589123867069486,0.3364485981308411,0.312
487.0,Gabe Vincent,PG,26.0,9.0,-3.4,-0.6,1.4,0.283987915407855,0.2336448598130841,0.168
488.0,Noah Vonleh,C,27.0,5.9,-6.3,-0.2,0.2,0.0332326283987915,0.02803738317757,0.168
489.0,Nikola Vučević,C,32.0,19.1,2.7,3.2,8.3,0.5317220543806647,0.2990654205607477,0.88
490.0,Dean Wade,PF,26.0,8.5,-0.7,0.3,1.8,0.1419939577039275,0.0747663551401869,0.272
491.0,Franz Wagner,SF,21.0,15.9,-0.1,1.3,5.4,0.5619335347432024,0.3271028037383178,0.3279999999999999
492.0,Moritz Wagner,C,25.0,17.4,0.6,0.7,3.4,0.3172205438066465,0.1401869158878504,0.36
493.0,Ish Wainright,SF,28.0,9.2,-1.2,0.2,1.7,0.1268882175226586,0.0841121495327102,0.184
494.0,Jabari Walker,SF,20.0,9.6,-6.1,-0.6,0.2,0.1178247734138972,0.0560747663551401,0.184
495.0,Kemba Walker,PG,32.0,15.0,-0.3,0.1,0.3,0.2416918429003021,0.1962616822429906,0.144
496.0,Lonnie Walker IV,SG,24.0,12.2,-1.4,0.2,1.8,0.3534743202416918,0.102803738317757,0.152
497.0,John Wall,PG,32.0,13.6,-1.2,0.1,0.3,0.3444108761329305,0.485981308411215,0.216
498.0,T.J. Warren,PF,29.0,14.3,-2.0,0.0,0.8,0.2870090634441087,0.102803738317757,0.2239999999999999
498.0,T.J. Warren,PF-SF,29.0,13.5,-2.0,0.0,1.2,0.2265861027190332,0.0934579439252336,0.2319999999999999
498.0,T.J. Warren,SF,29.0,11.6,-1.9,0.0,0.3,0.1268882175226586,0.0654205607476635,0.248
499.0,Duane Washington Jr.,SG,22.0,9.3,-4.6,-0.3,-0.5,0.2386706948640483,0.1869158878504673,0.096
500.0,P.J. Washington,PF,24.0,12.9,-1.3,0.4,2.6,0.4743202416918428,0.2242990654205607,0.392
501.0,TyTy Washington Jr.,PG,21.0,7.5,-6.3,-0.5,-0.1,0.1419939577039275,0.1401869158878504,0.12
502.0,Yuta Watanabe,SF,28.0,12.1,-0.6,0.3,2.1,0.1691842900302114,0.0747663551401869,0.192
503.0,Lindy Waters III,SG,25.0,11.8,0.1,0.3,1.1,0.1570996978851963,0.0654205607476635,0.144
504.0,Trendon Watford,PF,22.0,13.6,-1.8,0.1,2.1,0.2235649546827794,0.1962616822429906,0.304
505.0,Peyton Watson,SG,20.0,12.8,-2.8,0.0,0.3,0.0996978851963746,0.0467289719626168,0.128
506.0,Blake Wesley,SG,19.0,3.5,-9.6,-1.3,-1.6,0.1510574018126888,0.2523364485981308,0.176
507.0,Russell Westbrook,PG,34.0,16.400000000000002,0.3,0.7999999999999999,1.2666666666666666,0.47935548841893255,0.7040498442367601,0.4506666666666666
508.0,Coby White,SG,22.0,12.5,-0.8,0.5,3.1,0.2930513595166162,0.2616822429906542,0.2319999999999999
509.0,Derrick White,SG,28.0,15.4,2.4,2.6,7.4,0.3746223564954682,0.3644859813084112,0.288
510.0,Jack White,SF,25.0,12.6,-1.9,0.0,0.1,0.0362537764350453,0.0186915887850467,0.08
511.0,Joe Wieskamp,SF,23.0,-0.4,-10.6,-0.1,-0.1,0.0302114803625377,0.02803738317757,0.032
512.0,Aaron Wiggins,SG,24.0,12.2,-2.1,0.0,2.6,0.2054380664652567,0.102803738317757,0.24
513.0,Andrew Wiggins,SF,27.0,14.7,-0.5,0.5,2.3,0.5166163141993958,0.2149532710280373,0.4
514.0,Lindell Wigginton,PG,24.0,11.8,-6.7,-0.1,0.1,0.2145015105740181,0.1869158878504673,0.08
515.0,Alondes Williams,SG,23.0,-20.9,-26.5,0.0,-0.1,0.0,0.0,0.08
516.0,Donovan Williams,SG,21.0,14.5,-15.2,0.0,0.0,0.0604229607250755,0.0,0.08
517.0,Grant Williams,PF,24.0,10.3,-1.1,0.5,4.4,0.2447129909365558,0.1588785046728972,0.368
518.0,Jalen Williams,SG,21.0,15.6,0.3,1.3,5.6,0.4259818731117824,0.308411214953271,0.36
519.0,Jaylin Williams,C,20.0,11.2,-1.7,0.1,1.9,0.1782477341389728,0.1495327102803738,0.392
520.0,Jeenathan Williams,SG,23.0,15.5,-3.0,0.0,0.3,0.3202416918429003,0.1869158878504673,0.24
521.0,Kenrich Williams,PF,28.0,14.4,0.5,0.8,3.3,0.2416918429003021,0.1869158878504673,0.392
522.0,Mark Williams,C,21.0,19.8,0.1,0.4,2.8,0.2719033232628399,0.0373831775700934,0.568
523.0,Patrick Williams,PF,21.0,11.2,-1.3,0.4,3.5,0.3081570996978852,0.1121495327102803,0.32
524.0,Robert Williams,C,25.0,19.8,3.3,1.1,3.8,0.2416918429003021,0.1308411214953271,0.664
525.0,Vince Williams Jr.,SG,22.0,3.9,-8.5,-0.2,-0.1,0.0604229607250755,0.02803738317757,0.08
526.0,Ziaire Williams,SF,21.0,7.4,-5.6,-0.5,0.1,0.1722054380664652,0.0841121495327102,0.168
527.0,Zion Williamson,PF,22.0,25.2,5.8,1.9,3.6,0.7854984894259819,0.4299065420560747,0.56
528.0,Dylan Windler,SF,26.0,19.0,6.7,0.0,0.0,0.0513595166163141,0.02803738317757,0.0
529.0,Justise Winslow,PF,26.0,9.3,-2.8,-0.2,0.4,0.2054380664652567,0.3177570093457944,0.4
530.0,James Wiseman,C,21.0,15.9,-3.1666666666666665,-0.2333333333333333,0.9333333333333332,0.2980866062437059,0.0654205607476635,0.4666666666666666
531.0,Christian Wood,C,27.0,20.6,1.7,1.6,4.8,0.5015105740181269,0.1682242990654205,0.584
532.0,Delon Wright,PG,30.0,16.3,3.4,1.7,3.7,0.2235649546827794,0.3644859813084112,0.288
533.0,McKinley Wright IV,PG,24.0,12.4,-2.7,-0.1,0.5,0.1268882175226586,0.1962616822429906,0.136
534.0,Gabe York,SG,29.0,11.8,-3.5,0.0,0.1,0.2416918429003021,0.1588785046728972,0.16
535.0,Thaddeus Young,PF,34.0,14.1,0.1,0.4,1.8,0.1329305135951661,0.1308411214953271,0.248
536.0,Trae Young,PG,24.0,22.0,3.3,3.4,6.7,0.7915407854984894,0.9532710280373832,0.24
537.0,Omer Yurtseven,C,24.0,16.7,-3.9,0.0,0.3,0.1329305135951661,0.0186915887850467,0.208
538.0,Cody Zeller,C,30.0,16.4,-2.8,0.0,0.7,0.1963746223564954,0.0654205607476635,0.344
539.0,Ivica Zubac,C,25.0,16.7,-0.9,0.6,6.7,0.3262839879154078,0.0934579439252336,0.792
