Rk,Player,Pos,Age,PER,BPM,VORP,WS,PTS,AST,TRB,MP,WLp,SRS
1.0,Quincy Acy,PF,24.0,11.9,-3.1,-0.3,1.7,0.2099644128113879,0.0925925925925925,0.2933333333333333,0.4323562570462232,0.573,2.99
2.0,Jordan Adams,SG,20.0,12.8,1.4,0.2,0.4,0.1103202846975088,0.0462962962962962,0.06,0.0843225678095364,0.622,3.6
4.0,Jeff Adrien,PF,28.0,14.2,-2.4,0.0,0.4,0.1245551601423487,0.0833333333333333,0.3,0.0748060216194707,0.512,-0.22
5.0,Arron Afflalo,SG,29.0,9.95,-2.8499999999999996,-0.15000000000000002,1.3,0.4466192170818505,0.13888888888888884,0.2033333333333333,0.42461370117381786,0.524,-0.45999999999999996
6.0,Alexis Ajinça,C,26.0,19.9,-0.3,0.4,3.2,0.2313167259786476,0.0648148148148148,0.3066666666666666,0.321340937727966,0.512,1.63
7.0,Furkan Aldemir,PF,23.0,12.0,-3.6,-0.2,1.4,0.0818505338078291,0.0648148148148148,0.2866666666666667,0.1827707407653027,0.659,4.37
10.0,Lavoy Allen,C,25.0,14.9,0.0,0.6,2.8,0.1779359430604982,0.1111111111111111,0.3399999999999999,0.3597718681610186,0.427,-2.91
12.0,Al-Farouq Aminu,SF,24.0,14.4,0.7,1.0,3.3,0.1992882562277579,0.074074074074074,0.3066666666666666,0.4584189933019431,0.463,-0.14
13.0,Lou Amundson,PF,32.0,3.8,-8.2,-0.1,0.0,0.0320284697508896,0.037037037037037,0.1133333333333333,0.0277206711320379,0.622,5.23
15.0,Alan Anderson,SG,32.0,10.6,-1.5,0.2,2.7,0.2633451957295373,0.1018518518518518,0.1866666666666666,0.5854499635254327,0.549,1.03
17.0,Ryan Anderson,PF,26.0,15.6,-0.3,0.7,3.5,0.487544483985765,0.0833333333333333,0.32,0.5638636514357716,0.512,1.63
21.0,Pero Antić,C,32.0,9.5,-4.1,-0.6,1.5,0.2028469750889679,0.074074074074074,0.2,0.3486637044896876,0.5,0.32
23.0,Darrell Arthur,PF,26.0,11.5,-1.7,0.1,0.9,0.2348754448398576,0.0925925925925925,0.1933333333333333,0.3325817361894024,0.646,3.04
25.0,D.J. Augustin,PG,27.0,10.2,-2.3,-0.1,0.9,0.2597864768683274,0.287037037037037,0.1466666666666666,0.2318456131043172,0.488,0.96
27.0,Luke Babbitt,SF,25.0,11.1,-0.4,0.3,1.6,0.1459074733096085,0.037037037037037,0.12,0.2789309635917501,0.512,1.63
28.0,Cameron Bairstow,PF,24.0,2.1,-9.0,-0.1,-0.1,0.0213523131672597,0.0092592592592592,0.0266666666666666,0.0217521055772929,0.488,1.37
29.0,Leandro Barbosa,SG,32.0,15.3,0.3,0.6,2.8,0.2526690391459074,0.1388888888888888,0.0933333333333333,0.3298958816897672,0.537,1.66
30.0,J.J. Barea,PG,30.0,15.1,-0.3,0.6,2.7,0.2669039145907473,0.3148148148148147,0.1133333333333333,0.4568273758206777,0.463,-0.14
32.0,Harrison Barnes,SF,22.0,13.4,0.1,1.2,6.7,0.3594306049822063,0.1296296296296296,0.3666666666666666,0.7773393461104848,0.537,1.66
