Rk,Player,Pos,Age,PER,BPM,VORP,WS,PTS,AST,TRB,MP
175.0,Taj Gibson,C,35.0,16.0,1.3,0.8,3.8,0.16875,0.0683760683760683,0.3916083916083915,0.3523308382124064
176.0,Harry Giles,C,22.0,12.4,-2.9,-0.1,0.5,0.0875,0.0683760683760683,0.2447552447552447,0.1301415548803083
177.0,Shai Gilgeous-Alexander,SG,22.0,21.6,4.1,1.8,3.5,0.740625,0.5042735042735044,0.3286713286713286,0.447528348032313
178.0,Anthony Gill,PF,28.0,13.7,-1.3,0.0,0.6,0.096875,0.0341880341880341,0.1398601398601398,0.0816719780626991
179.0,Freddie Gillespie,PF,23.0,13.4,-3.2,-0.1,0.9,0.175,0.0427350427350427,0.3426573426573426,0.1503001556362558
180.0,Rudy Gobert,C,28.0,23.5,4.9,3.8,11.3,0.446875,0.1111111111111111,0.944055944055944,0.8196101682353814
181.0,Brandon Goodwin,PG,25.0,9.2,-3.1,-0.2,0.2,0.153125,0.1709401709401709,0.1048951048951049,0.2324168087156303
182.0,Aaron Gordon,PF,25.0,14.5,0.09999999999999998,0.5,1.2666666666666666,0.3875,0.2735042735042735,0.39627039627039623,0.34993453395587837
183.0,Eric Gordon,SG,32.0,14.4,-1.1,0.2,0.8,0.55625,0.2222222222222222,0.1468531468531468,0.3009708737864078
184.0,Devonte' Graham,PG,25.0,14.6,0.7,1.1,3.4,0.4625,0.4615384615384616,0.1888111888111888,0.6237308233899059
185.0,Jerami Grant,SF,26.0,16.9,1.1,1.4,3.2,0.696875,0.2393162393162393,0.3216783216783216,0.6880975320536575
186.0,Danny Green,SF,33.0,12.1,1.9,1.9,4.6,0.296875,0.1452991452991453,0.2657342657342657,0.7248202771807604
187.0,Draymond Green,PF,30.0,13.3,1.7,1.9,4.6,0.21875,0.7606837606837608,0.4965034965034964,0.7439042466464093
188.0,JaMychal Green,PF,30.0,13.6,-1.5,0.1,2.6,0.253125,0.0769230769230769,0.3356643356643356,0.4199584969984436
189.0,Javonte Green,SF,27.0,11.8,-0.5,0.1,0.8,0.13125,0.0341880341880341,0.1468531468531468,0.130734454902542
189.0,Javonte Green,SF-SG,27.0,12.1,-0.5,0.2,1.1,0.1125,0.0341880341880341,0.1188811188811188,0.1773141628992811
189.0,Javonte Green,SG,27.0,13.1,-0.6,0.0,0.3,0.08125,0.0341880341880341,0.0839160839160839,0.0481731268064922
190.0,Jeff Green,PF,34.0,13.0,-0.8,0.6,4.1,0.34375,0.1367521367521367,0.2727272727272727,0.687764025791151
191.0,Josh Green,SG,20.0,8.8,-3.6,-0.2,0.5,0.08125,0.0598290598290598,0.1398601398601398,0.1669013562588008
192.0,Blake Griffin,PF,31.0,13.0,-0.7333333333333334,0.19999999999999998,1.3333333333333333,0.346875,0.26495726495726496,0.3449883449883449,0.3004767904345463
193.0,Kyle Guy,PG,23.0,8.5,-5.8,-0.2,-0.1,0.0875,0.0854700854700854,0.0769230769230769,0.0876750907878159
194.0,Rui Hachimura,PF,22.0,11.4,-3.1,-0.5,2.1,0.43125,0.1196581196581196,0.3846153846153846,0.6753501815756319
195.0,Ashton Hagans,PG,21.0,-12.4,-21.1,0.0,0.0,0.0,0.0,0.0,0.0
196.0,Tyrese Haliburton,PG,20.0,16.2,1.4,1.5,3.5,0.40625,0.452991452991453,0.2097902097902098,0.6559327058474764
197.0,Donta Hall,PF,23.0,22.3,1.6,0.2,0.8,0.175,0.0683760683760683,0.3356643356643356,0.0692210775957904
198.0,Josh Hall,SF,20.0,1.0,-11.9,-0.8,-0.9,0.128125,0.1111111111111111,0.1958041958041957,0.1282146298080486
199.0,R.J. Hampton,SG,19.0,10.366666666666667,-4.166666666666667,-0.26666666666666666,0.23333333333333336,0.21562499999999998,0.14529914529914525,0.24475524475524468,0.22356036463351361
200.0,Tim Hardaway Jr.,SG,28.0,15.7,0.4,1.2,4.3,0.51875,0.1538461538461538,0.2307692307692307,0.7438671903950197
201.0,James Harden,PG,31.0,23.96666666666667,6.633333333333333,2.466666666666667,4.666666666666667,0.7708333333333334,0.9145299145299147,0.5011655011655011,0.40879221324637466
202.0,Maurice Harkless,PF,27.0,8.8,-3.8,-0.3,0.5,0.215625,0.1196581196581196,0.2027972027972027,0.2471281405173052
202.0,Maurice Harkless,PF-SF,27.0,8.1,-3.7,-0.3,0.6,0.1625,0.1025641025641025,0.1678321678321678,0.2915956421848366
202.0,Maurice Harkless,SF,27.0,4.6,-2.8,0.0,0.1,0.04375,0.0512820512820512,0.0839160839160839,0.0479137330467649
203.0,Jared Harper,PG,23.0,-10.8,-22.1,-0.1,-0.1,0.0125,0.0085470085470085,0.0209790209790209,0.0044467501667531
204.0,Montrezl Harrell,C,27.0,22.7,3.0,2.0,7.3,0.421875,0.094017094017094,0.4335664335664335,0.591751278440673
205.0,Gary Harris,SG,26.0,9.133333333333333,-4.266666666666667,-0.39999999999999997,0.5,0.3104166666666666,0.1709401709401709,0.14219114219114212,0.2748709207243262
206.0,Jalen Harris,SG,22.0,15.2,0.3,0.1,0.3,0.23125,0.1111111111111111,0.0979020979020978,0.06640480249018
207.0,Joe Harris,SF,29.0,14.1,0.4,1.3,5.2,0.440625,0.1623931623931624,0.2517482517482517,0.8026384050989402
208.0,Tobias Harris,PF,28.0,20.0,3.7,2.9,7.1,0.609375,0.2991452991452991,0.4755244755244754,0.7561328096049804
209.0,Shaquille Harrison,SG,27.0,6.733333333333333,-4.8,-0.13333333333333333,0.13333333333333333,0.06666666666666667,0.059829059829059804,0.09790209790209785,0.08367301563773803
210.0,Josh Hart,SF,25.0,12.2,-0.8,0.4,2.7,0.2875,0.1965811965811965,0.5594405594405594,0.5083006003112726
