Antecedent,Consequent,Support,Confidence,Lift
"('Jae Crowder_0.5<=WLp<0.75', 'Jae Crowder_0<=BPM<5', 'Jae Crowder_VORP<5', 'Jae Crowder_WS<5')","('Jae Crowder_0<=SRS<5', 'Jae Crowder_PER<15')",0,1.0,0
"('Jae Crowder_0.5<=WLp<0.75', 'Jae Crowder_PER<15', 'Jae Crowder_VORP<5', 'Jae Crowder_WS<5')","('Jae Crowder_0<=BPM<5', 'Jae Crowder_0<=SRS<5')",0,1.0,0
"('Jae Crowder_0<=BPM<5', 'Jae Crowder_PER<15', 'Jae Crowder_VORP<5', 'Jae Crowder_WS<5')","('Jae Crowder_0.5<=WLp<0.75', 'Jae Crowder_0<=SRS<5')",0,1.0,0
"('Jae Crowder_0<=SRS<5',)","('Jae Crowder_0.5<=WLp<0.75', 'Jae Crowder_0<=BPM<5', 'Jae Crowder_PER<15', 'Jae Crowder_VORP<5', 'Jae Crowder_WS<5')",0,1.0,0
"('Jae Crowder_0.5<=WLp<0.75', 'Jae Crowder_0<=SRS<5')","('Jae Crowder_0<=BPM<5', 'Jae Crowder_PER<15', 'Jae Crowder_VORP<5', 'Jae Crowder_WS<5')",0,1.0,0
"('Jae Crowder_0<=SRS<5', 'Jae Crowder_WS<5')","('Jae Crowder_0.5<=WLp<0.75', 'Jae Crowder_0<=BPM<5', 'Jae Crowder_PER<15', 'Jae Crowder_VORP<5')",0,1.0,0
"('Jae Crowder_0<=SRS<5', 'Jae Crowder_VORP<5')","('Jae Crowder_0.5<=WLp<0.75', 'Jae Crowder_0<=BPM<5', 'Jae Crowder_PER<15', 'Jae Crowder_WS<5')",0,1.0,0
"('Jae Crowder_0<=BPM<5', 'Jae Crowder_0<=SRS<5')","('Jae Crowder_0.5<=WLp<0.75', 'Jae Crowder_PER<15', 'Jae Crowder_VORP<5', 'Jae Crowder_WS<5')",0,1.0,0
"('Jae Crowder_0<=SRS<5', 'Jae Crowder_PER<15')","('Jae Crowder_0.5<=WLp<0.75', 'Jae Crowder_0<=BPM<5', 'Jae Crowder_VORP<5', 'Jae Crowder_WS<5')",0,1.0,0
"('Jae Crowder_0.5<=WLp<0.75', 'Jae Crowder_0<=SRS<5', 'Jae Crowder_VORP<5')","('Jae Crowder_0<=BPM<5', 'Jae Crowder_PER<15', 'Jae Crowder_WS<5')",0,1.0,0
"('Jae Crowder_0.5<=WLp<0.75', 'Jae Crowder_0<=SRS<5', 'Jae Crowder_WS<5')","('Jae Crowder_0<=BPM<5', 'Jae Crowder_PER<15', 'Jae Crowder_VORP<5')",0,1.0,0
"('Jae Crowder_0<=SRS<5', 'Jae Crowder_VORP<5', 'Jae Crowder_WS<5')","('Jae Crowder_0.5<=WLp<0.75', 'Jae Crowder_0<=BPM<5', 'Jae Crowder_PER<15')",0,1.0,0
"('Jae Crowder_0.5<=WLp<0.75', 'Jae Crowder_0<=BPM<5', 'Jae Crowder_0<=SRS<5')","('Jae Crowder_PER<15', 'Jae Crowder_VORP<5', 'Jae Crowder_WS<5')",0,1.0,0
"('Jae Crowder_0<=BPM<5', 'Jae Crowder_0<=SRS<5', 'Jae Crowder_WS<5')","('Jae Crowder_0.5<=WLp<0.75', 'Jae Crowder_PER<15', 'Jae Crowder_VORP<5')",0,1.0,0
"('Jae Crowder_0.5<=WLp<0.75', 'Jae Crowder_0<=SRS<5', 'Jae Crowder_PER<15')","('Jae Crowder_0<=BPM<5', 'Jae Crowder_VORP<5', 'Jae Crowder_WS<5')",0,1.0,0
"('Jae Crowder_0<=SRS<5', 'Jae Crowder_PER<15', 'Jae Crowder_WS<5')","('Jae Crowder_0.5<=WLp<0.75', 'Jae Crowder_0<=BPM<5', 'Jae Crowder_VORP<5')",0,1.0,0
"('Jae Crowder_0<=BPM<5', 'Jae Crowder_0<=SRS<5', 'Jae Crowder_VORP<5')","('Jae Crowder_0.5<=WLp<0.75', 'Jae Crowder_PER<15', 'Jae Crowder_WS<5')",0,1.0,0
"('Jae Crowder_0<=SRS<5', 'Jae Crowder_PER<15', 'Jae Crowder_VORP<5')","('Jae Crowder_0.5<=WLp<0.75', 'Jae Crowder_0<=BPM<5', 'Jae Crowder_WS<5')",0,1.0,0
"('Jae Crowder_0<=BPM<5', 'Jae Crowder_0<=SRS<5', 'Jae Crowder_PER<15')","('Jae Crowder_0.5<=WLp<0.75', 'Jae Crowder_VORP<5', 'Jae Crowder_WS<5')",0,1.0,0
"('Jae Crowder_0.5<=WLp<0.75', 'Jae Crowder_0<=BPM<5', 'Jae Crowder_0<=SRS<5', 'Jae Crowder_VORP<5')","('Jae Crowder_PER<15', 'Jae Crowder_WS<5')",0,1.0,0
"('Jae Crowder_0.5<=WLp<0.75', 'Jae Crowder_0<=BPM<5', 'Jae Crowder_0<=SRS<5', 'Jae Crowder_WS<5')","('Jae Crowder_PER<15', 'Jae Crowder_VORP<5')",0,1.0,0
"('Jae Crowder_0.5<=WLp<0.75', 'Jae Crowder_0<=SRS<5', 'Jae Crowder_VORP<5', 'Jae Crowder_WS<5')","('Jae Crowder_0<=BPM<5', 'Jae Crowder_PER<15')",0,1.0,0
"('Jae Crowder_0<=BPM<5', 'Jae Crowder_0<=SRS<5', 'Jae Crowder_VORP<5', 'Jae Crowder_WS<5')","('Jae Crowder_0.5<=WLp<0.75', 'Jae Crowder_PER<15')",0,1.0,0
"('Jae Crowder_0.5<=WLp<0.75', 'Jae Crowder_0<=SRS<5', 'Jae Crowder_PER<15', 'Jae Crowder_VORP<5')","('Jae Crowder_0<=BPM<5', 'Jae Crowder_WS<5')",0,1.0,0
"('Jae Crowder_0.5<=WLp<0.75', 'Jae Crowder_0<=SRS<5', 'Jae Crowder_PER<15', 'Jae Crowder_WS<5')","('Jae Crowder_0<=BPM<5', 'Jae Crowder_VORP<5')",0,1.0,0
"('Jae Crowder_0<=SRS<5', 'Jae Crowder_PER<15', 'Jae Crowder_VORP<5', 'Jae Crowder_WS<5')","('Jae Crowder_0.5<=WLp<0.75', 'Jae Crowder_0<=BPM<5')",0,1.0,0
"('Jae Crowder_0.5<=WLp<0.75', 'Jae Crowder_0<=BPM<5', 'Jae Crowder_0<=SRS<5', 'Jae Crowder_PER<15')","('Jae Crowder_VORP<5', 'Jae Crowder_WS<5')",0,1.0,0
"('Jae Crowder_0<=BPM<5', 'Jae Crowder_0<=SRS<5', 'Jae Crowder_PER<15', 'Jae Crowder_WS<5')","('Jae Crowder_0.5<=WLp<0.75', 'Jae Crowder_VORP<5')",0,1.0,0
"('Jae Crowder_0<=BPM<5', 'Jae Crowder_0<=SRS<5', 'Jae Crowder_PER<15', 'Jae Crowder_VORP<5')","('Jae Crowder_0.5<=WLp<0.75', 'Jae Crowder_WS<5')",0,1.0,0
"('Jae Crowder_0.5<=WLp<0.75', 'Jae Crowder_0<=BPM<5', 'Jae Crowder_0<=SRS<5', 'Jae Crowder_PER<15', 'Jae Crowder_VORP<5')","('Jae Crowder_WS<5',)",0,1.0,0
"('Jae Crowder_0.5<=WLp<0.75', 'Jae Crowder_0<=BPM<5', 'Jae Crowder_0<=SRS<5', 'Jae Crowder_PER<15', 'Jae Crowder_WS<5')","('Jae Crowder_VORP<5',)",0,1.0,0
"('Jae Crowder_0.5<=WLp<0.75', 'Jae Crowder_0<=BPM<5', 'Jae Crowder_0<=SRS<5', 'Jae Crowder_VORP<5', 'Jae Crowder_WS<5')","('Jae Crowder_PER<15',)",0,1.0,0
"('Jae Crowder_0.5<=WLp<0.75', 'Jae Crowder_0<=BPM<5', 'Jae Crowder_PER<15', 'Jae Crowder_VORP<5', 'Jae Crowder_WS<5')","('Jae Crowder_0<=SRS<5',)",0,1.0,0
"('Jae Crowder_0.5<=WLp<0.75', 'Jae Crowder_0<=SRS<5', 'Jae Crowder_PER<15', 'Jae Crowder_VORP<5', 'Jae Crowder_WS<5')","('Jae Crowder_0<=BPM<5',)",0,1.0,0
"('Jae Crowder_0<=BPM<5', 'Jae Crowder_0<=SRS<5', 'Jae Crowder_PER<15', 'Jae Crowder_VORP<5', 'Jae Crowder_WS<5')","('Jae Crowder_0.5<=WLp<0.75',)",0,1.0,0
"('Svi Mykhailiuk_0<=BPM<5',)","('Svi Mykhailiuk_-5<=SRS<0', 'Svi Mykhailiuk_0.25<=WLp<0.5', 'Svi Mykhailiuk_PER<15', 'Svi Mykhailiuk_VORP<5', 'Svi Mykhailiuk_WS<5')",0,1.0,0
"('Svi Mykhailiuk_PER<15',)","('Svi Mykhailiuk_-5<=SRS<0', 'Svi Mykhailiuk_0.25<=WLp<0.5', 'Svi Mykhailiuk_0<=BPM<5', 'Svi Mykhailiuk_VORP<5', 'Svi Mykhailiuk_WS<5')",0,1.0,0
"('Svi Mykhailiuk_VORP<5',)","('Svi Mykhailiuk_-5<=SRS<0', 'Svi Mykhailiuk_0.25<=WLp<0.5', 'Svi Mykhailiuk_0<=BPM<5', 'Svi Mykhailiuk_PER<15', 'Svi Mykhailiuk_WS<5')",0,1.0,0
"('Svi Mykhailiuk_0<=BPM<5', 'Svi Mykhailiuk_PER<15')","('Svi Mykhailiuk_-5<=SRS<0', 'Svi Mykhailiuk_0.25<=WLp<0.5', 'Svi Mykhailiuk_VORP<5', 'Svi Mykhailiuk_WS<5')",0,1.0,0
"('Svi Mykhailiuk_0<=BPM<5', 'Svi Mykhailiuk_VORP<5')","('Svi Mykhailiuk_-5<=SRS<0', 'Svi Mykhailiuk_0.25<=WLp<0.5', 'Svi Mykhailiuk_PER<15', 'Svi Mykhailiuk_WS<5')",0,1.0,0
"('Svi Mykhailiuk_PER<15', 'Svi Mykhailiuk_VORP<5')","('Svi Mykhailiuk_-5<=SRS<0', 'Svi Mykhailiuk_0.25<=WLp<0.5', 'Svi Mykhailiuk_0<=BPM<5', 'Svi Mykhailiuk_WS<5')",0,1.0,0
"('Svi Mykhailiuk_WS<5',)","('Svi Mykhailiuk_-5<=SRS<0', 'Svi Mykhailiuk_0.25<=WLp<0.5', 'Svi Mykhailiuk_0<=BPM<5', 'Svi Mykhailiuk_PER<15', 'Svi Mykhailiuk_VORP<5')",0,1.0,0
"('Svi Mykhailiuk_0<=BPM<5', 'Svi Mykhailiuk_WS<5')","('Svi Mykhailiuk_-5<=SRS<0', 'Svi Mykhailiuk_0.25<=WLp<0.5', 'Svi Mykhailiuk_PER<15', 'Svi Mykhailiuk_VORP<5')",0,1.0,0
"('Svi Mykhailiuk_VORP<5', 'Svi Mykhailiuk_WS<5')","('Svi Mykhailiuk_-5<=SRS<0', 'Svi Mykhailiuk_0.25<=WLp<0.5', 'Svi Mykhailiuk_0<=BPM<5', 'Svi Mykhailiuk_PER<15')",0,1.0,0
"('Svi Mykhailiuk_PER<15', 'Svi Mykhailiuk_WS<5')","('Svi Mykhailiuk_-5<=SRS<0', 'Svi Mykhailiuk_0.25<=WLp<0.5', 'Svi Mykhailiuk_0<=BPM<5', 'Svi Mykhailiuk_VORP<5')",0,1.0,0
"('Svi Mykhailiuk_0<=BPM<5', 'Svi Mykhailiuk_PER<15', 'Svi Mykhailiuk_VORP<5')","('Svi Mykhailiuk_-5<=SRS<0', 'Svi Mykhailiuk_0.25<=WLp<0.5', 'Svi Mykhailiuk_WS<5')",0,1.0,0
"('Svi Mykhailiuk_0<=BPM<5', 'Svi Mykhailiuk_PER<15', 'Svi Mykhailiuk_WS<5')","('Svi Mykhailiuk_-5<=SRS<0', 'Svi Mykhailiuk_0.25<=WLp<0.5', 'Svi Mykhailiuk_VORP<5')",0,1.0,0
"('Svi Mykhailiuk_0<=BPM<5', 'Svi Mykhailiuk_VORP<5', 'Svi Mykhailiuk_WS<5')","('Svi Mykhailiuk_-5<=SRS<0', 'Svi Mykhailiuk_0.25<=WLp<0.5', 'Svi Mykhailiuk_PER<15')",0,1.0,0
"('Svi Mykhailiuk_PER<15', 'Svi Mykhailiuk_VORP<5', 'Svi Mykhailiuk_WS<5')","('Svi Mykhailiuk_-5<=SRS<0', 'Svi Mykhailiuk_0.25<=WLp<0.5', 'Svi Mykhailiuk_0<=BPM<5')",0,1.0,0
"('Svi Mykhailiuk_0.25<=WLp<0.5',)","('Svi Mykhailiuk_-5<=SRS<0', 'Svi Mykhailiuk_0<=BPM<5', 'Svi Mykhailiuk_PER<15', 'Svi Mykhailiuk_VORP<5', 'Svi Mykhailiuk_WS<5')",0,1.0,0
"('Svi Mykhailiuk_0.25<=WLp<0.5', 'Svi Mykhailiuk_VORP<5')","('Svi Mykhailiuk_-5<=SRS<0', 'Svi Mykhailiuk_0<=BPM<5', 'Svi Mykhailiuk_PER<15', 'Svi Mykhailiuk_WS<5')",0,1.0,0
"('Svi Mykhailiuk_0.25<=WLp<0.5', 'Svi Mykhailiuk_WS<5')","('Svi Mykhailiuk_-5<=SRS<0', 'Svi Mykhailiuk_0<=BPM<5', 'Svi Mykhailiuk_PER<15', 'Svi Mykhailiuk_VORP<5')",0,1.0,0
"('Svi Mykhailiuk_0.25<=WLp<0.5', 'Svi Mykhailiuk_0<=BPM<5')","('Svi Mykhailiuk_-5<=SRS<0', 'Svi Mykhailiuk_PER<15', 'Svi Mykhailiuk_VORP<5', 'Svi Mykhailiuk_WS<5')",0,1.0,0
"('Svi Mykhailiuk_0.25<=WLp<0.5', 'Svi Mykhailiuk_PER<15')","('Svi Mykhailiuk_-5<=SRS<0', 'Svi Mykhailiuk_0<=BPM<5', 'Svi Mykhailiuk_VORP<5', 'Svi Mykhailiuk_WS<5')",0,1.0,0
"('Svi Mykhailiuk_0.25<=WLp<0.5', 'Svi Mykhailiuk_0<=BPM<5', 'Svi Mykhailiuk_VORP<5')","('Svi Mykhailiuk_-5<=SRS<0', 'Svi Mykhailiuk_PER<15', 'Svi Mykhailiuk_WS<5')",0,1.0,0
"('Svi Mykhailiuk_0.25<=WLp<0.5', 'Svi Mykhailiuk_0<=BPM<5', 'Svi Mykhailiuk_WS<5')","('Svi Mykhailiuk_-5<=SRS<0', 'Svi Mykhailiuk_PER<15', 'Svi Mykhailiuk_VORP<5')",0,1.0,0
"('Svi Mykhailiuk_0.25<=WLp<0.5', 'Svi Mykhailiuk_VORP<5', 'Svi Mykhailiuk_WS<5')","('Svi Mykhailiuk_-5<=SRS<0', 'Svi Mykhailiuk_0<=BPM<5', 'Svi Mykhailiuk_PER<15')",0,1.0,0
"('Svi Mykhailiuk_0.25<=WLp<0.5', 'Svi Mykhailiuk_PER<15', 'Svi Mykhailiuk_VORP<5')","('Svi Mykhailiuk_-5<=SRS<0', 'Svi Mykhailiuk_0<=BPM<5', 'Svi Mykhailiuk_WS<5')",0,1.0,0
"('Svi Mykhailiuk_0.25<=WLp<0.5', 'Svi Mykhailiuk_PER<15', 'Svi Mykhailiuk_WS<5')","('Svi Mykhailiuk_-5<=SRS<0', 'Svi Mykhailiuk_0<=BPM<5', 'Svi Mykhailiuk_VORP<5')",0,1.0,0
"('Svi Mykhailiuk_0.25<=WLp<0.5', 'Svi Mykhailiuk_0<=BPM<5', 'Svi Mykhailiuk_PER<15')","('Svi Mykhailiuk_-5<=SRS<0', 'Svi Mykhailiuk_VORP<5', 'Svi Mykhailiuk_WS<5')",0,1.0,0
"('Svi Mykhailiuk_0.25<=WLp<0.5', 'Svi Mykhailiuk_0<=BPM<5', 'Svi Mykhailiuk_PER<15', 'Svi Mykhailiuk_VORP<5')","('Svi Mykhailiuk_-5<=SRS<0', 'Svi Mykhailiuk_WS<5')",0,1.0,0
"('Svi Mykhailiuk_0.25<=WLp<0.5', 'Svi Mykhailiuk_0<=BPM<5', 'Svi Mykhailiuk_PER<15', 'Svi Mykhailiuk_WS<5')","('Svi Mykhailiuk_-5<=SRS<0', 'Svi Mykhailiuk_VORP<5')",0,1.0,0
"('Svi Mykhailiuk_0.25<=WLp<0.5', 'Svi Mykhailiuk_0<=BPM<5', 'Svi Mykhailiuk_VORP<5', 'Svi Mykhailiuk_WS<5')","('Svi Mykhailiuk_-5<=SRS<0', 'Svi Mykhailiuk_PER<15')",0,1.0,0
"('Svi Mykhailiuk_0.25<=WLp<0.5', 'Svi Mykhailiuk_PER<15', 'Svi Mykhailiuk_VORP<5', 'Svi Mykhailiuk_WS<5')","('Svi Mykhailiuk_-5<=SRS<0', 'Svi Mykhailiuk_0<=BPM<5')",0,1.0,0
"('Svi Mykhailiuk_0<=BPM<5', 'Svi Mykhailiuk_PER<15', 'Svi Mykhailiuk_VORP<5', 'Svi Mykhailiuk_WS<5')","('Svi Mykhailiuk_-5<=SRS<0', 'Svi Mykhailiuk_0.25<=WLp<0.5')",0,1.0,0
"('Svi Mykhailiuk_-5<=SRS<0',)","('Svi Mykhailiuk_0.25<=WLp<0.5', 'Svi Mykhailiuk_0<=BPM<5', 'Svi Mykhailiuk_PER<15', 'Svi Mykhailiuk_VORP<5', 'Svi Mykhailiuk_WS<5')",0,1.0,0
"('Svi Mykhailiuk_-5<=SRS<0', 'Svi Mykhailiuk_0.25<=WLp<0.5')","('Svi Mykhailiuk_0<=BPM<5', 'Svi Mykhailiuk_PER<15', 'Svi Mykhailiuk_VORP<5', 'Svi Mykhailiuk_WS<5')",0,1.0,0
"('Svi Mykhailiuk_-5<=SRS<0', 'Svi Mykhailiuk_WS<5')","('Svi Mykhailiuk_0.25<=WLp<0.5', 'Svi Mykhailiuk_0<=BPM<5', 'Svi Mykhailiuk_PER<15', 'Svi Mykhailiuk_VORP<5')",0,1.0,0
"('Svi Mykhailiuk_-5<=SRS<0', 'Svi Mykhailiuk_VORP<5')","('Svi Mykhailiuk_0.25<=WLp<0.5', 'Svi Mykhailiuk_0<=BPM<5', 'Svi Mykhailiuk_PER<15', 'Svi Mykhailiuk_WS<5')",0,1.0,0
"('Svi Mykhailiuk_-5<=SRS<0', 'Svi Mykhailiuk_0<=BPM<5')","('Svi Mykhailiuk_0.25<=WLp<0.5', 'Svi Mykhailiuk_PER<15', 'Svi Mykhailiuk_VORP<5', 'Svi Mykhailiuk_WS<5')",0,1.0,0
"('Svi Mykhailiuk_-5<=SRS<0', 'Svi Mykhailiuk_PER<15')","('Svi Mykhailiuk_0.25<=WLp<0.5', 'Svi Mykhailiuk_0<=BPM<5', 'Svi Mykhailiuk_VORP<5', 'Svi Mykhailiuk_WS<5')",0,1.0,0
"('Svi Mykhailiuk_-5<=SRS<0', 'Svi Mykhailiuk_0.25<=WLp<0.5', 'Svi Mykhailiuk_VORP<5')","('Svi Mykhailiuk_0<=BPM<5', 'Svi Mykhailiuk_PER<15', 'Svi Mykhailiuk_WS<5')",0,1.0,0
"('Svi Mykhailiuk_-5<=SRS<0', 'Svi Mykhailiuk_0.25<=WLp<0.5', 'Svi Mykhailiuk_WS<5')","('Svi Mykhailiuk_0<=BPM<5', 'Svi Mykhailiuk_PER<15', 'Svi Mykhailiuk_VORP<5')",0,1.0,0
"('Svi Mykhailiuk_-5<=SRS<0', 'Svi Mykhailiuk_VORP<5', 'Svi Mykhailiuk_WS<5')","('Svi Mykhailiuk_0.25<=WLp<0.5', 'Svi Mykhailiuk_0<=BPM<5', 'Svi Mykhailiuk_PER<15')",0,1.0,0
"('Svi Mykhailiuk_-5<=SRS<0', 'Svi Mykhailiuk_0.25<=WLp<0.5', 'Svi Mykhailiuk_0<=BPM<5')","('Svi Mykhailiuk_PER<15', 'Svi Mykhailiuk_VORP<5', 'Svi Mykhailiuk_WS<5')",0,1.0,0
"('Svi Mykhailiuk_-5<=SRS<0', 'Svi Mykhailiuk_0<=BPM<5', 'Svi Mykhailiuk_WS<5')","('Svi Mykhailiuk_0.25<=WLp<0.5', 'Svi Mykhailiuk_PER<15', 'Svi Mykhailiuk_VORP<5')",0,1.0,0
"('Svi Mykhailiuk_-5<=SRS<0', 'Svi Mykhailiuk_0.25<=WLp<0.5', 'Svi Mykhailiuk_PER<15')","('Svi Mykhailiuk_0<=BPM<5', 'Svi Mykhailiuk_VORP<5', 'Svi Mykhailiuk_WS<5')",0,1.0,0
"('Svi Mykhailiuk_-5<=SRS<0', 'Svi Mykhailiuk_PER<15', 'Svi Mykhailiuk_WS<5')","('Svi Mykhailiuk_0.25<=WLp<0.5', 'Svi Mykhailiuk_0<=BPM<5', 'Svi Mykhailiuk_VORP<5')",0,1.0,0
"('Svi Mykhailiuk_-5<=SRS<0', 'Svi Mykhailiuk_0<=BPM<5', 'Svi Mykhailiuk_VORP<5')","('Svi Mykhailiuk_0.25<=WLp<0.5', 'Svi Mykhailiuk_PER<15', 'Svi Mykhailiuk_WS<5')",0,1.0,0
"('Svi Mykhailiuk_-5<=SRS<0', 'Svi Mykhailiuk_PER<15', 'Svi Mykhailiuk_VORP<5')","('Svi Mykhailiuk_0.25<=WLp<0.5', 'Svi Mykhailiuk_0<=BPM<5', 'Svi Mykhailiuk_WS<5')",0,1.0,0
"('Svi Mykhailiuk_-5<=SRS<0', 'Svi Mykhailiuk_0<=BPM<5', 'Svi Mykhailiuk_PER<15')","('Svi Mykhailiuk_0.25<=WLp<0.5', 'Svi Mykhailiuk_VORP<5', 'Svi Mykhailiuk_WS<5')",0,1.0,0
"('Svi Mykhailiuk_-5<=SRS<0', 'Svi Mykhailiuk_0.25<=WLp<0.5', 'Svi Mykhailiuk_0<=BPM<5', 'Svi Mykhailiuk_VORP<5')","('Svi Mykhailiuk_PER<15', 'Svi Mykhailiuk_WS<5')",0,1.0,0
"('Svi Mykhailiuk_-5<=SRS<0', 'Svi Mykhailiuk_0.25<=WLp<0.5', 'Svi Mykhailiuk_0<=BPM<5', 'Svi Mykhailiuk_WS<5')","('Svi Mykhailiuk_PER<15', 'Svi Mykhailiuk_VORP<5')",0,1.0,0
"('Svi Mykhailiuk_-5<=SRS<0', 'Svi Mykhailiuk_0.25<=WLp<0.5', 'Svi Mykhailiuk_VORP<5', 'Svi Mykhailiuk_WS<5')","('Svi Mykhailiuk_0<=BPM<5', 'Svi Mykhailiuk_PER<15')",0,1.0,0
"('Svi Mykhailiuk_-5<=SRS<0', 'Svi Mykhailiuk_0<=BPM<5', 'Svi Mykhailiuk_VORP<5', 'Svi Mykhailiuk_WS<5')","('Svi Mykhailiuk_0.25<=WLp<0.5', 'Svi Mykhailiuk_PER<15')",0,1.0,0
"('Svi Mykhailiuk_-5<=SRS<0', 'Svi Mykhailiuk_0.25<=WLp<0.5', 'Svi Mykhailiuk_PER<15', 'Svi Mykhailiuk_VORP<5')","('Svi Mykhailiuk_0<=BPM<5', 'Svi Mykhailiuk_WS<5')",0,1.0,0
"('Svi Mykhailiuk_-5<=SRS<0', 'Svi Mykhailiuk_0.25<=WLp<0.5', 'Svi Mykhailiuk_PER<15', 'Svi Mykhailiuk_WS<5')","('Svi Mykhailiuk_0<=BPM<5', 'Svi Mykhailiuk_VORP<5')",0,1.0,0
"('Svi Mykhailiuk_-5<=SRS<0', 'Svi Mykhailiuk_PER<15', 'Svi Mykhailiuk_VORP<5', 'Svi Mykhailiuk_WS<5')","('Svi Mykhailiuk_0.25<=WLp<0.5', 'Svi Mykhailiuk_0<=BPM<5')",0,1.0,0
"('Svi Mykhailiuk_-5<=SRS<0', 'Svi Mykhailiuk_0.25<=WLp<0.5', 'Svi Mykhailiuk_0<=BPM<5', 'Svi Mykhailiuk_PER<15')","('Svi Mykhailiuk_VORP<5', 'Svi Mykhailiuk_WS<5')",0,1.0,0
"('Svi Mykhailiuk_-5<=SRS<0', 'Svi Mykhailiuk_0<=BPM<5', 'Svi Mykhailiuk_PER<15', 'Svi Mykhailiuk_WS<5')","('Svi Mykhailiuk_0.25<=WLp<0.5', 'Svi Mykhailiuk_VORP<5')",0,1.0,0
"('Svi Mykhailiuk_-5<=SRS<0', 'Svi Mykhailiuk_0<=BPM<5', 'Svi Mykhailiuk_PER<15', 'Svi Mykhailiuk_VORP<5')","('Svi Mykhailiuk_0.25<=WLp<0.5', 'Svi Mykhailiuk_WS<5')",0,1.0,0
"('Svi Mykhailiuk_-5<=SRS<0', 'Svi Mykhailiuk_0.25<=WLp<0.5', 'Svi Mykhailiuk_0<=BPM<5', 'Svi Mykhailiuk_PER<15', 'Svi Mykhailiuk_VORP<5')","('Svi Mykhailiuk_WS<5',)",0,1.0,0
"('Svi Mykhailiuk_-5<=SRS<0', 'Svi Mykhailiuk_0.25<=WLp<0.5', 'Svi Mykhailiuk_0<=BPM<5', 'Svi Mykhailiuk_PER<15', 'Svi Mykhailiuk_WS<5')","('Svi Mykhailiuk_VORP<5',)",0,1.0,0
"('Svi Mykhailiuk_-5<=SRS<0', 'Svi Mykhailiuk_0.25<=WLp<0.5', 'Svi Mykhailiuk_0<=BPM<5', 'Svi Mykhailiuk_VORP<5', 'Svi Mykhailiuk_WS<5')","('Svi Mykhailiuk_PER<15',)",0,1.0,0
"('Svi Mykhailiuk_-5<=SRS<0', 'Svi Mykhailiuk_0.25<=WLp<0.5', 'Svi Mykhailiuk_PER<15', 'Svi Mykhailiuk_VORP<5', 'Svi Mykhailiuk_WS<5')","('Svi Mykhailiuk_0<=BPM<5',)",0,1.0,0
"('Svi Mykhailiuk_-5<=SRS<0', 'Svi Mykhailiuk_0<=BPM<5', 'Svi Mykhailiuk_PER<15', 'Svi Mykhailiuk_VORP<5', 'Svi Mykhailiuk_WS<5')","('Svi Mykhailiuk_0.25<=WLp<0.5',)",0,1.0,0
"('Svi Mykhailiuk_0.25<=WLp<0.5', 'Svi Mykhailiuk_0<=BPM<5', 'Svi Mykhailiuk_PER<15', 'Svi Mykhailiuk_VORP<5', 'Svi Mykhailiuk_WS<5')","('Svi Mykhailiuk_-5<=SRS<0',)",0,1.0,0
"('Malik Beasley_-5<=BPM<0',)","('Jarred Vanderbilt_-5<=SRS<0', 'Jarred Vanderbilt_0.25<=WLp<0.5', 'Jarred Vanderbilt_0<=BPM<5', 'Jarred Vanderbilt_PER<15', 'Jarred Vanderbilt_VORP<5', 'Jarred Vanderbilt_WS<5', 'Malik Beasley_-5<=SRS<0', 'Malik Beasley_0.25<=WLp<0.5', 'Malik Beasley_PER<15', 'Malik Beasley_VORP<5', 'Malik Beasley_WS<5')",0,1.0,0
"('Malik Beasley_PER<15',)","('Jarred Vanderbilt_-5<=SRS<0', 'Jarred Vanderbilt_0.25<=WLp<0.5', 'Jarred Vanderbilt_0<=BPM<5', 'Jarred Vanderbilt_PER<15', 'Jarred Vanderbilt_VORP<5', 'Jarred Vanderbilt_WS<5', 'Malik Beasley_-5<=BPM<0', 'Malik Beasley_-5<=SRS<0', 'Malik Beasley_0.25<=WLp<0.5', 'Malik Beasley_VORP<5', 'Malik Beasley_WS<5')",0,1.0,0
"('Malik Beasley_VORP<5',)","('Jarred Vanderbilt_-5<=SRS<0', 'Jarred Vanderbilt_0.25<=WLp<0.5', 'Jarred Vanderbilt_0<=BPM<5', 'Jarred Vanderbilt_PER<15', 'Jarred Vanderbilt_VORP<5', 'Jarred Vanderbilt_WS<5', 'Malik Beasley_-5<=BPM<0', 'Malik Beasley_-5<=SRS<0', 'Malik Beasley_0.25<=WLp<0.5', 'Malik Beasley_PER<15', 'Malik Beasley_WS<5')",0,1.0,0
"('Malik Beasley_-5<=BPM<0', 'Malik Beasley_PER<15')","('Jarred Vanderbilt_-5<=SRS<0', 'Jarred Vanderbilt_0.25<=WLp<0.5', 'Jarred Vanderbilt_0<=BPM<5', 'Jarred Vanderbilt_PER<15', 'Jarred Vanderbilt_VORP<5', 'Jarred Vanderbilt_WS<5', 'Malik Beasley_-5<=SRS<0', 'Malik Beasley_0.25<=WLp<0.5', 'Malik Beasley_VORP<5', 'Malik Beasley_WS<5')",0,1.0,0
