Target,Model,R^2 Score,Cross-Validation Scores,RMSE,MAE,Features,Predictions
Trade Value,RandomForest,0.15855068732117666,RandomForest,"[ 5.22837960e-02  3.93570446e-01  1.06189473e+00 -2.73817299e-01
  4.10819494e-01 -3.41387235e-01  4.40344703e-01  1.23009937e+00
  1.50699647e-01  7.59894399e-01  2.36356835e+00 -6.48946901e-01
  4.67375964e-01  6.89019600e-01 -9.96446620e-01  3.06050700e-02
  8.93034742e-01 -3.83452873e-01 -6.66798030e-02 -4.17285810e-01
  6.45224236e-01 -5.33687179e-02  4.07918390e-01  1.15544141e+00
 -2.61212080e-01 -7.79675181e-01  5.21559722e-01  8.70652377e-01
  2.88281086e-01 -3.84065942e-01 -3.70189927e-01 -9.78849726e-02
  1.48699280e-01 -2.43638311e-01  8.37685341e-01 -1.07298078e-01
 -4.16806974e-01 -3.70584373e-01 -2.08753403e-01 -2.15864749e-01
  9.36159752e-03 -5.88321440e-01 -3.64959883e-01 -6.38309742e-02
  3.31748478e-01  5.28384789e-01  6.38833527e-02  1.50717742e+00
 -3.10948535e-01  4.31746533e-01 -8.13345852e-01 -3.91931946e-01
 -1.69909643e-01  7.62760276e-01  7.92361569e-01 -3.81289256e-01
  1.12314665e+00  4.55736035e-02  5.45363557e-01  1.27925807e+00
 -2.18010097e-01  8.57614698e-02  1.60460854e+00  2.33185472e-02
 -9.26509141e-03  1.49204812e-01  2.17779762e+00 -8.91659806e-01
 -2.20765402e-01  3.25265963e-01 -1.56599309e-01  8.65547858e-01
  2.51511989e-01  5.48255312e-01  3.34569232e-01 -4.24429227e-01
 -4.21431485e-01 -5.22031302e-01 -6.24156768e-01  5.00146206e-01
  4.03385915e-01  1.30663178e+00 -6.09626081e-01  3.35400175e-01
 -2.63303874e-02  3.03779836e-01  8.22004015e-02  8.25322104e-02
  2.86352409e-01 -2.83529748e-02 -5.26304595e-01 -9.11504003e-02
 -2.99022931e-02  1.89032464e+00 -2.58556381e-01  1.79098950e+00
 -6.94036820e-01 -1.48168029e-01 -3.10621197e-01 -5.96634604e-01
  1.24222733e+00 -4.76625724e-01 -4.57990810e-01 -2.71621384e-01
 -7.67519284e-01 -4.83760469e-01  3.72069326e-01  6.26661751e-01
  4.96495772e-01  2.54234980e+00  1.47613122e-01  4.22908788e-02
 -4.81196500e-01 -2.99157697e-01  3.44394041e-02 -4.99866649e-01
 -6.46451718e-01  2.32675891e-01  1.18182734e+00 -4.09352781e-02
 -1.68426572e-01  9.85266277e-01 -4.11604731e-01  2.63086514e+00
  2.14181249e-01 -5.91479462e-01 -2.12763515e-01 -4.18111726e-01
 -5.31281360e-01 -7.21717459e-01 -6.78718082e-01 -4.07273607e-01
  1.40663974e+00  5.25474729e-01 -1.45044269e-01  5.54431534e-01
  1.33958894e+00 -4.62875694e-01 -1.81398521e-01 -4.75311845e-01
  9.52714633e-01 -4.74873841e-01  9.92535968e-01  2.27172664e+00
 -4.82722091e-01  7.36525407e-01  1.28826699e-01  1.17173044e+00
 -1.64577188e-01 -2.31420855e-01  5.79023022e-01 -2.70094474e-01
  6.63064131e-01  1.67231089e-01 -4.98728378e-03 -9.95050828e-02
 -1.44724836e-01 -4.88024505e-02  8.41537632e-02 -8.99977784e-02
  4.12414432e-01 -1.42382137e-01  1.71737965e+00 -5.35793963e-01
  1.83244348e-01  1.70854702e+00 -1.12544960e-01 -1.41233344e-02
 -1.62453945e-01  2.65531367e-02 -5.83328211e-01  9.28213883e-01
  2.68914536e-01  2.87734095e-01  2.88712500e-01 -2.24048002e-01
 -1.80766775e-01  6.58362610e-02 -4.65704048e-01  1.01262231e-01
  7.89029051e-01  7.81270626e-01 -4.14009553e-01 -1.77289525e-01
 -3.97963913e-01 -3.42257549e-01  1.35552037e+00 -5.61743166e-01
 -3.91354779e-01  8.59761019e-01  3.83609125e-02 -2.24617319e-01
 -6.19669989e-01  8.44042364e-01  1.21008243e-01  5.04452745e-02
 -4.22503662e-01  2.58073754e-03  8.25436241e-01  1.07999972e+00
  8.60577892e-01 -3.60137621e-02 -3.95382249e-02  1.20176684e+00
 -5.15442395e-01 -2.47424492e-01  1.70919076e+00 -3.13045837e-02
  2.76506949e-01  4.30704053e-01  2.56833692e-02 -6.78275831e-01
  1.29720948e-01 -6.48873805e-01 -5.07710461e-01  3.28446987e+00
 -4.71412748e-01 -8.98204534e-02  3.62100751e-01 -6.78522758e-01
  1.30373178e-01  7.82133876e-01 -1.66605196e-01 -2.89691567e-01
 -4.47596516e-01 -7.25553759e-01 -3.37024085e-01  3.90324723e-02
  8.74157864e-01  1.04969401e-01 -3.67126391e-01 -4.51901404e-01
 -4.73472180e-01 -6.09620009e-01 -3.20445077e-01  2.12800361e-01
 -4.06076050e-01  3.56311769e-02 -6.33772034e-01  7.29751497e-02
  4.06391910e-01 -3.96879964e-02  4.06197751e-02 -6.16495221e-01
 -4.48942826e-01  1.27256824e+00 -1.02282833e-03 -2.50749487e-01
 -4.92881078e-01  1.58127761e+00  5.37114396e-01 -2.88774989e-01
  1.94784299e+00 -4.67529246e-01 -4.82469208e-01 -1.19487201e-01
  8.77461010e-01  1.23390631e+00 -3.57727099e-01  1.67101462e-02
  3.36910542e-01  1.00446065e-01 -4.09137693e-01 -4.34279171e-01
  3.23456465e-01 -2.87605555e-01 -4.84896586e-01  1.44934343e+00
  7.62696660e-02  1.53666764e-01 -7.45847623e-01  2.95745143e-01
 -6.11538186e-01  4.08297778e-02 -3.69499541e-01  8.84507073e-01
  1.43970313e-02 -3.48662352e-01  1.05805833e+00  2.83547381e-01
  2.44732170e-01 -2.00096944e-01 -4.45996246e-01 -3.96290670e-01
 -8.17204419e-01 -5.61453156e-01 -2.48295253e-01  6.31394818e-01
 -3.95296815e-02  4.16996472e-01 -3.71778960e-01  1.52126554e-01
 -1.55427877e-01  1.91471480e+00  1.21151351e+00  5.64961483e-01
 -2.98818647e-01 -6.48696013e-01  1.74379643e+00  4.07497731e-02
 -4.64144218e-01  3.56118663e-01  9.16757770e-01  9.81657737e-01
  1.07140097e+00  4.54118495e-01 -1.43753698e-01 -1.75382763e-01
  4.94901697e-01 -1.47697692e-01 -2.01689583e-01 -1.89111160e-01
  1.14454404e-01 -9.06065296e-01 -2.43611329e-01 -8.32748821e-01
 -4.04543516e-02 -7.38704929e-01 -3.19008860e-01  3.29184275e-01
 -2.10680741e-01  2.10991073e-01 -4.12974918e-01  1.63834564e-01
  6.90720829e-01  2.59359713e-01 -6.08430933e-01 -7.47454251e-02
  4.42857622e-01 -5.55329672e-01  2.28604788e-01  1.19429438e-01
  1.02129846e+00  5.73751501e-02 -5.17646634e-01 -5.92625843e-01
  2.67174769e-01  4.46637725e-01  6.95035201e-03  5.11649971e-01
  5.91705298e-01  6.34319671e-01 -2.91983021e-01  7.27346827e-01
  1.47443616e+00  1.53994691e-01  5.06294741e-01 -2.19918480e-01
 -2.36302635e-01  1.03010047e+00  1.74964649e+00  4.75094374e-01
 -2.71300757e-01 -5.94853179e-01 -1.69872808e-02  4.27675490e-01
 -9.71887145e-01 -5.82671527e-02 -2.06472649e-01 -3.57340042e-01
 -5.08196302e-01  7.15160464e-01 -3.81420616e-01 -1.74338620e-01
 -7.93190808e-01 -2.66492330e-01 -3.49674752e-01 -2.22509479e-01
  4.45981400e-01 -2.45503836e-01  4.89456259e-01 -5.23391597e-01
  2.12604677e+00 -2.86751334e-01 -1.30389694e-01 -2.76997926e-01
 -5.28121273e-01  1.32031971e-01  8.75778686e-01  1.63282669e-01
 -1.00050303e-01 -2.37772483e-01 -2.70623935e-01  1.54505221e+00
  1.68511407e-01  2.56556451e-01 -1.00915208e-01  5.20651397e-01
 -2.16713653e-01 -5.88127433e-01 -1.62217334e-01 -9.83214934e-02
 -3.80362925e-01 -1.55377473e-01 -2.57231186e-01  1.67167619e-01
 -6.41591547e-02 -1.34973758e-01 -4.40880366e-01  2.07668598e+00
 -7.27175522e-01 -5.04350713e-01 -4.00430431e-01  2.27948583e-03
  6.64170679e-01 -8.10241640e-01 -2.34803430e-01 -3.57586732e-01
  4.39376010e-01  2.97740818e-02 -5.93139541e-01  6.38954977e-01
  6.23355143e-01 -2.65907555e-01  8.98029890e-01  6.14072156e-01
  1.18731709e-01  1.27830771e+00  2.61704410e-01 -1.50353691e-01
 -6.09044020e-01  1.41361666e+00 -1.43225292e-01  6.54058828e-01
  2.00291036e-01 -2.16960731e-01 -7.30905262e-01 -1.67834391e-01
  6.82773312e-02  8.04187026e-03 -9.69020998e-02 -4.00534784e-01
 -3.67053903e-01  1.44705087e-01 -8.30171335e-01 -1.78187982e-01
 -2.71671184e-01 -1.93532709e-01 -3.47807814e-01 -9.09510300e-01
  3.68121069e-01  2.25375934e-01  1.00225295e+00 -1.10313190e-01
  3.04352577e-01  2.98865419e-01  6.70993845e-01 -2.15309429e-01
 -3.39340879e-01  2.38533953e-01 -7.49253191e-02  2.03806463e-01
  3.81845454e-01 -4.28773071e-01  1.22267499e+00 -4.43436685e-01
 -3.05839906e-01  8.76731660e-01  5.32652276e-01 -4.12282178e-01
 -4.33282316e-02  1.62509909e+00 -2.96125749e-01  4.38276347e-01]",0.9420142788618937,0.18492794080390115,Trade Value
