Rk,Player,Pos,Age,Tm,G,GS,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,MP
86,José Calderón,PG,37,DET,0.5925925925925926,0.0,0.08333333333333333,0.09795918367346938,.375,0.058823529411764705,0.09090909090909091,.246,0.06451612903225806,0.0787878787878788,.492,.433,0.02061855670103093,0.018181818181818184,0.818,0.037037037037037035,0.0900900900900901,0.07692307692307693,0.21495327102803738,0.125,0.037037037037037035,0.13999999999999999,0.325,0.06371191135734071,7.1,.453,.475,.092,1.8,8.8,5.2,24.9,1.2,0.4,21.9,10.9,0.0,0.5,0.6,.043,-4.2,0.3,-3.9,-0.3,0.2098991152176042
87,Kentavious Caldwell-Pope,SG,25,LAL,1.0,0.2804878048780488,0.37037037037037035,0.3755102040816326,.430,0.35294117647058826,0.40151515151515155,.347,0.22580645161290322,0.23636363636363636,.542,.530,0.1752577319587629,0.17272727272727273,0.867,0.1111111111111111,0.2072072072072072,0.1858974358974359,0.12149532710280375,0.375,0.07407407407407407,0.16,0.425,0.3157894736842105,12.9,.568,.575,.209,2.5,9.4,6.0,7.5,1.7,0.5,7.3,18.1,2.3,1.8,4.0,.095,-0.3,-0.1,-0.5,0.8,0.6718469424401711
88,Isaiah Canaan,PG,27,TOT,0.35802469135802467,0.1951219512195122,0.19444444444444445,0.22448979591836735,.390,0.21568627450980396,0.24242424242424246,.354,0.1075268817204301,0.13939393939393938,.441,.494,0.061855670103092786,0.07272727272727274,0.792,0.037037037037037035,0.15315315315315314,0.12179487179487179,0.2616822429906542,0.20833333333333334,0.037037037037037035,0.24,0.425,0.16620498614958448,8.0,.518,.585,.146,1.0,9.2,5.1,18.2,1.1,0.3,16.7,14.2,0.0,0.1,0.1,.008,-2.7,-1.4,-4.1,-0.3,0.21156420385908778
88,Isaiah Canaan,PG,27,PHO,0.2222222222222222,0.18292682926829268,0.25,0.27755102040816326,.395,0.25490196078431376,0.2878787878787879,.347,0.15053763440860213,0.18181818181818182,.456,.492,0.08247422680412372,0.1,0.75,0.05555555555555555,0.2072072072072072,0.16666666666666669,0.308411214953271,0.25,0.0,0.3,0.6,0.2077562326869806,7.3,.515,.558,.155,1.1,9.8,5.4,17.0,1.1,0.0,17.4,14.2,-0.1,0.0,-0.1,-0.007,-3.3,-1.4,-4.6,-0.3,0.17222240360442717
88,Isaiah Canaan,PG,27,MIN,0.07407407407407407,0.012195121951219513,0.14814814814814814,0.16734693877551018,.379,0.19607843137254904,0.20454545454545456,.368,0.06451612903225806,0.08484848484848484,.400,.500,0.061855670103092786,0.05454545454545454,1.0,0.0,0.06306306306306306,0.04487179487179487,0.25233644859813087,0.125,0.037037037037037035,0.12,0.15,0.13019390581717452,12.3,.536,.655,.138,0.0,5.7,2.8,26.9,1.0,0.9,11.5,15.4,0.1,0.0,0.2,.079,0.7,-2.0,-1.3,0.0,0.03480361748669561
88,Isaiah Canaan,PG,27,MIL,0.037037037037037035,0.0,0.046296296296296294,0.061224489795918366,.333,0.09803921568627452,0.0984848484848485,.400,0.0,0.01818181818181818,.000,.500,0.0,0.0,0.0,0.05555555555555555,0.07207207207207207,0.06410256410256411,0.07476635514018692,0.0,0.1111111111111111,0.1,0.125,0.04155124653739612,5.2,.500,.833,.000,3.5,9.3,6.6,11.6,0.0,2.7,25.0,10.8,0.0,0.0,0.0,.030,-3.3,-0.7,-4.0,0.0,0.012014757256195108
89,Clint Capela,C,24,HOU,0.8148148148148148,0.8170731707317073,0.6574074074074073,0.4448979591836735,.648,0.0,0.0,0,0.7634408602150536,0.6606060606060606,.648,.648,0.2577319587628866,0.35454545454545455,0.636,0.8148148148148149,0.7387387387387387,0.8141025641025641,0.1308411214953271,0.2916666666666667,0.5555555555555555,0.27999999999999997,0.625,0.4598337950138504,23.8,.658,.000,.357,14.4,27.6,20.8,7.1,1.0,3.9,10.0,18.2,7.8,3.0,10.8,.230,3.3,-0.3,3.0,2.8,0.7445884619151784
90,DeMarre Carroll,PF,32,BRK,0.8148148148148148,0.0975609756097561,0.31481481481481477,0.3510204081632653,.395,0.3137254901960785,0.34848484848484845,.342,0.1935483870967742,0.24242424242424243,.457,.487,0.2783505154639176,0.32727272727272727,0.76,0.18518518518518517,0.3783783783783784,0.33333333333333337,0.12149532710280375,0.20833333333333334,0.037037037037037035,0.22000000000000003,0.425,0.30747922437673125,12.1,.546,.539,.421,4.2,17.3,10.8,7.2,0.9,0.5,9.7,18.6,1.5,1.6,3.1,.088,-0.9,-0.6,-1.5,0.2,0.5636488295406314
91,Jevon Carter,PG,23,MEM,0.4691358024691358,0.036585365853658534,0.12962962962962962,0.19183673469387755,.303,0.17647058823529413,0.196969696969697,.333,0.06451612903225806,0.1272727272727273,.265,.395,0.07216494845360825,0.07272727272727274,0.813,0.07407407407407407,0.11711711711711713,0.10897435897435898,0.16822429906542058,0.2916666666666667,0.1111111111111111,0.16,0.35,0.12188365650969529,7.8,.432,.551,.173,2.7,10.3,6.4,17.4,2.2,1.8,14.2,18.0,-0.7,0.7,0.0,-0.003,-4.1,0.1,-4.0,-0.3,0.19256260406804007
92,Vince Carter,PF,42,ATL,0.9259259259259259,0.10975609756097561,0.24074074074074073,0.2530612244897959,.419,0.3137254901960785,0.31818181818181823,.389,0.1075268817204301,0.12121212121212122,.480,.550,0.061855670103092786,0.08181818181818182,0.712,0.07407407407407407,0.1891891891891892,0.16666666666666669,0.10280373831775702,0.25,0.14814814814814814,0.12,0.475,0.20498614958448755,11.8,.565,.675,.141,2.4,13.2,7.7,9.3,1.5,1.8,8.8,16.7,1.2,0.7,1.9,.070,-0.4,-0.3,-0.7,0.5,0.43928956217963366
93,Wendell Carter Jr.,C,19,CHI,0.5308641975308642,0.5365853658536586,0.3796296296296296,0.34285714285714286,.485,0.019607843137254905,0.05303030303030303,.188,0.4301075268817204,0.4666666666666667,.513,.493,0.2061855670103093,0.22727272727272727,0.795,0.37037037037037035,0.45045045045045046,0.44871794871794873,0.16822429906542058,0.25,0.48148148148148145,0.3,0.875,0.2853185595567867,15.2,.541,.086,.302,8.4,21.8,15.0,10.7,1.1,4.5,13.4,19.1,0.7,1.2,1.9,.080,-2.2,0.6,-1.6,0.1,0.36997616637826897
94,Michael Carter-Williams,PG,27,TOT,0.3333333333333333,0.012195121951219513,0.14814814814814814,0.1795918367346939,.374,0.07843137254901962,0.10606060606060606,.263,0.13978494623655913,0.18181818181818182,.424,.415,0.11340206185567012,0.17272727272727273,0.604,0.12962962962962962,0.16216216216216217,0.16025641025641027,0.23364485981308414,0.2916666666666667,0.18518518518518517,0.13999999999999999,0.425,0.13296398891966757,14.7,.458,.309,.431,5.4,15.0,10.1,26.5,2.6,3.4,12.0,19.4,0.2,0.6,0.8,.099,-1.4,2.2,0.8,0.3,0.1251428384864018
94,Michael Carter-Williams,PG,27,HOU,0.18518518518518517,0.012195121951219513,0.14814814814814814,0.15510204081632653,.410,0.07843137254901962,0.09090909090909091,.368,0.11827956989247312,0.1575757575757576,.429,.467,0.08247422680412372,0.14545454545454548,0.462,0.037037037037037035,0.05405405405405406,0.05128205128205129,0.12149532710280375,0.25,0.14814814814814814,0.12,0.425,0.1191135734072022,12.7,.476,.311,.426,2.2,7.8,5.0,22.7,3.0,3.5,12.1,24.7,0.0,0.2,0.1,.044,-2.8,1.2,-1.6,0.0,0.04965882007248033
94,Michael Carter-Williams,PG,27,ORL,0.13580246913580246,0.0,0.16666666666666666,0.2122448979591837,.339,0.058823529411764705,0.12121212121212123,.158,0.16129032258064516,0.2181818181818182,.419,.363,0.1752577319587629,0.20909090909090908,0.741,0.24074074074074073,0.3063063063063063,0.3076923076923077,0.38317757009345793,0.375,0.2962962962962963,0.16,0.45,0.14958448753462605,16.1,.440,.306,.435,7.4,19.6,13.5,28.9,2.4,3.3,11.9,16.1,0.2,0.4,0.6,.134,-0.5,2.9,2.4,0.3,0.07963041561918444
95,Alex Caruso,PG,24,LAL,0.2962962962962963,0.04878048780487805,0.28703703703703703,0.2816326530612245,.445,0.19607843137254904,0.15151515151515152,.480,0.22580645161290322,0.296969696969697,.431,.514,0.2061855670103093,0.23636363636363636,0.797,0.14814814814814814,0.17117117117117117,0.1730769230769231,0.28971962616822433,0.4166666666666667,0.14814814814814814,0.33999999999999997,0.55,0.25484764542936283,13.9,.569,.289,.370,4.0,9.0,6.5,19.7,2.1,1.4,17.3,19.0,0.5,0.6,1.0,.093,-1.0,0.7,-0.2,0.2,0.17963368049887363
96,Omri Casspi,SF,30,MEM,0.43209876543209874,0.0,0.2222222222222222,0.1836734693877551,.534,0.07843137254901962,0.09090909090909091,.349,0.2150537634408602,0.19999999999999998,.602,.581,0.11340206185567012,0.14545454545454548,0.672,0.09259259259259259,0.24324324324324326,0.20512820512820515,0.06542056074766354,0.25,0.1111111111111111,0.12,0.25,0.1745152354570637,15.7,.606,.267,.360,3.6,21.5,12.4,8.1,1.9,1.6,11.0,18.0,0.6,0.7,1.3,.119,-0.3,0.7,0.4,0.3,0.17382219465212706
97,Willie Cauley-Stein,C,25,SAC,0.9876543209876543,0.9878048780487805,0.47222222222222215,0.37142857142857144,.556,0.0,0.0,.500,0.5483870967741935,0.5515151515151515,.556,.557,0.1752577319587629,0.2818181818181818,0.551,0.40740740740740744,0.5495495495495495,0.5384615384615385,0.22429906542056074,0.5,0.2222222222222222,0.2,0.7,0.3296398891966759,18.0,.566,.003,.343,8.2,23.7,15.8,12.3,2.0,2.0,9.0,17.5,3.8,2.9,6.7,.146,0.2,1.1,1.2,1.8,0.7307780208299325
98,Troy Caupain,PG,23,ORL,0.037037037037037035,0.0,0.09259259259259259,0.08163265306122448,.500,0.09803921568627452,0.060606060606060615,.667,0.05376344086021505,0.0787878787878788,.400,.625,0.0,0.0,0.0,0.05555555555555555,0.04504504504504505,0.05128205128205129,0.09345794392523366,0.125,0.0,0.0,0.0,0.06925207756232686,30.7,.625,.375,.000,6.6,13.6,10.0,42.5,3.1,0.0,0.0,21.8,0.1,0.0,0.1,.347,9.6,3.7,13.3,0.1,0.0058767834405302165
99,Tyler Cavanaugh,PF,24,UTA,0.12345679012345678,0.0,0.027777777777777776,0.036734693877551024,.300,0.019607843137254905,0.03787878787878788,.200,0.02150537634408602,0.030303030303030304,.400,.350,0.02061855670103093,0.018181818181818184,1.0,0.05555555555555555,0.04504504504504505,0.04487179487179487,0.009345794392523366,0.0,0.0,0.02,0.075,0.0221606648199446,5.0,.414,.500,.200,8.5,13.6,11.1,3.4,0.0,0.0,8.4,13.0,0.0,0.0,0.0,.026,-5.3,-3.1,-8.4,-0.1,0.013222762741192986
100,Tyson Chandler,C,36,TOT,0.6666666666666666,0.07317073170731707,0.10185185185185186,0.07346938775510205,.616,0.0,0.0,.000,0.11827956989247312,0.1090909090909091,.622,.616,0.09278350515463918,0.14545454545454548,0.586,0.31481481481481477,0.35135135135135137,0.358974358974359,0.06542056074766354,0.16666666666666669,0.14814814814814814,0.16,0.5,0.08587257617728532,11.2,.630,.010,.879,11.1,25.3,18.3,5.3,1.1,2.2,23.4,8.5,0.9,1.2,2.1,.114,-2.9,0.8,-2.1,0.0,0.29021515557151717
100,Tyson Chandler,C,36,PHO,0.07407407407407407,0.0,0.10185185185185186,0.06938775510204082,.667,0.0,0.0,0,0.11827956989247312,0.10303030303030303,.667,.667,0.1443298969072165,0.23636363636363636,0.556,0.18518518518518517,0.4144144144144144,0.358974358974359,0.08411214953271029,0.125,0.037037037037037035,0.2,0.75,0.10249307479224377,11.5,.653,.000,1.500,8.6,40.5,24.3,9.1,1.1,0.9,26.0,13.0,0.1,0.1,0.2,.092,-4.8,0.2,-4.6,-0.1,0.03255085050115903
100,Tyson Chandler,C,36,LAL,0.5802469135802469,0.07317073170731707,0.10185185185185186,0.07346938775510205,.609,0.0,0.0,.000,0.11827956989247312,0.1090909090909091,.616,.609,0.09278350515463918,0.12727272727272726,0.594,0.3333333333333333,0.34234234234234234,0.358974358974359,0.056074766355140186,0.16666666666666669,0.18518518518518517,0.13999999999999999,0.475,0.08587257617728532,11.2,.626,.011,.793,11.4,23.6,17.6,4.8,1.1,2.3,23.0,8.0,0.9,1.1,1.9,.117,-2.7,0.9,-1.8,0.0,0.2613209703222436
101,Wilson Chandler,PF-SF,31,TOT,0.6172839506172839,0.4024390243902439,0.20370370370370372,0.22040816326530613,.418,0.23529411764705882,0.23484848484848486,.373,0.11827956989247312,0.13939393939393938,.478,.526,0.04123711340206186,0.045454545454545456,0.72,0.16666666666666666,0.2972972972972973,0.2692307692307693,0.14953271028037385,0.20833333333333334,0.14814814814814814,0.18,0.6,0.16620498614958448,8.5,.537,.579,.092,4.4,14.6,9.7,9.1,1.0,1.4,13.9,11.8,0.5,1.0,1.5,.062,-2.3,-0.5,-2.8,-0.2,0.3911652355610695
101,Wilson Chandler,PF,31,PHI,0.43209876543209874,0.3902439024390244,0.23148148148148145,0.236734693877551,.440,0.25490196078431376,0.25,.390,0.13978494623655913,0.15151515151515152,.506,.551,0.04123711340206186,0.045454545454545456,0.722,0.2222222222222222,0.3063063063063063,0.3012820512820513,0.1869158878504673,0.25,0.18518518518518517,0.22000000000000003,0.65,0.18559556786703602,9.1,.561,.570,.087,5.0,13.4,9.4,9.9,1.1,1.5,15.4,11.2,0.6,0.9,1.5,.074,-1.8,-0.2,-2.0,0.0,0.31845636488295403
101,Wilson Chandler,SF,31,LAC,0.1728395061728395,0.012195121951219513,0.13888888888888887,0.1795918367346939,.348,0.17647058823529413,0.20454545454545456,.325,0.07526881720430106,0.10303030303030303,.385,.447,0.030927835051546393,0.045454545454545456,0.714,0.05555555555555555,0.26126126126126126,0.19871794871794873,0.06542056074766354,0.08333333333333334,0.07407407407407407,0.1,0.475,0.1191135734072022,5.8,.463,.606,.106,1.9,19.5,11.0,5.9,0.6,1.1,9.2,14.2,-0.1,0.2,0.0,.009,-4.5,-1.6,-6.1,-0.2,0.07806327336837637
102,Joe Chealey,PG,23,CHO,0.0,0.0,0.09259259259259259,0.12244897959183673,.333,0.0,0.0,0,0.1075268817204301,0.18181818181818182,.333,.333,0.0,0.0,0.0,0.0,0.0,0.0,0.09345794392523366,0.0,0.0,0.0,0.25,0.055401662049861494,2.0,.333,.000,.000,0.0,0.0,0.0,17.7,0.0,0.0,0.0,16.2,0.0,0.0,0.0,-0.080,-8.5,-6.0,-14.6,0.0,0.004570831564856835
103,Chris Chiozza,PG,23,HOU,0.07407407407407407,0.0,0.027777777777777776,0.04489795918367347,.250,0.058823529411764705,0.05303030303030303,.400,0.0,0.024242424242424242,.000,.375,0.0,0.0,0.0,0.018518518518518517,0.036036036036036036,0.038461538461538464,0.056074766355140186,0.04166666666666667,0.037037037037037035,0.02,0.075,0.024930747922437674,7.0,.375,.625,.000,3.3,10.3,6.7,16.1,1.5,2.6,11.1,11.8,0.0,0.0,0.0,.023,-2.7,1.4,-1.3,0.0,0.011655620490384929
104,Marquese Chriss,PF,21,TOT,0.5185185185185185,0.024390243902439025,0.14814814814814814,0.17142857142857143,.372,0.07843137254901962,0.12878787878787878,.222,0.12903225806451613,0.15151515151515152,.472,.417,0.07216494845360825,0.09090909090909091,0.711,0.16666666666666666,0.21621621621621623,0.21153846153846154,0.04672897196261683,0.16666666666666669,0.1111111111111111,0.16,0.475,0.11634349030470914,9.2,.455,.400,.250,8.6,23.6,15.8,6.5,1.7,1.9,15.3,20.6,-0.6,0.4,-0.2,-0.023,-5.7,-1.9,-7.5,-0.7,0.16605178099187046
104,Marquese Chriss,PF,21,HOU,0.18518518518518517,0.0,0.06481481481481481,0.08571428571428572,.324,0.019607843137254905,0.06818181818181819,.067,0.06451612903225806,0.07272727272727272,.526,.338,0.04123711340206186,0.03636363636363637,0.857,0.07407407407407407,0.11711711711711713,0.11538461538461539,0.03738317757009346,0.04166666666666667,0.1111111111111111,0.16,0.275,0.04986149584487535,3.4,.391,.441,.206,7.3,22.8,14.9,8.2,0.9,3.3,24.4,20.5,-0.3,0.1,-0.2,-0.101,-9.6,-1.7,-11.2,-0.2,0.03542394462764047
104,Marquese Chriss,PF,21,CLE,0.32098765432098764,0.024390243902439025,0.19444444444444445,0.22040816326530613,.384,0.11764705882352941,0.15909090909090912,.263,0.16129032258064516,0.19999999999999998,.461,.435,0.10309278350515465,0.12727272727272726,0.684,0.2222222222222222,0.2702702702702703,0.2692307692307693,0.056074766355140186,0.25,0.1111111111111111,0.18,0.6,0.15789473684210525,10.7,.470,.390,.260,8.9,23.8,16.0,6.1,1.9,1.5,12.9,20.7,-0.3,0.2,0.0,-0.003,-4.6,-1.9,-6.6,-0.5,0.13307649613111758
105,Gary Clark,PF,24,HOU,0.6172839506172839,0.024390243902439025,0.09259259259259259,0.12244897959183673,.331,0.15686274509803924,0.20454545454545456,.297,0.02150537634408602,0.01818181818181818,.692,.467,0.010309278350515465,0.009090909090909092,1.0,0.09259259259259259,0.16216216216216217,0.14743589743589744,0.03738317757009346,0.16666666666666669,0.18518518518518517,0.02,0.225,0.08033240997229917,9.2,.480,.914,.046,4.1,16.2,10.0,3.8,1.5,3.5,4.3,10.9,0.3,0.7,1.0,.071,-1.1,0.4,-0.7,0.2,0.21273956054719384
106,Ian Clark,SG,27,NOP,0.7283950617283951,0.07317073170731707,0.23148148148148145,0.2612244897959184,.394,0.21568627450980396,0.25757575757575757,.327,0.15053763440860213,0.18181818181818182,.470,.480,0.061855670103092786,0.05454545454545454,0.892,0.037037037037037035,0.11711711711711713,0.09615384615384616,0.14953271028037385,0.16666666666666669,0.037037037037037035,0.2,0.4,0.18559556786703602,8.3,.502,.527,.097,1.4,8.0,4.7,12.9,1.1,0.7,12.7,19.3,-0.4,0.3,-0.1,-0.003,-3.3,-1.8,-5.1,-0.8,0.32230892291619057
107,Jordan Clarkson,SG,26,CLE,0.9876543209876543,0.0,0.6018518518518519,0.5959183673469388,.448,0.35294117647058826,0.4166666666666667,.324,0.5161290322580645,0.5515151515151515,.524,.509,0.2061855670103093,0.21818181818181817,0.844,0.18518518518518517,0.2072072072072072,0.21153846153846154,0.22429906542056074,0.2916666666666667,0.07407407407407407,0.33999999999999997,0.35,0.46537396121883656,16.8,.539,.377,.163,3.9,9.9,6.8,15.6,1.3,0.5,9.6,27.6,1.9,-0.1,1.8,.039,2.1,-2.6,-0.5,0.8,0.7311045087988508
108,John Collins,PF,21,ATL,0.7407407407407407,0.7195121951219512,0.7037037037037036,0.5551020408163265,.560,0.17647058823529413,0.196969696969697,.348,0.7204301075268816,0.6666666666666666,.609,.593,0.3402061855670103,0.4,0.763,0.6666666666666666,0.5585585585585586,0.6282051282051283,0.1869158878504673,0.16666666666666669,0.2222222222222222,0.4,0.825,0.5401662049861495,21.8,.627,.190,.320,12.3,22.1,17.1,11.0,0.6,1.8,11.2,23.7,5.0,1.0,6.0,.158,2.8,-1.9,0.9,1.3,0.6062881582813673
109,Zach Collins,C,21,POR,0.9382716049382716,0.0,0.23148148148148145,0.2122448979591837,.473,0.09803921568627452,0.12121212121212123,.331,0.2043010752688172,0.2181818181818182,.534,.523,0.12371134020618557,0.14545454545454548,0.746,0.25925925925925924,0.25225225225225223,0.2692307692307693,0.08411214953271029,0.125,0.3333333333333333,0.2,0.575,0.1828254847645429,13.5,.562,.303,.315,8.8,16.5,12.7,7.1,0.9,3.9,14.5,16.6,1.4,1.5,2.9,.104,-1.5,0.3,-1.2,0.3,0.44781089816840247
110,Darren Collison,PG,31,IND,0.9259259259259259,0.926829268292683,0.3796296296296296,0.3551020408163265,.467,0.19607843137254904,0.196969696969697,.407,0.3225806451612903,0.3696969696969697,.492,.527,0.21649484536082478,0.22727272727272727,0.832,0.09259259259259259,0.23423423423423426,0.19871794871794873,0.5607476635514019,0.5833333333333334,0.037037037037037035,0.32,0.45,0.31024930747922436,16.7,.574,.294,.288,1.9,9.9,6.0,29.9,2.5,0.4,14.4,17.7,3.9,2.9,6.8,.153,0.8,1.0,1.8,2.1,0.7082177021776747
111,Bonzie Colson,SF,23,MIL,0.08641975308641975,0.024390243902439025,0.14814814814814814,0.2,.333,0.11764705882352941,0.196969696969697,.238,0.1075268817204301,0.13939393939393938,.444,.397,0.10309278350515465,0.1,0.889,0.18518518518518517,0.25225225225225223,0.24358974358974358,0.03738317757009346,0.25,0.037037037037037035,0.08,0.1,0.13573407202216067,12.9,.454,.538,.231,8.8,21.5,15.5,4.0,2.4,0.9,6.5,19.6,0.0,0.2,0.2,.085,-2.6,-0.8,-3.5,0.0,0.0353586470338568
112,Mike Conley,PG,31,MEM,0.8518518518518519,0.8536585365853658,0.6481481481481481,0.6530612244897959,.438,0.4313725490196079,0.4621212121212121,.364,0.5161290322580645,0.6,.483,.507,0.5051546391752578,0.5272727272727272,0.845,0.1111111111111111,0.25225225225225223,0.21794871794871795,0.5981308411214954,0.5416666666666667,0.1111111111111111,0.38,0.45,0.5844875346260388,21.4,.569,.380,.363,1.9,9.7,5.7,33.4,2.0,0.9,9.1,27.3,5.7,2.3,8.0,.164,4.6,0.1,4.7,3.9,0.7749191942276927
113,Pat Connaughton,SG,26,MIL,0.7407407407407407,0.024390243902439025,0.25,0.2326530612244898,.466,0.21568627450980396,0.25,.330,0.17204301075268816,0.15151515151515152,.647,.560,0.051546391752577324,0.06363636363636363,0.725,0.18518518518518517,0.2882882882882883,0.2692307692307693,0.1869158878504673,0.20833333333333334,0.14814814814814814,0.1,0.325,0.19113573407202217,13.6,.573,.571,.114,5.2,15.0,10.4,12.6,1.2,1.7,8.2,13.3,2.0,1.9,3.9,.149,0.3,0.8,1.2,1.0,0.4178066538248066
114,Quinn Cook,PG,25,GSW,0.9012345679012346,0.12195121951219512,0.25925925925925924,0.24081632653061225,.465,0.21568627450980396,0.20454545454545456,.405,0.18279569892473116,0.19393939393939394,.515,.557,0.030927835051546393,0.03636363636363637,0.769,0.05555555555555555,0.16216216216216217,0.13461538461538464,0.14953271028037385,0.125,0.0,0.13999999999999999,0.3,0.19113573407202217,13.1,.565,.456,.059,2.3,13.0,7.9,15.2,0.9,0.2,10.0,20.2,1.0,0.8,1.8,.082,-0.5,-1.6,-2.1,0.0,0.3497665611022234
115,DeMarcus Cousins,C,28,GSW,0.35802469135802467,0.36585365853658536,0.5462962962962963,0.5061224489795918,.480,0.17647058823529413,0.24242424242424246,.274,0.5483870967741935,0.5575757575757575,.551,.515,0.3608247422680413,0.43636363636363634,0.736,0.25925925925925924,0.6126126126126126,0.5256410256410257,0.33644859813084116,0.5416666666666667,0.5555555555555555,0.48,0.9,0.4515235457063712,21.4,.562,.256,.388,6.2,27.0,17.1,20.4,2.5,4.8,14.2,28.1,0.9,1.5,2.4,.151,0.4,2.6,3.0,1.0,0.2594599888994091
116,Robert Covington,SF,28,TOT,0.41975308641975306,0.4268292682926829,0.41666666666666663,0.42040816326530617,.431,0.47058823529411764,0.4848484848484849,.378,0.2150537634408602,0.23636363636363636,.518,.548,0.1958762886597938,0.22727272727272727,0.764,0.14814814814814814,0.42342342342342343,0.3525641025641026,0.12149532710280375,0.8750000000000001,0.48148148148148145,0.26,0.9,0.3684210526315789,13.3,.580,.622,.246,2.5,14.6,8.5,5.2,2.9,3.2,10.5,15.6,0.9,1.6,2.5,.100,-0.5,2.1,1.6,1.1,0.40334323680172385
116,Robert Covington,SF,28,PHI,0.14814814814814814,0.15853658536585366,0.3518518518518518,0.3673469387755102,.427,0.45098039215686275,0.446969696969697,.390,0.16129032258064516,0.1878787878787879,.500,.556,0.13402061855670105,0.16363636363636364,0.739,0.09259259259259259,0.4144144144144144,0.33333333333333337,0.10280373831775702,0.75,0.6666666666666666,0.33999999999999997,0.875,0.31301939058171746,11.0,.578,.658,.197,1.7,14.0,8.1,4.3,2.6,4.1,14.8,14.2,0.0,0.7,0.7,.077,-1.7,2.2,0.5,0.3,0.15403702373567535
116,Robert Covington,SF,28,MIN,0.25925925925925924,0.2682926829268293,0.4444444444444444,0.4530612244897959,.433,0.4901960784313726,0.5075757575757576,.372,0.24731182795698922,0.26666666666666666,.526,.545,0.23711340206185566,0.2727272727272727,0.773,0.18518518518518517,0.43243243243243246,0.3653846153846154,0.14018691588785048,0.9583333333333333,0.40740740740740744,0.22000000000000003,0.925,0.40166204986149584,14.7,.580,.604,.269,2.9,14.9,8.8,5.8,3.1,2.7,8.4,16.5,0.9,0.9,1.8,.114,0.1,2.1,2.2,0.8,0.2597864768683274
117,Allen Crabbe,SG,26,BRK,0.5185185185185185,0.24390243902439024,0.2962962962962963,0.3551020408163265,.367,0.45098039215686275,0.4545454545454546,.378,0.0967741935483871,0.16363636363636364,.342,.499,0.10309278350515465,0.11818181818181818,0.732,0.07407407407407407,0.2792792792792793,0.21794871794871795,0.10280373831775702,0.20833333333333334,0.1111111111111111,0.22000000000000003,0.6,0.26592797783933514,7.7,.519,.694,.150,1.5,12.2,6.9,5.8,1.0,0.9,10.4,16.4,-0.2,1.0,0.8,.035,-2.4,-0.4,-2.8,-0.2,0.3778445264292011
118,Torrey Craig,SF,28,DEN,0.9135802469135802,0.45121951219512196,0.19444444444444445,0.19591836734693877,.442,0.15686274509803924,0.1893939393939394,.324,0.13978494623655913,0.13939393939393938,.569,.526,0.07216494845360825,0.08181818181818182,0.7,0.2222222222222222,0.2072072072072072,0.22435897435897437,0.09345794392523366,0.20833333333333334,0.2222222222222222,0.12,0.575,0.15789473684210525,10.4,.547,.519,.193,6.4,12.6,9.5,6.3,1.2,2.7,10.1,12.4,1.4,1.7,3.0,.096,-2.0,0.2,-1.9,0.0,0.49658820072480325
119,Jamal Crawford,SG,38,PHO,0.7777777777777778,0.0,0.25,0.27755102040816326,.397,0.19607843137254904,0.24242424242424246,.332,0.18279569892473116,0.22424242424242424,.453,.474,0.15463917525773196,0.15454545454545454,0.845,0.018518518518518517,0.10810810810810811,0.08333333333333334,0.33644859813084116,0.20833333333333334,0.07407407407407407,0.3,0.3,0.2188365650969529,11.7,.522,.461,.251,0.7,7.2,3.9,27.7,1.3,0.8,16.9,20.8,0.1,0.0,0.2,.006,-1.1,-2.8,-3.9,-0.6,0.4008945770348363
120,Mitch Creek,SF,26,TOT,0.04938271604938271,0.0,0.14814814814814814,0.1306122448979592,.500,0.0,0.030303030303030307,.000,0.17204301075268816,0.16969696969696968,.571,.500,0.10309278350515465,0.12727272727272726,0.714,0.2222222222222222,0.10810810810810811,0.15384615384615385,0.11214953271028037,0.16666666666666669,0.0,0.04,0.15,0.11634349030470914,20.2,.550,.125,.438,13.2,13.1,13.2,18.6,2.0,0.0,5.0,17.6,0.1,0.0,0.2,.196,2.4,1.1,3.5,0.1,0.018152731071860002
120,Mitch Creek,SF,26,BRK,0.037037037037037035,0.0,0.12037037037037036,0.10204081632653061,.500,0.0,0.022727272727272728,.000,0.13978494623655913,0.13939393939393938,.556,.500,0.13402061855670105,0.16363636363636364,0.714,0.24074074074074073,0.11711711711711713,0.16025641025641027,0.12149532710280375,0.125,0.0,0.0,0.2,0.10526315789473684,21.5,.573,.100,.700,14.6,14.5,14.6,20.2,1.3,0.0,0.0,15.3,0.2,0.0,0.2,.258,3.7,2.0,5.7,0.1,0.01403898266348885
