Player,Pos,Rk,Age,G,GS,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,MP,WLp,SRS
Kostas Antetokounmpo,PF,19.0,21.0,0.0123456790123456,0.0,0.0,0.0612244897959183,0.0,0.0,0.0,0.0,0.0,0.0909090909090909,0.0,0.0,0.1030927835051546,0.1818181818181818,0.5,0.0,0.045045045045045,0.032051282051282,0.0,0.4166666666666667,0.0,0.1,0.0,0.0277008310249307,-0.9,0.21,0.0,1.333,0.0,9.7,4.9,0.0,8.8,0.0,17.4,22.5,-0.1,0.0,-0.1,-0.247,-12.6,-0.1,-12.7,0.0,0.004734075549316,0.463,-0.14
OG Anunoby,SF,21.0,21.0,0.8148148148148148,0.073170731707317,0.25,0.2448979591836734,0.453,0.196078431372549,0.2272727272727273,0.332,0.1827956989247311,0.1818181818181818,0.574,0.536,0.0515463917525773,0.0818181818181818,0.581,0.1666666666666666,0.1891891891891892,0.1858974358974359,0.0654205607476635,0.2916666666666667,0.1111111111111111,0.16,0.525,0.1939058171745152,9.8,0.544,0.5,0.153,4.8,10.8,7.9,4.7,1.6,1.3,11.3,15.5,0.3,1.7,2.0,0.07,-2.4,0.1,-2.4,-0.1,0.4473538150119168,0.5,1.59
Ryan Arcidiacono,PG,22.0,24.0,0.9876543209876544,0.3902439024390244,0.2129629629629629,0.2122448979591837,0.447,0.196078431372549,0.2045454545454545,0.373,0.1397849462365591,0.1515151515151515,0.527,0.544,0.1134020618556701,0.1181818181818181,0.873,0.0555555555555555,0.2162162162162162,0.1730769230769231,0.308411214953271,0.3333333333333333,0.0,0.16,0.525,0.185595567867036,11.6,0.588,0.519,0.244,1.5,10.8,6.1,18.9,1.6,0.2,12.0,11.7,2.8,0.9,3.7,0.09,-2.0,0.1,-1.9,0.1,0.6474909399588625,0.488,1.37
Trevor Ariza,SF,23.0,33.0,0.5185185185185185,0.524390243902439,0.4444444444444444,0.4816326530612245,0.409,0.4313725490196079,0.5227272727272728,0.322,0.2795698924731182,0.303030303030303,0.528,0.502,0.2268041237113402,0.2545454545454545,0.777,0.1481481481481481,0.4054054054054054,0.3397435897435897,0.3551401869158878,0.5,0.1111111111111111,0.32,0.5,0.3905817174515235,13.0,0.538,0.58,0.238,2.5,14.5,8.4,15.5,1.7,0.7,10.6,18.2,1.1,0.8,1.9,0.062,-0.5,-0.9,-1.4,0.2,0.4887851382676548,0.427,-1.06
Ron Baker,SG,28.0,25.0,0.1234567901234567,0.0,0.037037037037037,0.0612244897959183,0.25,0.0196078431372549,0.0606060606060606,0.111,0.032258064516129,0.0363636363636363,0.429,0.281,0.0515463917525773,0.0454545454545454,0.833,0.0185185185185185,0.045045045045045,0.0384615384615384,0.1121495327102803,0.2083333333333333,0.0,0.06,0.375,0.0360110803324099,4.4,0.376,0.563,0.375,1.0,6.0,3.4,16.1,2.3,0.0,13.9,8.6,0.0,0.0,0.0,0.002,-7.7,1.1,-6.6,-0.1,0.0374481700349342,0.573,2.99
Wade Baldwin,PG,29.0,22.0,0.1851851851851851,0.0,0.0555555555555555,0.0857142857142857,0.303,0.0196078431372549,0.0454545454545454,0.222,0.053763440860215,0.0909090909090909,0.333,0.333,0.0515463917525773,0.0636363636363636,0.727,0.0185185185185185,0.072072072072072,0.0576923076923076,0.0747663551401869,0.0416666666666666,0.037037037037037,0.18,0.175,0.0526315789473684,1.3,0.396,0.273,0.333,2.3,14.4,8.5,16.6,0.5,1.7,27.0,23.3,-0.4,0.1,-0.3,-0.153,-8.4,-1.9,-10.3,-0.2,0.031963172157106,0.402,-3.96
Harrison Barnes,SF,33.0,26.0,0.3333333333333333,0.3414634146341463,0.4629629629629629,0.4530612244897959,0.455,0.3725490196078431,0.3484848484848484,0.408,0.3333333333333333,0.3878787878787879,0.489,0.54,0.2371134020618556,0.2636363636363636,0.8,0.1481481481481481,0.4324324324324324,0.3525641025641026,0.1775700934579439,0.25,0.037037037037037,0.22,0.375,0.3961218836565097,12.3,0.578,0.419,0.258,2.2,14.8,8.4,7.5,0.8,0.2,8.0,16.3,1.1,0.5,1.7,0.084,-0.5,-1.2,-1.7,0.1,0.3202520487120049,0.585,2.3
Will Barton,SF,34.0,28.0,0.5185185185185185,0.4634146341463415,0.3981481481481481,0.436734693877551,0.402,0.3137254901960785,0.3484848484848484,0.342,0.2903225806451613,0.3696969696969697,0.447,0.475,0.134020618556701,0.1545454545454545,0.77,0.1296296296296296,0.3513513513513513,0.2948717948717949,0.2710280373831776,0.1666666666666666,0.1851851851851851,0.3,0.475,0.3185595567867036,11.0,0.501,0.426,0.161,2.9,15.3,9.1,14.6,0.7,1.6,11.7,20.0,0.1,1.1,1.2,0.049,-1.1,-0.8,-1.8,0.0,0.3965849358451141,0.646,3.04
Keita Bates-Diop,SF,35.0,23.0,0.3580246913580246,0.0365853658536585,0.1851851851851851,0.1918367346938775,0.423,0.0784313725490196,0.1287878787878787,0.25,0.1720430107526881,0.1818181818181818,0.522,0.468,0.0618556701030927,0.0818181818181818,0.643,0.0925925925925925,0.1981981981981982,0.1794871794871795,0.0560747663551401,0.25,0.1851851851851851,0.1,0.25,0.1385041551246537,9.6,0.489,0.366,0.197,3.4,14.4,8.8,4.6,1.7,2.4,8.3,14.1,0.0,0.4,0.3,0.032,-2.8,-0.6,-3.4,-0.2,0.1690554703059192,0.512,-0.22
Jerryd Bayless,PG,37.0,30.0,0.4074074074074074,0.073170731707317,0.2222222222222222,0.2775510204081632,0.357,0.1764705882352941,0.2196969696969697,0.296,0.1720430107526881,0.2363636363636363,0.402,0.42,0.0515463917525773,0.0727272727272727,0.571,0.0555555555555555,0.1351351351351351,0.1153846153846153,0.3271028037383178,0.2083333333333333,0.037037037037037,0.18,0.4,0.1689750692520775,8.5,0.431,0.426,0.122,1.8,8.4,5.0,24.6,1.3,0.3,11.7,17.6,-0.2,0.2,0.0,-0.003,-2.9,-1.7,-4.6,-0.4,0.2201508374416402,0.512,-0.22
Aron Baynes,C,38.0,32.0,0.6172839506172839,0.2195121951219512,0.1944444444444444,0.1795918367346939,0.471,0.0784313725490196,0.0909090909090909,0.344,0.1720430107526881,0.1939393939393939,0.519,0.518,0.1030927835051546,0.109090909090909,0.855,0.3148148148148147,0.2702702702702703,0.3012820512820513,0.102803738317757,0.0833333333333333,0.2592592592592592,0.16,0.625,0.1551246537396121,14.0,0.567,0.274,0.278,11.4,19.8,15.6,9.3,0.7,3.7,13.8,15.2,1.3,1.1,2.4,0.139,-1.8,0.3,-1.5,0.1,0.2726501028437102,0.695,6.38
Kent Bazemore,SG,39.0,29.0,0.8148148148148148,0.4268292682926829,0.3796296296296296,0.4204081632653061,0.402,0.2745098039215686,0.3409090909090909,0.32,0.2903225806451613,0.3515151515151515,0.465,0.472,0.1958762886597938,0.2363636363636363,0.726,0.1111111111111111,0.2972972972972973,0.25,0.2149532710280373,0.5416666666666667,0.2222222222222222,0.36,0.625,0.3213296398891966,11.9,0.507,0.434,0.253,2.3,14.6,8.3,13.5,2.5,2.2,13.6,22.0,-0.7,1.4,0.7,0.021,-2.5,0.2,-2.3,-0.1,0.5437657122335042,0.5,0.32
Malik Beasley,SG,41.0,22.0,0.9876543209876544,0.2195121951219512,0.3981481481481481,0.3714285714285714,0.474,0.3921568627450981,0.3787878787878788,0.402,0.2473118279569892,0.2484848484848484,0.56,0.584,0.0721649484536082,0.0727272727272727,0.848,0.074074074074074,0.1801801801801802,0.1602564102564102,0.1121495327102803,0.2916666666666667,0.037037037037037,0.1399999999999999,0.35,0.3130193905817174,14.2,0.599,0.55,0.09,2.0,9.5,5.8,7.5,1.4,0.5,6.7,18.7,2.9,1.6,4.5,0.115,0.8,-0.7,0.1,1.0,0.6203924385386399,0.646,3.04
Michael Beasley,PF,42.0,30.0,0.3086419753086419,0.024390243902439,0.2685185185185185,0.2408163265306122,0.49,0.0196078431372549,0.053030303030303,0.176,0.3010752688172042,0.3151515151515152,0.529,0.5,0.1134020618556701,0.1363636363636363,0.718,0.0925925925925925,0.1621621621621621,0.1474358974358974,0.0934579439252336,0.125,0.1481481481481481,0.2,0.4,0.1939058171745152,15.9,0.532,0.111,0.255,4.9,17.2,11.2,14.8,1.5,3.0,13.7,29.5,-0.1,0.4,0.2,0.039,-1.9,0.5,-1.5,0.0,0.0932776127199712,0.524,0.43
Jordan Bell,C,44.0,24.0,0.8271604938271605,0.0365853658536585,0.1388888888888888,0.1142857142857142,0.516,0.0,0.0,0.0,0.1612903225806451,0.1696969696969696,0.521,0.516,0.0412371134020618,0.0545454545454545,0.61,0.1481481481481481,0.1711711711711711,0.1730769230769231,0.102803738317757,0.125,0.2962962962962963,0.12,0.3,0.0914127423822714,12.9,0.531,0.01,0.214,7.8,16.7,12.5,12.3,1.2,5.4,16.7,13.7,0.5,1.1,1.6,0.096,-2.2,1.3,-0.9,0.2,0.2604068040092722,0.537,1.66
DeAndre' Bembry,SG,45.0,24.0,1.0,0.1829268292682926,0.3148148148148147,0.3061224489795918,0.446,0.1176470588235294,0.1590909090909091,0.289,0.2903225806451613,0.3272727272727272,0.508,0.487,0.1134020618556701,0.1545454545454545,0.64,0.1296296296296296,0.3333333333333333,0.2820512820512821,0.2336448598130841,0.5416666666666667,0.1851851851851851,0.3399999999999999,0.575,0.2326869806094182,10.8,0.508,0.281,0.221,2.9,16.9,9.7,14.7,2.5,1.8,17.4,17.2,-0.9,1.7,0.9,0.022,-3.3,0.8,-2.4,-0.2,0.6374677593130693,0.5,0.32
Dragan Bender,PF,46.0,21.0,0.5555555555555556,0.3292682926829268,0.1759259259259259,0.1755102040816326,0.447,0.0980392156862745,0.1666666666666666,0.218,0.1505376344086021,0.1272727272727273,0.688,0.503,0.0721649484536082,0.109090909090909,0.593,0.1296296296296296,0.2882882882882883,0.2564102564102564,0.1121495327102803,0.1666666666666666,0.1851851851851851,0.16,0.5,0.1385041551246537,9.5,0.521,0.513,0.274,4.5,20.3,12.3,9.4,1.0,2.2,14.4,13.4,0.0,0.4,0.5,0.027,-3.4,-0.8,-4.1,-0.5,0.2749028698292468,0.549,2.08
Patrick Beverley,PG,49.0,30.0,0.9506172839506172,0.5975609756097561,0.2314814814814814,0.2489795918367346,0.407,0.2745098039215686,0.2727272727272727,0.397,0.1182795698924731,0.1515151515151515,0.421,0.524,0.1237113402061855,0.1454545454545454,0.78,0.1851851851851851,0.3603603603603604,0.3205128205128205,0.3551401869158878,0.375,0.2222222222222222,0.22,0.85,0.2105263157894736,11.8,0.561,0.591,0.258,3.9,15.0,9.6,18.4,1.5,1.6,13.8,12.2,2.8,2.0,4.8,0.108,-0.3,1.2,0.9,1.5,0.70599758398903,0.537,0.31
Khem Birch,C,50.0,26.0,0.6049382716049383,0.0121951219512195,0.1666666666666666,0.1224489795918367,0.603,0.0,0.0,0.0,0.1935483870967742,0.1818181818181818,0.607,0.603,0.1237113402061855,0.1545454545454545,0.699,0.2962962962962963,0.1981981981981982,0.2435897435897435,0.0747663551401869,0.1666666666666666,0.2222222222222222,0.08,0.35,0.1329639889196675,19.2,0.64,0.007,0.55,13.0,18.8,15.8,8.5,1.4,3.8,9.6,14.1,1.8,1.0,2.8,0.212,0.1,1.0,1.2,0.5,0.213490482875706,0.415,-2.39
Nemanja Bjelica,PF,52.0,30.0,0.9382716049382716,0.8536585365853658,0.3425925925925925,0.3142857142857143,0.479,0.2549019607843137,0.25,0.401,0.2580645161290322,0.2666666666666666,0.539,0.566,0.0927835051546391,0.109090909090909,0.761,0.2962962962962963,0.3693693693693693,0.3717948717948718,0.1775700934579439,0.2916666666666667,0.2592592592592592,0.22,0.65,0.2659279778393351,15.4,0.585,0.433,0.155,7.0,18.8,12.8,11.1,1.4,2.7,11.5,16.5,2.7,1.9,4.5,0.122,0.4,0.5,0.9,1.3,0.5906820333670704,0.585,2.3
Antonio Blakeney,SG,53.0,22.0,0.691358024691358,0.0365853658536585,0.2685185185185185,0.2816326530612245,0.419,0.1176470588235294,0.1212121212121212,0.396,0.2473118279569892,0.3272727272727272,0.426,0.465,0.0927835051546391,0.1181818181818181,0.658,0.0185185185185185,0.1531531531531531,0.1217948717948717,0.0654205607476635,0.0833333333333333,0.074074074074074,0.12,0.175,0.2022160664819944,10.6,0.487,0.23,0.192,0.9,13.1,6.9,8.2,0.7,0.9,7.5,24.5,-0.8,0.3,-0.5,-0.03,-2.4,-2.7,-5.2,-0.7,0.2747396258447876,0.488,1.37
Jaron Blossomgame,SF,55.0,25.0,0.3209876543209876,0.048780487804878,0.1574074074074073,0.1591836734693877,0.443,0.0784313725490196,0.106060606060606,0.256,0.1505376344086021,0.1515151515151515,0.552,0.491,0.0412371134020618,0.0454545454545454,0.769,0.1851851851851851,0.2432432432432432,0.2307692307692307,0.0467289719626168,0.125,0.1111111111111111,0.08,0.175,0.1163434903047091,10.2,0.51,0.368,0.123,6.3,19.1,12.4,4.2,0.8,1.6,9.0,12.2,0.2,0.1,0.3,0.03,-1.9,-1.8,-3.8,-0.2,0.1479969963106859,0.622,5.23
Bogdan Bogdanović,SG,56.0,26.0,0.8518518518518519,0.2073170731707317,0.4814814814814814,0.5020408163265306,0.418,0.3725490196078431,0.4015151515151515,0.36,0.3440860215053763,0.4242424242424242,0.462,0.496,0.1958762886597938,0.209090909090909,0.827,0.1111111111111111,0.2612612612612612,0.2243589743589743,0.3551401869158878,0.4166666666666667,0.074074074074074,0.3399999999999999,0.5,0.3905817174515235,14.1,0.53,0.431,0.188,2.1,11.0,6.4,19.3,1.7,0.7,11.1,22.3,1.3,1.4,2.7,0.067,-0.1,-0.6,-0.6,0.7,0.6440954650821117,0.585,2.3
Andrew Bogut,C,58.0,34.0,0.1234567901234567,0.0609756097560975,0.1481481481481481,0.1346938775510204,0.5,0.0,0.0,0.0,0.1720430107526881,0.1999999999999999,0.5,0.5,0.0309278350515463,0.0272727272727272,1.0,0.2037037037037037,0.3513513513513513,0.3205128205128205,0.0934579439252336,0.125,0.2592592592592592,0.1399999999999999,0.5,0.0969529085872576,13.4,0.523,0.0,0.083,10.0,32.8,21.9,10.6,1.1,5.0,17.7,14.5,0.1,0.2,0.3,0.111,-3.7,0.8,-2.9,0.0,0.0470795651180254,0.537,1.66
Isaac Bonga,PG,60.0,19.0,0.2592592592592592,0.0,0.0185185185185185,0.0612244897959183,0.152,0.0,0.0303030303030303,0.0,0.021505376344086,0.0666666666666666,0.2,0.152,0.0412371134020618,0.0636363636363636,0.6,0.074074074074074,0.063063063063063,0.0705128205128205,0.0654205607476635,0.1666666666666666,0.074074074074074,0.06,0.1,0.0249307479224376,6.0,0.24,0.242,0.455,7.9,13.5,10.8,14.9,3.5,2.7,13.2,15.7,-0.3,0.2,-0.1,-0.059,-7.0,2.2,-4.8,-0.1,0.0403212641614156,0.524,0.43
Avery Bradley,SG,63.0,28.0,0.5925925925925926,0.5975609756097561,0.3055555555555555,0.3510204081632653,0.383,0.2352941176470588,0.2651515151515151,0.337,0.2258064516129032,0.3090909090909091,0.415,0.452,0.0412371134020618,0.0454545454545454,0.8,0.1296296296296296,0.1801801801801802,0.1730769230769231,0.1869158878504673,0.25,0.1111111111111111,0.24,0.675,0.2271468144044321,5.5,0.464,0.41,0.06,2.6,6.7,4.7,8.8,0.9,0.9,12.4,14.2,-1.0,0.6,-0.3,-0.011,-3.7,-0.9,-4.6,-1.0,0.4867609128603611,0.537,0.31
Corey Brewer,SF,65.0,32.0,0.2839506172839506,0.0,0.1296296296296296,0.1265306122448979,0.446,0.0784313725490196,0.0984848484848485,0.333,0.1075268817204301,0.1090909090909091,0.523,0.514,0.0927835051546391,0.1181818181818181,0.733,0.1666666666666666,0.1351351351351351,0.1602564102564102,0.1121495327102803,0.3333333333333333,0.074074074074074,0.1,0.5,0.113573407202216,12.0,0.562,0.405,0.405,6.3,11.1,8.6,10.3,2.6,1.2,11.2,11.5,0.5,0.4,0.8,0.115,-2.0,1.6,-0.4,0.1,0.1190701622645205,0.585,2.3
Isaiah Briscoe,PG,68.0,22.0,0.4691358024691358,0.0,0.1296296296296296,0.1428571428571428,0.399,0.0588235294117647,0.0681818181818181,0.324,0.1182795698924731,0.1636363636363636,0.423,0.438,0.0412371134020618,0.0636363636363636,0.577,0.0185185185185185,0.1621621621621621,0.1217948717948717,0.205607476635514,0.125,0.037037037037037,0.16,0.425,0.0969529085872576,6.7,0.455,0.246,0.188,0.9,13.4,7.1,21.0,1.0,0.3,17.2,14.1,-0.3,0.5,0.3,0.023,-5.4,0.4,-5.0,-0.4,0.1865225766430507,0.415,-2.39
Ryan Broekhoff,SG,69.0,28.0,0.5061728395061729,0.0,0.1296296296296296,0.1224489795918367,0.452,0.1764705882352941,0.1666666666666666,0.409,0.053763440860215,0.0484848484848484,0.576,0.603,0.0412371134020618,0.0454545454545454,0.789,0.037037037037037,0.1171171171171171,0.0961538461538461,0.0467289719626168,0.0416666666666666,0.037037037037037,0.08,0.2,0.1108033240997229,10.7,0.621,0.738,0.151,1.9,12.9,7.4,7.2,0.6,0.8,10.6,14.3,0.5,0.3,0.8,0.086,-0.5,-0.5,-1.0,0.1,0.1507721440464919,0.463,-0.14
Dillon Brooks,SF,71.0,23.0,0.2098765432098765,0.0,0.25,0.2775510204081632,0.402,0.1568627450980392,0.1666666666666666,0.375,0.2043010752688172,0.2787878787878787,0.415,0.463,0.1237113402061855,0.1545454545454545,0.733,0.0925925925925925,0.1081081081081081,0.1089743589743589,0.0841121495327102,0.25,0.074074074074074,0.22,0.7,0.2077562326869806,7.6,0.499,0.328,0.246,3.0,7.6,5.3,7.6,1.5,1.1,12.3,20.9,-0.3,0.3,0.0,-0.004,-5.0,-1.2,-6.3,-0.4,0.113062783636423,0.622,3.6
MarShon Brooks,SG,72.0,30.0,0.345679012345679,0.0,0.2407407407407407,0.236734693877551,0.45,0.0980392156862745,0.1439393939393939,0.278,0.2258064516129032,0.2424242424242424,0.53,0.494,0.0824742268041237,0.1,0.697,0.074074074074074,0.0990990990990991,0.1025641025641025,0.0841121495327102,0.125,0.037037037037037,0.1399999999999999,0.275,0.1828254847645429,11.6,0.518,0.32,0.195,3.4,9.7,6.5,11.0,1.2,1.0,10.3,23.6,-0.2,0.3,0.1,0.018,-1.9,-1.1,-3.0,-0.1,0.1300401580201769,0.622,3.6
Jaylen Brown,SG,74.0,22.0,0.9012345679012346,0.3048780487804878,0.4629629629629629,0.436734693877551,0.465,0.2549019607843137,0.2803030303030303,0.344,0.3978494623655914,0.4242424242424242,0.529,0.525,0.1855670103092783,0.2454545454545454,0.658,0.1666666666666666,0.3063063063063063,0.2692307692307693,0.1308411214953271,0.375,0.1481481481481481,0.26,0.625,0.3601108033240997,13.5,0.547,0.348,0.255,3.6,13.9,8.7,7.7,1.7,1.5,10.1,22.1,0.7,2.4,3.0,0.076,-1.6,-0.4,-2.1,0.0,0.6323745469979432,0.695,6.38
Lorenzo Brown,PG,75.0,28.0,0.3086419753086419,0.0,0.0833333333333333,0.110204081632653,0.324,0.0392156862745098,0.0833333333333333,0.214,0.075268817204301,0.103030303030303,0.395,0.366,0.0103092783505154,0.009090909090909,1.0,0.037037037037037,0.0900900900900901,0.0769230769230769,0.102803738317757,0.2083333333333333,0.074074074074074,0.12,0.2,0.0581717451523545,6.3,0.38,0.394,0.042,2.6,12.9,7.9,17.3,2.7,2.0,18.1,17.9,-0.5,0.3,-0.1,-0.027,-5.4,1.9,-3.5,-0.1,0.0712396748179829,0.5,1.59
Sterling Brown,SG,76.0,23.0,0.7037037037037037,0.0853658536585365,0.2314814814814814,0.2204081632653061,0.465,0.1764705882352941,0.1893939393939394,0.361,0.1720430107526881,0.1696969696969696,0.558,0.55,0.0515463917525773,0.0636363636363636,0.69,0.0925925925925925,0.2432432432432432,0.2051282051282051,0.1308411214953271,0.1666666666666666,0.037037037037037,0.16,0.375,0.1772853185595568,10.9,0.563,0.471,0.135,3.0,14.4,9.0,10.7,1.1,0.7,12.2,15.2,0.7,1.4,2.1,0.098,-1.8,0.3,-1.5,0.1,0.3427470697704789,0.707,3.61
Troy Brown Jr.,SF,77.0,19.0,0.6296296296296297,0.1219512195121951,0.1759259259259259,0.1836734693877551,0.415,0.0784313725490196,0.0984848484848485,0.319,0.1505376344086021,0.1939393939393939,0.455,0.462,0.0618556701030927,0.0818181818181818,0.681,0.1296296296296296,0.1891891891891892,0.1794871794871795,0.1401869158878504,0.1666666666666666,0.037037037037037,0.12,0.275,0.1329639889196675,11.1,0.487,0.295,0.201,5.1,16.6,10.8,14.9,1.4,0.6,10.5,16.5,0.2,0.4,0.6,0.039,-1.7,-1.0,-2.7,-0.1,0.2422540729374122,0.427,-1.06
