Player,Pos,Rk,Age,G,GS,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,MP,WLp,SRS
Joel Anthony,C,19.0,31.0,0.19135802469135796,0.0,0.0333333333333333,0.0399061032863849,0.359,0.0,0.0,0.0,0.03684210526315785,0.04166666666666665,0.359,0.359,0.0172413793103448,0.02525252525252525,0.6665,0.07407407407407406,0.0677083333333333,0.07720588235294115,0.00467289719626165,0.02,0.12499999999999994,0.0175438596491228,0.1184210526315789,0.0234375,8.05,0.41000000000000003,0.0,0.28200000000000003,8.35,15.25,11.850000000000001,0.95,0.5,6.75,9.6,9.649999999999999,0.0,0.05,0.05,0.046,-4.6,-0.6,-5.2,-0.05,0.0304258350482824,0.616,3.125
Pero Antić,C,20.0,31.0,0.6049382716049383,0.3170731707317073,0.238095238095238,0.2769953051643192,0.418,0.3333333333333333,0.430379746835443,0.327,0.1368421052631579,0.1225490196078431,0.545,0.514,0.1149425287356322,0.1313131313131313,0.758,0.2037037037037037,0.3125,0.3088235294117647,0.1121495327102803,0.16,0.0714285714285714,0.1929824561403509,0.6578947368421053,0.21875,11.7,0.545,0.582,0.224,7.2,18.9,13.1,9.8,1.0,1.0,14.5,18.6,0.5,0.9,1.4,0.075,-1.6,-0.7,-2.3,-0.1,0.2980845337976888,0.5,0.32
Hilton Armstrong,C,22.0,29.0,0.1728395061728395,0.0121951219512195,0.0571428571428571,0.0610328638497652,0.474,0.0,0.0,0.0,0.0631578947368421,0.0637254901960784,0.474,0.474,0.0574712643678161,0.1111111111111111,0.438,0.2407407407407407,0.1979166666666666,0.2279411764705882,0.02803738317757,0.12,0.1071428571428571,0.0701754385964912,0.1842105263157894,0.053125,17.0,0.48,0.0,0.842,21.8,31.0,26.5,7.1,2.1,3.1,18.7,14.5,0.1,0.2,0.3,0.162,-0.7,0.5,-0.1,0.0,0.0321355073610891,0.537,1.66
Darrell Arthur,SF,23.0,25.0,0.8271604938271605,0.0121951219512195,0.2285714285714285,0.2816901408450704,0.395,0.1212121212121212,0.1139240506329113,0.375,0.2105263157894736,0.25,0.399,0.424,0.0919540229885057,0.0909090909090909,0.855,0.1481481481481481,0.2395833333333333,0.2279411764705882,0.0841121495327102,0.24,0.25,0.1578947368421052,0.7105263157894738,0.184375,9.4,0.459,0.156,0.151,4.8,14.7,9.8,8.0,1.6,3.0,11.7,18.1,-0.5,1.2,0.7,0.029,-4.0,0.8,-3.2,-0.4,0.3723602976096248,0.646,3.04
D.J. Augustin,PG,25.0,26.0,0.1111111111111111,0.0,0.0666666666666666,0.1126760563380281,0.292,0.0303030303030303,0.1392405063291139,0.091,0.0631578947368421,0.0637254901960784,0.462,0.313,0.0689655172413793,0.0606060606060606,1.0,0.0,0.0416666666666666,0.0294117647058823,0.0934579439252336,0.04,0.0,0.1578947368421052,0.1842105263157894,0.065625,1.2,0.394,0.458,0.25,0.0,5.7,2.8,18.4,0.6,0.0,25.3,19.8,-0.2,0.0,-0.2,-0.112,-6.9,-2.2,-9.1,-0.1,0.0279246477758429,0.5,1.59
Gustavo Ayón,C,26.0,28.0,0.3086419753086419,0.1707317073170731,0.1904761904761904,0.1830985915492957,0.51,0.0,0.0,0.0,0.2105263157894736,0.1911764705882353,0.51,0.51,0.0344827586206896,0.0808080808080808,0.4,0.2962962962962963,0.3333333333333333,0.3529411764705882,0.102803738317757,0.4,0.1428571428571428,0.1929824561403509,0.4736842105263158,0.134375,12.9,0.505,0.0,0.196,11.4,22.3,16.9,10.0,3.0,1.8,20.7,14.8,0.0,0.7,0.7,0.078,-2.5,1.4,-1.2,0.1,0.1404147538388475,0.5,0.32
Luke Babbitt,PF,29.0,24.0,0.3209876543209876,0.024390243902439,0.2095238095238095,0.2676056338028169,0.39,0.393939393939394,0.4430379746835443,0.379,0.0947368421052631,0.1078431372549019,0.407,0.506,0.0574712643678161,0.0707070707070707,0.778,0.1296296296296296,0.2708333333333333,0.2426470588235294,0.102803738317757,0.12,0.1428571428571428,0.1052631578947368,0.5,0.196875,12.1,0.525,0.617,0.117,4.4,17.5,10.8,9.4,0.8,1.9,8.5,17.0,0.5,0.2,0.7,0.074,0.0,-1.1,-1.1,0.1,0.1546620231122368,0.512,1.63
Leandro Barbosa,PG,30.0,31.0,0.2345679012345679,0.0,0.2666666666666666,0.3098591549295774,0.427,0.1212121212121212,0.1645569620253164,0.28,0.2631578947368421,0.2598039215686274,0.462,0.454,0.1839080459770115,0.202020202020202,0.795,0.0555555555555555,0.1666666666666666,0.1397058823529411,0.1495327102803738,0.16,0.0714285714285714,0.175438596491228,0.3947368421052631,0.234375,11.5,0.506,0.191,0.298,1.5,9.7,5.6,13.4,1.0,0.8,11.4,20.0,0.2,0.2,0.4,0.058,-1.8,-1.0,-2.8,-0.1,0.1217033401931296,0.549,2.08
Harrison Barnes,SF,33.0,21.0,0.9506172839506172,0.2926829268292683,0.3333333333333333,0.408450704225352,0.399,0.2424242424242424,0.3037974683544303,0.347,0.2736842105263158,0.3088235294117647,0.419,0.448,0.1954022988505747,0.2323232323232323,0.718,0.1481481481481481,0.3229166666666667,0.2941176470588235,0.1401869158878504,0.32,0.1071428571428571,0.1929824561403509,0.5263157894736842,0.296875,9.8,0.486,0.28,0.267,3.3,11.9,7.7,7.6,1.5,0.7,10.0,16.8,0.4,2.8,3.2,0.07,-2.2,0.5,-1.6,0.2,0.7061263257875574,0.537,1.66
Matt Barnes,SF,34.0,33.0,0.7654320987654321,0.4878048780487805,0.3523809523809524,0.3943661971830986,0.438,0.4545454545454546,0.5696202531645569,0.343,0.2210526315789474,0.1911764705882353,0.549,0.53,0.1149425287356322,0.1414141414141414,0.733,0.1851851851851851,0.3854166666666667,0.338235294117647,0.1869158878504673,0.36,0.1428571428571428,0.2280701754385964,0.7631578947368421,0.309375,12.0,0.552,0.537,0.171,4.0,14.4,9.3,10.6,1.6,1.2,13.0,16.6,1.5,2.0,3.5,0.097,-0.4,0.2,-0.2,0.8,0.5573848345733734,0.537,0.31
Will Barton,SG,35.0,23.0,0.4938271604938271,0.0,0.1523809523809524,0.1784037558685446,0.417,0.0606060606060606,0.1012658227848101,0.303,0.1368421052631579,0.1470588235294117,0.447,0.449,0.0689655172413793,0.0808080808080808,0.813,0.074074074074074,0.1458333333333333,0.1323529411764706,0.0747663551401869,0.08,0.0714285714285714,0.0701754385964912,0.2105263157894737,0.125,13.5,0.488,0.212,0.205,4.5,16.0,10.3,13.3,1.2,1.3,9.6,21.2,0.3,0.4,0.6,0.078,-1.2,-0.1,-1.3,0.1,0.1248694000316606,0.402,-3.96
Shane Battier,SF,37.0,35.0,0.8888888888888888,0.6829268292682927,0.1333333333333333,0.1784037558685446,0.382,0.303030303030303,0.3670886075949366,0.348,0.0421052631578947,0.0441176470588235,0.492,0.515,0.0229885057471264,0.0303030303030303,0.652,0.0925925925925925,0.1458333333333333,0.1397058823529411,0.0841121495327102,0.2799999999999999,0.1785714285714285,0.0526315789473684,0.4473684210526316,0.128125,8.7,0.523,0.764,0.084,3.0,8.6,5.9,6.0,1.8,2.3,6.9,10.0,1.0,1.4,2.4,0.078,-0.6,0.6,0.0,0.7,0.4705081526040842,0.537,-0.13
Jerryd Bayless,PG,39.0,25.0,0.4320987654320987,0.1158536585365853,0.32380952380952377,0.39671361502347413,0.39749999999999996,0.303030303030303,0.36708860759493667,0.348,0.2473684210526316,0.27205882352941174,0.4235,0.45699999999999996,0.15517241379310343,0.16666666666666663,0.796,0.0555555555555555,0.17708333333333331,0.1470588235294117,0.24299065420560745,0.32,0.05357142857142855,0.19298245614035084,0.5921052631578947,0.284375,11.9,0.4935,0.344,0.1995,1.5,8.7,5.050000000000001,18.0,1.8,0.44999999999999996,10.3,20.1,0.55,0.6499999999999999,1.2,0.07050000000000001,-1.75,-0.1,-1.9,0.05,0.27359506094665187,0.6585,4.99
Kent Bazemore,SG,41.0,24.0,0.5308641975308642,0.0,0.0761904761904762,0.1032863849765258,0.371,0.0606060606060606,0.1139240506329113,0.256,0.0631578947368421,0.0637254901960784,0.448,0.423,0.0459770114942528,0.0808080808080808,0.528,0.0185185185185185,0.0833333333333333,0.0661764705882353,0.0467289719626168,0.12,0.0357142857142857,0.1052631578947368,0.2631578947368421,0.071875,6.2,0.448,0.402,0.371,2.1,14.0,8.1,10.9,2.2,1.7,19.9,23.1,-0.6,0.4,-0.2,-0.034,-6.3,1.2,-5.0,-0.2,0.0861484882064271,0.537,1.66
Michael Beasley,SF,43.0,25.0,0.6666666666666666,0.024390243902439,0.3047619047619048,0.3051643192488262,0.499,0.1212121212121212,0.1265822784810126,0.389,0.2947368421052631,0.2696078431372549,0.518,0.528,0.1264367816091954,0.1414141414141414,0.772,0.1111111111111111,0.2708333333333333,0.2279411764705882,0.0747663551401869,0.16,0.1428571428571428,0.175438596491228,0.4473684210526316,0.246875,16.8,0.559,0.152,0.223,4.9,20.5,13.0,8.8,1.5,2.2,12.8,25.7,0.5,1.1,1.6,0.092,-1.1,-0.9,-2.0,0.0,0.2672471109703973,0.537,-0.13
Anthony Bennett,PF,45.0,20.0,0.6296296296296297,0.0,0.1428571428571428,0.2018779342723004,0.356,0.0909090909090909,0.1265822784810126,0.245,0.1368421052631579,0.1617647058823529,0.39,0.384,0.0919540229885057,0.1313131313131313,0.638,0.1666666666666666,0.2083333333333333,0.2205882352941176,0.02803738317757,0.16,0.0714285714285714,0.1578947368421052,0.4736842105263158,0.13125,6.9,0.425,0.236,0.307,8.1,18.4,13.1,4.0,1.6,1.0,15.5,20.3,-1.1,0.7,-0.4,-0.028,-6.0,-1.3,-7.4,-0.9,0.2133291119202152,0.622,5.23
DeJuan Blair,PF,50.0,24.0,0.9506172839506172,0.1585365853658536,0.2571428571428572,0.2347417840375587,0.534,0.0,0.0,0.0,0.2842105263157894,0.2450980392156863,0.537,0.534,0.1149425287356322,0.1616161616161616,0.636,0.3333333333333333,0.3020833333333333,0.3455882352941177,0.0841121495327102,0.32,0.1071428571428571,0.175438596491228,0.6578947368421053,0.2,17.3,0.557,0.005,0.308,13.3,21.6,17.5,8.9,2.5,1.4,14.7,19.6,1.8,1.5,3.4,0.133,-1.2,0.1,-1.1,0.3,0.3886655057780592,0.463,-0.14
Andray Blatche,PF,52.0,27.0,0.8888888888888888,0.0853658536585365,0.419047619047619,0.4319248826291079,0.476,0.0606060606060606,0.0886075949367088,0.278,0.4421052631578948,0.4166666666666667,0.494,0.487,0.2528735632183908,0.303030303030303,0.742,0.2962962962962963,0.3854166666666667,0.3897058823529412,0.1401869158878504,0.4,0.1785714285714285,0.2631578947368421,0.6052631578947368,0.35,18.8,0.532,0.08,0.328,8.9,19.9,14.4,12.8,2.4,2.0,12.5,25.6,1.6,2.1,3.7,0.109,0.1,-0.1,0.0,0.8,0.51866392274814,0.549,1.03
Keith Bogans,SG,55.0,33.0,0.0617283950617283,0.0,0.0476190476190476,0.0469483568075117,0.5,0.1515151515151515,0.1265822784810126,0.5,0.0,0.0,0.0,0.75,0.0574712643678161,0.0505050505050505,1.0,0.0,0.0520833333333333,0.0367647058823529,0.0467289719626168,0.08,0.0,0.0350877192982456,0.0789473684210526,0.0625,9.9,0.82,1.0,0.5,0.0,6.4,3.1,7.7,0.9,0.0,12.0,6.7,0.1,0.0,0.1,0.121,-1.4,-0.6,-2.0,0.0,0.0196928921956625,0.695,6.38
Trevor Booker,PF,58.0,26.0,0.8765432098765432,0.5487804878048781,0.2952380952380952,0.2629107981220657,0.551,0.0,0.0,0.0,0.3263157894736842,0.2745098039215686,0.554,0.551,0.0804597701149425,0.1111111111111111,0.618,0.3888888888888889,0.3333333333333333,0.3897058823529412,0.0841121495327102,0.24,0.2142857142857143,0.1403508771929824,0.4736842105263158,0.2125,15.0,0.563,0.005,0.189,10.9,17.5,14.1,6.3,1.4,2.4,11.7,14.4,2.3,2.0,4.3,0.132,-0.5,0.4,-0.1,0.7,0.4978945702073769,0.427,-1.06
MarShon Brooks,SG,66.0,25.0,0.13168724279835387,0.0,0.12698412698412695,0.1439749608763693,0.4163333333333334,0.0808080808080808,0.07594936708860753,0.35966666666666663,0.11228070175438591,0.12091503267973853,0.42300000000000004,0.451,0.0957854406130268,0.11447811447811447,0.7426666666666666,0.037037037037037,0.125,0.10539215686274506,0.04984423676012457,0.11999999999999998,0.0357142857142857,0.09356725146198826,0.12280701754385963,0.11875000000000001,17.166666666666668,0.5106666666666667,0.17900000000000002,0.3953333333333333,4.2,22.566666666666666,13.333333333333334,7.933333333333333,2.1999999999999997,0.6666666666666666,11.133333333333333,29.400000000000002,0.03333333333333333,0.06666666666666667,0.09999999999999999,0.058666666666666666,-1.4666666666666668,-0.0666666666666667,-1.5,0.03333333333333333,0.03504828241253757,0.5853333333333334,2.8233333333333337
Lorenzo Brown,PG,67.0,23.0,0.3086419753086419,0.0,0.0952380952380952,0.1549295774647887,0.302,0.0303030303030303,0.1518987341772151,0.1,0.0947368421052631,0.1078431372549019,0.411,0.32,0.0344827586206896,0.0505050505050505,0.692,0.0555555555555555,0.0833333333333333,0.0808823529411764,0.1495327102803738,0.2,0.0357142857142857,0.1052631578947368,0.1842105263157894,0.078125,8.2,0.349,0.349,0.151,3.7,10.0,6.8,27.5,2.8,1.1,14.9,20.4,-0.5,0.2,-0.3,-0.068,-4.5,-0.7,-5.2,-0.2,0.0730093398765236,0.659,4.37
Shannon Brown,SG,68.0,28.0,0.2222222222222222,0.0,0.0761904761904762,0.0938967136150234,0.421,0.0,0.0,0.0,0.0842105263157894,0.0980392156862745,0.421,0.421,0.0459770114942528,0.0606060606060606,0.667,0.0555555555555555,0.0520833333333333,0.0588235294117647,0.0186915887850467,0.24,0.0,0.087719298245614,0.1578947368421052,0.065625,8.4,0.462,0.0,0.316,4.6,7.4,6.0,4.1,4.3,0.0,18.8,16.7,-0.2,0.2,0.0,-0.013,-5.2,0.9,-4.3,-0.1,0.0486940003166059,0.573,2.99
Chase Budinger,SF,70.0,25.0,0.4938271604938271,0.0975609756097561,0.2285714285714285,0.2910798122065727,0.394,0.303030303030303,0.3670886075949366,0.35,0.1473684210526315,0.1617647058823529,0.433,0.476,0.0919540229885057,0.101010101010101,0.821,0.0925925925925925,0.2083333333333333,0.1838235294117647,0.0747663551401869,0.2,0.0,0.1052631578947368,0.3684210526315789,0.209375,9.7,0.505,0.472,0.154,2.7,12.5,7.5,6.2,1.2,0.2,8.1,16.7,0.3,0.6,0.9,0.059,-1.7,-0.8,-2.5,-0.1,0.2429317714104796,0.512,-0.22
Reggie Bullock,SF,71.0,22.0,0.5185185185185185,0.0,0.0952380952380952,0.1314553990610328,0.355,0.1515151515151515,0.2151898734177215,0.301,0.0526315789473684,0.0539215686274509,0.438,0.446,0.0229885057471264,0.0202020202020202,0.778,0.0555555555555555,0.1041666666666666,0.0955882352941176,0.02803738317757,0.08,0.0,0.0526315789473684,0.1578947368421052,0.084375,6.7,0.46,0.603,0.074,3.2,11.7,7.6,4.3,1.1,0.2,9.4,15.4,-0.2,0.3,0.2,0.019,-2.5,-0.9,-3.3,-0.1,0.1273389267057147,0.537,0.31
Caron Butler,SF,74.0,33.0,0.33333333333333326,0.0792682926829268,0.3571428571428571,0.4436619718309859,0.398,0.5454545454545455,0.5632911392405062,0.401,0.20526315789473681,0.24264705882352933,0.3875,0.496,0.12068965517241376,0.12626262626262624,0.8405,0.06481481481481476,0.375,0.2867647058823529,0.13084112149532706,0.36,0.1071428571428571,0.16666666666666663,0.5789473684210527,0.3234375,12.15,0.521,0.48150000000000004,0.13,1.6,16.2,8.85,9.15,1.75,0.9500000000000001,8.05,19.35,0.35,0.6,0.9,0.07050000000000001,-0.5,-0.6,-1.1,0.1,0.23211967706189646,0.5974999999999999,2.285
Rasual Butler,SG,76.0,34.0,0.6049382716049383,0.024390243902439,0.0952380952380952,0.1032863849765258,0.464,0.1515151515151515,0.1518987341772151,0.419,0.0526315789473684,0.0490196078431372,0.521,0.582,0.0229885057471264,0.0303030303030303,0.571,0.0185185185185185,0.0729166666666666,0.0588235294117647,0.02803738317757,0.04,0.0714285714285714,0.0350877192982456,0.1578947368421052,0.084375,12.2,0.585,0.564,0.127,1.9,9.9,6.1,7.4,1.0,1.8,8.7,15.4,0.5,0.6,1.1,0.138,0.0,0.3,0.3,0.2,0.1214500554060471,0.427,-2.91
Dwight Buycks,PG,77.0,24.0,0.1604938271604938,0.0,0.1047619047619047,0.1596244131455399,0.313,0.1212121212121212,0.1518987341772151,0.294,0.0736842105263157,0.1078431372549019,0.323,0.365,0.0689655172413793,0.0606060606060606,0.889,0.0555555555555555,0.1458333333333333,0.1176470588235294,0.0654205607476635,0.24,0.0,0.1228070175438596,0.2105263157894737,0.096875,7.2,0.414,0.354,0.188,3.2,15.2,9.2,10.6,2.9,0.0,16.1,19.3,-0.2,0.2,0.0,-0.009,-4.4,1.1,-3.4,0.0,0.0488839639069178,0.5,1.59
Nick Calathes,SG,80.0,24.0,0.8641975308641975,0.0853658536585365,0.1904761904761904,0.2065727699530516,0.457,0.0909090909090909,0.1139240506329113,0.311,0.1789473684210526,0.1715686274509804,0.492,0.487,0.0689655172413793,0.101010101010101,0.611,0.0555555555555555,0.1666666666666666,0.1397058823529411,0.2710280373831776,0.36,0.0357142857142857,0.2456140350877192,0.4210526315789474,0.153125,12.3,0.506,0.196,0.232,2.3,11.5,6.9,26.5,3.0,0.6,22.8,17.5,-0.1,1.6,1.5,0.062,-2.5,1.6,-0.9,0.3,0.3759696058255501,0.622,3.6
Vince Carter,SG,85.0,37.0,0.9876543209876544,0.0,0.3904761904761904,0.4694835680751174,0.407,0.5454545454545455,0.5822784810126581,0.394,0.2421052631578947,0.2647058823529412,0.418,0.497,0.2298850574712644,0.2424242424242424,0.821,0.1481481481481481,0.28125,0.2573529411764706,0.2429906542056075,0.32,0.1428571428571428,0.2280701754385964,0.6842105263157895,0.371875,15.9,0.539,0.457,0.242,4.0,12.6,8.3,16.5,1.6,1.5,10.7,23.1,3.0,1.3,4.3,0.105,1.8,-0.5,1.2,1.6,0.6317555801804654,0.463,-0.14
Dionte Christmas,SF,92.0,27.0,0.3703703703703703,0.0,0.0666666666666666,0.0938967136150234,0.355,0.0909090909090909,0.1265822784810126,0.29,0.0421052631578947,0.0490196078431372,0.419,0.427,0.0689655172413793,0.0808080808080808,0.75,0.074074074074074,0.0833333333333333,0.088235294117647,0.02803738317757,0.04,0.0357142857142857,0.0350877192982456,0.1578947368421052,0.071875,11.1,0.489,0.5,0.387,7.4,14.1,10.8,5.8,0.5,1.1,7.6,17.4,0.2,0.1,0.3,0.083,-0.5,-1.3,-1.8,0.0,0.0640810511318663,0.549,2.08
Earl Clark,PF,93.0,26.0,0.32098765432098764,0.10365853658536585,0.1333333333333333,0.17840375586854454,0.354,0.1515151515151515,0.20886075949367083,0.256,0.09473684210526309,0.11029411764705879,0.4015,0.4075,0.06896551724137925,0.0808080808080808,0.6915,0.0555555555555555,0.20833333333333331,0.16911764705882348,0.028037383177570048,0.1,0.1964285714285714,0.0701754385964912,0.2763157894736842,0.12187500000000001,11.05,0.46,0.38449999999999995,0.288,3.2,20.9,11.8,3.95,1.0,4.949999999999999,7.25,17.7,-0.25,0.39999999999999997,0.15000000000000002,0.047,-2.45,-0.25,-2.6500000000000004,-0.05,0.1246319455437707,0.5974999999999999,4.11
Ian Clark,SG,94.0,22.0,0.2716049382716049,0.0,0.1047619047619047,0.136150234741784,0.388,0.1515151515151515,0.1645569620253164,0.355,0.0736842105263157,0.0784313725490196,0.417,0.47,0.0229885057471264,0.0303030303030303,0.714,0.0185185185185185,0.0729166666666666,0.0588235294117647,0.0654205607476635,0.12,0.0357142857142857,0.1052631578947368,0.2631578947368421,0.09375,9.2,0.485,0.463,0.104,1.9,11.1,6.4,14.7,2.4,0.9,16.7,22.4,-0.2,0.1,-0.1,-0.025,-2.9,-0.3,-3.2,-0.1,0.0561975621339243,0.451,-1.03
Victor Claver,SF,95.0,25.0,0.2469135802469135,0.0,0.0761904761904762,0.0938967136150234,0.405,0.0303030303030303,0.1139240506329113,0.167,0.0736842105263157,0.0539215686274509,0.583,0.44,0.0574712643678161,0.0505050505050505,0.909,0.074074074074074,0.1458333333333333,0.1397058823529411,0.0560747663551401,0.04,0.0357142857142857,0.087719298245614,0.2105263157894737,0.06875,8.8,0.502,0.429,0.262,5.3,17.4,11.4,9.1,0.8,1.1,19.0,13.7,0.0,0.2,0.2,0.047,-3.2,0.0,-3.2,-0.1,0.0604084217191705,0.402,-3.96
Norris Cole,PG,96.0,25.0,1.0,0.073170731707317,0.238095238095238,0.2863849765258215,0.414,0.2121212121212121,0.2658227848101265,0.345,0.1894736842105263,0.196078431372549,0.451,0.474,0.0689655172413793,0.0808080808080808,0.779,0.037037037037037,0.1770833333333333,0.1470588235294117,0.2803738317757009,0.36,0.0357142857142857,0.2631578947368421,0.5,0.2,8.8,0.497,0.348,0.136,1.1,8.6,5.0,17.9,2.0,0.2,19.3,15.6,-0.5,1.7,1.2,0.029,-2.8,-0.4,-3.1,-0.6,0.6447997467152129,0.537,-0.13
