Player,Pos,Rk,Age,G,GS,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,MP,WLp,SRS
Vander Blue,SG,53.0,25.0,0.0493827160493827,0.0,0.019047619047619,0.0473933649289099,0.2,0.0,0.04,0.0,0.0206185567010309,0.0346820809248554,0.333,0.2,0.0229885057471264,0.0396039603960396,0.5,0.0,0.018348623853211,0.0125,0.058252427184466,0.0833333333333333,0.0,0.12,0.1,0.0197368421052631,-1.8,0.255,0.4,0.4,0.0,2.3,1.2,8.2,1.1,0.0,33.8,8.4,-0.1,0.0,-0.1,-0.103,-7.6,-0.7,-8.4,-0.1,0.0169884674442157,0.524,0.43
Bogdan Bogdanović,SG,54.0,25.0,0.9506172839506172,0.6463414634146342,0.419047619047619,0.4691943127962085,0.446,0.4047619047619047,0.42,0.392,0.288659793814433,0.3294797687861271,0.485,0.529,0.1494252873563218,0.1485148514851485,0.84,0.0784313725490196,0.2293577981651376,0.18125,0.3203883495145631,0.375,0.0769230769230769,0.32,0.55,0.3881578947368421,13.5,0.556,0.426,0.154,1.6,10.5,5.8,18.3,1.7,0.7,13.2,19.6,1.8,1.1,2.9,0.064,-0.6,-0.9,-1.5,0.3,0.7190368845764318,0.585,2.3
Bojan Bogdanović,SF,55.0,28.0,0.9753086419753086,0.975609756097561,0.4857142857142856,0.5071090047393364,0.474,0.4523809523809523,0.48,0.402,0.3195876288659794,0.3352601156069364,0.534,0.565,0.2528735632183908,0.2574257425742574,0.868,0.0784313725490196,0.2752293577981651,0.2125,0.145631067961165,0.2916666666666667,0.0384615384615384,0.26,0.4,0.4703947368421053,13.9,0.605,0.453,0.241,1.4,10.9,6.2,7.1,1.1,0.3,10.1,19.0,3.8,1.6,5.4,0.105,0.5,-1.2,-0.7,0.8,0.8144009931719429,0.427,-2.91
Andrew Bogut,C,56.0,33.0,0.2839506172839506,0.0609756097560975,0.0666666666666666,0.0473933649289099,0.68,0.0,0.0,0.0,0.0721649484536082,0.0578034682080924,0.68,0.68,0.0114942528735632,0.0099009900990099,1.0,0.2156862745098039,0.2018348623853211,0.20625,0.058252427184466,0.0833333333333333,0.1923076923076923,0.16,0.425,0.0493421052631578,10.9,0.696,0.0,0.08,12.9,25.4,19.2,9.1,0.9,4.9,42.3,8.8,0.1,0.3,0.4,0.094,-4.7,1.9,-2.8,-0.1,0.0728543892319252,0.524,0.43
Joel Bolomboy,PF,57.0,24.0,0.0617283950617283,0.0,0.0476190476190476,0.0473933649289099,0.5,0.0,0.02,0.0,0.0515463917525773,0.0462427745664739,0.6,0.5,0.0574712643678161,0.099009900990099,0.5,0.196078431372549,0.0642201834862385,0.10625,0.0,0.125,0.0,0.06,0.125,0.0493421052631578,11.7,0.521,0.167,1.0,18.6,12.3,15.4,0.0,2.6,0.0,18.8,12.6,0.0,0.0,0.1,0.079,-2.6,-2.4,-5.0,0.0,0.0138194648632755,0.707,3.61
Trevor Booker,PF,59.0,30.0,0.2962962962962963,0.00609756097560975,0.1952380952380952,0.19431279620853076,0.512,0.0357142857142857,0.05,0.25,0.2010309278350515,0.2080924855491329,0.546,0.5255,0.09195402298850575,0.0891089108910891,0.865,0.32352941176470584,0.22477064220183485,0.25625,0.08737864077669899,0.1458333333333333,0.1153846153846153,0.11,0.375,0.16611842105263153,14.6,0.565,0.1155,0.2445,12.1,17.25,14.75,8.3,1.15,1.75,11.45,14.399999999999999,0.7,0.44999999999999996,1.2,0.1405,-0.3,0.04999999999999999,-0.20000000000000007,0.2,0.12901434218693844,0.543,0.73
Avery Bradley,SG,61.0,27.0,0.0617283950617283,0.073170731707317,0.4095238095238095,0.4360189573459715,0.473,0.0476190476190476,0.15,0.111,0.4329896907216495,0.4450867052023121,0.543,0.482,0.0344827586206896,0.0297029702970297,1.0,0.0980392156862745,0.2935779816513761,0.23125,0.174757281553398,0.3333333333333333,0.0769230769230769,0.26,0.5,0.3026315789473684,9.0,0.492,0.164,0.036,2.0,12.5,7.3,9.8,1.5,0.5,12.5,16.7,-0.1,0.1,0.0,0.009,-4.1,-0.3,-4.4,-0.1,0.0622365970792904,0.537,0.31
Tony Bradley,C,62.0,20.0,0.0987654320987654,0.0,0.0285714285714285,0.0568720379146919,0.273,0.0,0.01,0.0,0.0309278350515463,0.0635838150289017,0.3,0.273,0.0229885057471264,0.0198019801980198,1.0,0.0784313725490196,0.073394495412844,0.075,0.0097087378640776,0.0,0.0,0.0,0.025,0.0296052631578947,9.5,0.337,0.091,0.182,15.8,27.1,21.5,5.0,0.0,0.0,0.0,18.4,0.0,0.0,0.0,0.033,-3.0,-4.5,-7.5,0.0,0.0098663791695253,0.451,-1.03
Corey Brewer,SF,63.0,31.0,0.654320987654321,0.024390243902439,0.1333333333333333,0.1516587677725118,0.453,0.0238095238095238,0.08,0.186,0.134020618556701,0.1387283236994219,0.543,0.477,0.0689655172413793,0.0891089108910891,0.667,0.0784313725490196,0.1192660550458715,0.10625,0.0776699029126213,0.3333333333333333,0.0384615384615384,0.1399999999999999,0.375,0.1217105263157894,8.9,0.509,0.25,0.297,3.6,10.7,7.1,8.1,2.8,0.9,16.3,14.2,-0.2,0.9,0.7,0.048,-4.7,1.6,-3.1,-0.2,0.2302917442582246,0.524,0.43
Malcolm Brogdon,PG,64.0,25.0,0.5802469135802469,0.2439024390243902,0.4857142857142856,0.4976303317535545,0.485,0.3095238095238095,0.3399999999999999,0.385,0.3917525773195876,0.4104046242774566,0.532,0.547,0.1839080459770115,0.1782178217821782,0.882,0.0980392156862745,0.2568807339449541,0.20625,0.3106796116504854,0.375,0.1153846153846153,0.2799999999999999,0.675,0.4276315789473684,14.3,0.578,0.32,0.169,1.9,10.8,6.4,16.3,1.4,0.8,10.9,19.1,2.0,0.7,2.7,0.091,-0.1,-1.0,-1.2,0.3,0.4782580286843739,0.707,3.61
Aaron Brooks,PG,65.0,33.0,0.382716049382716,0.0121951219512195,0.0857142857142857,0.1042654028436019,0.406,0.0714285714285714,0.1,0.355,0.0515463917525773,0.0693641618497109,0.447,0.486,0.0344827586206896,0.0297029702970297,0.727,0.0392156862745098,0.0275229357798165,0.03125,0.058252427184466,0.0833333333333333,0.0,0.06,0.225,0.0756578947368421,9.8,0.508,0.449,0.159,4.2,6.2,5.2,15.1,1.6,0.0,13.0,19.9,0.1,0.1,0.1,0.033,-2.6,-1.3,-3.8,-0.1,0.0630206801921003,0.512,-0.22
Dillon Brooks,SF,66.0,22.0,1.0,0.902439024390244,0.3904761904761904,0.4454976303317535,0.44,0.2619047619047619,0.32,0.356,0.3092783505154639,0.3583815028901734,0.484,0.501,0.1724137931034483,0.198019801980198,0.747,0.1176470588235294,0.2293577981651376,0.19375,0.1553398058252427,0.375,0.0769230769230769,0.3,0.7,0.3618421052631579,9.8,0.531,0.342,0.215,2.4,10.5,6.3,9.3,1.6,0.7,12.8,18.5,0.1,1.1,1.2,0.024,-2.9,-1.1,-4.0,-1.2,0.776470972589761,0.622,3.6
Jaylen Brown,SG,70.0,21.0,0.8518518518518519,0.8536585365853658,0.5047619047619047,0.5450236966824644,0.465,0.4047619047619047,0.44,0.395,0.3711340206185567,0.4104046242774566,0.507,0.54,0.2413793103448276,0.3267326732673267,0.644,0.1764705882352941,0.3669724770642201,0.30625,0.1553398058252427,0.4166666666666667,0.1538461538461538,0.36,0.65,0.4769736842105263,13.6,0.562,0.381,0.29,3.4,14.0,8.8,8.5,1.6,1.0,12.0,21.4,1.2,3.2,4.5,0.1,-0.8,0.3,-0.5,0.8,0.7124375183769479,0.695,6.38
Lorenzo Brown,PG,71.0,27.0,0.1604938271604938,0.0,0.0952380952380952,0.1137440758293838,0.412,0.0238095238095238,0.09,0.167,0.0927835051546391,0.0924855491329479,0.545,0.441,0.0114942528735632,0.0099009900990099,1.0,0.0196078431372549,0.091743119266055,0.06875,0.087378640776699,0.1666666666666666,0.0,0.04,0.125,0.0756578947368421,8.2,0.459,0.353,0.059,0.8,11.1,6.0,12.4,1.8,0.0,7.9,11.9,0.0,0.1,0.2,0.06,-3.9,1.5,-2.5,0.0,0.0479924205299095,0.5,1.59
Sterling Brown,SG,73.0,22.0,0.654320987654321,0.048780487804878,0.1428571428571428,0.1800947867298578,0.4,0.1428571428571428,0.1699999999999999,0.352,0.0927835051546391,0.1213872832369942,0.439,0.478,0.0459770114942528,0.0396039603960396,0.875,0.0980392156862745,0.1926605504587156,0.1625,0.0485436893203883,0.25,0.0769230769230769,0.1,0.375,0.131578947368421,9.1,0.503,0.444,0.117,4.1,17.5,10.8,4.5,2.0,1.4,10.4,14.0,0.0,0.7,0.7,0.043,-2.8,-0.2,-3.1,-0.2,0.2575713025580711,0.707,3.61
