Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
141,Kessler Edwards,,22,TOT,0.4268292682926829,0.04819277108433735,0.2425,0.08928571428571429,0.11711711711711713,0.387,0.1020408163265306,0.13157894736842105,0.309,0.047619047619047616,0.06179775280898877,0.5,0.478,0.03,0.03252032520325203,0.733,0.11764705882352941,0.11458333333333334,0.136,0.056074766355140186,0.13333333333333333,0.06666666666666667,0.09756097560975611,0.22000000000000003,0.08459214501510573
141,Kessler Edwards,,22,BRK,0.15853658536585366,0.012048192771084338,0.11499999999999999,0.03571428571428572,0.07657657657657657,0.25,0.02040816326530612,0.07894736842105263,0.167,0.02857142857142857,0.05056179775280899,0.333,0.292,0.01,0.008130081300813007,0.5,0.07843137254901962,0.0625,0.08,0.009345794392523366,0.06666666666666667,0.03333333333333333,0.07317073170731708,0.04,0.03323262839879154
141,Kessler Edwards,,22,SAC,0.25609756097560976,0.03614457831325301,0.3225,0.125,0.13963963963963966,0.435,0.14285714285714285,0.17543859649122806,0.349,0.06666666666666667,0.06741573033707865,0.577,0.543,0.05,0.048780487804878044,0.769,0.15686274509803924,0.14583333333333334,0.168,0.09345794392523366,0.16666666666666666,0.06666666666666667,0.09756097560975611,0.33999999999999997,0.11782477341389727
142,Keon Ellis,,23,SAC,0.18292682926829268,0.0,0.085,0.03571428571428572,0.04504504504504505,0.438,0.08163265306122448,0.07017543859649122,0.5,0.009523809523809525,0.016853932584269662,0.25,0.625,0.03,0.03252032520325203,0.571,0.058823529411764705,0.03125,0.04,0.03738317757009346,0.09999999999999999,0.03333333333333333,0.02439024390243903,0.12,0.045317220543806644
143,Joel Embiid,,28,PHI,0.7926829268292683,0.7951807228915663,0.8400000000000001,0.9821428571428572,0.9054054054054055,0.548,0.2040816326530612,0.2631578947368421,0.33,0.9523809523809523,0.9606741573033708,0.587,0.573,1.0,0.9512195121951218,0.857,0.33333333333333337,0.8750000000000001,0.816,0.39252336448598135,0.3333333333333333,0.5666666666666667,0.8292682926829269,0.62,1.0
144,Drew Eubanks,,25,POR,0.9390243902439024,0.3373493975903614,0.48250000000000004,0.2410714285714286,0.19369369369369369,0.641,0.02040816326530612,0.017543859649122806,0.389,0.2571428571428572,0.23033707865168537,0.655,0.651,0.11000000000000001,0.13008130081300812,0.664,0.33333333333333337,0.3854166666666667,0.43200000000000005,0.12149532710280375,0.16666666666666666,0.43333333333333335,0.21951219512195125,0.44000000000000006,0.19939577039274922
145,Bruno Fernando,,24,TOT,0.4634146341463415,0.04819277108433735,0.23500000000000001,0.13392857142857142,0.13063063063063063,0.527,0.0,0.008771929824561403,0.0,0.14285714285714285,0.15730337078651685,0.546,0.527,0.09,0.1056910569105691,0.7,0.27450980392156865,0.21875000000000003,0.28,0.07476635514018692,0.06666666666666667,0.3,0.14634146341463417,0.38,0.11782477341389727
145,Bruno Fernando,,24,HOU,0.36585365853658536,0.04819277108433735,0.26749999999999996,0.13392857142857142,0.13513513513513514,0.516,0.0,0.0,0.0,0.14285714285714285,0.16853932584269662,0.522,0.516,0.1,0.1138211382113821,0.682,0.29411764705882354,0.25,0.312,0.09345794392523366,0.06666666666666667,0.3333333333333333,0.14634146341463417,0.44000000000000006,0.12386706948640482
145,Bruno Fernando,,24,ATL,0.08536585365853659,0.0,0.1025,0.125,0.10810810810810811,0.579,0.0,0.03508771929824561,0.0,0.13333333333333333,0.11235955056179775,0.688,0.579,0.06,0.06504065040650406,0.833,0.15686274509803924,0.11458333333333334,0.152,0.009345794392523366,0.0,0.13333333333333333,0.14634146341463417,0.16,0.10271903323262839
146,Dorian Finney-Smith,,29,TOT,0.7926829268292683,0.7951807228915663,0.735,0.26785714285714285,0.34234234234234234,0.391,0.346938775510204,0.4473684210526315,0.337,0.11428571428571428,0.14044943820224717,0.503,0.505,0.06999999999999999,0.07317073170731707,0.763,0.33333333333333337,0.3229166666666667,0.384,0.14018691588785048,0.26666666666666666,0.16666666666666666,0.21951219512195125,0.44000000000000006,0.25075528700906347
146,Dorian Finney-Smith,,29,DAL,0.47560975609756095,0.4819277108433735,0.78,0.28571428571428575,0.35135135135135137,0.416,0.38775510204081626,0.4736842105263158,0.355,0.12380952380952381,0.1292134831460674,0.559,0.54,0.08,0.08130081300813008,0.75,0.33333333333333337,0.3125,0.376,0.14018691588785048,0.3333333333333333,0.16666666666666666,0.21951219512195125,0.4,0.27492447129909364
146,Dorian Finney-Smith,,29,BRK,0.3048780487804878,0.3132530120481928,0.6675,0.23214285714285718,0.32882882882882886,0.351,0.2857142857142857,0.41228070175438597,0.306,0.11428571428571428,0.15168539325842698,0.429,0.448,0.06,0.05691056910569105,0.789,0.35294117647058826,0.3229166666666667,0.392,0.14953271028037385,0.2333333333333333,0.19999999999999998,0.24390243902439027,0.5,0.2175226586102719
147,Malachi Flynn,,24,TOR,0.6341463414634146,0.024096385542168676,0.3,0.14285714285714288,0.2072072072072072,0.36,0.18367346938775508,0.21929824561403508,0.353,0.0761904761904762,0.11797752808988764,0.367,0.457,0.05,0.048780487804878044,0.758,0.058823529411764705,0.125,0.11199999999999999,0.12149532710280375,0.13333333333333333,0.03333333333333333,0.12195121951219513,0.24,0.1389728096676737
148,Simone Fontecchio,,27,UTA,0.6219512195121951,0.07228915662650602,0.34249999999999997,0.19642857142857145,0.2702702702702703,0.369,0.24489795918367344,0.32456140350877194,0.33,0.09523809523809523,0.1292134831460674,0.43,0.47,0.06999999999999999,0.06504065040650406,0.795,0.11764705882352941,0.11458333333333334,0.136,0.07476635514018692,0.09999999999999999,0.06666666666666667,0.19512195121951223,0.24,0.1903323262839879
149,Bryn Forbes,,29,MIN,0.2926829268292683,0.0,0.2425,0.10714285714285715,0.14864864864864866,0.361,0.12244897959183672,0.15789473684210525,0.304,0.05714285714285714,0.08426966292134831,0.432,0.446,0.06,0.048780487804878044,1.0,0.03921568627450981,0.04166666666666667,0.048,0.06542056074766354,0.09999999999999999,0.03333333333333333,0.12195121951219513,0.18,0.10876132930513595
150,Trent Forrest,,24,ATL,0.2682926829268293,0.03614457831325301,0.275,0.09821428571428573,0.11711711711711713,0.417,0.0,0.008771929824561403,0.0,0.10476190476190476,0.14044943820224717,0.431,0.417,0.01,0.008130081300813007,0.667,0.03921568627450981,0.14583333333333334,0.128,0.15887850467289721,0.09999999999999999,0.03333333333333333,0.17073170731707318,0.13999999999999999,0.06948640483383685
151,Michael Foster Jr.,,20,PHI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
152,Evan Fournier,,30,NYK,0.3170731707317073,0.08433734939759036,0.4,0.18750000000000003,0.27477477477477474,0.337,0.2653061224489796,0.3684210526315789,0.307,0.0761904761904762,0.10674157303370786,0.404,0.443,0.06999999999999999,0.06504065040650406,0.857,0.019607843137254905,0.17708333333333334,0.14400000000000002,0.12149532710280375,0.19999999999999998,0.03333333333333333,0.19512195121951223,0.33999999999999997,0.18429003021148035
153,De'Aaron Fox,,25,SAC,0.8780487804878049,0.8795180722891566,0.8099999999999999,0.830357142857143,0.8198198198198198,0.512,0.32653061224489793,0.43859649122807015,0.324,0.7333333333333334,0.7415730337078651,0.584,0.557,0.47000000000000003,0.4878048780487805,0.78,0.09803921568627452,0.375,0.336,0.5700934579439252,0.3666666666666667,0.09999999999999999,0.6097560975609757,0.48,0.755287009063444
154,Markelle Fultz,,24,ORL,0.7195121951219512,0.7228915662650602,0.7150000000000001,0.5178571428571429,0.509009009009009,0.514,0.1020408163265306,0.13157894736842105,0.31,0.5142857142857143,0.5561797752808989,0.544,0.534,0.19,0.19512195121951217,0.783,0.23529411764705882,0.2916666666666667,0.312,0.5327102803738318,0.5,0.13333333333333333,0.5609756097560976,0.44000000000000006,0.4229607250755287
155,Wenyen Gabriel,,25,LAL,0.8170731707317073,0.024096385542168676,0.3525,0.20535714285714285,0.17117117117117117,0.596,0.02040816326530612,0.043859649122807015,0.278,0.2,0.18539325842696627,0.647,0.615,0.08,0.09756097560975609,0.619,0.33333333333333337,0.2604166666666667,0.336,0.04672897196261683,0.13333333333333333,0.16666666666666666,0.17073170731707318,0.42000000000000004,0.1661631419939577
156,Daniel Gafford,,24,WAS,0.9390243902439024,0.5662650602409639,0.49000000000000005,0.3303571428571429,0.22972972972972971,0.732,0.0,0.0,0.0,0.3523809523809524,0.28651685393258425,0.732,0.732,0.16,0.19512195121951217,0.679,0.411764705882353,0.36458333333333337,0.44799999999999995,0.10280373831775702,0.13333333333333333,0.43333333333333335,0.26829268292682934,0.48,0.2719033232628399
157,Darius Garland,,23,CLE,0.8292682926829268,0.8313253012048193,0.8625,0.6785714285714286,0.7387387387387387,0.462,0.48979591836734687,0.5263157894736842,0.41,0.48571428571428565,0.5842696629213483,0.492,0.537,0.4,0.38211382113821135,0.863,0.07843137254901962,0.23958333333333331,0.21600000000000003,0.7289719626168225,0.39999999999999997,0.03333333333333333,0.7073170731707318,0.42000000000000004,0.6525679758308157
158,Usman Garuba,,20,HOU,0.9024390243902439,0.012048192771084338,0.2975,0.09821428571428573,0.10810810810810811,0.486,0.06122448979591836,0.07017543859649122,0.407,0.0761904761904762,0.0898876404494382,0.525,0.554,0.04,0.048780487804878044,0.617,0.3137254901960785,0.2604166666666667,0.32799999999999996,0.08411214953271029,0.19999999999999998,0.13333333333333333,0.14634146341463417,0.36,0.09063444108761329
159,Luka Garza,,24,MIN,0.32926829268292684,0.0,0.19249999999999998,0.20535714285714285,0.18468468468468469,0.543,0.1020408163265306,0.12280701754385964,0.359,0.17142857142857143,0.15730337078651685,0.636,0.603,0.15,0.15447154471544713,0.788,0.23529411764705882,0.11458333333333334,0.184,0.056074766355140186,0.03333333333333333,0.03333333333333333,0.12195121951219513,0.3,0.19637462235649547
160,Rudy Gay,,36,UTA,0.6707317073170732,0.0,0.33999999999999997,0.16964285714285715,0.22972972972972971,0.38,0.12244897959183672,0.20175438596491227,0.254,0.13333333333333333,0.15730337078651685,0.484,0.437,0.08,0.07317073170731707,0.857,0.11764705882352941,0.23958333333333331,0.23199999999999998,0.09345794392523366,0.09999999999999999,0.09999999999999999,0.17073170731707318,0.24,0.15709969788519637
161,Paul George,,32,LAC,0.6707317073170732,0.6746987951807228,0.8400000000000001,0.7321428571428571,0.8063063063063063,0.457,0.5714285714285714,0.6666666666666666,0.371,0.5142857142857143,0.5786516853932584,0.521,0.536,0.45999999999999996,0.4308943089430894,0.871,0.15686274509803924,0.5520833333333334,0.488,0.4766355140186916,0.5,0.13333333333333333,0.7560975609756099,0.5599999999999999,0.7190332326283988
162,Taj Gibson,,37,WAS,0.5853658536585366,0.024096385542168676,0.22000000000000003,0.11607142857142859,0.11711711711711713,0.52,0.04081632653061224,0.043859649122807015,0.333,0.11428571428571428,0.11797752808988764,0.564,0.552,0.06,0.07317073170731707,0.714,0.13725490196078433,0.125,0.152,0.06542056074766354,0.09999999999999999,0.06666666666666667,0.12195121951219513,0.33999999999999997,0.10271903323262839
163,Josh Giddey,,20,OKC,0.9146341463414634,0.9156626506024096,0.7525000000000001,0.6339285714285714,0.6621621621621622,0.482,0.2040816326530612,0.2719298245614035,0.325,0.5809523809523809,0.6516853932584269,0.524,0.516,0.13999999999999999,0.15447154471544713,0.731,0.37254901960784315,0.6145833333333334,0.632,0.5794392523364487,0.26666666666666666,0.13333333333333333,0.6829268292682927,0.38,0.5015105740181269
164,Shai Gilgeous-Alexander,,24,OKC,0.8170731707317073,0.8192771084337349,0.8625,0.9285714285714287,0.9144144144144145,0.51,0.18367346938775508,0.21929824561403508,0.345,0.9047619047619048,1.0,0.533,0.531,0.9800000000000001,0.8861788617886178,0.905,0.17647058823529413,0.4166666666666667,0.384,0.5140186915887851,0.5333333333333333,0.3333333333333333,0.6829268292682927,0.5599999999999999,0.9486404833836857
165,Anthony Gill,,30,WAS,0.7073170731707317,0.0963855421686747,0.24,0.10714285714285715,0.09909909909909911,0.538,0.02040816326530612,0.043859649122807015,0.138,0.10476190476190476,0.09550561797752809,0.65,0.553,0.08,0.08943089430894309,0.731,0.11764705882352941,0.11458333333333334,0.136,0.056074766355140186,0.03333333333333333,0.06666666666666667,0.07317073170731708,0.24,0.09969788519637461
166,Jacob Gilyard,,24,MEM,0.0,0.0,1.0,0.08928571428571429,0.13513513513513514,0.333,0.2040816326530612,0.2631578947368421,0.333,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.4166666666666667,0.32,0.6542056074766356,1.0,0.0,0.48780487804878053,0.6,0.09063444108761329
167,Rudy Gobert,,30,MIN,0.8414634146341463,0.8433734939759037,0.7424999999999999,0.45535714285714285,0.35135135135135137,0.659,0.0,0.0,0.0,0.48571428571428565,0.4382022471910112,0.663,0.659,0.31,0.3983739837398374,0.644,0.6470588235294118,0.8645833333333335,0.9279999999999999,0.11214953271028037,0.26666666666666666,0.4666666666666666,0.41463414634146345,0.6,0.40483383685800606
168,Jordan Goodwin,,24,WAS,0.7439024390243902,0.08433734939759036,0.42000000000000004,0.22321428571428573,0.2567567567567568,0.448,0.12244897959183672,0.16666666666666666,0.322,0.18095238095238095,0.21348314606741572,0.511,0.501,0.09,0.08943089430894309,0.768,0.17647058823529413,0.25,0.264,0.25233644859813087,0.3,0.13333333333333333,0.21951219512195125,0.3,0.19939577039274922
169,Aaron Gordon,,27,DEN,0.8170731707317073,0.8192771084337349,0.73,0.5625,0.5045045045045045,0.564,0.18367346938775508,0.21929824561403508,0.347,0.5142857142857143,0.4831460674157303,0.628,0.603,0.27999999999999997,0.3739837398373983,0.608,0.47058823529411764,0.4270833333333333,0.528,0.28037383177570097,0.26666666666666666,0.26666666666666666,0.34146341463414637,0.38,0.49244712990936557
170,Eric Gordon,,34,TOT,0.8292682926829268,0.6987951807228916,0.6875,0.37500000000000006,0.42792792792792794,0.446,0.38775510204081626,0.45614035087719296,0.371,0.21904761904761902,0.24157303370786515,0.535,0.547,0.21000000000000002,0.2032520325203252,0.821,0.03921568627450981,0.17708333333333334,0.152,0.25233644859813087,0.19999999999999998,0.13333333333333333,0.3658536585365854,0.22000000000000003,0.37462235649546827
170,Eric Gordon,,34,HOU,0.5609756097560976,0.5662650602409639,0.73,0.4017857142857143,0.45945945945945943,0.439,0.36734693877551017,0.45614035087719296,0.347,0.2571428571428572,0.28089887640449435,0.536,0.528,0.22999999999999998,0.23577235772357721,0.815,0.058823529411764705,0.1875,0.168,0.2710280373831776,0.19999999999999998,0.13333333333333333,0.4390243902439025,0.2,0.3957703927492447
170,Eric Gordon,,34,LAC,0.25609756097560976,0.13253012048192772,0.5974999999999999,0.3303571428571429,0.3603603603603604,0.463,0.42857142857142855,0.43859649122807015,0.423,0.14285714285714285,0.16292134831460672,0.531,0.597,0.15,0.1382113821138211,0.842,0.03921568627450981,0.15625,0.136,0.19626168224299068,0.19999999999999998,0.13333333333333333,0.24390243902439027,0.3,0.3323262839879154
171,Devonte' Graham,,27,TOT,0.8780487804878049,0.0963855421686747,0.4325,0.19642857142857145,0.26576576576576577,0.374,0.32653061224489793,0.40350877192982454,0.352,0.05714285714285714,0.07303370786516854,0.452,0.512,0.13,0.14634146341463414,0.748,0.058823529411764705,0.14583333333333334,0.136,0.25233644859813087,0.19999999999999998,0.06666666666666667,0.17073170731707318,0.22000000000000003,0.22356495468277945
171,Devonte' Graham,,27,NOP,0.6341463414634146,0.0,0.35750000000000004,0.14285714285714288,0.19819819819819823,0.368,0.24489795918367344,0.3157894736842105,0.347,0.0380952380952381,0.0449438202247191,0.463,0.511,0.08,0.08943089430894309,0.746,0.03921568627450981,0.11458333333333334,0.11199999999999999,0.20560747663551404,0.19999999999999998,0.06666666666666667,0.12195121951219513,0.18,0.16012084592145015
171,Devonte' Graham,,27,SAS,0.23170731707317074,0.0963855421686747,0.635,0.3392857142857143,0.45045045045045046,0.38,0.5510204081632653,0.6491228070175439,0.358,0.11428571428571428,0.14606741573033707,0.442,0.513,0.27,0.2926829268292683,0.75,0.07843137254901962,0.22916666666666669,0.2,0.3738317757009346,0.26666666666666666,0.09999999999999999,0.3170731707317074,0.32,0.39274924471299094
172,Jerami Grant,,28,POR,0.7560975609756098,0.7590361445783133,0.8675,0.6160714285714286,0.6531531531531531,0.475,0.4693877551020407,0.5,0.401,0.43809523809523804,0.49438202247191015,0.523,0.554,0.44000000000000006,0.43902439024390244,0.813,0.15686274509803924,0.3854166666666667,0.36,0.22429906542056074,0.26666666666666666,0.26666666666666666,0.4390243902439025,0.48,0.6193353474320241
173,RaiQuan Gray,,23,BRK,0.0,0.0,0.85,0.5357142857142857,0.5405405405405406,0.5,0.4081632653061224,0.43859649122807015,0.4,0.38095238095238093,0.3932584269662921,0.571,0.583,0.2,0.16260162601626016,1.0,0.5882352941176471,0.625,0.72,0.6542056074766356,0.0,0.3333333333333333,0.9756097560975611,1.0,0.4833836858006042
174,A.J. Green,,23,MIL,0.4146341463414634,0.012048192771084338,0.2225,0.13392857142857142,0.16216216216216217,0.424,0.2653061224489796,0.2631578947368421,0.419,0.02857142857142857,0.033707865168539325,0.45,0.6,0.01,0.008130081300813007,1.0,0.03921568627450981,0.11458333333333334,0.10400000000000001,0.056074766355140186,0.06666666666666667,0.0,0.07317073170731708,0.18,0.13293051359516617
175,Danny Green,,35,TOT,0.12195121951219512,0.0,0.2875,0.17857142857142858,0.20270270270270271,0.449,0.3061224489795918,0.2982456140350877,0.432,0.047619047619047616,0.06179775280898877,0.5,0.612,0.01,0.008130081300813007,1.0,0.058823529411764705,0.10416666666666667,0.10400000000000001,0.04672897196261683,0.16666666666666666,0.09999999999999999,0.21951219512195125,0.3,0.1661631419939577
175,Danny Green,,35,MEM,0.024390243902439025,0.0,0.3325,0.08928571428571429,0.16666666666666669,0.273,0.2040816326530612,0.2368421052631579,0.375,0.0,0.056179775280898875,0.0,0.409,0.0,0.0,0.0,0.058823529411764705,0.10416666666666667,0.10400000000000001,0.06542056074766354,0.09999999999999999,0.0,0.24390243902439027,0.4,0.09063444108761329
175,Danny Green,,35,CLE,0.08536585365853659,0.0,0.2725,0.2142857142857143,0.21621621621621623,0.5,0.32653061224489793,0.3157894736842105,0.448,0.0761904761904762,0.06179775280898877,0.667,0.671,0.01,0.008130081300813007,1.0,0.058823529411764705,0.10416666666666667,0.10400000000000001,0.04672897196261683,0.19999999999999998,0.13333333333333333,0.21951219512195125,0.26,0.19637462235649547
176,Draymond Green,,32,GSW,0.8780487804878049,0.8795180722891566,0.7625,0.3035714285714286,0.2927927927927928,0.527,0.1020408163265306,0.15789473684210525,0.305,0.2761904761904762,0.2640449438202247,0.612,0.57,0.11000000000000001,0.12195121951219512,0.713,0.17647058823529413,0.65625,0.5760000000000001,0.6355140186915889,0.3333333333333333,0.26666666666666666,0.6829268292682927,0.62,0.25679758308157097
177,Jalen Green,,20,HOU,0.9146341463414634,0.9156626506024096,0.8300000000000001,0.6607142857142858,0.8063063063063063,0.416,0.5102040816326531,0.6403508771929824,0.338,0.47619047619047616,0.5955056179775281,0.471,0.485,0.48,0.4959349593495934,0.786,0.11764705882352941,0.33333333333333337,0.29600000000000004,0.3457943925233645,0.26666666666666666,0.06666666666666667,0.6341463414634148,0.33999999999999997,0.6676737160120846
178,JaMychal Green,,32,GSW,0.6829268292682927,0.012048192771084338,0.325,0.2142857142857143,0.19819819819819823,0.54,0.14285714285714285,0.16666666666666666,0.378,0.1523809523809524,0.14044943820224717,0.667,0.623,0.09,0.09756097560975609,0.776,0.25490196078431376,0.23958333333333331,0.28800000000000003,0.08411214953271029,0.13333333333333333,0.13333333333333333,0.21951219512195125,0.36,0.1933534743202417
179,Javonte Green,,29,CHI,0.3780487804878049,0.012048192771084338,0.35,0.16964285714285715,0.15315315315315314,0.565,0.08163265306122448,0.09649122807017545,0.371,0.14285714285714285,0.1292134831460674,0.658,0.625,0.09,0.1138211382113821,0.667,0.15686274509803924,0.19791666666666666,0.22399999999999998,0.06542056074766354,0.26666666666666666,0.2333333333333333,0.14634146341463417,0.32,0.15709969788519637
180,Jeff Green,,36,DEN,0.6707317073170732,0.04819277108433735,0.4625,0.25892857142857145,0.26576576576576577,0.488,0.1020408163265306,0.16666666666666666,0.288,0.21904761904761902,0.2247191011235955,0.58,0.534,0.16,0.17073170731707316,0.744,0.13725490196078433,0.19791666666666666,0.20800000000000002,0.11214953271028037,0.09999999999999999,0.09999999999999999,0.19512195121951223,0.36,0.23564954682779454
181,Josh Green,,22,DAL,0.7195121951219512,0.25301204819277107,0.6174999999999999,0.3035714285714286,0.2882882882882883,0.537,0.22448979591836735,0.24561403508771928,0.402,0.21904761904761902,0.20224719101123595,0.643,0.626,0.11000000000000001,0.13008130081300812,0.723,0.17647058823529413,0.21875000000000003,0.24,0.15887850467289721,0.2333333333333333,0.03333333333333333,0.29268292682926833,0.52,0.27492447129909364
182,AJ Griffin,,19,ATL,0.8658536585365854,0.14457831325301204,0.4625,0.3035714285714286,0.33333333333333337,0.465,0.2857142857142857,0.3157894736842105,0.39,0.19047619047619047,0.21348314606741572,0.536,0.56,0.06,0.05691056910569105,0.894,0.09803921568627452,0.16666666666666669,0.168,0.09345794392523366,0.19999999999999998,0.06666666666666667,0.14634146341463417,0.24,0.2688821752265861
183,Blake Griffin,,33,BOS,0.4878048780487805,0.1927710843373494,0.3225,0.13392857142857142,0.14414414414414414,0.485,0.12244897959183672,0.14035087719298245,0.348,0.09523809523809523,0.0898876404494382,0.625,0.573,0.05,0.06504065040650406,0.656,0.21568627450980396,0.27083333333333337,0.304,0.14018691588785048,0.09999999999999999,0.06666666666666667,0.12195121951219513,0.36,0.12386706948640482
184,Quentin Grimes,,22,NYK,0.8536585365853658,0.7951807228915663,0.7224999999999999,0.35714285714285715,0.3828828828828829,0.468,0.4489795918367347,0.5,0.386,0.17142857142857143,0.15168539325842698,0.641,0.599,0.11000000000000001,0.1138211382113821,0.796,0.13725490196078433,0.2604166666666667,0.256,0.19626168224299068,0.2333333333333333,0.13333333333333333,0.24390243902439027,0.5,0.3413897280966767
185,Rui Hachimura,,24,TOT,0.7560975609756098,0.10843373493975904,0.5575,0.4017857142857143,0.41891891891891897,0.486,0.16326530612244897,0.21929824561403508,0.319,0.3523809523809524,0.37640449438202245,0.55,0.53,0.13999999999999999,0.15447154471544713,0.739,0.15686274509803924,0.3854166666666667,0.36,0.08411214953271029,0.09999999999999999,0.13333333333333333,0.19512195121951223,0.22000000000000003,0.3383685800604229
185,Rui Hachimura,,24,WAS,0.35365853658536583,0.0,0.5825,0.47321428571428575,0.4864864864864865,0.488,0.2040816326530612,0.2631578947368421,0.337,0.4095238095238095,0.4382022471910112,0.545,0.534,0.15,0.15447154471544713,0.759,0.11764705882352941,0.375,0.344,0.11214953271028037,0.13333333333333333,0.13333333333333333,0.29268292682926833,0.26,0.39274924471299094
185,Rui Hachimura,,24,LAL,0.3902439024390244,0.10843373493975904,0.5349999999999999,0.3392857142857143,0.3558558558558559,0.485,0.12244897959183672,0.1929824561403509,0.296,0.3047619047619048,0.3202247191011236,0.556,0.525,0.13,0.14634146341463414,0.721,0.19607843137254904,0.3854166666666667,0.376,0.06542056074766354,0.06666666666666667,0.13333333333333333,0.12195121951219513,0.2,0.2900302114803625
186,Tyrese Haliburton,,22,IND,0.6707317073170732,0.6746987951807228,0.8150000000000001,0.6607142857142858,0.6756756756756757,0.49,0.5918367346938775,0.631578947368421,0.4,0.42857142857142855,0.4382022471910112,0.572,0.586,0.31,0.2926829268292683,0.871,0.11764705882352941,0.3229166666666667,0.29600000000000004,0.97196261682243,0.5333333333333333,0.13333333333333333,0.6097560975609757,0.24,0.6253776435045316
187,Jordan Hall,,21,SAS,0.0975609756097561,0.0,0.205,0.08928571428571429,0.13963963963963966,0.321,0.06122448979591836,0.14912280701754385,0.2,0.06666666666666667,0.07865168539325842,0.462,0.375,0.08,0.08130081300813008,0.778,0.058823529411764705,0.10416666666666667,0.10400000000000001,0.11214953271028037,0.03333333333333333,0.0,0.19512195121951223,0.13999999999999999,0.09365558912386707
188,R.J. Hampton,,21,TOT,0.5609756097560976,0.03614457831325301,0.375,0.19642857142857145,0.22522522522522523,0.43,0.18367346938775508,0.21929824561403508,0.353,0.12380952380952381,0.14606741573033707,0.504,0.517,0.12,0.13008130081300812,0.75,0.07843137254901962,0.15625,0.152,0.10280373831775702,0.19999999999999998,0.06666666666666667,0.21951219512195125,0.22000000000000003,0.1933534743202417
188,R.J. Hampton,,21,ORL,0.3048780487804878,0.0,0.3225,0.16964285714285715,0.19819819819819823,0.439,0.14285714285714285,0.17543859649122806,0.34,0.11428571428571428,0.1292134831460674,0.525,0.518,0.12,0.1138211382113821,0.838,0.058823529411764705,0.125,0.12,0.12149532710280375,0.19999999999999998,0.06666666666666667,0.19512195121951223,0.16,0.17220543806646527
188,R.J. Hampton,,21,DET,0.24390243902439024,0.03614457831325301,0.4375,0.22321428571428573,0.26576576576576577,0.423,0.22448979591836735,0.2631578947368421,0.365,0.13333333333333333,0.16292134831460672,0.483,0.516,0.12,0.15447154471544713,0.667,0.07843137254901962,0.19791666666666666,0.184,0.09345794392523366,0.16666666666666666,0.06666666666666667,0.24390243902439027,0.27999999999999997,0.22054380664652568
189,Tim Hardaway Jr.,,30,DAL,0.8536585365853658,0.5421686746987951,0.7325,0.4285714285714286,0.5360360360360361,0.401,0.6122448979591836,0.6754385964912281,0.385,0.17142857142857143,0.23595505617977527,0.431,0.527,0.18,0.18699186991869915,0.77,0.058823529411764705,0.33333333333333337,0.28,0.16822429906542058,0.2333333333333333,0.06666666666666667,0.19512195121951223,0.33999999999999997,0.4350453172205438
190,James Harden,,33,PHI,0.6951219512195121,0.6987951807228916,0.8949999999999999,0.5714285714285715,0.6531531531531531,0.441,0.5714285714285714,0.631578947368421,0.385,0.34285714285714286,0.41011235955056174,0.495,0.536,0.54,0.5040650406504065,0.867,0.13725490196078433,0.5625000000000001,0.488,1.0,0.39999999999999997,0.16666666666666666,0.8292682926829269,0.38,0.634441087613293
191,Jaden Hardy,,20,DAL,0.573170731707317,0.060240963855421686,0.34500000000000003,0.26785714285714285,0.31081081081081086,0.438,0.2653061224489796,0.28947368421052627,0.404,0.1619047619047619,0.20786516853932585,0.469,0.533,0.13999999999999999,0.13008130081300812,0.823,0.03921568627450981,0.16666666666666669,0.152,0.1308411214953271,0.13333333333333333,0.03333333333333333,0.24390243902439027,0.26,0.26586102719033233
192,Ron Harper Jr.,,22,TOR,0.0975609756097561,0.0,0.1075,0.08035714285714286,0.08108108108108109,0.5,0.06122448979591836,0.08771929824561403,0.333,0.05714285714285714,0.0449438202247191,0.714,0.594,0.01,0.008130081300813007,1.0,0.058823529411764705,0.04166666666666667,0.064,0.03738317757009346,0.0,0.03333333333333333,0.0,0.06,0.06646525679758308
193,Montrezl Harrell,,29,PHI,0.6829268292682927,0.08433734939759036,0.2725,0.19642857142857145,0.16666666666666669,0.598,0.0,0.008771929824561403,0.0,0.20952380952380953,0.20224719101123595,0.616,0.598,0.12,0.14634146341463414,0.693,0.23529411764705882,0.16666666666666669,0.22399999999999998,0.056074766355140186,0.09999999999999999,0.13333333333333333,0.14634146341463417,0.26,0.16918429003021146
194,Gary Harris,,28,ORL,0.573170731707317,0.5060240963855421,0.5925,0.25892857142857145,0.2882882882882883,0.45,0.4081632653061224,0.39473684210526316,0.431,0.08571428571428572,0.10674157303370786,0.494,0.603,0.06,0.048780487804878044,0.9,0.07843137254901962,0.16666666666666669,0.16,0.11214953271028037,0.3,0.09999999999999999,0.14634146341463417,0.38,0.25075528700906347
