Rk,Player,Pos,Age,Tm,G,GS,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,MP,WLp,SRS
9,Jarrett Allen,C,22,CLE,0.704225352112676,0.5555555555555556,0.44642857142857145,0.3565217391304348,.609,0.01886792452830189,0.03149606299212599,.316,0.48039215686274517,0.46428571428571425,.623,.616,0.3369565217391305,0.42056074766355145,0.69,0.6595744680851063,0.6732673267326733,0.6923076923076923,0.1452991452991453,0.23809523809523808,0.4117647058823529,0.3,0.375,0.4125,19.8,.649,.046,.549,11.2,25.9,18.3,8.8,0.8,4.1,13.1,16.8,3.4,1.6,5.0,.155,1.2,-0.4,0.8,1.1,0.5811531905432447,0.622,5.23
10,Al-Farouq Aminu,PF,30,ORL,0.22535211267605634,0.19444444444444445,0.18750000000000003,0.22608695652173913,.404,0.07547169811320756,0.14173228346456693,.226,0.16666666666666669,0.20238095238095236,.500,.444,0.08695652173913045,0.09345794392523366,0.824,0.2553191489361702,0.4158415841584159,0.3776223776223776,0.1452991452991453,0.47619047619047616,0.14705882352941177,0.3,0.325,0.171875,9.9,.482,.348,.191,5.5,20.8,12.9,11.3,2.3,2.2,20.6,14.3,-0.3,0.4,0.1,.014,-4.4,1.3,-3.1,-0.1,0.14177721781664568,0.415,-2.39
10,Al-Farouq Aminu,PF,30,CHI,0.07042253521126761,0.0,0.026785714285714288,0.07391304347826087,.200,0.03773584905660378,0.07874015748031496,.167,0.019607843137254905,0.041666666666666664,.250,.250,0.07608695652173914,0.07476635514018692,0.8,0.06382978723404255,0.2772277227722772,0.22377622377622378,0.02564102564102564,0.14285714285714285,0.0,0.1,0.3,0.046875,3.0,.369,.600,.500,3.3,27.8,15.7,3.5,1.4,0.0,19.7,9.8,-0.1,0.1,0.0,-0.013,-7.5,0.2,-7.3,-0.1,0.026754613503298007,0.488,1.37
11,Kyle Anderson,PF,27,MEM,0.9577464788732394,0.9583333333333334,0.4017857142857143,0.41304347826086957,.468,0.2641509433962264,0.2992125984251969,.360,0.303921568627451,0.34523809523809523,.539,.540,0.2282608695652174,0.25233644859813087,0.783,0.1702127659574468,0.49504950495049505,0.3986013986013986,0.3076923076923077,0.5714285714285714,0.23529411764705885,0.24,0.425,0.3875,17.2,.578,.397,.280,2.9,19.5,11.1,18.3,2.1,2.7,10.4,18.5,2.9,2.7,5.6,.143,1.4,1.9,3.3,2.5,0.7071444452679168,0.622,3.6
12,Giannis Antetokounmpo,PF,26,MIL,0.8450704225352113,0.8472222222222222,0.9196428571428573,0.782608695652174,.569,0.2075471698113208,0.28346456692913385,.303,0.9019607843137255,0.8571428571428571,.636,.600,0.7065217391304348,0.8878504672897197,0.685,0.3404255319148936,0.9306930693069307,0.7692307692307692,0.5042735042735044,0.5714285714285714,0.35294117647058826,0.6799999999999999,0.7,0.878125,29.2,.633,.201,.528,5.3,28.9,17.5,28.7,1.7,3.2,13.2,32.5,6.9,3.3,10.2,.244,6.2,2.8,9.0,5.6,0.7559475283480324,0.707,3.61
13,Kostas Antetokounmpo,PF,23,LAL,0.19718309859154928,0.0,0.01785714285714286,0.03043478260869565,.300,0.0,0.0,0,0.019607843137254905,0.041666666666666664,.300,.300,0.04347826086956522,0.08411214953271029,0.462,0.06382978723404255,0.09900990099009901,0.09090909090909091,0.008547008547008548,0.047619047619047616,0.08823529411764706,0.13999999999999999,0.125,0.025,0.0,.382,.000,1.300,8.1,29.9,19.1,2.3,1.7,6.4,41.2,20.7,-0.3,0.1,-0.2,-0.174,-13.3,0.8,-12.6,-0.1,0.019899206996220265,0.524,0.43
14,Thanasis Antetokounmpo,SF,28,MIL,0.7887323943661971,0.041666666666666664,0.10714285714285715,0.10434782608695652,.489,0.01886792452830189,0.03937007874015748,.241,0.10784313725490198,0.11309523809523808,.556,.515,0.04347826086956522,0.08411214953271029,0.51,0.19148936170212766,0.1188118811881188,0.15384615384615385,0.06837606837606838,0.19047619047619047,0.05882352941176471,0.16,0.325,0.090625,10.3,.523,.212,.358,10.7,12.9,11.8,10.3,1.9,1.6,21.3,15.3,0.0,0.6,0.7,.057,-3.7,0.2,-3.5,-0.2,0.2055510264581635,0.707,3.61
15,Carmelo Anthony,PF,36,POR,0.9577464788732394,0.041666666666666664,0.4196428571428572,0.491304347826087,.421,0.3584905660377358,0.3700787401574803,.409,0.27450980392156865,0.3928571428571428,.429,.506,0.2173913043478261,0.20560747663551404,0.89,0.10638297872340426,0.25742574257425743,0.21678321678321677,0.12820512820512822,0.3333333333333333,0.17647058823529413,0.18,0.525,0.41875,14.6,.547,.418,.198,2.0,11.8,6.8,9.2,1.3,2.0,6.7,23.1,1.7,0.8,2.6,.073,0.2,-1.3,-1.1,0.4,0.6331060549914771,0.402,-3.96
16,Cole Anthony,PG,20,ORL,0.647887323943662,0.4722222222222222,0.4196428571428572,0.508695652173913,.397,0.22641509433962265,0.2913385826771654,.337,0.33333333333333337,0.4821428571428571,.424,.449,0.25,0.2616822429906542,0.832,0.1702127659574468,0.38613861386138615,0.32867132867132864,0.3504273504273504,0.2857142857142857,0.11764705882352942,0.45999999999999996,0.525,0.403125,12.1,.496,.312,.237,3.0,15.4,9.0,24.2,1.1,1.3,14.8,24.3,-0.9,0.9,0.0,-0.001,-1.9,-1.4,-3.3,-0.4,0.47954494923293556,0.415,-2.39
17,OG Anunoby,SF,23,TOR,0.5915492957746479,0.5972222222222222,0.5178571428571429,0.5260869565217391,.480,0.4528301886792453,0.48031496062992124,.398,0.33333333333333337,0.35714285714285715,.562,.580,0.20652173913043478,0.22429906542056074,0.784,0.2765957446808511,0.42574257425742573,0.3846153846153846,0.18803418803418806,0.7142857142857143,0.20588235294117646,0.33999999999999997,0.675,0.496875,15.4,.605,.503,.197,4.0,14.6,9.1,10.1,2.2,2.2,11.7,19.3,1.5,1.6,3.1,.104,0.8,0.4,1.2,1.2,0.5411324390424664,0.5,1.59
18,Ryan Arcidiacono,PG,26,CHI,0.6056338028169014,0.0,0.09821428571428573,0.11739130434782609,.419,0.11320754716981132,0.11811023622047245,.373,0.04901960784313726,0.06547619047619048,.480,.526,0.03260869565217391,0.04672897196261683,0.65,0.02127659574468085,0.1386138613861386,0.1048951048951049,0.11111111111111112,0.09523809523809523,0.0,0.04,0.275,0.096875,9.8,.541,.573,.171,1.2,15.1,8.3,16.3,1.0,0.0,7.4,13.1,0.5,0.4,0.9,.093,-2.6,0.3,-2.3,0.0,0.168309493811606,0.488,1.37
19,Trevor Ariza,SF,35,MIA,0.4084507042253521,0.375,0.29464285714285715,0.34782608695652173,.411,0.32075471698113206,0.3779527559055118,.350,0.15686274509803924,0.1964285714285714,.500,.515,0.11956521739130437,0.14018691588785048,0.773,0.19148936170212766,0.38613861386138615,0.3356643356643356,0.15384615384615385,0.47619047619047616,0.17647058823529413,0.13999999999999999,0.45,0.29375,11.9,.542,.593,.183,3.7,15.6,9.8,9.4,1.8,2.2,7.5,15.1,0.5,1.0,1.6,.091,-1.2,0.1,-1.1,0.2,0.31979544949232935,0.537,-0.13
20,D.J. Augustin,PG,33,MIL,0.5070422535211268,0.08333333333333333,0.16964285714285715,0.22608695652173913,.370,0.24528301886792456,0.2755905511811024,.380,0.058823529411764705,0.10119047619047618,.349,.497,0.10869565217391305,0.10280373831775702,0.9,0.06382978723404255,0.10891089108910892,0.09790209790209789,0.25641025641025644,0.23809523809523808,0.0,0.18,0.225,0.190625,10.2,.542,.672,.208,1.7,5.5,3.7,18.6,1.3,0.1,14.0,14.3,0.8,0.4,1.2,.080,-1.3,-0.9,-2.2,0.0,0.26913955384273325,0.707,3.61
20,D.J. Augustin,PG,33,HOU,0.2676056338028169,0.08333333333333333,0.28571428571428575,0.33043478260869563,.424,0.32075471698113206,0.3464566929133859,.386,0.14705882352941177,0.19047619047619047,.476,.536,0.27173913043478265,0.25233644859813087,0.907,0.10638297872340426,0.17821782178217824,0.15384615384615385,0.33333333333333337,0.19047619047619047,0.0,0.32,0.3,0.33125,15.5,.604,.583,.358,2.2,9.4,5.6,28.3,0.9,0.0,15.1,21.0,0.8,0.1,0.9,.103,0.6,-2.6,-2.0,0.0,0.15963833098643743,0.268,-7.62
21,Deni Avdija,SF,20,WAS,0.7464788732394366,0.4444444444444444,0.2142857142857143,0.25217391304347825,.417,0.18867924528301888,0.2440944881889764,.315,0.13725490196078433,0.16071428571428573,.535,.502,0.05434782608695653,0.07476635514018692,0.644,0.0851063829787234,0.4356435643564357,0.34265734265734266,0.10256410256410256,0.2857142857142857,0.08823529411764706,0.12,0.65,0.196875,7.6,.515,.538,.144,1.9,20.2,11.0,6.3,1.2,1.0,9.0,12.0,0.0,1.2,1.2,.046,-3.6,0.4,-3.1,-0.4,0.47220781145779295,0.427,-1.06
22,Deandre Ayton,C,22,PHO,0.9577464788732394,0.9583333333333334,0.5535714285714286,0.43478260869565216,.626,0.01886792452830189,0.023622047244094488,.200,0.607843137254902,0.5773809523809523,.639,.629,0.20652173913043478,0.23364485981308414,0.769,0.702127659574468,0.712871287128713,0.7342657342657343,0.11965811965811966,0.2857142857142857,0.35294117647058826,0.3,0.7,0.45,20.3,.653,.029,.252,12.4,26.3,19.5,6.8,1.0,3.4,11.9,18.2,5.3,3.1,8.4,.191,1.1,0.1,1.2,1.7,0.7928926109834729,0.549,2.08
23,Udoka Azubuike,C,21,UTA,0.19718309859154928,0.0,0.026785714285714288,0.02608695652173913,.444,0.0,0.0,0,0.029411764705882353,0.03571428571428571,.444,.444,0.05434782608695653,0.06542056074766354,0.8,0.06382978723404255,0.0594059405940594,0.06293706293706293,0.0,0.047619047619047616,0.08823529411764706,0.04,0.15,0.034375,10.3,.597,.000,1.111,7.8,16.0,12.1,0.0,0.9,5.7,18.3,12.4,0.0,0.1,0.1,.119,-5.5,1.7,-3.8,0.0,0.020306825761505966,0.451,-1.03
24,Dwayne Bacon,SG,25,ORL,1.0,0.6944444444444444,0.36607142857142855,0.43913043478260866,.402,0.15094339622641512,0.2283464566929134,.285,0.3137254901960785,0.42857142857142855,.449,.443,0.2173913043478261,0.22429906542056074,0.824,0.0851063829787234,0.26732673267326734,0.21678321678321677,0.11111111111111112,0.2857142857142857,0.029411764705882356,0.12,0.35,0.340625,9.9,.490,.285,.242,1.7,11.2,6.3,7.9,1.2,0.2,5.4,19.8,-0.3,0.9,0.5,.013,-3.7,-1.4,-5.1,-1.5,0.6939524197732158,0.415,-2.39
25,Marvin Bagley III,PF,21,SAC,0.5915492957746479,0.5833333333333334,0.5089285714285715,0.4956521739130435,.504,0.169811320754717,0.1968503937007874,.343,0.48039215686274517,0.5297619047619048,.550,.542,0.1956521739130435,0.28971962616822433,0.575,0.5319148936170213,0.4851485148514852,0.5174825174825175,0.08547008547008547,0.23809523809523808,0.14705882352941177,0.27999999999999997,0.575,0.440625,16.3,.554,.220,.273,10.4,21.5,15.9,5.8,0.9,1.6,9.7,23.5,0.9,0.5,1.4,.059,-0.4,-2.7,-3.1,-0.3,0.4194397094789892,0.585,2.3
26,LaMelo Ball,PG,19,CHO,0.704225352112676,0.4305555555555556,0.5089285714285715,0.5739130434782609,.436,0.339622641509434,0.4015748031496063,.352,0.3823529411764706,0.4821428571428571,.489,.504,0.27173913043478265,0.2990654205607477,0.758,0.2553191489361702,0.46534653465346537,0.4125874125874126,0.5213675213675214,0.7619047619047619,0.11764705882352942,0.5599999999999999,0.675,0.490625,17.5,.539,.388,.246,4.6,17.9,11.1,33.9,2.7,1.2,16.3,26.1,1.0,1.9,2.8,.093,1.1,0.7,1.8,1.4,0.5528051582301934,0.329,-5.89
27,Lonzo Ball,PG,23,NOP,0.7605633802816901,0.7638888888888888,0.47321428571428575,0.5521739130434782,.414,0.5849056603773585,0.6535433070866142,.378,0.2058823529411765,0.26785714285714285,.482,.537,0.09782608695652174,0.11214953271028037,0.781,0.1276595744680851,0.4158415841584159,0.3356643356643356,0.4871794871794872,0.7142857142857143,0.17647058823529413,0.44000000000000006,0.475,0.45625,15.2,.551,.650,.091,2.1,14.3,8.2,25.4,2.3,1.7,14.5,20.5,1.5,1.7,3.2,.089,1.4,0.3,1.7,1.6,0.6569332246349959,0.512,1.63
28,Mo Bamba,C,22,ORL,0.6338028169014085,0.06944444444444445,0.2767857142857143,0.2826086956521739,.472,0.15094339622641512,0.20472440944881892,.322,0.22549019607843138,0.23809523809523808,.568,.535,0.10869565217391305,0.1308411214953271,0.682,0.36170212765957444,0.4059405940594059,0.40559440559440557,0.06837606837606838,0.14285714285714285,0.3823529411764706,0.16,0.475,0.25,19.3,.556,.392,.219,10.5,28.0,19.0,8.1,0.9,7.3,9.8,21.8,0.7,1.1,1.8,.117,0.2,0.0,0.1,0.4,0.2722893352108501,0.415,-2.39
29,Desmond Bane,SG,22,MEM,0.9436619718309859,0.2361111111111111,0.3035714285714286,0.3173913043478261,.469,0.32075471698113206,0.31496062992125984,.432,0.16666666666666669,0.20238095238095236,.513,.586,0.06521739130434782,0.06542056074766354,0.816,0.10638297872340426,0.25742574257425743,0.21678321678321677,0.1452991452991453,0.2857142857142857,0.05882352941176471,0.18,0.45,0.2875,12.2,.600,.543,.098,2.1,12.6,7.3,10.6,1.3,0.9,10.2,16.1,1.6,1.3,2.9,.093,-0.6,-0.2,-0.8,0.5,0.5689246275846735,0.622,3.6
30,Harrison Barnes,PF,28,SAC,0.8028169014084507,0.8055555555555556,0.4910714285714286,0.4826086956521739,.497,0.32075471698113206,0.3464566929133859,.391,0.37254901960784315,0.3988095238095238,.567,.575,0.3695652173913044,0.38317757009345793,0.83,0.23404255319148937,0.5445544554455446,0.4615384615384615,0.29914529914529914,0.3333333333333333,0.05882352941176471,0.32,0.325,0.503125,15.4,.626,.399,.366,3.3,17.2,10.2,13.0,1.0,0.4,11.1,17.2,4.0,0.5,4.5,.103,1.5,-1.3,0.2,1.1,0.7901133921292521,0.585,2.3
31,RJ Barrett,SG,20,NYK,1.0,1.0,0.5803571428571429,0.6391304347826087,.441,0.32075471698113206,0.33858267716535434,.401,0.47058823529411764,0.6190476190476191,.457,.499,0.31521739130434784,0.35514018691588783,0.746,0.19148936170212766,0.4752475247524752,0.40559440559440557,0.25641025641025644,0.3333333333333333,0.08823529411764706,0.38,0.65,0.55,13.4,.535,.292,.260,3.0,14.8,8.9,13.8,1.1,0.8,10.5,23.4,0.9,3.1,4.1,.078,-0.9,-0.3,-1.2,0.5,0.94119172904469,0.573,2.99
32,Will Barton,SF,30,DEN,0.7746478873239436,0.7222222222222222,0.4107142857142857,0.4739130434782609,.426,0.339622641509434,0.3622047244094488,.381,0.28431372549019607,0.375,.459,.507,0.1847826086956522,0.20560747663551404,0.785,0.14893617021276595,0.32673267326732675,0.2797202797202797,0.27350427350427353,0.42857142857142855,0.11764705882352942,0.33999999999999997,0.425,0.396875,11.8,.538,.423,.199,2.6,12.2,7.4,14.1,1.4,1.3,12.7,19.0,0.7,1.5,2.2,.061,-1.0,-0.8,-1.9,0.1,0.652560586971022,0.646,3.04
33,Keita Bates-Diop,SF,25,SAS,0.4084507042253521,0.0,0.08928571428571429,0.09565217391304348,.448,0.03773584905660378,0.047244094488188976,.294,0.07843137254901962,0.10119047619047618,.500,.485,0.05434782608695653,0.06542056074766354,0.667,0.06382978723404255,0.12871287128712872,0.11188811188811189,0.03418803418803419,0.19047619047619047,0.05882352941176471,0.04,0.1,0.08125,12.0,.518,.254,.313,3.8,17.7,10.6,6.6,2.2,1.7,8.4,14.8,0.1,0.3,0.3,.068,-2.3,0.4,-1.9,0.0,0.0916030534351145,0.268,-9.82
34,Nicolas Batum,SF,32,LAC,0.9295774647887324,0.5277777777777778,0.25892857142857145,0.2652173913043478,.464,0.30188679245283023,0.3228346456692913,.404,0.11764705882352941,0.125,.579,.597,0.07608695652173914,0.08411214953271029,0.828,0.14893617021276595,0.39603960396039606,0.32867132867132864,0.18803418803418806,0.47619047619047616,0.17647058823529413,0.16,0.375,0.253125,12.9,.617,.660,.141,3.2,15.9,9.7,10.5,1.9,1.8,10.8,11.8,2.7,2.3,5.0,.132,0.6,1.5,2.1,1.9,0.6879122507967095,0.537,0.31
35,Aron Baynes,C,34,TOR,0.7323943661971831,0.4305555555555556,0.22321428571428573,0.24782608695652175,.441,0.09433962264150944,0.14960629921259844,.262,0.19607843137254904,0.22619047619047616,.532,.485,0.05434782608695653,0.07476635514018692,0.707,0.3404255319148936,0.34653465346534656,0.36363636363636365,0.07692307692307693,0.14285714285714285,0.11764705882352942,0.18,0.55,0.190625,10.5,.503,.339,.135,9.4,21.7,15.3,7.0,0.8,2.3,12.5,16.2,0.1,0.9,1.0,.049,-3.4,-1.1,-4.5,-0.6,0.36778329504187357,0.5,1.59
36,Kent Bazemore,SF,31,GSW,0.9295774647887324,0.25,0.23214285714285718,0.2565217391304348,.449,0.2075471698113208,0.21259842519685043,.408,0.14705882352941177,0.18452380952380953,.486,.545,0.08695652173913045,0.11214953271028037,0.692,0.0851063829787234,0.297029702970297,0.23776223776223773,0.13675213675213677,0.47619047619047616,0.14705882352941177,0.24,0.6,0.225,10.6,.564,.469,.199,2.1,16.0,9.1,11.1,2.4,2.2,16.1,16.3,-0.2,2.1,1.8,.065,-2.9,1.7,-1.2,0.2,0.49911064996664944,0.537,1.66
37,Darius Bazley,PF,20,OKC,0.7605633802816901,0.7638888888888888,0.44642857142857145,0.5434782608695652,.396,0.2830188679245283,0.40944881889763785,.290,0.3431372549019608,0.4345238095238095,.470,.456,0.25,0.2990654205607477,0.702,0.19148936170212766,0.6237623762376238,0.5034965034965034,0.15384615384615385,0.23809523809523808,0.14705882352941177,0.44000000000000006,0.275,0.428125,9.7,.491,.414,.258,3.1,21.2,12.0,8.9,0.8,1.3,13.7,22.1,-2.3,1.4,-0.9,-0.026,-3.1,-1.3,-4.4,-1.0,0.6444823241680872,0.488,0.96
38,Bradley Beal,SG,27,WAS,0.8309859154929577,0.8333333333333334,1.0,1.0,.485,0.4150943396226416,0.4881889763779528,.349,0.8823529411764707,1.0,.535,.532,0.7391304347826088,0.7196261682242991,0.889,0.2553191489361702,0.34653465346534656,0.32867132867132864,0.3760683760683761,0.5714285714285714,0.11764705882352942,0.62,0.575,0.978125,22.7,.593,.270,.332,3.6,10.4,7.0,21.3,1.5,0.9,10.6,34.1,4.2,1.7,5.9,.132,4.8,-1.4,3.4,2.9,0.8066404802490181,0.427,-1.06
39,Malik Beasley,SG,24,MIN,0.5070422535211268,0.5,0.6339285714285714,0.7043478260869565,.440,0.6603773584905661,0.6850393700787402,.399,0.36274509803921573,0.4464285714285714,.487,.547,0.1956521739130435,0.20560747663551404,0.85,0.1702127659574468,0.3564356435643565,0.3076923076923077,0.20512820512820512,0.38095238095238093,0.05882352941176471,0.32,0.425,0.6125,14.6,.570,.535,.133,2.4,12.4,7.2,11.6,1.2,0.5,8.6,24.0,0.9,0.4,1.3,.053,1.6,-1.8,-0.2,0.6,0.4597939672422738,0.512,-0.22
40,Jordan Bell,C,26,WAS,0.056338028169014086,0.013888888888888888,0.125,0.17391304347826086,.350,0.0,0.03149606299212599,.000,0.13725490196078433,0.21428571428571427,.389,.350,0.0,0.0,0.0,0.2553191489361702,0.25742574257425743,0.26573426573426573,0.08547008547008547,0.2857142857142857,0.17647058823529413,0.12,0.25,0.0875,8.5,.350,.100,.000,9.5,20.5,15.0,9.5,2.1,3.7,13.0,14.2,-0.1,0.1,0.0,-0.004,-5.4,-0.3,-5.7,-0.1,0.027569851033869417,0.427,-1.06
40,Jordan Bell,C,26,GSW,0.0,0.0,0.0,0.08695652173913043,.000,0.0,0.0,0,0.0,0.11904761904761904,.000,.000,0.10869565217391305,0.1869158878504673,0.5,0.2127659574468085,0.39603960396039606,0.34965034965034963,0.17094017094017094,0.0,0.5882352941176471,0.2,0.5,0.03125,5.6,.174,.000,1.000,7.2,28.0,17.7,15.5,0.0,11.8,25.8,11.1,0.0,0.0,0.0,-0.026,-8.3,1.7,-6.5,0.0,0.008893500333506263,0.537,1.66
41,DeAndre' Bembry,SF,26,TOR,0.704225352112676,0.16666666666666666,0.20535714285714285,0.1956521739130435,.513,0.05660377358490566,0.07874015748031496,.264,0.19607843137254904,0.20238095238095236,.589,.544,0.09782608695652174,0.12149532710280375,0.682,0.1276595744680851,0.21782178217821785,0.20279720279720279,0.17948717948717952,0.47619047619047616,0.11764705882352942,0.27999999999999997,0.425,0.178125,11.2,.570,.232,.289,3.6,13.3,8.3,15.6,2.6,1.9,21.6,14.6,0.1,1.1,1.2,.059,-3.2,1.4,-1.9,0.0,0.36504113243904246,0.5,1.59
42,Dāvis Bertāns,PF,28,WAS,0.7887323943661971,0.09722222222222222,0.3035714285714286,0.3652173913043478,.404,0.5660377358490566,0.5905511811023623,.395,0.03921568627450981,0.05357142857142857,.480,.581,0.1956521739130435,0.1869158878504673,0.87,0.06382978723404255,0.25742574257425743,0.20279720279720279,0.07692307692307693,0.2857142857142857,0.05882352941176471,0.12,0.6,0.359375,11.4,.620,.895,.241,1.3,10.8,6.1,4.4,1.0,0.7,5.9,15.9,2.1,1.0,3.1,.101,0.3,-1.1,-0.8,0.4,0.5498036018676351,0.427,-1.06
