Rk,Player,Pos,Age,Tm,G,GS,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,MP,WLp,SRS
10,Al-Farouq Aminu,PF,26,POR,0.7407407407407407,0.3048780487804878,0.2912621359223301,0.31666666666666665,.393,0.26829268292682934,0.35,.330,0.1958762886597938,0.21875000000000003,.445,.468,0.1739130434782609,0.2018348623853211,0.706,0.3023255813953489,0.5922330097087378,0.5248226950354611,0.14285714285714288,0.5,0.11666666666666665,0.2631578947368421,0.3863636363636363,0.2753164556962025,11.3,.506,.455,.292,4.8,23.5,14.1,7.9,1.7,2.0,15.2,15.4,-0.1,2.0,1.9,.051,-1.4,0.4,-1.1,0.4,0.5838414634146342,0.402,-3.96
11,Chris Andersen,C,38,CLE,0.13580246913580246,0.0,0.07766990291262135,0.075,.409,0.0,0.03,.000,0.08247422680412372,0.08333333333333334,.474,.409,0.08695652173913045,0.11009174311926605,0.714,0.186046511627907,0.17475728155339806,0.1843971631205674,0.03571428571428572,0.2,0.09999999999999999,0.07017543859649122,0.3863636363636363,0.07278481012658226,11.6,.497,.136,.636,9.0,20.6,15.0,5.9,2.2,5.0,15.1,13.0,0.1,0.2,0.2,.102,-4.7,2.2,-2.5,0.0,0.03940710949662688,0.622,5.23
12,Alan Anderson,SF,34,LAC,0.35802469135802467,0.0,0.0970873786407767,0.1125,.375,0.12195121951219513,0.15,.318,0.051546391752577324,0.0625,.444,.463,0.04347826086956522,0.04587155963302752,0.75,0.023255813953488375,0.06796116504854369,0.056737588652482275,0.03571428571428572,0.05,0.0,0.03508771929824561,0.2727272727272727,0.09177215189873417,5.0,.494,.550,.200,1.1,7.4,4.4,4.9,0.5,0.0,7.4,13.7,0.0,0.1,0.1,.020,-4.2,-1.9,-6.1,-0.3,0.10258822003113649,0.537,0.31
13,Justin Anderson,SF,23,DAL,0.6172839506172839,0.024390243902439025,0.21359223300970875,0.225,.401,0.17073170731707318,0.24,.303,0.15463917525773196,0.15625,.477,.468,0.15217391304347827,0.15596330275229356,0.795,0.186046511627907,0.21359223300970875,0.20567375886524822,0.053571428571428575,0.25,0.049999999999999996,0.14035087719298245,0.2954545454545454,0.20569620253164556,14.7,.521,.440,.318,6.1,18.9,12.2,7.6,2.1,2.0,11.2,23.6,0.1,0.9,1.0,.067,-1.0,0.0,-1.0,0.2,0.23413985469641932,0.463,-0.14
13,Justin Anderson,SF,23,PHI,0.2839506172839506,0.0975609756097561,0.30097087378640774,0.2833333333333333,.463,0.21951219512195125,0.3,.292,0.23711340206185566,0.19791666666666666,.600,.528,0.14130434782608697,0.15596330275229356,0.78,0.3023255813953489,0.27184466019417475,0.28368794326241137,0.125,0.25,0.049999999999999996,0.1929824561403509,0.43181818181818177,0.2689873417721519,12.8,.564,.444,.253,6.4,14.1,10.2,10.4,1.2,1.1,12.6,17.2,0.5,0.4,0.9,.084,-0.8,-1.0,-1.9,0.0,0.17436429683445773,0.659,4.37
14,Kyle Anderson,SF,23,SAS,0.8765432098765432,0.17073170731707318,0.1262135922330097,0.12083333333333333,.445,0.04878048780487806,0.06,.375,0.11340206185567012,0.11979166666666666,.462,.481,0.06521739130434782,0.07339449541284404,0.789,0.11627906976744186,0.23300970873786406,0.20567375886524822,0.11607142857142859,0.35,0.06666666666666667,0.08771929824561403,0.20454545454545453,0.10759493670886075,12.5,.525,.191,.273,3.7,19.0,11.5,12.4,2.5,2.1,14.3,12.1,0.7,2.0,2.7,.127,-1.4,3.2,1.8,1.0,0.33478204462895694,0.268,-9.82
15,Ryan Anderson,PF,28,HOU,0.8765432098765432,0.8780487804878049,0.4368932038834951,0.4458333333333333,.418,0.6829268292682927,0.7,.403,0.1752577319587629,0.19270833333333334,.446,.550,0.1956521739130435,0.1926605504587156,0.86,0.372093023255814,0.2912621359223301,0.326241134751773,0.08035714285714286,0.2,0.03333333333333333,0.14035087719298245,0.45454545454545453,0.430379746835443,13.5,.583,.655,.194,5.8,11.2,8.5,4.7,0.7,0.5,6.2,17.9,4.0,1.1,5.2,.117,1.7,-2.0,-0.4,0.9,0.6951868188894655,0.268,-7.62
16,Giannis Antetokounmpo,SF,22,MIL,0.9753086419753086,0.975609756097561,0.7961165048543688,0.6541666666666667,.521,0.14634146341463417,0.22999999999999998,.272,0.7835051546391752,0.703125,.563,.541,0.641304347826087,0.7064220183486238,0.77,0.4186046511627907,0.6796116504854368,0.624113475177305,0.4821428571428572,0.8,0.31666666666666665,0.5087719298245613,0.7045454545454545,0.7246835443037974,26.1,.599,.143,.486,5.9,22.6,14.3,26.6,2.3,4.7,13.3,28.3,7.9,4.5,12.4,.210,4.9,2.4,7.3,6.7,0.933640373637779,0.707,3.61
17,Carmelo Anthony,SF,32,NYK,0.9012345679012346,0.9024390243902439,0.7864077669902911,0.7833333333333333,.433,0.48780487804878053,0.5700000000000001,.359,0.6288659793814433,0.6822916666666666,.466,.488,0.44565217391304346,0.44954128440366975,0.833,0.186046511627907,0.4951456310679611,0.4184397163120568,0.25892857142857145,0.4,0.08333333333333333,0.3684210526315789,0.6136363636363636,0.7088607594936708,17.9,.535,.303,.263,2.6,16.0,9.3,14.5,1.2,1.1,9.0,29.1,3.2,1.5,4.7,.089,2.3,-1.6,0.7,1.7,0.8336468604047743,0.573,2.99
18,Joel Anthony,C,34,SAS,0.2222222222222222,0.0,0.04854368932038835,0.03333333333333333,.625,0.0,0.0,0,0.051546391752577324,0.04166666666666667,.625,.625,0.03260869565217391,0.03669724770642202,0.625,0.0930232558139535,0.11650485436893203,0.11347517730496455,0.01785714285714286,0.05,0.049999999999999996,0.03508771929824561,0.13636363636363635,0.04113924050632911,11.6,.640,.000,.500,7.6,20.9,14.4,3.4,0.8,4.0,17.0,8.7,0.1,0.2,0.4,.141,-3.5,1.4,-2.1,0.0,0.04099636741048262,0.268,-9.82
19,Trevor Ariza,SF,31,HOU,0.9753086419753086,0.975609756097561,0.3980582524271844,0.4166666666666667,.409,0.5853658536585367,0.6900000000000001,.344,0.1752577319587629,0.15625,.556,.528,0.13043478260869565,0.14678899082568808,0.738,0.1627906976744186,0.4951456310679611,0.4042553191489362,0.19642857142857145,0.9,0.049999999999999996,0.15789473684210525,0.3863636363636363,0.370253164556962,12.3,.548,.695,.158,2.1,15.9,9.0,8.8,2.5,0.6,7.9,14.1,2.8,3.2,6.0,.104,-0.1,1.1,1.0,2.1,0.9099961079398028,0.268,-7.62
20,Darrell Arthur,PF,28,DEN,0.49382716049382713,0.08536585365853659,0.22330097087378636,0.21666666666666667,.442,0.3170731707317074,0.29,.453,0.10309278350515465,0.125,.429,.565,0.05434782608695653,0.04587155963302752,0.864,0.13953488372093023,0.20388349514563106,0.1914893617021277,0.08928571428571429,0.25,0.08333333333333333,0.15789473684210525,0.43181818181818177,0.20253164556962025,12.8,.583,.544,.102,4.4,14.9,9.7,9.3,1.5,2.5,13.8,17.3,0.6,0.4,1.1,.081,0.1,-0.2,-0.1,0.3,0.2116632070576025,0.646,3.04
21,Ömer Aşık,C,30,NOP,0.37037037037037035,0.23170731707317074,0.0970873786407767,0.08750000000000001,.477,0.0,0.0,0,0.10309278350515465,0.10937500000000001,.477,.477,0.07608695652173914,0.11926605504587157,0.59,0.3488372093023256,0.3592233009708738,0.375886524822695,0.044642857142857144,0.1,0.049999999999999996,0.08771929824561403,0.36363636363636365,0.08544303797468354,9.8,.517,.000,.600,10.4,25.3,17.8,4.2,0.5,1.7,14.6,8.8,0.4,0.6,1.0,.100,-3.6,-0.1,-3.7,-0.2,0.16070965230928905,0.512,1.63
22,D.J. Augustin,PG,29,ORL,0.9506172839506173,0.24390243902439024,0.24271844660194172,0.27499999999999997,.377,0.29268292682926833,0.35,.347,0.13402061855670105,0.16145833333333334,.412,.469,0.1847826086956522,0.1926605504587156,0.814,0.04651162790697675,0.1262135922330097,0.10638297872340426,0.2410714285714286,0.2,0.0,0.21052631578947367,0.2954545454545454,0.25,11.0,.524,.530,.311,1.0,7.4,4.1,20.4,1.0,0.1,13.3,19.4,0.7,0.5,1.2,.038,-1.2,-1.8,-3.0,-0.4,0.5045731707317074,0.415,-2.39
23,Luke Babbitt,SF,27,MIA,0.8271604938271605,0.6707317073170732,0.16504854368932037,0.1708333333333333,.402,0.3170731707317074,0.31,.414,0.04123711340206186,0.052083333333333336,.366,.557,0.02173913043478261,0.01834862385321101,0.733,0.04651162790697675,0.1844660194174757,0.14893617021276598,0.044642857142857144,0.15,0.03333333333333333,0.07017543859649122,0.3863636363636363,0.15189873417721517,8.3,.563,.747,.053,1.2,13.5,7.3,4.8,0.9,0.8,8.0,13.0,0.8,1.0,1.8,.081,-2.0,-0.1,-2.0,0.0,0.34986377789309814,0.537,-0.13
24,Ron Baker,SG,23,NYK,0.6296296296296297,0.15853658536585366,0.1553398058252427,0.17500000000000002,.378,0.09756097560975611,0.16999999999999998,.267,0.11340206185567012,0.13020833333333334,.450,.431,0.05434782608695653,0.07339449541284404,0.651,0.04651162790697675,0.16504854368932037,0.1347517730496454,0.18750000000000003,0.35,0.03333333333333333,0.1929824561403509,0.3181818181818181,0.12974683544303794,7.5,.456,.396,.198,1.5,10.8,6.2,17.3,2.0,0.8,19.2,14.8,-0.6,0.5,-0.1,-0.008,-4.5,-0.3,-4.7,-0.6,0.2826608718214842,0.573,2.99
25,Wade Baldwin,PG,20,MEM,0.3950617283950617,0.012195121951219513,0.10679611650485438,0.14583333333333334,.313,0.02439024390243903,0.06999999999999999,.136,0.10309278350515465,0.14583333333333334,.355,.326,0.09782608695652174,0.10091743119266056,0.838,0.06976744186046512,0.10679611650485438,0.09929078014184396,0.16071428571428573,0.25,0.03333333333333333,0.21052631578947367,0.2727272727272727,0.10126582278481013,6.5,.404,.191,.322,3.0,10.2,6.5,22.8,2.3,1.7,22.9,19.1,-0.8,0.5,-0.3,-0.041,-5.8,0.3,-5.5,-0.3,0.13469771665801766,0.622,3.6
26,Leandro Barbosa,SG,34,PHO,0.8148148148148148,0.0,0.2524271844660194,0.24583333333333335,.439,0.12195121951219513,0.15,.357,0.2061855670103093,0.22916666666666669,.466,.483,0.06521739130434782,0.06422018348623852,0.889,0.04651162790697675,0.1262135922330097,0.11347517730496455,0.10714285714285715,0.25,0.016666666666666666,0.12280701754385964,0.2727272727272727,0.19936708860759492,11.5,.509,.250,.115,1.6,10.3,5.9,13.0,1.5,0.7,10.4,20.0,0.3,0.4,0.6,.031,-1.7,-0.9,-2.5,-0.1,0.3163596263622211,0.549,2.08
27,J.J. Barea,PG,32,DAL,0.41975308641975306,0.07317073170731707,0.3980582524271844,0.4083333333333334,.414,0.3658536585365854,0.42000000000000004,.358,0.2577319587628866,0.2916666666666667,.456,.491,0.14130434782608697,0.13761467889908258,0.863,0.06976744186046512,0.20388349514563106,0.1702127659574468,0.4910714285714286,0.2,0.0,0.3157894736842105,0.20454545454545453,0.3449367088607595,17.2,.521,.431,.149,1.3,11.9,6.3,44.2,0.9,0.1,14.7,26.2,0.8,0.5,1.3,.080,3.0,-1.5,1.5,0.7,0.25655163466528286,0.463,-0.14
28,Harrison Barnes,PF,24,DAL,0.9629629629629629,0.9634146341463414,0.7378640776699028,0.6749999999999999,.468,0.24390243902439027,0.27999999999999997,.351,0.6804123711340206,0.6979166666666667,.492,.498,0.3369565217391305,0.3302752293577982,0.861,0.27906976744186046,0.3689320388349514,0.3546099290780142,0.13392857142857142,0.4,0.03333333333333333,0.22807017543859648,0.36363636363636365,0.6075949367088607,16.3,.541,.173,.220,3.7,13.1,8.2,7.7,1.2,0.5,6.8,25.3,2.5,2.1,4.6,.078,0.4,-1.2,-0.8,0.8,0.9199857291126103,0.463,-0.14
29,Matt Barnes,SF,36,SAC,0.654320987654321,0.15853658536585366,0.2621359223300971,0.29583333333333334,.384,0.3170731707317074,0.39,.327,0.1443298969072165,0.16666666666666669,.453,.474,0.09782608695652174,0.11009174311926605,0.758,0.23255813953488372,0.4271844660194175,0.3829787234042554,0.25,0.35,0.049999999999999996,0.2631578947368421,0.5909090909090908,0.24050632911392403,10.2,.501,.551,.172,4.7,19.9,12.4,16.3,1.3,1.1,16.8,16.4,-0.1,1.0,1.0,.034,-1.6,-0.1,-1.6,0.1,0.45092760768033213,0.585,2.3
29,Matt Barnes,SF,36,GSW,0.2345679012345679,0.06097560975609756,0.1844660194174757,0.1875,.422,0.21951219512195125,0.26,.346,0.10309278350515465,0.09895833333333333,.526,.522,0.10869565217391305,0.11009174311926605,0.87,0.186046511627907,0.3689320388349514,0.326241134751773,0.20535714285714285,0.3,0.08333333333333333,0.21052631578947367,0.5454545454545454,0.18037974683544303,10.7,.569,.578,.256,4.3,19.1,12.2,13.7,1.4,1.7,19.3,13.1,0.3,0.6,1.0,.115,-2.0,1.3,-0.7,0.1,0.13897898287493515,0.537,1.66
30,Will Barton,SG,26,DEN,0.7283950617283951,0.23170731707317074,0.47572815533980584,0.46249999999999997,.443,0.3658536585365854,0.39,.370,0.3608247422680413,0.375,.483,.508,0.2608695652173913,0.29357798165137616,0.753,0.23255813953488372,0.33009708737864074,0.3049645390070922,0.3035714285714286,0.4,0.08333333333333333,0.2807017543859649,0.40909090909090906,0.43354430379746833,15.5,.547,.353,.285,3.8,12.9,8.4,17.7,1.4,1.3,11.5,21.1,2.5,0.8,3.3,.093,1.2,-1.0,0.2,1.0,0.5615594187856773,0.646,3.04
31,Brandon Bass,PF,31,LAC,0.6296296296296297,0.0,0.20388349514563106,0.15,.575,0.0,0.01,.333,0.2061855670103093,0.18229166666666669,.579,.578,0.16304347826086957,0.15596330275229356,0.875,0.186046511627907,0.16504854368932037,0.1773049645390071,0.03571428571428572,0.15,0.03333333333333333,0.10526315789473684,0.20454545454545453,0.1772151898734177,19.7,.650,.016,.473,8.6,16.2,12.5,5.7,1.2,1.6,11.4,19.7,1.6,0.6,2.2,.186,1.2,-0.8,0.4,0.4,0.19009470679813184,0.537,0.31
32,Nicolas Batum,SG,28,CHO,0.9382716049382716,0.9390243902439024,0.4951456310679611,0.5291666666666667,.403,0.4390243902439025,0.53,.333,0.3505154639175258,0.3854166666666667,.453,.472,0.3478260869565218,0.3394495412844037,0.856,0.13953488372093023,0.5436893203883495,0.4397163120567376,0.5267857142857143,0.55,0.06666666666666667,0.43859649122807015,0.3181818181818181,0.4778481012658228,15.8,.529,.415,.291,1.9,18.4,10.1,27.7,1.6,1.0,15.0,22.3,1.7,2.8,4.6,.084,0.6,0.2,0.8,1.9,0.859172288531396,0.329,-5.89
33,Jerryd Bayless,PG,28,PHI,0.024691358024691357,0.012195121951219513,0.3592233009708738,0.4458333333333333,.344,0.17073170731707318,0.16999999999999998,.400,0.30927835051546393,0.46875,.333,.375,0.32608695652173914,0.3027522935779816,0.9,0.23255813953488372,0.2912621359223301,0.28368794326241137,0.38392857142857145,0.0,0.0,0.5263157894736842,0.2954545454545454,0.3481012658227848,8.7,.453,.156,.313,4.6,14.0,9.3,29.4,0.0,0.0,19.8,27.7,-0.1,0.0,-0.1,-0.067,-2.1,-2.4,-4.4,0.0,0.030066165023352364,0.659,4.37
34,Aron Baynes,C,30,DET,0.9135802469135802,0.024390243902439025,0.1844660194174757,0.15416666666666667,.513,0.0,0.0,0,0.1958762886597938,0.19270833333333334,.513,.513,0.11956521739130437,0.11926605504587157,0.84,0.3488372093023256,0.2912621359223301,0.3120567375886525,0.03571428571428572,0.1,0.08333333333333333,0.12280701754385964,0.5,0.1550632911392405,13.1,.570,.000,.337,10.0,21.6,15.6,3.9,0.7,2.8,13.5,14.1,1.4,1.5,3.0,.123,-3.2,0.5,-2.7,-0.2,0.3815840685002595,0.207,-7.73
35,Kent Bazemore,SF,27,ATL,0.8888888888888888,0.7804878048780488,0.3883495145631068,0.41250000000000003,.409,0.3170731707317074,0.36,.346,0.288659793814433,0.3229166666666667,.446,.473,0.1739130434782609,0.2110091743119266,0.708,0.13953488372093023,0.24271844660194172,0.2269503546099291,0.2142857142857143,0.6,0.11666666666666665,0.2982456140350877,0.5227272727272726,0.3481012658227848,11.6,.504,.369,.233,2.6,10.3,6.5,14.2,2.3,2.3,13.6,20.5,-0.6,2.8,2.1,.052,-2.1,1.1,-1.0,0.5,0.6447522055007785,0.5,0.32
36,Bradley Beal,SG,23,WAS,0.9382716049382716,0.9390243902439024,0.8058252427184466,0.7166666666666667,.482,0.7073170731707318,0.72,.404,0.5567010309278352,0.5208333333333334,.538,.566,0.4021739130434783,0.4036697247706422,0.825,0.1627906976744186,0.23300970873786406,0.2198581560283688,0.3125,0.55,0.049999999999999996,0.3508771929824561,0.5,0.7310126582278481,20.1,.604,.418,.259,2.2,7.8,5.0,16.2,1.5,0.7,9.6,26.5,6.9,1.6,8.5,.152,4.2,-1.0,3.3,3.5,0.8811948624805398,0.427,-1.06
37,Malik Beasley,SG,20,DEN,0.25925925925925924,0.012195121951219513,0.14563106796116504,0.13749999999999998,.452,0.09756097560975611,0.13,.321,0.11340206185567012,0.10416666666666667,.533,.514,0.04347826086956522,0.04587155963302752,0.8,0.04651162790697675,0.04854368932038835,0.056737588652482275,0.044642857142857144,0.15,0.0,0.07017543859649122,0.11363636363636363,0.12025316455696201,13.7,.536,.384,.137,3.4,8.0,5.7,10.2,2.1,0.0,9.4,22.0,0.1,0.1,0.2,.057,-0.4,-0.2,-0.6,0.1,0.055299688635184224,0.646,3.04
38,Michael Beasley,PF,28,MIL,0.6790123456790124,0.07317073170731707,0.37864077669902907,0.30416666666666664,.532,0.07317073170731708,0.08,.419,0.3608247422680413,0.3385416666666667,.545,.554,0.15217391304347827,0.17431192660550457,0.743,0.1627906976744186,0.2621359223300971,0.24113475177304963,0.08035714285714286,0.25,0.08333333333333333,0.21052631578947367,0.36363636363636365,0.2974683544303797,17.8,.584,.106,.259,5.0,18.9,12.0,9.9,1.5,2.5,12.7,25.3,0.8,1.0,1.8,.092,0.0,-0.8,-0.8,0.3,0.30802413077322266,0.707,3.61
39,Marco Belinelli,SG,30,CHO,0.9012345679012346,0.0,0.34951456310679613,0.3458333333333334,.429,0.34146341463414637,0.38,.360,0.22680412371134023,0.234375,.488,.512,0.2173913043478261,0.2110091743119266,0.893,0.04651162790697675,0.21359223300970875,0.1702127659574468,0.17857142857142858,0.3,0.016666666666666666,0.15789473684210525,0.2727272727272727,0.3322784810126582,13.3,.566,.460,.273,0.9,10.2,5.5,13.1,1.2,0.4,9.2,19.2,2.0,1.2,3.2,.087,-0.6,-0.5,-1.1,0.4,0.5838090295796575,0.329,-5.89
40,DeAndre' Bembry,SF,22,ATL,0.4567901234567901,0.012195121951219513,0.11650485436893203,0.10833333333333334,.480,0.0,0.05,.056,0.12371134020618557,0.10937500000000001,.575,.485,0.02173913043478261,0.03669724770642202,0.375,0.0930232558139535,0.11650485436893203,0.11347517730496455,0.0625,0.1,0.016666666666666666,0.07017543859649122,0.13636363636363635,0.08544303797468354,8.8,.481,.184,.163,4.2,13.1,8.7,11.5,1.1,1.2,13.2,14.2,-0.1,0.4,0.3,.038,-3.6,0.1,-3.5,-0.1,0.12285936689154127,0.5,0.32
41,Dragan Bender,PF,19,PHO,0.5185185185185185,0.0,0.1262135922330097,0.15416666666666667,.354,0.17073170731707318,0.22999999999999998,.277,0.07216494845360825,0.07291666666666667,.483,.441,0.010869565217391306,0.027522935779816512,0.364,0.11627906976744186,0.1844660194174757,0.1702127659574468,0.044642857142857144,0.1,0.08333333333333333,0.12280701754385964,0.3863636363636363,0.10759493670886075,5.3,.440,.627,.068,4.2,15.6,9.7,5.5,0.8,3.1,16.2,14.4,-0.7,0.3,-0.3,-0.029,-4.3,-0.7,-5.1,-0.4,0.18983523611831862,0.549,2.08
42,Anthony Bennett,PF,23,BRK,0.2716049382716049,0.012195121951219513,0.16504854368932037,0.16666666666666666,.413,0.14634146341463417,0.21000000000000002,.271,0.11340206185567012,0.09895833333333333,.568,.484,0.11956521739130437,0.14678899082568808,0.722,0.2558139534883721,0.22330097087378636,0.24113475177304963,0.044642857142857144,0.1,0.016666666666666666,0.08771929824561403,0.18181818181818182,0.1582278481012658,14.7,.533,.522,.391,10.2,21.0,15.6,7.1,0.9,0.9,10.0,19.4,0.3,0.2,0.5,.090,0.5,-1.9,-1.4,0.0,0.0887065386611313,0.549,1.03
43,Ben Bentil,PF,21,DAL,0.024691358024691357,0.0,0.0,0.041666666666666664,.000,0.0,0.03,.000,0.0,0.036458333333333336,.000,.000,0.0,0.0,0.0,0.0,0.06796116504854369,0.04964539007092198,0.0,0.0,0.0,0.05263157894736842,0.06818181818181818,0.0,-17.6,.000,.333,.000,0.0,24.4,11.6,0.0,0.0,0.0,25.0,18.9,-0.1,0.0,-0.1,-0.473,-19.7,-6.2,-25.9,-0.1,0.0036650233523611835,0.463,-0.14
44,Dāvis Bertāns,PF,24,SAS,0.8148148148148148,0.07317073170731707,0.14563106796116504,0.14583333333333334,.440,0.24390243902439027,0.26,.399,0.051546391752577324,0.046875,.557,.588,0.04347826086956522,0.04587155963302752,0.824,0.06976744186046512,0.10679611650485438,0.10638297872340426,0.0625,0.15,0.06666666666666667,0.08771929824561403,0.25,0.14240506329113922,12.9,.609,.739,.145,3.2,10.4,6.9,8.3,1.3,2.8,11.4,15.7,1.1,1.2,2.3,.135,0.5,0.8,1.3,0.7,0.26534120394395433,0.268,-9.82
