Rk,Player,Pos,Age,Tm,G,GS,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,MP,WLp,SRS
1,Quincy Acy,PF,25,SAC,0.7160493827160493,0.35365853658536583,0.19607843137254904,0.175609756097561,.556,0.058823529411764705,0.07142857142857144,.388,0.19767441860465115,0.16184971098265893,.606,.600,0.09090909090909091,0.11764705882352941,0.735,0.22448979591836735,0.20388349514563106,0.21621621621621623,0.042735042735042736,0.23809523809523808,0.10810810810810811,0.10869565217391305,0.2833333333333333,0.17275747508305647,14.7,.629,.229,.318,8.1,15.1,11.6,4.4,1.6,2.2,10.0,13.1,1.8,0.7,2.5,.137,-0.2,0.2,-0.1,0.4,0.2802571980615121,0.585,2.3
4,Arron Afflalo,SG,30,NYK,0.8641975308641975,0.6951219512195121,0.4901960784313726,0.551219512195122,.443,0.25490196078431376,0.3035714285714286,.382,0.4302325581395349,0.45664739884393063,.469,.500,0.17045454545454544,0.17647058823529413,0.84,0.06122448979591836,0.33009708737864074,0.25,0.17094017094017094,0.19047619047619047,0.02702702702702703,0.2608695652173913,0.3333333333333333,0.42524916943521596,10.9,.531,.298,.164,1.1,11.0,6.1,9.9,0.5,0.3,8.7,17.9,1.8,0.9,2.7,.055,-1.3,-1.6,-2.9,-0.5,0.7596845206043521,0.573,2.99
5,Alexis Ajinça,C,27,NOP,0.7160493827160493,0.2073170731707317,0.2450980392156863,0.25853658536585367,.476,0.0,0.0,.000,0.29069767441860467,0.30635838150289013,.478,.476,0.10227272727272727,0.10784313725490198,0.839,0.2653061224489796,0.3203883495145631,0.31081081081081074,0.042735042735042736,0.14285714285714285,0.16216216216216214,0.1956521739130435,0.3833333333333333,0.19933554817275748,13.8,.514,.003,.197,9.3,25.9,17.3,5.8,1.1,3.4,13.6,20.4,0.2,0.9,1.0,.058,-3.4,-0.6,-4.0,-0.4,0.2754426530676887,0.512,1.63
9,Lavoy Allen,PF,26,IND,0.9629629629629629,0.34146341463414637,0.23529411764705882,0.22926829268292684,.516,0.0,0.0,0,0.27906976744186046,0.27167630057803466,.516,.516,0.06818181818181818,0.08823529411764706,0.63,0.42857142857142855,0.3203883495145631,0.36486486486486486,0.08547008547008547,0.14285714285714285,0.13513513513513511,0.1956521739130435,0.31666666666666665,0.17940199335548174,12.4,.532,.000,.197,11.1,17.8,14.5,7.1,0.8,2.1,14.6,13.0,1.6,2.1,3.7,.110,-1.7,0.1,-1.6,0.2,0.5109752621076304,0.427,-2.91
11,Al-Farouq Aminu,SF,25,POR,1.0,1.0,0.35294117647058826,0.4292682926829269,.416,0.29411764705882354,0.38392857142857145,.361,0.24418604651162792,0.26011560693641617,.468,.503,0.15909090909090906,0.18627450980392157,0.737,0.24489795918367344,0.47572815533980584,0.4121621621621621,0.1452991452991453,0.42857142857142855,0.16216216216216214,0.32608695652173914,0.35000000000000003,0.33887043189368765,12.7,.533,.485,.217,4.5,18.6,11.5,8.8,1.5,1.8,13.2,16.9,1.7,2.3,4.0,.082,-0.2,0.2,0.1,1.2,0.7486300719014285,0.402,-3.96
12,Lou Amundson,PF,33,NYK,0.345679012345679,0.0,0.06862745098039216,0.0878048780487805,.358,0.0,0.0,0,0.0813953488372093,0.10404624277456648,.358,.358,0.056818181818181816,0.08823529411764706,0.519,0.16326530612244897,0.08737864077669903,0.11486486486486486,0.03418803418803419,0.09523809523809523,0.05405405405405406,0.10869565217391305,0.25,0.05980066445182724,6.7,.401,.000,.509,12.5,13.7,13.1,8.8,1.5,2.6,18.8,17.7,-0.3,0.2,-0.1,-0.014,-6.7,-0.2,-6.9,-0.3,0.064933008140382,0.573,2.99
13,Chris Andersen,C,37,MIA,0.07407407407407407,0.012195121951219513,0.058823529411764705,0.06829268292682926,.400,0.058823529411764705,0.0625,.400,0.03488372093023256,0.040462427745664734,.400,.500,0.045454545454545456,0.058823529411764705,0.75,0.08163265306122448,0.08737864077669903,0.08783783783783784,0.03418803418803419,0.047619047619047616,0.10810810810810811,0.06521739130434782,0.09999999999999999,0.06312292358803986,17.6,.553,.500,.400,9.8,18.3,14.2,12.2,1.4,6.4,14.5,17.5,0.1,0.1,0.1,.165,1.2,3.3,4.5,0.1,0.011117797979158088,0.537,-0.13
13,Chris Andersen,C,37,MEM,0.2345679012345679,0.17073170731707318,0.16666666666666669,0.15121951219512195,.548,0.019607843137254905,0.044642857142857144,.222,0.186046511627907,0.15606936416184972,.604,.565,0.125,0.15686274509803924,0.688,0.346938775510204,0.27184466019417475,0.30405405405405406,0.042735042735042736,0.3333333333333333,0.13513513513513511,0.08695652173913045,0.21666666666666667,0.1528239202657807,15.1,.605,.145,.516,9.9,18.2,13.9,3.7,2.0,2.5,8.4,10.2,0.7,0.4,1.1,.148,0.6,-0.3,0.4,0.2,0.11982515599759273,0.622,3.6
14,Alan Anderson,SG,33,WAS,0.14814814814814814,0.0,0.15686274509803924,0.21951219512195122,.356,0.17647058823529413,0.25,.324,0.0813953488372093,0.09826589595375722,.409,.458,0.09090909090909091,0.11764705882352941,0.733,0.02040816326530612,0.1941747572815534,0.14189189189189189,0.09401709401709403,0.14285714285714285,0.02702702702702703,0.04347826086956522,0.31666666666666665,0.16611295681063123,9.2,.495,.627,.254,0.6,15.5,7.9,10.3,1.0,0.4,3.0,15.4,0.2,0.2,0.3,.078,-2.4,0.1,-2.3,0.0,0.0636026733394571,0.427,-1.06
15,James Anderson,SG,26,SAC,0.6172839506172839,0.18292682926829268,0.12745098039215688,0.17073170731707318,.376,0.09803921568627452,0.1517857142857143,.267,0.10465116279069768,0.10404624277456648,.478,.441,0.045454545454545456,0.058823529411764705,0.759,0.06122448979591836,0.13592233009708737,0.11486486486486486,0.06837606837606838,0.19047619047619047,0.08108108108108107,0.1739130434782609,0.18333333333333335,0.11627906976744186,6.0,.469,.483,.163,2.0,10.9,6.5,7.7,1.4,1.6,18.0,13.7,-0.6,0.4,-0.3,-0.017,-3.9,-0.6,-4.5,-0.5,0.23093978651293912,0.585,2.3
16,Justin Anderson,SF,22,DAL,0.6666666666666666,0.10975609756097561,0.12745098039215688,0.15609756097560976,.406,0.07843137254901962,0.13392857142857142,.265,0.10465116279069768,0.09826589595375722,.533,.469,0.09090909090909091,0.09803921568627452,0.8,0.06122448979591836,0.20388349514563106,0.16216216216216214,0.042735042735042736,0.14285714285714285,0.13513513513513511,0.08695652173913045,0.13333333333333333,0.12624584717607973,12.3,.522,.474,.314,3.1,19.3,11.2,6.8,1.5,3.2,10.8,15.8,0.3,0.8,1.1,.083,-1.1,1.4,0.3,0.4,0.20677203762947008,0.463,-0.14
23,Keith Appling,PG,23,ORL,0.04938271604938271,0.0,0.03921568627450981,0.07804878048780488,.250,0.0,0.053571428571428575,.000,0.04651162790697675,0.057803468208092484,.400,.250,0.045454545454545456,0.03921568627450981,1.0,0.0,0.019417475728155338,0.013513513513513514,0.017094017094017096,0.09523809523809523,0.0,0.13043478260869565,0.16666666666666666,0.03986710963455149,-4.8,.338,.375,.250,0.0,4.2,2.1,5.0,1.9,0.0,25.3,19.5,-0.1,0.0,-0.1,-0.199,-13.2,-2.0,-15.1,-0.1,0.00836210446295651,0.415,-2.39
25,Darrell Arthur,PF,27,DEN,0.8518518518518519,0.1951219512195122,0.3137254901960785,0.34146341463414637,.452,0.11764705882352941,0.1517857142857143,.385,0.29069767441860467,0.30635838150289013,.473,.498,0.06818181818181818,0.07843137254901962,0.755,0.24489795918367344,0.2912621359223301,0.28378378378378377,0.11965811965811966,0.38095238095238093,0.18918918918918917,0.1956521739130435,0.43333333333333335,0.24916943521594684,12.5,.514,.239,.108,6.2,15.4,10.7,10.0,1.8,2.6,11.4,16.7,1.0,1.3,2.3,.072,-1.3,0.5,-0.8,0.4,0.48516043204206394,0.646,3.04
26,Ömer Aşık,C,29,NOP,0.8271604938271605,0.7804878048780488,0.14705882352941177,0.14146341463414633,.533,0.0,0.0,0,0.1744186046511628,0.1676300578034682,.533,.533,0.10227272727272727,0.15686274509803924,0.545,0.36734693877551017,0.4174757281553398,0.4121621621621621,0.03418803418803419,0.14285714285714285,0.08108108108108107,0.1956521739130435,0.3,0.13289036544850497,11.0,.551,.000,.574,10.9,28.7,19.5,3.1,0.9,1.6,19.7,11.4,0.7,1.0,1.7,.070,-2.8,-1.0,-3.8,-0.5,0.37670647112856737,0.512,1.63
27,D.J. Augustin,PG,28,OKC,0.4074074074074074,0.0,0.13725490196078433,0.175609756097561,.380,0.13725490196078433,0.16071428571428573,.393,0.06976744186046512,0.10404624277456648,.367,.479,0.09090909090909091,0.09803921568627452,0.765,0.02040816326530612,0.10679611650485438,0.08783783783783784,0.1623931623931624,0.19047619047619047,0.02702702702702703,0.1956521739130435,0.19999999999999998,0.13953488372093023,8.7,.522,.504,.281,1.1,7.6,4.5,16.7,1.2,0.3,18.1,13.6,0.4,0.3,0.7,.065,-1.9,-0.4,-2.4,-0.1,0.167337113173482,0.488,0.96
28,Jeff Ayres,C,28,LAC,0.19753086419753085,0.0,0.06862745098039216,0.06829268292682926,.522,0.0,0.00892857142857143,.000,0.0813953488372093,0.07514450867052024,.545,.522,0.045454545454545456,0.03921568627450981,1.0,0.04081632653061224,0.10679611650485438,0.08783783783783784,0.02564102564102564,0.0,0.05405405405405406,0.08695652173913045,0.18333333333333335,0.05980066445182724,8.3,.585,.043,.261,4.1,18.1,11.2,6.9,0.0,2.2,19.0,13.4,0.1,0.1,0.2,.077,-5.6,-0.5,-6.1,-0.1,0.03398688669981945,0.537,0.31
29,Luke Babbitt,SF,26,NOP,0.5679012345679012,0.15853658536585366,0.25490196078431376,0.2975609756097561,.422,0.17647058823529413,0.20535714285714285,.404,0.19767441860465115,0.21965317919075142,.433,.498,0.09090909090909091,0.10784313725490198,0.78,0.1020408163265306,0.2524271844660194,0.20945945945945946,0.09401709401709403,0.09523809523809523,0.02702702702702703,0.10869565217391305,0.31666666666666665,0.23255813953488372,11.6,.526,.377,.173,3.2,16.7,9.7,9.6,0.6,0.7,6.9,17.5,0.8,0.3,1.1,.064,-1.0,-1.5,-2.5,-0.1,0.271451648664914,0.512,1.63
30,Cameron Bairstow,C,25,CHI,0.20987654320987653,0.024390243902439025,0.06862745098039216,0.10731707317073172,.325,0.019607843137254905,0.026785714285714288,.200,0.0813953488372093,0.10982658959537571,.343,.338,0.045454545454545456,0.03921568627450981,0.875,0.04081632653061224,0.1262135922330097,0.10810810810810811,0.02564102564102564,0.047619047619047616,0.05405405405405406,0.04347826086956522,0.18333333333333335,0.06312292358803986,6.8,.391,.125,.200,4.2,24.0,14.3,8.7,1.0,2.1,8.4,20.3,-0.1,0.1,0.0,-0.004,-6.7,-0.9,-7.5,-0.1,0.03252985334642552,0.488,1.37
31,Leandro Barbosa,SG,33,GSW,0.8271604938271605,0.0,0.2450980392156863,0.2634146341463415,.462,0.11764705882352941,0.14285714285714288,.355,0.22093023255813954,0.21965317919075142,.508,.515,0.09090909090909091,0.08823529411764706,0.839,0.08163265306122448,0.1262135922330097,0.11486486486486486,0.10256410256410256,0.2857142857142857,0.02702702702702703,0.1739130434782609,0.26666666666666666,0.21262458471760798,11.7,.545,.297,.168,3.0,8.4,5.8,10.6,2.0,0.7,11.8,18.1,0.9,1.2,2.1,.092,-1.9,-0.1,-2.0,0.0,0.34490513445883886,0.537,1.66
32,J.J. Barea,PG,31,DAL,0.9012345679012346,0.1951219512195122,0.4215686274509804,0.46829268292682924,.446,0.27450980392156865,0.3125,.385,0.3372093023255814,0.35260115606936415,.481,.516,0.11363636363636363,0.12745098039215688,0.771,0.08163265306122448,0.16504854368932037,0.14189189189189189,0.3504273504273504,0.19047619047619047,0.0,0.32608695652173914,0.25,0.36212624584717606,15.4,.536,.366,.135,1.7,8.3,5.0,31.5,0.8,0.1,13.0,23.8,2.1,0.7,2.8,.082,1.6,-1.6,0.0,0.9,0.5332425327040639,0.463,-0.14
33,Andrea Bargnani,C,30,BRK,0.5555555555555556,0.0,0.27450980392156865,0.2975609756097561,.455,0.019607843137254905,0.026785714285714288,.188,0.3139534883720931,0.32947976878612717,.471,.461,0.11363636363636363,0.11764705882352941,0.825,0.12244897959183672,0.14563106796116504,0.14189189189189189,0.03418803418803419,0.047619047619047616,0.05405405405405406,0.13043478260869565,0.21666666666666667,0.2192691029900332,11.8,.500,.057,.204,4.9,12.4,8.6,4.8,0.3,1.1,7.9,23.2,0.1,0.0,0.2,.013,-2.6,-2.6,-5.1,-0.5,0.20328782743657153,0.549,1.03
34,Harrison Barnes,SF,23,GSW,0.8024691358024691,0.7195121951219512,0.44117647058823534,0.46829268292682924,.466,0.23529411764705882,0.28571428571428575,.383,0.372093023255814,0.36416184971098264,.508,.531,0.17045454545454544,0.19607843137254904,0.761,0.24489795918367344,0.3689320388349514,0.3310810810810811,0.15384615384615385,0.2857142857142857,0.05405405405405406,0.1956521739130435,0.35000000000000003,0.388704318936877,12.3,.559,.338,.212,4.3,12.4,8.6,7.8,1.0,0.4,7.6,15.9,3.1,1.9,4.9,.116,-0.2,-1.1,-1.3,0.3,0.6546830952456368,0.537,1.66
35,Matt Barnes,SF,35,MEM,0.9259259259259259,0.5487804878048781,0.3431372549019608,0.44390243902439025,.381,0.3137254901960785,0.43750000000000006,.322,0.22093023255813954,0.24855491329479767,.449,.467,0.17045454545454544,0.17647058823529413,0.804,0.22448979591836735,0.4271844660194175,0.3716216216216216,0.17948717948717952,0.47619047619047616,0.21621621621621623,0.3478260869565218,0.5166666666666667,0.33222591362126247,11.7,.503,.534,.199,4.2,18.3,10.9,11.6,1.8,2.4,13.8,17.9,0.4,2.2,2.6,.056,-1.1,0.2,-0.9,0.6,0.7008963922587185,0.622,3.6
36,Will Barton,SG,25,DEN,1.0,0.012195121951219513,0.5098039215686275,0.5853658536585366,.432,0.27450980392156865,0.35714285714285715,.345,0.4418604651162791,0.4624277456647399,.476,.489,0.2954545454545454,0.3235294117647059,0.806,0.14285714285714285,0.4951456310679611,0.3918918918918919,0.2136752136752137,0.42857142857142855,0.13513513513513511,0.3695652173913044,0.3,0.4784053156146179,16.0,.535,.331,.273,2.7,20.0,11.2,14.4,1.5,1.3,11.2,23.0,2.4,1.9,4.3,.088,1.2,-0.4,0.8,1.7,0.7524943777517341,0.646,3.04
37,Brandon Bass,PF,30,LAL,0.8024691358024691,0.0,0.25490196078431376,0.23414634146341462,.549,0.0,0.0,.000,0.3023255813953489,0.2774566473988439,.552,.549,0.21590909090909088,0.21568627450980396,0.845,0.32653061224489793,0.2621359223300971,0.2905405405405405,0.09401709401709403,0.23809523809523808,0.21621621621621623,0.13043478260869565,0.31666666666666665,0.23920265780730895,17.3,.619,.006,.467,8.1,15.0,11.4,9.2,1.2,3.2,9.9,13.9,3.4,0.7,4.1,.146,0.6,0.0,0.6,0.9,0.4296031167843907,0.524,0.43
39,Jerryd Bayless,SG,27,MIL,0.6296296296296297,0.21951219512195122,0.35294117647058826,0.40975609756097564,.423,0.37254901960784315,0.3928571428571429,.437,0.186046511627907,0.23121387283236994,.408,.539,0.1477272727272727,0.16666666666666669,0.778,0.08163265306122448,0.22330097087378636,0.18243243243243243,0.26495726495726496,0.42857142857142855,0.05405405405405406,0.30434782608695654,0.35000000000000003,0.34551495016611294,12.4,.568,.529,.206,1.6,9.0,5.4,16.2,1.6,0.6,13.3,16.4,1.8,0.6,2.4,.075,0.2,-1.0,-0.8,0.4,0.4839567957936081,0.707,3.61
41,Kent Bazemore,SF,26,ATL,0.9135802469135802,0.8292682926829268,0.4215686274509804,0.47317073170731705,.441,0.29411764705882354,0.36607142857142855,.357,0.3255813953488372,0.32369942196531787,.502,.517,0.18181818181818182,0.19607843137254904,0.815,0.08163265306122448,0.45631067961165045,0.34459459459459457,0.19658119658119658,0.6190476190476191,0.13513513513513511,0.391304347826087,0.3833333333333333,0.3853820598006644,13.4,.551,.421,.208,1.5,18.0,9.9,12.7,2.3,1.4,14.8,20.0,0.3,3.8,4.1,.094,-1.2,1.5,0.3,1.2,0.6666877830920782,0.5,0.32
44,Marco Belinelli,SG,29,SAC,0.8271604938271605,0.08536585365853659,0.35294117647058826,0.45365853658536587,.386,0.25490196078431376,0.3928571428571429,.306,0.26744186046511625,0.2890173410404624,.456,.457,0.19318181818181815,0.19607843137254904,0.833,0.02040816326530612,0.1553398058252427,0.11486486486486486,0.1623931623931624,0.23809523809523808,0.0,0.2608695652173913,0.21666666666666667,0.33887043189368765,9.4,.500,.468,.217,0.7,6.9,3.8,11.1,1.1,0.1,10.3,19.7,0.2,0.3,0.5,.014,-2.1,-1.7,-3.8,-0.8,0.5354914320103893,0.585,2.3
45,Anthony Bennett,PF,22,TOR,0.2222222222222222,0.0,0.03921568627450981,0.06829268292682926,.296,0.03921568627450981,0.0625,.214,0.03488372093023256,0.040462427745664734,.385,.352,0.056818181818181816,0.04901960784313726,0.9,0.06122448979591836,0.08737864077669903,0.08108108108108107,0.0,0.14285714285714285,0.0,0.04347826086956522,0.06666666666666667,0.04983388704318937,10.4,.446,.519,.370,8.3,22.8,15.7,0.0,3.1,0.0,11.3,19.2,0.0,0.1,0.1,.054,-2.9,-1.1,-3.9,0.0,0.026099901808621838,0.5,1.59
