Rk,Player,Pos,Age,Tm,G,GS,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,MP,WLp,SRS
13,Chris Andersen,C,37,MEM,0.2345679012345679,0.17073170731707318,0.16666666666666669,0.15121951219512195,.548,0.019607843137254905,0.044642857142857144,.222,0.186046511627907,0.15606936416184972,.604,.565,0.125,0.15686274509803924,0.688,0.346938775510204,0.27184466019417475,0.30405405405405406,0.042735042735042736,0.3333333333333333,0.13513513513513511,0.08695652173913045,0.21666666666666667,0.1528239202657807,15.1,.605,.145,.516,9.9,18.2,13.9,3.7,2.0,2.5,8.4,10.2,0.7,0.4,1.1,.148,0.6,-0.3,0.4,0.2,0.11982515599759273,0.622,3.6
14,Alan Anderson,SG,33,WAS,0.14814814814814814,0.0,0.15686274509803924,0.21951219512195122,.356,0.17647058823529413,0.25,.324,0.0813953488372093,0.09826589595375722,.409,.458,0.09090909090909091,0.11764705882352941,0.733,0.02040816326530612,0.1941747572815534,0.14189189189189189,0.09401709401709403,0.14285714285714285,0.02702702702702703,0.04347826086956522,0.31666666666666665,0.16611295681063123,9.2,.495,.627,.254,0.6,15.5,7.9,10.3,1.0,0.4,3.0,15.4,0.2,0.2,0.3,.078,-2.4,0.1,-2.3,0.0,0.0636026733394571,0.427,-1.06
15,James Anderson,SG,26,SAC,0.6172839506172839,0.18292682926829268,0.12745098039215688,0.17073170731707318,.376,0.09803921568627452,0.1517857142857143,.267,0.10465116279069768,0.10404624277456648,.478,.441,0.045454545454545456,0.058823529411764705,0.759,0.06122448979591836,0.13592233009708737,0.11486486486486486,0.06837606837606838,0.19047619047619047,0.08108108108108107,0.1739130434782609,0.18333333333333335,0.11627906976744186,6.0,.469,.483,.163,2.0,10.9,6.5,7.7,1.4,1.6,18.0,13.7,-0.6,0.4,-0.3,-0.017,-3.9,-0.6,-4.5,-0.5,0.23093978651293912,0.585,2.3
16,Justin Anderson,SF,22,DAL,0.6666666666666666,0.10975609756097561,0.12745098039215688,0.15609756097560976,.406,0.07843137254901962,0.13392857142857142,.265,0.10465116279069768,0.09826589595375722,.533,.469,0.09090909090909091,0.09803921568627452,0.8,0.06122448979591836,0.20388349514563106,0.16216216216216214,0.042735042735042736,0.14285714285714285,0.13513513513513511,0.08695652173913045,0.13333333333333333,0.12624584717607973,12.3,.522,.474,.314,3.1,19.3,11.2,6.8,1.5,3.2,10.8,15.8,0.3,0.8,1.1,.083,-1.1,1.4,0.3,0.4,0.20677203762947008,0.463,-0.14
17,Kyle Anderson,SF,22,SAS,0.9506172839506173,0.13414634146341464,0.17647058823529413,0.18536585365853658,.468,0.03921568627450981,0.044642857142857144,.324,0.186046511627907,0.1907514450867052,.488,.488,0.09090909090909091,0.10784313725490198,0.747,0.06122448979591836,0.27184466019417475,0.20945945945945946,0.13675213675213677,0.38095238095238093,0.10810810810810811,0.1739130434782609,0.19999999999999998,0.1495016611295681,12.9,.528,.125,.281,2.4,19.4,11.2,13.7,2.5,1.8,15.1,14.4,0.7,2.8,3.5,.133,-1.7,3.1,1.4,1.1,0.39751670837160685,0.268,-9.82
18,Ryan Anderson,PF,27,NOP,0.8024691358024691,0.08536585365853659,0.5882352941176471,0.6878048780487804,.427,0.3921568627450981,0.4821428571428572,.366,0.46511627906976744,0.5028901734104045,.466,.498,0.3409090909090909,0.3431372549019608,0.873,0.4081632653061224,0.3883495145631068,0.4054054054054054,0.09401709401709403,0.2857142857142857,0.10810810810810811,0.30434782608695654,0.2833333333333333,0.5647840531561461,17.2,.546,.385,.245,7.0,15.2,10.9,6.1,0.9,1.0,8.0,24.7,3.1,0.8,3.9,.092,2.2,-2.4,-0.2,0.9,0.6437553450951823,0.512,1.63
19,Giannis Antetokounmpo,PG,21,MIL,0.9753086419753086,0.9634146341463414,0.627450980392157,0.6195121951219512,.506,0.07843137254901962,0.125,.257,0.7093023255813954,0.6531791907514451,.537,.520,0.4204545454545454,0.5,0.724,0.2857142857142857,0.6019417475728155,0.5202702702702703,0.36752136752136755,0.5714285714285714,0.37837837837837834,0.5652173913043479,0.5333333333333333,0.5614617940199335,18.8,.566,.108,.404,4.6,20.0,12.4,20.0,1.7,3.4,14.8,22.3,4.2,2.9,7.1,.121,1.3,0.7,2.1,2.9,0.9034557030185931,0.707,3.61
20,Thanasis Antetokounmpo,SF,23,NYK,0.012345679012345678,0.0,0.14705882352941177,0.0975609756097561,.750,0.0,0.044642857142857144,.000,0.1744186046511628,0.08670520231213873,1.000,.750,0.0,0.0,0.0,0.0,0.04854368932038835,0.03378378378378378,0.0,0.0,0.0,0.0,0.16666666666666666,0.09966777408637874,32.9,.750,.250,.000,0.0,17.9,9.1,0.0,0.0,0.0,0.0,30.2,0.0,0.0,0.0,.291,3.7,2.2,5.9,0.0,0.0009502391435177853,0.573,2.99
21,Carmelo Anthony,SF,31,NYK,0.8765432098765432,0.8780487804878049,0.7745098039215688,0.8878048780487805,.434,0.29411764705882354,0.38392857142857145,.339,0.744186046511628,0.7976878612716763,.463,.474,0.5227272727272726,0.5490196078431373,0.829,0.2857142857142857,0.6213592233009708,0.5202702702702703,0.35897435897435903,0.42857142857142855,0.13513513513513511,0.5217391304347826,0.4166666666666667,0.7242524916943521,20.3,.530,.237,.308,4.3,19.5,12.0,21.9,1.3,1.1,10.6,29.7,3.9,2.5,6.4,.121,3.8,-0.5,3.3,3.4,0.8105856640587881,0.573,2.99
22,Joel Anthony,C,33,DET,0.2222222222222222,0.0,0.029411764705882353,0.024390243902439025,.600,0.0,0.0,0,0.03488372093023256,0.028901734104046242,.600,.600,0.03409090909090909,0.03921568627450981,0.75,0.08163265306122448,0.06796116504854369,0.07432432432432433,0.008547008547008548,0.047619047619047616,0.16216216216216214,0.02173913043478261,0.13333333333333333,0.02990033222591362,14.1,.666,.000,.800,8.8,15.4,11.9,1.4,1.1,9.5,12.9,7.0,0.2,0.2,0.4,.177,-2.9,3.3,0.4,0.1,0.030122580849513792,0.207,-7.73
23,Keith Appling,PG,23,ORL,0.04938271604938271,0.0,0.03921568627450981,0.07804878048780488,.250,0.0,0.053571428571428575,.000,0.04651162790697675,0.057803468208092484,.400,.250,0.045454545454545456,0.03921568627450981,1.0,0.0,0.019417475728155338,0.013513513513513514,0.017094017094017096,0.09523809523809523,0.0,0.13043478260869565,0.16666666666666666,0.03986710963455149,-4.8,.338,.375,.250,0.0,4.2,2.1,5.0,1.9,0.0,25.3,19.5,-0.1,0.0,-0.1,-0.199,-13.2,-2.0,-15.1,-0.1,0.00836210446295651,0.415,-2.39
24,Trevor Ariza,SF,30,HOU,0.9876543209876543,0.9878048780487805,0.4313725490196079,0.5170731707317073,.416,0.45098039215686275,0.5535714285714286,.371,0.24418604651162792,0.2543352601156069,.478,.523,0.18181818181818182,0.19607843137254904,0.783,0.16326530612244897,0.3592233009708738,0.30405405405405406,0.19658119658119658,0.9523809523809523,0.08108108108108107,0.30434782608695654,0.3666666666666667,0.42192691029900325,12.9,.551,.581,.187,2.6,11.6,7.1,10.0,2.8,0.8,10.8,15.7,3.1,2.3,5.4,.090,0.1,0.3,0.4,1.7,0.9148585727408065,0.268,-7.62
25,Darrell Arthur,PF,27,DEN,0.8518518518518519,0.1951219512195122,0.3137254901960785,0.34146341463414637,.452,0.11764705882352941,0.1517857142857143,.385,0.29069767441860467,0.30635838150289013,.473,.498,0.06818181818181818,0.07843137254901962,0.755,0.24489795918367344,0.2912621359223301,0.28378378378378377,0.11965811965811966,0.38095238095238093,0.18918918918918917,0.1956521739130435,0.43333333333333335,0.24916943521594684,12.5,.514,.239,.108,6.2,15.4,10.7,10.0,1.8,2.6,11.4,16.7,1.0,1.3,2.3,.072,-1.3,0.5,-0.8,0.4,0.48516043204206394,0.646,3.04
26,Ömer Aşık,C,29,NOP,0.8271604938271605,0.7804878048780488,0.14705882352941177,0.14146341463414633,.533,0.0,0.0,0,0.1744186046511628,0.1676300578034682,.533,.533,0.10227272727272727,0.15686274509803924,0.545,0.36734693877551017,0.4174757281553398,0.4121621621621621,0.03418803418803419,0.14285714285714285,0.08108108108108107,0.1956521739130435,0.3,0.13289036544850497,11.0,.551,.000,.574,10.9,28.7,19.5,3.1,0.9,1.6,19.7,11.4,0.7,1.0,1.7,.070,-2.8,-1.0,-3.8,-0.5,0.37670647112856737,0.512,1.63
27,D.J. Augustin,PG,28,OKC,0.4074074074074074,0.0,0.13725490196078433,0.175609756097561,.380,0.13725490196078433,0.16071428571428573,.393,0.06976744186046512,0.10404624277456648,.367,.479,0.09090909090909091,0.09803921568627452,0.765,0.02040816326530612,0.10679611650485438,0.08783783783783784,0.1623931623931624,0.19047619047619047,0.02702702702702703,0.1956521739130435,0.19999999999999998,0.13953488372093023,8.7,.522,.504,.281,1.1,7.6,4.5,16.7,1.2,0.3,18.1,13.6,0.4,0.3,0.7,.065,-1.9,-0.4,-2.4,-0.1,0.167337113173482,0.488,0.96
27,D.J. Augustin,PG,28,DEN,0.3333333333333333,0.0,0.35294117647058826,0.39999999999999997,.445,0.3137254901960785,0.3392857142857143,.411,0.24418604651162792,0.2543352601156069,.475,.541,0.3181818181818181,0.33333333333333337,0.819,0.02040816326530612,0.17475728155339806,0.12837837837837837,0.4017094017094017,0.42857142857142855,0.02702702702702703,0.41304347826086957,0.26666666666666666,0.3853820598006644,18.0,.601,.467,.410,0.5,8.4,4.4,32.0,1.9,0.2,16.6,21.5,1.6,0.3,1.9,.139,2.7,-1.6,1.1,0.5,0.21427892686326058,0.646,3.04
28,Jeff Ayres,C,28,LAC,0.19753086419753085,0.0,0.06862745098039216,0.06829268292682926,.522,0.0,0.00892857142857143,.000,0.0813953488372093,0.07514450867052024,.545,.522,0.045454545454545456,0.03921568627450981,1.0,0.04081632653061224,0.10679611650485438,0.08783783783783784,0.02564102564102564,0.0,0.05405405405405406,0.08695652173913045,0.18333333333333335,0.05980066445182724,8.3,.585,.043,.261,4.1,18.1,11.2,6.9,0.0,2.2,19.0,13.4,0.1,0.1,0.2,.077,-5.6,-0.5,-6.1,-0.1,0.03398688669981945,0.537,0.31
29,Luke Babbitt,SF,26,NOP,0.5679012345679012,0.15853658536585366,0.25490196078431376,0.2975609756097561,.422,0.17647058823529413,0.20535714285714285,.404,0.19767441860465115,0.21965317919075142,.433,.498,0.09090909090909091,0.10784313725490198,0.78,0.1020408163265306,0.2524271844660194,0.20945945945945946,0.09401709401709403,0.09523809523809523,0.02702702702702703,0.10869565217391305,0.31666666666666665,0.23255813953488372,11.6,.526,.377,.173,3.2,16.7,9.7,9.6,0.6,0.7,6.9,17.5,0.8,0.3,1.1,.064,-1.0,-1.5,-2.5,-0.1,0.271451648664914,0.512,1.63
30,Cameron Bairstow,C,25,CHI,0.20987654320987653,0.024390243902439025,0.06862745098039216,0.10731707317073172,.325,0.019607843137254905,0.026785714285714288,.200,0.0813953488372093,0.10982658959537571,.343,.338,0.045454545454545456,0.03921568627450981,0.875,0.04081632653061224,0.1262135922330097,0.10810810810810811,0.02564102564102564,0.047619047619047616,0.05405405405405406,0.04347826086956522,0.18333333333333335,0.06312292358803986,6.8,.391,.125,.200,4.2,24.0,14.3,8.7,1.0,2.1,8.4,20.3,-0.1,0.1,0.0,-0.004,-6.7,-0.9,-7.5,-0.1,0.03252985334642552,0.488,1.37
31,Leandro Barbosa,SG,33,GSW,0.8271604938271605,0.0,0.2450980392156863,0.2634146341463415,.462,0.11764705882352941,0.14285714285714288,.355,0.22093023255813954,0.21965317919075142,.508,.515,0.09090909090909091,0.08823529411764706,0.839,0.08163265306122448,0.1262135922330097,0.11486486486486486,0.10256410256410256,0.2857142857142857,0.02702702702702703,0.1739130434782609,0.26666666666666666,0.21262458471760798,11.7,.545,.297,.168,3.0,8.4,5.8,10.6,2.0,0.7,11.8,18.1,0.9,1.2,2.1,.092,-1.9,-0.1,-2.0,0.0,0.34490513445883886,0.537,1.66
32,J.J. Barea,PG,31,DAL,0.9012345679012346,0.1951219512195122,0.4215686274509804,0.46829268292682924,.446,0.27450980392156865,0.3125,.385,0.3372093023255814,0.35260115606936415,.481,.516,0.11363636363636363,0.12745098039215688,0.771,0.08163265306122448,0.16504854368932037,0.14189189189189189,0.3504273504273504,0.19047619047619047,0.0,0.32608695652173914,0.25,0.36212624584717606,15.4,.536,.366,.135,1.7,8.3,5.0,31.5,0.8,0.1,13.0,23.8,2.1,0.7,2.8,.082,1.6,-1.6,0.0,0.9,0.5332425327040639,0.463,-0.14
33,Andrea Bargnani,C,30,BRK,0.5555555555555556,0.0,0.27450980392156865,0.2975609756097561,.455,0.019607843137254905,0.026785714285714288,.188,0.3139534883720931,0.32947976878612717,.471,.461,0.11363636363636363,0.11764705882352941,0.825,0.12244897959183672,0.14563106796116504,0.14189189189189189,0.03418803418803419,0.047619047619047616,0.05405405405405406,0.13043478260869565,0.21666666666666667,0.2192691029900332,11.8,.500,.057,.204,4.9,12.4,8.6,4.8,0.3,1.1,7.9,23.2,0.1,0.0,0.2,.013,-2.6,-2.6,-5.1,-0.5,0.20328782743657153,0.549,1.03
34,Harrison Barnes,SF,23,GSW,0.8024691358024691,0.7195121951219512,0.44117647058823534,0.46829268292682924,.466,0.23529411764705882,0.28571428571428575,.383,0.372093023255814,0.36416184971098264,.508,.531,0.17045454545454544,0.19607843137254904,0.761,0.24489795918367344,0.3689320388349514,0.3310810810810811,0.15384615384615385,0.2857142857142857,0.05405405405405406,0.1956521739130435,0.35000000000000003,0.388704318936877,12.3,.559,.338,.212,4.3,12.4,8.6,7.8,1.0,0.4,7.6,15.9,3.1,1.9,4.9,.116,-0.2,-1.1,-1.3,0.3,0.6546830952456368,0.537,1.66
35,Matt Barnes,SF,35,MEM,0.9259259259259259,0.5487804878048781,0.3431372549019608,0.44390243902439025,.381,0.3137254901960785,0.43750000000000006,.322,0.22093023255813954,0.24855491329479767,.449,.467,0.17045454545454544,0.17647058823529413,0.804,0.22448979591836735,0.4271844660194175,0.3716216216216216,0.17948717948717952,0.47619047619047616,0.21621621621621623,0.3478260869565218,0.5166666666666667,0.33222591362126247,11.7,.503,.534,.199,4.2,18.3,10.9,11.6,1.8,2.4,13.8,17.9,0.4,2.2,2.6,.056,-1.1,0.2,-0.9,0.6,0.7008963922587185,0.622,3.6
36,Will Barton,SG,25,DEN,1.0,0.012195121951219513,0.5098039215686275,0.5853658536585366,.432,0.27450980392156865,0.35714285714285715,.345,0.4418604651162791,0.4624277456647399,.476,.489,0.2954545454545454,0.3235294117647059,0.806,0.14285714285714285,0.4951456310679611,0.3918918918918919,0.2136752136752137,0.42857142857142855,0.13513513513513511,0.3695652173913044,0.3,0.4784053156146179,16.0,.535,.331,.273,2.7,20.0,11.2,14.4,1.5,1.3,11.2,23.0,2.4,1.9,4.3,.088,1.2,-0.4,0.8,1.7,0.7524943777517341,0.646,3.04
37,Brandon Bass,PF,30,LAL,0.8024691358024691,0.0,0.25490196078431376,0.23414634146341462,.549,0.0,0.0,.000,0.3023255813953489,0.2774566473988439,.552,.549,0.21590909090909088,0.21568627450980396,0.845,0.32653061224489793,0.2621359223300971,0.2905405405405405,0.09401709401709403,0.23809523809523808,0.21621621621621623,0.13043478260869565,0.31666666666666665,0.23920265780730895,17.3,.619,.006,.467,8.1,15.0,11.4,9.2,1.2,3.2,9.9,13.9,3.4,0.7,4.1,.146,0.6,0.0,0.6,0.9,0.4296031167843907,0.524,0.43
38,Nicolas Batum,SF,27,CHO,0.8518518518518519,0.8536585365853658,0.5196078431372549,0.6097560975609756,.426,0.3921568627450981,0.5089285714285715,.348,0.38372093023255816,0.39306358381502887,.492,.506,0.2613636363636363,0.26470588235294124,0.849,0.16326530612244897,0.5145631067961165,0.4121621621621621,0.49572649572649574,0.42857142857142855,0.16216216216216214,0.6304347826086957,0.26666666666666666,0.49501661129568103,15.6,.546,.457,.220,2.4,16.8,9.6,26.9,1.3,1.4,17.6,21.4,2.0,2.9,5.0,.097,1.1,0.1,1.2,2.0,0.7845807861645181,0.329,-5.89
39,Jerryd Bayless,SG,27,MIL,0.6296296296296297,0.21951219512195122,0.35294117647058826,0.40975609756097564,.423,0.37254901960784315,0.3928571428571429,.437,0.186046511627907,0.23121387283236994,.408,.539,0.1477272727272727,0.16666666666666669,0.778,0.08163265306122448,0.22330097087378636,0.18243243243243243,0.26495726495726496,0.42857142857142855,0.05405405405405406,0.30434782608695654,0.35000000000000003,0.34551495016611294,12.4,.568,.529,.206,1.6,9.0,5.4,16.2,1.6,0.6,13.3,16.4,1.8,0.6,2.4,.075,0.2,-1.0,-0.8,0.4,0.4839567957936081,0.707,3.61
40,Aron Baynes,C,29,DET,0.9876543209876543,0.012195121951219513,0.23529411764705882,0.22926829268292684,.505,0.0,0.0,.000,0.27906976744186046,0.27167630057803466,.508,.505,0.18181818181818182,0.19607843137254904,0.764,0.346938775510204,0.2912621359223301,0.31756756756756754,0.05128205128205128,0.14285714285714285,0.16216216216216214,0.1739130434782609,0.31666666666666665,0.20930232558139533,17.8,.563,.005,.430,11.9,22.5,17.0,6.6,0.9,3.2,12.8,18.5,2.4,1.7,4.1,.158,-0.5,0.3,-0.2,0.6,0.39346235469259766,0.207,-7.73
41,Kent Bazemore,SF,26,ATL,0.9135802469135802,0.8292682926829268,0.4215686274509804,0.47317073170731705,.441,0.29411764705882354,0.36607142857142855,.357,0.3255813953488372,0.32369942196531787,.502,.517,0.18181818181818182,0.19607843137254904,0.815,0.08163265306122448,0.45631067961165045,0.34459459459459457,0.19658119658119658,0.6190476190476191,0.13513513513513511,0.391304347826087,0.3833333333333333,0.3853820598006644,13.4,.551,.421,.208,1.5,18.0,9.9,12.7,2.3,1.4,14.8,20.0,0.3,3.8,4.1,.094,-1.2,1.5,0.3,1.2,0.6666877830920782,0.5,0.32
42,Bradley Beal,SG,22,WAS,0.6666666666666666,0.4268292682926829,0.6372549019607844,0.7073170731707317,.449,0.37254901960784315,0.43750000000000006,.387,0.5348837209302325,0.5549132947976878,.481,.515,0.28409090909090906,0.3137254901960785,0.767,0.14285714285714285,0.2621359223300971,0.22972972972972971,0.24786324786324787,0.47619047619047616,0.05405405405405406,0.4347826086956522,0.35000000000000003,0.5780730897009966,15.5,.547,.339,.220,2.6,9.8,6.2,15.6,1.5,0.5,11.3,25.3,1.4,1.3,2.7,.076,1.2,-0.9,0.3,1.0,0.5489531532102245,0.427,-1.06
43,Michael Beasley,PF,27,HOU,0.2345679012345679,0.0,0.5294117647058825,0.5024390243902439,.522,0.03921568627450981,0.044642857142857144,.333,0.6046511627906977,0.5664739884393064,.531,.529,0.21590909090909088,0.2450980392156863,0.776,0.3061224489795918,0.3398058252427184,0.3310810810810811,0.06837606837606838,0.2857142857142857,0.13513513513513511,0.2608695652173913,0.3333333333333333,0.42524916943521596,22.5,.563,.044,.239,8.8,21.1,14.9,9.1,1.5,2.1,9.6,29.7,0.6,0.3,1.0,.128,2.2,-1.2,0.9,0.3,0.11884324221595768,0.268,-7.62
44,Marco Belinelli,SG,29,SAC,0.8271604938271605,0.08536585365853659,0.35294117647058826,0.45365853658536587,.386,0.25490196078431376,0.3928571428571429,.306,0.26744186046511625,0.2890173410404624,.456,.457,0.19318181818181815,0.19607843137254904,0.833,0.02040816326530612,0.1553398058252427,0.11486486486486486,0.1623931623931624,0.23809523809523808,0.0,0.2608695652173913,0.21666666666666667,0.33887043189368765,9.4,.500,.468,.217,0.7,6.9,3.8,11.1,1.1,0.1,10.3,19.7,0.2,0.3,0.5,.014,-2.1,-1.7,-3.8,-0.8,0.5354914320103893,0.585,2.3
