Rk,Player,Pos,Age,Tm,G,GS,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,MP,WLp,SRS
1,Quincy Acy,SF,23,TOR,0.07407407407407407,0.0,0.08571428571428572,0.09389671361502347,.429,0.09090909090909091,0.08860759493670885,.400,0.06315789473684211,0.06372549019607844,.444,.500,0.08045977011494253,0.11111111111111112,0.625,0.12962962962962962,0.14583333333333334,0.15441176470588236,0.056074766355140186,0.24,0.14285714285714288,0.05263157894736842,0.2894736842105263,0.084375,17.2,.542,.357,.571,9.5,19.2,14.3,10.1,3.4,3.9,10.2,14.5,0.1,0.1,0.2,.188,1.2,3.7,5.0,0.1,0.02143422510685452,0.5,1.59
1,Quincy Acy,SF,23,SAC,0.6790123456790124,0.0,0.10476190476190476,0.10798122065727699,.472,0.0,0.02531645569620253,.200,0.10526315789473684,0.10294117647058824,.496,.480,0.0574712643678161,0.08080808080808081,0.667,0.2222222222222222,0.25,0.2647058823529412,0.03738317757009346,0.12,0.14285714285714288,0.08771929824561403,0.5263157894736842,0.084375,9.6,.518,.079,.354,9.5,19.5,14.4,4.4,1.2,2.4,16.0,9.8,0.5,0.7,1.3,.078,-2.8,0.6,-2.2,0.0,0.25265157511476966,0.585,2.3
2,Steven Adams,C,20,OKC,0.9876543209876543,0.24390243902439024,0.10476190476190476,0.10798122065727699,.503,0.0,0.0,0,0.11578947368421054,0.11274509803921569,.503,.503,0.1149425287356322,0.1717171717171717,0.581,0.3333333333333333,0.23958333333333331,0.3014705882352941,0.04672897196261683,0.2,0.25,0.15789473684210525,0.6578947368421053,0.103125,11.2,.541,.000,.735,14.1,17.1,15.6,4.9,1.7,3.9,22.5,11.7,0.9,1.9,2.9,.114,-3.1,0.9,-2.2,-0.1,0.3830299192654741,0.488,0.96
3,Jeff Adrien,PF,27,CHA,0.2962962962962963,0.0,0.08571428571428572,0.07511737089201878,.550,0.0,0.0,0,0.09473684210526316,0.07843137254901962,.550,.550,0.0574712643678161,0.10101010101010101,0.52,0.24074074074074073,0.22916666666666669,0.2573529411764706,0.028037383177570093,0.12,0.2142857142857143,0.05263157894736842,0.3684210526315789,0.071875,14.9,.559,.000,.625,14.5,24.4,19.4,4.1,1.4,4.6,13.6,10.6,0.4,0.5,0.9,.170,-1.8,1.7,0.0,0.1,0.08364730093398764,0.329,-5.89
6,Cole Aldrich,C,25,NYK,0.5555555555555556,0.024390243902439025,0.06666666666666667,0.06103286384976526,.541,0.0,0.0,0,0.07368421052631578,0.06372549019607844,.541,.541,0.06896551724137931,0.0707070707070707,0.867,0.14814814814814814,0.20833333333333334,0.20588235294117646,0.028037383177570093,0.08,0.25,0.07017543859649122,0.2368421052631579,0.0625,19.1,.620,.000,.492,12.8,33.8,23.0,6.4,1.3,8.1,19.5,13.0,0.6,0.6,1.2,.178,-0.1,1.6,1.5,0.3,0.10612632578755739,0.573,2.99
8,Lavoy Allen,PF,24,PHI,0.6172839506172839,0.024390243902439025,0.21904761904761902,0.24413145539906103,.440,0.0,0.03797468354430379,.154,0.2421052631578947,0.2450980392156863,.455,.444,0.0574712643678161,0.08080808080808081,0.675,0.3888888888888889,0.3541666666666667,0.3970588235294118,0.12149532710280375,0.16,0.17857142857142858,0.14035087719298245,0.6052631578947368,0.1625,11.9,.464,.049,.150,11.5,20.0,15.6,10.2,1.1,2.2,12.4,14.3,0.4,0.7,1.1,.053,-2.9,-1.0,-3.8,-0.4,0.309260725027703,0.659,4.37
8,Lavoy Allen,PF,24,IND,0.16049382716049382,0.0,0.11428571428571428,0.11267605633802816,.500,0.0,0.0,0,0.12631578947368421,0.11764705882352941,.500,.500,0.04597701149425288,0.0707070707070707,0.6,0.16666666666666666,0.15625,0.17647058823529413,0.03738317757009346,0.04,0.14285714285714288,0.05263157894736842,0.2105263157894737,0.090625,17.5,.521,.000,.294,13.7,20.1,17.1,9.0,0.9,4.1,9.4,17.3,0.2,0.2,0.4,.180,-0.8,0.2,-0.5,0.0,0.037359506094665186,0.427,-2.91
9,Ray Allen*,SG,38,MIA,0.8888888888888888,0.10975609756097561,0.3142857142857143,0.3474178403755869,.442,0.4848484848484849,0.5316455696202531,.375,0.17894736842105263,0.15686274509803924,.530,.549,0.16091954022988506,0.16161616161616163,0.905,0.05555555555555555,0.2604166666666667,0.20588235294117646,0.1869158878504673,0.27999999999999997,0.03571428571428572,0.21052631578947367,0.4210526315789474,0.3,12.8,.590,.569,.214,1.6,11.4,6.7,11.1,1.5,0.4,12.4,16.8,2.5,1.5,4.1,.101,0.5,-0.9,-0.4,0.8,0.6207060313439924,0.537,-0.13
11,Al-Farouq Aminu,SF,23,NOP,0.9753086419753086,0.7926829268292683,0.2761904761904762,0.29107981220657275,.474,0.060606060606060615,0.07594936708860758,.271,0.29473684210526313,0.27450980392156865,.496,.487,0.12643678160919541,0.1717171717171717,0.664,0.2962962962962963,0.47916666666666663,0.4558823529411765,0.1308411214953271,0.4,0.17857142857142858,0.1929824561403509,0.4736842105263158,0.225,13.2,.516,.097,.277,7.2,21.2,14.1,8.4,2.1,1.6,13.7,14.3,1.3,1.8,3.1,.072,-0.9,0.3,-0.6,0.7,0.6549311381985119,0.512,1.63
14,Alan Anderson,SF,31,BRK,0.9506172839506173,0.3170731707317073,0.23809523809523808,0.29107981220657275,.400,0.33333333333333337,0.4050632911392405,.339,0.14736842105263157,0.14705882352941177,.464,.487,0.13793103448275862,0.15151515151515152,0.78,0.09259259259259259,0.17708333333333334,0.16176470588235295,0.09345794392523366,0.24,0.03571428571428572,0.14035087719298245,0.5,0.225,9.5,.525,.511,.243,2.7,9.1,5.9,7.3,1.4,0.5,10.4,15.9,0.8,0.9,1.7,.047,-1.8,-1.0,-2.8,-0.4,0.5678961532372963,0.549,1.03
15,James Anderson,SG,24,PHI,0.9753086419753086,0.7560975609756098,0.37142857142857144,0.4225352112676056,.431,0.42424242424242425,0.5569620253164557,.328,0.25263157894736843,0.22549019607843138,.530,.511,0.1149425287356322,0.13131313131313133,0.726,0.12962962962962962,0.3125,0.27941176470588236,0.17757009345794392,0.36,0.14285714285714288,0.22807017543859648,0.5,0.315625,10.9,.530,.490,.148,2.7,11.7,7.0,9.9,1.6,1.0,12.2,15.9,0.9,0.9,1.9,.039,-1.5,-1.0,-2.6,-0.3,0.7395599176824442,0.659,4.37
17,Giannis Antetokounmpo,SF,19,MIL,0.9382716049382716,0.2804878048780488,0.20952380952380953,0.2535211267605634,.414,0.15151515151515152,0.18987341772151897,.347,0.17894736842105263,0.1911764705882353,.440,.463,0.20689655172413796,0.26262626262626265,0.683,0.18518518518518517,0.3541666666666667,0.3235294117647059,0.17757009345794392,0.32,0.28571428571428575,0.2807017543859649,0.5789473684210527,0.2125,10.8,.518,.282,.483,4.6,16.3,10.2,12.1,1.7,2.6,19.4,15.0,0.1,1.1,1.2,.031,-2.4,-0.1,-2.5,-0.2,0.6077568466044008,0.707,3.61
19,Joel Anthony,C,31,MIA,0.13580246913580246,0.0,0.01904761904761905,0.023474178403755867,.333,0.0,0.0,0,0.021052631578947368,0.02450980392156863,.333,.333,0.02298850574712644,0.020202020202020204,1.0,0.037037037037037035,0.04166666666666667,0.04411764705882353,0.0,0.0,0.10714285714285715,0.017543859649122806,0.07894736842105263,0.015625,8.0,.436,.000,.333,7.1,16.4,11.9,0.0,0.0,9.4,12.7,10.2,0.0,0.0,0.0,.049,-5.2,-0.3,-5.5,0.0,0.012062687984802914,0.537,-0.13
19,Joel Anthony,C,31,BOS,0.24691358024691357,0.0,0.047619047619047616,0.05633802816901408,.385,0.0,0.0,0,0.05263157894736842,0.058823529411764705,.385,.385,0.01149425287356322,0.0303030303030303,0.333,0.1111111111111111,0.09375,0.11029411764705882,0.009345794392523366,0.04,0.14285714285714288,0.017543859649122806,0.15789473684210525,0.03125,8.1,.384,.000,.231,9.6,14.1,11.8,1.9,1.0,4.1,6.5,9.1,0.0,0.1,0.1,.043,-4.0,-0.9,-4.9,-0.1,0.048788982111761914,0.695,6.38
20,Pero Antić,C,31,ATL,0.6049382716049383,0.3170731707317073,0.23809523809523808,0.27699530516431925,.418,0.33333333333333337,0.430379746835443,.327,0.1368421052631579,0.12254901960784315,.545,.514,0.1149425287356322,0.13131313131313133,0.758,0.20370370370370372,0.3125,0.3088235294117647,0.11214953271028037,0.16,0.07142857142857144,0.1929824561403509,0.6578947368421053,0.21875,11.7,.545,.582,.224,7.2,18.9,13.1,9.8,1.0,1.0,14.5,18.6,0.5,0.9,1.4,.075,-1.6,-0.7,-2.3,-0.1,0.2980845337976888,0.5,0.32
22,Hilton Armstrong,C,29,GSW,0.1728395061728395,0.012195121951219513,0.05714285714285714,0.06103286384976526,.474,0.0,0.0,0,0.06315789473684211,0.06372549019607844,.474,.474,0.0574712643678161,0.11111111111111112,0.438,0.24074074074074073,0.19791666666666666,0.22794117647058826,0.028037383177570093,0.12,0.10714285714285715,0.07017543859649122,0.18421052631578946,0.053125,17.0,.480,.000,.842,21.8,31.0,26.5,7.1,2.1,3.1,18.7,14.5,0.1,0.2,0.3,.162,-0.7,0.5,-0.1,0.0,0.032135507361089125,0.537,1.66
23,Darrell Arthur,SF,25,DEN,0.8271604938271605,0.012195121951219513,0.22857142857142856,0.28169014084507044,.395,0.12121212121212123,0.11392405063291139,.375,0.21052631578947367,0.25,.399,.424,0.09195402298850576,0.09090909090909091,0.855,0.14814814814814814,0.23958333333333331,0.22794117647058826,0.08411214953271029,0.24,0.25,0.15789473684210525,0.7105263157894738,0.184375,9.4,.459,.156,.151,4.8,14.7,9.8,8.0,1.6,3.0,11.7,18.1,-0.5,1.2,0.7,.029,-4.0,0.8,-3.2,-0.4,0.3723602976096248,0.646,3.04
25,D.J. Augustin,PG,26,TOR,0.1111111111111111,0.0,0.06666666666666667,0.11267605633802816,.292,0.030303030303030307,0.13924050632911392,.091,0.06315789473684211,0.06372549019607844,.462,.313,0.06896551724137931,0.0606060606060606,1.0,0.0,0.04166666666666667,0.029411764705882356,0.09345794392523366,0.04,0.0,0.15789473684210525,0.18421052631578946,0.065625,1.2,.394,.458,.250,0.0,5.7,2.8,18.4,0.6,0.0,25.3,19.8,-0.2,0.0,-0.2,-0.112,-6.9,-2.2,-9.1,-0.1,0.027924647775842963,0.5,1.59
26,Gustavo Ayón,C,28,ATL,0.30864197530864196,0.17073170731707318,0.19047619047619047,0.18309859154929575,.510,0.0,0.0,0,0.21052631578947367,0.1911764705882353,.510,.510,0.034482758620689655,0.08080808080808081,0.4,0.2962962962962963,0.33333333333333337,0.35294117647058826,0.10280373831775702,0.4,0.14285714285714288,0.1929824561403509,0.4736842105263158,0.134375,12.9,.505,.000,.196,11.4,22.3,16.9,10.0,3.0,1.8,20.7,14.8,0.0,0.7,0.7,.078,-2.5,1.4,-1.2,0.1,0.14041475383884755,0.5,0.32
29,Luke Babbitt,PF,24,NOP,0.32098765432098764,0.024390243902439025,0.20952380952380953,0.2676056338028169,.390,0.393939393939394,0.4430379746835443,.379,0.09473684210526316,0.10784313725490198,.407,.506,0.0574712643678161,0.0707070707070707,0.778,0.12962962962962962,0.27083333333333337,0.2426470588235294,0.10280373831775702,0.12,0.14285714285714288,0.10526315789473684,0.5,0.196875,12.1,.525,.617,.117,4.4,17.5,10.8,9.4,0.8,1.9,8.5,17.0,0.5,0.2,0.7,.074,0.0,-1.1,-1.1,0.1,0.1546620231122368,0.512,1.63
30,Leandro Barbosa,PG,31,PHO,0.2345679012345679,0.0,0.26666666666666666,0.30985915492957744,.427,0.12121212121212123,0.16455696202531644,.280,0.2631578947368421,0.25980392156862747,.462,.454,0.18390804597701152,0.20202020202020202,0.795,0.05555555555555555,0.16666666666666669,0.13970588235294118,0.14953271028037385,0.16,0.07142857142857144,0.17543859649122806,0.39473684210526316,0.234375,11.5,.506,.191,.298,1.5,9.7,5.6,13.4,1.0,0.8,11.4,20.0,0.2,0.2,0.4,.058,-1.8,-1.0,-2.8,-0.1,0.12170334019312964,0.549,2.08
33,Harrison Barnes,SF,21,GSW,0.9506172839506173,0.2926829268292683,0.3333333333333333,0.40845070422535207,.399,0.24242424242424246,0.30379746835443033,.347,0.2736842105263158,0.3088235294117647,.419,.448,0.19540229885057472,0.2323232323232323,0.718,0.14814814814814814,0.3229166666666667,0.29411764705882354,0.14018691588785048,0.32,0.10714285714285715,0.1929824561403509,0.5263157894736842,0.296875,9.8,.486,.280,.267,3.3,11.9,7.7,7.6,1.5,0.7,10.0,16.8,0.4,2.8,3.2,.070,-2.2,0.5,-1.6,0.2,0.7061263257875574,0.537,1.66
34,Matt Barnes,SF,33,LAC,0.7654320987654321,0.4878048780487805,0.3523809523809524,0.3943661971830986,.438,0.4545454545454546,0.5696202531645569,.343,0.2210526315789474,0.1911764705882353,.549,.530,0.1149425287356322,0.1414141414141414,0.733,0.18518518518518517,0.3854166666666667,0.338235294117647,0.1869158878504673,0.36,0.14285714285714288,0.22807017543859648,0.7631578947368421,0.309375,12.0,.552,.537,.171,4.0,14.4,9.3,10.6,1.6,1.2,13.0,16.6,1.5,2.0,3.5,.097,-0.4,0.2,-0.2,0.8,0.5573848345733734,0.537,0.31
35,Will Barton,SG,23,POR,0.49382716049382713,0.0,0.1523809523809524,0.1784037558685446,.417,0.060606060606060615,0.10126582278481013,.303,0.1368421052631579,0.14705882352941177,.447,.449,0.06896551724137931,0.08080808080808081,0.813,0.07407407407407407,0.14583333333333334,0.1323529411764706,0.07476635514018692,0.08,0.07142857142857144,0.07017543859649122,0.2105263157894737,0.125,13.5,.488,.212,.205,4.5,16.0,10.3,13.3,1.2,1.3,9.6,21.2,0.3,0.4,0.6,.078,-1.2,-0.1,-1.3,0.1,0.1248694000316606,0.402,-3.96
37,Shane Battier,SF,35,MIA,0.8888888888888888,0.6829268292682927,0.13333333333333333,0.1784037558685446,.382,0.30303030303030304,0.36708860759493667,.348,0.042105263157894736,0.04411764705882353,.492,.515,0.02298850574712644,0.0303030303030303,0.652,0.09259259259259259,0.14583333333333334,0.13970588235294118,0.08411214953271029,0.27999999999999997,0.17857142857142858,0.05263157894736842,0.4473684210526316,0.128125,8.7,.523,.764,.084,3.0,8.6,5.9,6.0,1.8,2.3,6.9,10.0,1.0,1.4,2.4,.078,-0.6,0.6,0.0,0.7,0.4705081526040842,0.537,-0.13
39,Jerryd Bayless,PG,25,MEM,0.37037037037037035,0.06097560975609756,0.2761904761904762,0.3615023474178404,.377,0.24242424242424246,0.34177215189873417,.301,0.2210526315789474,0.2450980392156863,.417,.429,0.1724137931034483,0.18181818181818182,0.789,0.05555555555555555,0.16666666666666669,0.13970588235294118,0.19626168224299068,0.24,0.07142857142857144,0.12280701754385964,0.6052631578947368,0.253125,11.3,.473,.347,.238,1.5,9.3,5.4,15.6,1.6,0.6,7.7,20.3,0.4,0.6,1.0,.077,-2.3,0.2,-2.1,0.0,0.21180940319772043,0.622,3.6
39,Jerryd Bayless,PG,25,BOS,0.49382716049382713,0.17073170731707318,0.37142857142857144,0.43192488262910794,.418,0.36363636363636365,0.3924050632911392,.395,0.2736842105263158,0.29901960784313725,.430,.485,0.13793103448275862,0.15151515151515152,0.803,0.05555555555555555,0.1875,0.15441176470588236,0.28971962616822433,0.4,0.03571428571428572,0.2631578947368421,0.5789473684210527,0.315625,12.5,.514,.341,.161,1.5,8.1,4.7,20.4,2.0,0.3,12.9,19.9,0.7,0.7,1.4,.064,-1.2,-0.4,-1.7,0.1,0.33538071869558334,0.695,6.38
41,Kent Bazemore,SG,24,GSW,0.5308641975308642,0.0,0.0761904761904762,0.10328638497652583,.371,0.060606060606060615,0.11392405063291139,.256,0.06315789473684211,0.06372549019607844,.448,.423,0.04597701149425288,0.08080808080808081,0.528,0.018518518518518517,0.08333333333333334,0.0661764705882353,0.04672897196261683,0.12,0.03571428571428572,0.10526315789473684,0.2631578947368421,0.071875,6.2,.448,.402,.371,2.1,14.0,8.1,10.9,2.2,1.7,19.9,23.1,-0.6,0.4,-0.2,-0.034,-6.3,1.2,-5.0,-0.2,0.0861484882064271,0.537,1.66
