Player,Pos,Rk,Age,G,GS,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,MP,WLp,SRS
Ryan Anderson,PF,17.0,26.0,0.7407407407407407,0.0609756097560975,0.5106382978723404,0.5454545454545454,0.399,0.5555555555555556,0.7283950617283952,0.34,0.2978723404255319,0.3297297297297297,0.457,0.483,0.2386363636363636,0.2450980392156863,0.854,0.339622641509434,0.3069306930693069,0.32,0.0833333333333333,0.2173913043478261,0.1034482758620689,0.2272727272727272,0.4634146341463415,0.487544483985765,15.6,0.524,0.492,0.207,7.3,12.7,10.0,5.4,1.0,0.9,7.2,23.4,2.6,0.9,3.5,0.1,1.8,-2.1,-0.3,0.7,0.5638636514357716,0.512,1.63
Pero Antić,C,21.0,32.0,0.7654320987654321,0.0365853658536585,0.1808510638297872,0.2136363636363636,0.365,0.2222222222222222,0.3333333333333333,0.301,0.0957446808510638,0.1081081081081081,0.455,0.453,0.159090909090909,0.196078431372549,0.715,0.169811320754717,0.2079207920792079,0.2,0.074074074074074,0.1304347826086956,0.0689655172413793,0.1818181818181818,0.5121951219512195,0.2028469750889679,9.5,0.508,0.584,0.416,6.6,14.0,10.4,6.9,0.9,1.1,12.3,17.6,0.5,1.0,1.5,0.07,-3.0,-1.2,-4.1,-0.6,0.3486637044896876,0.5,0.32
Darrell Arthur,PF,23.0,26.0,0.7037037037037037,0.048780487804878,0.2872340425531915,0.3,0.404,0.1111111111111111,0.2345679012345679,0.236,0.2340425531914893,0.254054054054054,0.471,0.438,0.0909090909090909,0.0980392156862745,0.78,0.169811320754717,0.198019801980198,0.1933333333333333,0.0925925925925925,0.3478260869565218,0.1379310344827586,0.1818181818181818,0.6097560975609757,0.2348754448398576,11.5,0.466,0.286,0.154,5.6,13.4,9.3,9.3,2.4,2.1,10.3,20.0,-0.1,0.9,0.9,0.042,-2.4,0.7,-1.7,0.1,0.3325817361894024,0.646,3.04
D.J. Augustin,PG,25.0,27.0,0.3333333333333333,0.0121951219512195,0.2659574468085106,0.3,0.371,0.3333333333333333,0.4197530864197531,0.354,0.1382978723404255,0.1729729729729729,0.389,0.462,0.125,0.1274509803921568,0.861,0.0566037735849056,0.1881188118811881,0.1466666666666666,0.287037037037037,0.2608695652173913,0.0,0.2954545454545454,0.2682926829268293,0.2597864768683274,10.2,0.503,0.516,0.194,1.1,8.4,4.8,18.5,1.2,0.1,14.8,15.1,0.5,0.4,0.9,0.063,-1.0,-1.3,-2.3,-0.1,0.2318456131043172,0.488,0.96
Luke Babbitt,SF,27.0,25.0,0.7654320987654321,0.2317073170731707,0.1595744680851063,0.1363636363636363,0.479,0.25,0.2222222222222222,0.513,0.0531914893617021,0.0648648648648648,0.429,0.633,0.0227272727272727,0.0294117647058823,0.684,0.0377358490566037,0.1584158415841584,0.12,0.037037037037037,0.1304347826086956,0.0689655172413793,0.0909090909090909,0.2439024390243902,0.1459074733096085,11.1,0.639,0.599,0.099,1.6,13.5,7.6,4.3,1.1,1.0,11.5,12.4,1.1,0.5,1.6,0.092,0.0,-0.3,-0.4,0.3,0.2789309635917501,0.512,1.63
Cameron Bairstow,PF,28.0,24.0,0.2098765432098765,0.0121951219512195,0.0212765957446808,0.0363636363636363,0.214,0.0,0.0,0.0,0.0212765957446808,0.0432432432432432,0.214,0.214,0.0227272727272727,0.0294117647058823,0.8,0.0566037735849056,0.0099009900990099,0.0266666666666666,0.0092592592592592,0.0434782608695652,0.0344827586206896,0.0454545454545454,0.0975609756097561,0.0213523131672597,2.1,0.309,0.0,0.357,10.5,3.3,6.8,2.2,1.6,1.1,15.6,13.5,-0.1,0.0,-0.1,-0.048,-7.0,-2.0,-9.0,-0.1,0.0217521055772929,0.488,1.37
Leandro Barbosa,SG,29.0,32.0,0.8024691358024691,0.0121951219512195,0.2978723404255319,0.2636363636363636,0.474,0.1944444444444444,0.2098765432098765,0.384,0.2234042553191489,0.227027027027027,0.511,0.53,0.1022727272727272,0.1078431372549019,0.784,0.0566037735849056,0.099009900990099,0.0933333333333333,0.1388888888888888,0.2608695652173913,0.0344827586206896,0.159090909090909,0.3170731707317074,0.2526690391459074,15.3,0.558,0.29,0.192,2.6,7.2,5.0,14.9,2.0,0.6,9.5,20.5,1.6,1.2,2.8,0.137,0.0,0.4,0.3,0.6,0.3298958816897672,0.537,1.66
J.J. Barea,PG,30.0,30.0,0.9382716049382716,0.1219512195121951,0.3085106382978723,0.3181818181818182,0.42,0.1944444444444444,0.271604938271605,0.323,0.2340425531914893,0.2594594594594595,0.463,0.47,0.1136363636363636,0.1176470588235294,0.809,0.0566037735849056,0.1386138613861386,0.1133333333333333,0.3148148148148147,0.1739130434782609,0.0,0.2045454545454545,0.3414634146341463,0.2669039145907473,15.1,0.502,0.312,0.175,1.8,9.0,5.4,29.5,1.2,0.1,10.8,21.2,2.1,0.6,2.7,0.096,0.8,-1.1,-0.3,0.6,0.4568273758206777,0.463,-0.14
Harrison Barnes,SF,32.0,22.0,1.0,1.0,0.4148936170212766,0.3636363636363636,0.482,0.3055555555555556,0.3209876543209877,0.405,0.2978723404255319,0.2918918918918919,0.519,0.548,0.1477272727272727,0.1764705882352941,0.72,0.2641509433962264,0.4059405940594059,0.3666666666666666,0.1296296296296296,0.3043478260869565,0.0689655172413793,0.2045454545454545,0.4390243902439025,0.3594306049822063,13.4,0.573,0.328,0.229,5.6,15.1,10.5,6.9,1.3,0.6,9.0,14.9,3.7,3.0,6.7,0.139,0.2,-0.1,0.1,1.2,0.7773393461104848,0.537,1.66
Matt Barnes,SF,33.0,34.0,0.925925925925926,0.902439024390244,0.3829787234042553,0.3727272727272727,0.444,0.5,0.6049382716049383,0.362,0.202127659574468,0.1783783783783783,0.569,0.553,0.1136363636363636,0.1274509803921568,0.779,0.1320754716981132,0.3267326732673267,0.2666666666666666,0.1388888888888888,0.391304347826087,0.2413793103448275,0.25,0.7804878048780489,0.3594306049822063,11.3,0.574,0.603,0.152,2.6,12.2,7.5,7.2,1.5,1.8,11.6,14.9,2.2,2.1,4.3,0.091,-0.5,0.2,-0.3,1.0,0.7622852974335168,0.537,0.31
Earl Barron,C,34.0,33.0,0.1851851851851851,0.0121951219512195,0.0851063829787234,0.109090909090909,0.308,0.0277777777777777,0.037037037037037,0.5,0.0638297872340425,0.1189189189189189,0.286,0.333,0.0454545454545454,0.0784313725490196,0.5,0.169811320754717,0.0891089108910891,0.12,0.0277777777777777,0.1304347826086956,0.0344827586206896,0.0681818181818181,0.3902439024390244,0.0711743772241992,5.0,0.361,0.103,0.308,10.6,10.8,10.7,4.9,1.4,1.1,10.1,15.1,-0.1,0.1,0.0,-0.011,-6.6,-0.8,-7.4,-0.2,0.0497048875920153,0.549,2.08
Will Barton,SG,35.0,24.0,0.345679012345679,0.0,0.28191489361702127,0.27954545454545454,0.4115,0.11111111111111105,0.18518518518518515,0.253,0.2340425531914893,0.25135135135135134,0.4575,0.44,0.14772727272727265,0.1617647058823529,0.7385,0.08490566037735844,0.23762376237623759,0.18999999999999995,0.1296296296296296,0.3695652173913043,0.10344827586206895,0.24999999999999994,0.3048780487804878,0.24911032028469743,12.100000000000001,0.47750000000000004,0.2225,0.23099999999999998,2.3,14.0,8.1,13.100000000000001,2.45,1.35,13.55,19.75,0.09999999999999998,0.55,0.65,0.0455,-2.2,1.15,-1.0499999999999998,0.2,0.16801512036607197,0.524,-0.45999999999999996
Brandon Bass,PF,36.0,29.0,1.0,0.524390243902439,0.4468085106382978,0.3772727272727273,0.504,0.0277777777777777,0.0493827160493827,0.281,0.4361702127659574,0.427027027027027,0.515,0.51,0.2386363636363636,0.2549019607843137,0.79,0.320754716981132,0.3168316831683168,0.3266666666666667,0.1203703703703703,0.2173913043478261,0.1379310344827586,0.2272727272727272,0.4146341463414634,0.3772241992882562,16.3,0.557,0.047,0.313,7.8,14.9,11.3,8.6,1.1,1.3,9.6,19.5,3.4,1.9,5.3,0.132,0.5,-0.5,0.0,1.0,0.6467603952516745,0.695,6.38
Nicolas Batum,SF,37.0,26.0,0.8641975308641975,0.8658536585365854,0.3617021276595744,0.3863636363636363,0.4,0.3888888888888888,0.54320987654321,0.324,0.2127659574468085,0.2216216216216216,0.481,0.483,0.1363636363636363,0.1372549019607843,0.857,0.169811320754717,0.495049504950495,0.3933333333333333,0.4444444444444444,0.4782608695652174,0.2068965517241379,0.4318181818181817,0.3658536585365854,0.3345195729537366,13.1,0.516,0.515,0.163,2.8,15.6,9.4,20.5,1.7,1.2,17.0,14.6,2.0,3.2,5.2,0.105,0.3,1.8,2.1,2.4,0.7996219908481994,0.402,-3.96
Jerryd Bayless,PG,38.0,26.0,0.9382716049382716,0.048780487804878,0.3085106382978723,0.3045454545454545,0.426,0.1388888888888889,0.1975308641975308,0.308,0.2553191489361702,0.2756756756756756,0.462,0.462,0.1818181818181818,0.1764705882352941,0.883,0.0566037735849056,0.2475247524752475,0.18,0.2777777777777777,0.3478260869565218,0.0689655172413793,0.3863636363636363,0.5121951219512195,0.2775800711743772,11.1,0.519,0.233,0.266,1.5,12.5,7.0,21.0,1.8,0.6,18.8,18.6,0.3,2.0,2.4,0.066,-2.5,0.4,-2.1,0.0,0.5760660521254725,0.707,3.61
Kent Bazemore,SG,40.0,25.0,0.9135802469135802,0.1219512195121951,0.202127659574468,0.2,0.426,0.1666666666666666,0.2222222222222222,0.364,0.1276595744680851,0.1459459459459459,0.467,0.498,0.0909090909090909,0.1274509803921568,0.6,0.0566037735849056,0.2673267326732673,0.2,0.0925925925925925,0.3043478260869565,0.1379310344827586,0.2272727272727272,0.4146341463414634,0.1850533807829181,9.7,0.52,0.399,0.302,1.9,16.8,9.6,8.6,2.0,2.1,16.3,15.5,-0.4,1.9,1.6,0.057,-3.2,1.1,-2.1,0.0,0.4442270707606605,0.5,0.32
Bradley Beal,SG,41.0,21.0,0.7654320987654321,0.7195121951219512,0.6170212765957447,0.6136363636363636,0.427,0.4722222222222222,0.5061728395061729,0.409,0.4361702127659574,0.5081081081081081,0.434,0.489,0.2386363636363636,0.2549019607843137,0.783,0.169811320754717,0.2871287128712871,0.2533333333333333,0.287037037037037,0.5217391304347826,0.1034482758620689,0.4545454545454545,0.5365853658536587,0.5444839857651246,14.0,0.521,0.304,0.195,3.1,9.6,6.4,15.0,1.8,0.7,11.7,22.5,1.3,2.4,3.7,0.085,-0.1,0.2,0.1,1.1,0.7090655879037071,0.427,-1.06
Michael Beasley,PF,42.0,26.0,0.2839506172839506,0.0121951219512195,0.4042553191489361,0.4,0.434,0.0833333333333333,0.1728395061728395,0.235,0.3723404255319149,0.4,0.472,0.453,0.0909090909090909,0.1078431372549019,0.769,0.0943396226415094,0.3168316831683168,0.2466666666666666,0.1203703703703703,0.2608695652173913,0.1724137931034483,0.3409090909090909,0.6829268292682927,0.3131672597864768,10.6,0.474,0.16,0.123,2.9,17.9,10.6,11.5,1.6,2.2,14.2,24.2,-0.6,0.5,-0.1,-0.007,-4.2,-0.3,-4.5,-0.3,0.1737515750381325,0.537,-0.13
Anthony Bennett,PF,45.0,21.0,0.691358024691358,0.0365853658536585,0.2340425531914893,0.2363636363636363,0.421,0.0277777777777777,0.0493827160493827,0.304,0.2234042553191489,0.2594594594594595,0.431,0.433,0.0795454545454545,0.1078431372549019,0.641,0.169811320754717,0.2871287128712871,0.2533333333333333,0.074074074074074,0.2173913043478261,0.1034482758620689,0.1363636363636363,0.3658536585365854,0.1850533807829181,11.4,0.458,0.077,0.215,6.5,21.6,13.8,8.7,1.5,1.4,10.0,17.8,-0.1,0.4,0.3,0.017,-2.5,-1.4,-3.9,-0.4,0.3009814974467802,0.512,-0.22
Tarik Black,C,49.0,23.0,0.4567901234567901,0.3292682926829268,0.3085106382978723,0.2272727272727272,0.589,0.0,0.0,0.0,0.3085106382978723,0.2702702702702703,0.589,0.589,0.1477272727272727,0.2254901960784313,0.562,0.4150943396226416,0.4059405940594059,0.42,0.0833333333333333,0.1304347826086956,0.2068965517241379,0.1818181818181818,0.6585365853658538,0.2562277580071174,16.3,0.598,0.0,0.468,11.1,22.5,16.6,6.8,0.8,2.2,11.2,14.3,1.7,0.4,2.2,0.129,-0.4,-0.8,-1.3,0.2,0.2725976523642151,0.524,0.43
DeJuan Blair,PF,50.0,25.0,0.345679012345679,0.0,0.0957446808510638,0.0909090909090909,0.456,0.0,0.0,0.0,0.0957446808510638,0.1081081081081081,0.456,0.456,0.0113636363636363,0.0196078431372549,0.667,0.1132075471698113,0.1386138613861386,0.1266666666666666,0.0092592592592592,0.0869565217391304,0.0,0.0909090909090909,0.3414634146341463,0.0676156583629893,7.7,0.469,0.0,0.105,10.3,24.5,17.5,2.6,2.0,0.4,17.9,18.3,-0.2,0.3,0.1,0.033,-7.5,-0.9,-8.4,-0.3,0.0610783208435572,0.427,-1.06
Steve Blake,PG,51.0,34.0,0.9876543209876544,0.0,0.1595744680851063,0.1818181818181818,0.373,0.2777777777777778,0.3333333333333333,0.352,0.0638297872340425,0.0702702702702702,0.417,0.491,0.0454545454545454,0.0490196078431372,0.707,0.0377358490566037,0.1485148514851485,0.1133333333333333,0.3333333333333333,0.2173913043478261,0.0344827586206896,0.2954545454545454,0.3658536585365854,0.1530249110320284,9.5,0.507,0.67,0.125,1.1,8.3,4.8,26.2,1.4,0.2,23.2,13.2,0.7,1.4,2.1,0.066,-1.8,0.0,-1.8,0.1,0.5126003050600172,0.402,-3.96
Bojan Bogdanović,SF,54.0,25.0,0.9506172839506172,0.3414634146341463,0.351063829787234,0.3363636363636363,0.453,0.3333333333333333,0.4074074074074074,0.355,0.2340425531914893,0.2216216216216216,0.531,0.532,0.125,0.1372549019607843,0.821,0.1132075471698113,0.2079207920792079,0.18,0.0833333333333333,0.1739130434782609,0.0344827586206896,0.2272727272727272,0.3170731707317074,0.3202846975088967,11.6,0.562,0.444,0.184,3.0,9.8,6.4,5.8,0.9,0.4,11.1,17.2,1.7,0.7,2.4,0.062,-0.3,-1.4,-1.7,0.1,0.6219908481994827,0.549,1.03
Trevor Booker,PF,57.0,27.0,0.9629629629629628,0.0609756097560975,0.3085106382978723,0.2681818181818182,0.487,0.1111111111111111,0.1358024691358025,0.345,0.2659574468085106,0.2594594594594595,0.518,0.518,0.125,0.1862745098039215,0.581,0.339622641509434,0.3267326732673267,0.3333333333333333,0.1018518518518518,0.2173913043478261,0.1724137931034483,0.25,0.4390243902439025,0.2562277580071174,15.3,0.536,0.181,0.319,10.3,19.0,14.7,9.0,1.5,2.1,14.3,18.1,1.7,1.9,3.6,0.11,-0.3,0.1,-0.2,0.7,0.5245042774719808,0.451,-1.03
Carlos Boozer,PF,58.0,33.0,0.8641975308641975,0.3170731707317073,0.5531914893617021,0.4772727272727273,0.499,0.0,0.0,0.0,0.5531914893617021,0.5675675675675675,0.499,0.499,0.1477272727272727,0.2058823529411765,0.627,0.3018867924528302,0.5148514851485149,0.4533333333333333,0.1203703703703703,0.2608695652173913,0.0689655172413793,0.2954545454545454,0.6341463414634148,0.4199288256227758,16.4,0.517,0.0,0.202,7.0,25.2,15.7,10.3,1.2,0.6,10.2,23.7,1.2,1.0,2.2,0.062,-0.5,-1.2,-1.7,0.1,0.5682737582067776,0.524,0.43
Avery Bradley,SG,60.0,24.0,0.9382716049382716,0.9390243902439024,0.5957446808510638,0.5954545454545455,0.429,0.4444444444444445,0.5679012345679012,0.352,0.425531914893617,0.4648648648648648,0.47,0.49,0.1136363636363636,0.1274509803921568,0.79,0.1132075471698113,0.2475247524752475,0.2066666666666666,0.1666666666666666,0.4782608695652174,0.0689655172413793,0.3181818181818181,0.5609756097560976,0.494661921708185,11.5,0.507,0.348,0.099,2.0,8.9,5.4,8.9,1.7,0.5,9.4,21.0,0.4,2.1,2.5,0.049,-1.5,-0.6,-2.2,-0.1,0.8148749917103256,0.695,6.38
Elton Brand,C,61.0,35.0,0.4320987654320987,0.048780487804878,0.1276595744680851,0.1181818181818181,0.442,0.0,0.0,0.0,0.1276595744680851,0.1405405405405405,0.447,0.442,0.034090909090909,0.0588235294117647,0.522,0.1509433962264151,0.198019801980198,0.1866666666666666,0.0555555555555555,0.2173913043478261,0.2413793103448275,0.1136363636363636,0.3658536585365854,0.096085409252669,9.4,0.457,0.011,0.242,6.8,16.4,11.8,6.4,1.8,4.3,14.6,11.6,-0.1,0.8,0.7,0.07,-4.3,1.4,-3.0,-0.1,0.1649645201936468,0.5,0.32
Aaron Brooks,PG,63.0,30.0,1.0,0.2560975609756097,0.4468085106382978,0.4545454545454545,0.421,0.4166666666666666,0.4691358024691358,0.387,0.2872340425531915,0.3297297297297297,0.442,0.495,0.2045454545454545,0.2058823529411765,0.833,0.0754716981132075,0.1584158415841584,0.1333333333333333,0.2962962962962963,0.3043478260869565,0.0689655172413793,0.4318181818181817,0.5609756097560976,0.4128113879003558,14.4,0.534,0.383,0.213,1.9,7.5,4.8,24.2,1.5,0.6,14.9,25.0,1.7,1.5,3.3,0.083,0.3,-1.1,-0.8,0.5,0.6320047748524438,0.488,1.37
Jabari Brown,SG,64.0,22.0,0.2222222222222222,0.0609756097560975,0.3936170212765957,0.4045454545454545,0.412,0.3333333333333333,0.4074074074074074,0.371,0.2659574468085106,0.3081081081081081,0.435,0.479,0.3863636363636363,0.4411764705882353,0.753,0.0377358490566037,0.1683168316831683,0.1266666666666666,0.1944444444444444,0.2608695652173913,0.0344827586206896,0.3863636363636363,0.4146341463414634,0.4234875444839857,11.0,0.547,0.365,0.5,0.6,6.7,3.5,11.0,1.1,0.3,13.4,18.8,0.4,0.0,0.4,0.033,-1.9,-2.4,-4.3,-0.3,0.1975926785595861,0.524,0.43
Lorenzo Brown,PG,65.0,24.0,0.345679012345679,0.0853658536585365,0.1914893617021276,0.1909090909090909,0.426,0.0555555555555555,0.1234567901234568,0.214,0.1702127659574468,0.1729729729729729,0.489,0.451,0.0454545454545454,0.0686274509803921,0.632,0.0943396226415094,0.1881188118811881,0.16,0.287037037037037,0.4347826086956522,0.0689655172413793,0.2272727272727272,0.4146341463414634,0.1494661921708185,11.0,0.468,0.23,0.156,2.8,12.0,7.3,24.9,2.6,0.9,18.7,12.9,0.1,0.2,0.3,0.025,-2.8,0.3,-2.5,-0.1,0.1876450693016778,0.512,-0.22
Markel Brown,SG,66.0,23.0,0.5679012345679012,0.3536585365853658,0.1702127659574468,0.2045454545454545,0.362,0.1111111111111111,0.1728395061728395,0.266,0.1382978723404255,0.1675675675675675,0.404,0.402,0.1136363636363636,0.1176470588235294,0.825,0.0566037735849056,0.1881188118811881,0.1533333333333333,0.074074074074074,0.3043478260869565,0.1034482758620689,0.1363636363636363,0.2926829268292683,0.1637010676156583,9.1,0.459,0.305,0.271,2.3,13.0,7.7,7.4,2.1,1.2,10.3,15.3,-0.2,0.7,0.5,0.031,-3.0,0.4,-2.6,-0.1,0.2638105975197294,0.549,1.03
Shannon Brown,SG,67.0,29.0,0.0493827160493827,0.024390243902439,0.1489361702127659,0.1727272727272727,0.368,0.1666666666666666,0.1728395061728395,0.429,0.0851063829787234,0.1297297297297297,0.333,0.447,0.0681818181818181,0.0784313725490196,0.75,0.0,0.0198019801980198,0.0133333333333333,0.0555555555555555,0.3478260869565218,0.0,0.1818181818181818,0.3902439024390244,0.1423487544483985,4.4,0.482,0.368,0.211,0.0,1.3,0.7,5.2,2.4,0.0,16.2,13.1,-0.1,0.0,0.0,-0.016,-5.5,-1.3,-6.8,-0.1,0.0347503150076265,0.537,-0.13
Chase Budinger,SF,69.0,26.0,0.8148148148148148,0.048780487804878,0.2659574468085106,0.2636363636363636,0.433,0.2222222222222222,0.2592592592592593,0.364,0.1808510638297872,0.2,0.474,0.5,0.1136363636363636,0.1176470588235294,0.827,0.0943396226415094,0.2475247524752475,0.2,0.0925925925925925,0.3043478260869565,0.0344827586206896,0.159090909090909,0.2682926829268293,0.2419928825622775,12.2,0.537,0.367,0.208,2.8,15.1,8.8,8.0,1.7,0.6,10.3,16.3,1.1,0.2,1.3,0.049,-0.5,-1.3,-1.8,0.0,0.4321241461635386,0.512,-0.22
Reggie Bullock,SF,70.0,23.0,0.20987654320987648,0.0121951219512195,0.0531914893617021,0.08409090909090905,0.2445,0.0833333333333333,0.1358024691358024,0.1925,0.0212765957446808,0.0378378378378378,0.322,0.31399999999999995,0.0227272727272727,0.029411764705882353,0.65,0.0094339622641509,0.11881188118811879,0.0833333333333333,0.0185185185185185,0.10869565217391305,0.05172413793103445,0.0454545454545454,0.10975609756097555,0.0533807829181494,2.8500000000000005,0.3455,0.58,0.17149999999999999,0.7,15.05,7.949999999999999,3.25,1.2,1.3,9.85,11.149999999999999,-0.09999999999999999,0.15,0.05000000000000002,-0.049499999999999995,-5.2,-0.44999999999999996,-5.699999999999999,-0.05,0.05824325220505335,0.543,1.195
