Rk,Player,Pos,Age,Tm,G,GS,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,MP,WLp,SRS
1,Precious Achiuwa,C,22,TOR,0.8888888888888888,0.34146341463414637,0.3157894736842105,0.38073394495412843,.439,0.17777777777777778,0.17948717948717952,.359,0.30526315789473685,0.3333333333333333,.468,.486,0.11458333333333334,0.15254237288135591,0.595,0.4347826086956522,0.4090909090909091,0.44217687074829937,0.10185185185185186,0.2,0.2142857142857143,0.25,0.42000000000000004,0.2973856209150327,12.7,.503,.259,.217,8.7,21.7,14.9,6.9,1.1,2.3,11.3,18.5,0.4,2.1,2.5,.070,-2.0,-0.6,-2.6,-0.2,0.6050297907717888,0.5,1.59
2,Steven Adams,C,28,MEM,0.9259259259259259,0.9146341463414634,0.24561403508771928,0.23394495412844035,.547,0.0,0.0,.000,0.29473684210526313,0.27322404371584696,.548,.547,0.14583333333333334,0.22033898305084745,0.543,1.0,0.49090909090909096,0.6802721088435374,0.31481481481481477,0.36,0.28571428571428575,0.3125,0.4,0.22549019607843138,17.6,.560,.003,.518,17.9,22.0,19.9,16.1,1.6,2.7,19.6,12.0,3.8,3.0,6.8,.163,1.0,1.0,2.0,2.0,0.7008798669807399,0.622,3.6
3,Bam Adebayo,C,24,MIA,0.6790123456790124,0.6829268292682927,0.6403508771929824,0.5963302752293578,.557,0.0,0.008547008547008548,.000,0.7684210526315789,0.7049180327868853,.562,.557,0.47916666666666663,0.5169491525423728,0.753,0.5217391304347826,0.6909090909090909,0.6870748299319728,0.31481481481481477,0.5599999999999999,0.28571428571428575,0.5416666666666667,0.62,0.6241830065359477,21.8,.608,.008,.466,8.7,26.1,17.5,17.5,2.2,2.6,14.4,25.0,3.6,3.5,7.2,.188,1.7,2.1,3.8,2.7,0.6427878619925176,0.537,-0.13
4,Santi Aldama,PF,21,MEM,0.38271604938271603,0.0,0.14912280701754385,0.18807339449541283,.402,0.044444444444444446,0.12820512820512822,.125,0.15789473684210525,0.14207650273224043,.560,.424,0.0625,0.0847457627118644,0.625,0.2173913043478261,0.15454545454545454,0.1836734693877551,0.06481481481481481,0.08,0.10714285714285715,0.10416666666666667,0.22000000000000003,0.13398692810457516,10.2,.452,.364,.242,9.4,16.1,12.6,7.7,0.8,2.5,9.9,18.4,-0.1,0.4,0.3,.044,-4.2,-1.5,-5.7,-0.3,0.1279271165304143,0.622,3.6
5,LaMarcus Aldridge,C,36,BRK,0.5679012345679012,0.14634146341463414,0.4736842105263158,0.4449541284403669,.550,0.06666666666666667,0.08547008547008547,.304,0.5368421052631579,0.48087431693989074,.578,.566,0.19791666666666666,0.1864406779661017,0.873,0.3478260869565218,0.35454545454545455,0.3741496598639456,0.08333333333333333,0.12,0.35714285714285715,0.1875,0.33999999999999997,0.4215686274509804,19.6,.604,.100,.223,7.8,18.7,13.4,6.3,0.6,4.0,8.0,22.4,2.1,1.0,3.1,.141,1.3,-0.6,0.7,0.7,0.370756547041707,0.549,1.03
6,Nickeil Alexander-Walker,SG,23,NOP,0.6049382716049383,0.23170731707317074,0.41228070175438597,0.5779816513761468,.375,0.4222222222222222,0.5213675213675214,.311,0.29473684210526313,0.3551912568306011,.434,.450,0.14583333333333334,0.16101694915254236,0.722,0.15217391304347827,0.23636363636363636,0.22448979591836735,0.25925925925925924,0.32,0.14285714285714288,0.3541666666666667,0.36,0.41830065359477125,10.5,.474,.483,.153,3.0,11.0,6.9,16.1,1.5,1.4,11.2,24.8,-1.1,0.9,-0.1,-0.005,-1.7,-1.3,-3.0,-0.3,0.4646321186088402,0.512,1.63
6,Nickeil Alexander-Walker,SG,23,UTA,0.1728395061728395,0.024390243902439025,0.09649122807017545,0.14678899082568808,.333,0.15555555555555556,0.18803418803418806,.303,0.042105263157894736,0.0546448087431694,.400,.438,0.07291666666666667,0.06779661016949153,0.917,0.02173913043478261,0.13636363636363635,0.10204081632653061,0.10185185185185186,0.12,0.10714285714285715,0.10416666666666667,0.2,0.11437908496732026,10.2,.497,.688,.250,0.8,15.6,8.5,15.5,1.7,2.4,13.1,17.9,0.0,0.2,0.2,.070,-2.9,1.2,-1.7,0.0,0.05435083829846196,0.451,-1.03
7,Grayson Allen,SG,26,MIL,0.8024691358024691,0.7439024390243902,0.34210526315789475,0.39449541284403666,.448,0.5333333333333333,0.5042735042735044,.409,0.15789473684210525,0.14754098360655737,.533,.588,0.10416666666666667,0.09322033898305085,0.865,0.10869565217391305,0.2636363636363636,0.23129251700680273,0.13888888888888887,0.27999999999999997,0.10714285714285715,0.14583333333333334,0.3,0.3627450980392157,12.7,.609,.684,.130,1.9,10.9,6.5,7.6,1.2,1.0,6.7,15.2,2.8,1.4,4.2,.110,0.6,-0.2,0.4,1.1,0.634023832617431,0.707,3.61
8,Jarrett Allen,C,23,CLE,0.6790123456790124,0.6829268292682927,0.5789473684210525,0.4449541284403669,.677,0.0,0.017094017094017096,.100,0.6947368421052631,0.5245901639344261,.688,.678,0.3020833333333333,0.3559322033898305,0.708,0.7391304347826088,0.6636363636363636,0.7346938775510204,0.14814814814814814,0.32,0.46428571428571436,0.3541666666666667,0.33999999999999997,0.5261437908496732,23.0,.698,.018,.428,12.0,24.5,18.4,8.2,1.2,3.7,12.7,18.1,5.4,3.0,8.5,.224,2.7,1.2,3.9,2.7,0.6374878758486905,0.622,5.23
9,Jose Alvarado,PG,23,NOP,0.654320987654321,0.012195121951219513,0.21052631578947367,0.24770642201834864,.446,0.13333333333333333,0.17094017094017094,.291,0.18947368421052632,0.18579234972677594,.538,.500,0.07291666666666667,0.0847457627118644,0.679,0.10869565217391305,0.12727272727272726,0.1292517006802721,0.25925925925925924,0.52,0.03571428571428572,0.14583333333333334,0.27999999999999997,0.19934640522875816,16.4,.520,.374,.180,3.2,10.2,6.6,26.9,4.2,0.8,11.2,18.4,1.0,1.1,2.1,.121,-0.5,2.4,1.9,0.8,0.2935430234169322,0.512,1.63
