Player,Pos,Rk,Age,G,GS,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,MP,WLp,SRS
Keith Appling,PG,23.0,23.0,0.0493827160493827,0.0,0.0392156862745098,0.0780487804878048,0.25,0.0,0.0535714285714285,0.0,0.0465116279069767,0.0578034682080924,0.4,0.25,0.0454545454545454,0.0392156862745098,1.0,0.0,0.0194174757281553,0.0135135135135135,0.017094017094017,0.0952380952380952,0.0,0.1304347826086956,0.1666666666666666,0.0398671096345514,-4.8,0.338,0.375,0.25,0.0,4.2,2.1,5.0,1.9,0.0,25.3,19.5,-0.1,0.0,-0.1,-0.199,-13.2,-2.0,-15.1,-0.1,0.0083621044629565,0.415,-2.39
Darrell Arthur,PF,25.0,27.0,0.8518518518518519,0.1951219512195122,0.3137254901960785,0.3414634146341463,0.452,0.1176470588235294,0.1517857142857143,0.385,0.2906976744186046,0.3063583815028901,0.473,0.498,0.0681818181818181,0.0784313725490196,0.755,0.2448979591836734,0.2912621359223301,0.2837837837837837,0.1196581196581196,0.3809523809523809,0.1891891891891891,0.1956521739130435,0.4333333333333333,0.2491694352159468,12.5,0.514,0.239,0.108,6.2,15.4,10.7,10.0,1.8,2.6,11.4,16.7,1.0,1.3,2.3,0.072,-1.3,0.5,-0.8,0.4,0.4851604320420639,0.646,3.04
Ömer Aşık,C,26.0,29.0,0.8271604938271605,0.7804878048780488,0.1470588235294117,0.1414634146341463,0.533,0.0,0.0,0.0,0.1744186046511628,0.1676300578034682,0.533,0.533,0.1022727272727272,0.1568627450980392,0.545,0.3673469387755101,0.4174757281553398,0.4121621621621621,0.0341880341880341,0.1428571428571428,0.081081081081081,0.1956521739130435,0.3,0.1328903654485049,11.0,0.551,0.0,0.574,10.9,28.7,19.5,3.1,0.9,1.6,19.7,11.4,0.7,1.0,1.7,0.07,-2.8,-1.0,-3.8,-0.5,0.3767064711285673,0.512,1.63
D.J. Augustin,PG,27.0,28.0,0.4074074074074074,0.0,0.1372549019607843,0.175609756097561,0.38,0.1372549019607843,0.1607142857142857,0.393,0.0697674418604651,0.1040462427745664,0.367,0.479,0.0909090909090909,0.0980392156862745,0.765,0.0204081632653061,0.1067961165048543,0.0878378378378378,0.1623931623931624,0.1904761904761904,0.027027027027027,0.1956521739130435,0.1999999999999999,0.1395348837209302,8.7,0.522,0.504,0.281,1.1,7.6,4.5,16.7,1.2,0.3,18.1,13.6,0.4,0.3,0.7,0.065,-1.9,-0.4,-2.4,-0.1,0.167337113173482,0.488,0.96
Jeff Ayres,C,28.0,28.0,0.1975308641975308,0.0,0.0686274509803921,0.0682926829268292,0.522,0.0,0.0089285714285714,0.0,0.0813953488372093,0.0751445086705202,0.545,0.522,0.0454545454545454,0.0392156862745098,1.0,0.0408163265306122,0.1067961165048543,0.0878378378378378,0.0256410256410256,0.0,0.054054054054054,0.0869565217391304,0.1833333333333333,0.0598006644518272,8.3,0.585,0.043,0.261,4.1,18.1,11.2,6.9,0.0,2.2,19.0,13.4,0.1,0.1,0.2,0.077,-5.6,-0.5,-6.1,-0.1,0.0339868866998194,0.537,0.31
Luke Babbitt,SF,29.0,26.0,0.5679012345679012,0.1585365853658536,0.2549019607843137,0.2975609756097561,0.422,0.1764705882352941,0.2053571428571428,0.404,0.1976744186046511,0.2196531791907514,0.433,0.498,0.0909090909090909,0.1078431372549019,0.78,0.1020408163265306,0.2524271844660194,0.2094594594594594,0.094017094017094,0.0952380952380952,0.027027027027027,0.108695652173913,0.3166666666666666,0.2325581395348837,11.6,0.526,0.377,0.173,3.2,16.7,9.7,9.6,0.6,0.7,6.9,17.5,0.8,0.3,1.1,0.064,-1.0,-1.5,-2.5,-0.1,0.271451648664914,0.512,1.63
Cameron Bairstow,C,30.0,25.0,0.2098765432098765,0.024390243902439,0.0686274509803921,0.1073170731707317,0.325,0.0196078431372549,0.0267857142857142,0.2,0.0813953488372093,0.1098265895953757,0.343,0.338,0.0454545454545454,0.0392156862745098,0.875,0.0408163265306122,0.1262135922330097,0.1081081081081081,0.0256410256410256,0.0476190476190476,0.054054054054054,0.0434782608695652,0.1833333333333333,0.0631229235880398,6.8,0.391,0.125,0.2,4.2,24.0,14.3,8.7,1.0,2.1,8.4,20.3,-0.1,0.1,0.0,-0.004,-6.7,-0.9,-7.5,-0.1,0.0325298533464255,0.488,1.37
Leandro Barbosa,SG,31.0,33.0,0.8271604938271605,0.0,0.2450980392156863,0.2634146341463415,0.462,0.1176470588235294,0.1428571428571428,0.355,0.2209302325581395,0.2196531791907514,0.508,0.515,0.0909090909090909,0.088235294117647,0.839,0.0816326530612244,0.1262135922330097,0.1148648648648648,0.1025641025641025,0.2857142857142857,0.027027027027027,0.1739130434782609,0.2666666666666666,0.2126245847176079,11.7,0.545,0.297,0.168,3.0,8.4,5.8,10.6,2.0,0.7,11.8,18.1,0.9,1.2,2.1,0.092,-1.9,-0.1,-2.0,0.0,0.3449051344588388,0.537,1.66
J.J. Barea,PG,32.0,31.0,0.9012345679012346,0.1951219512195122,0.4215686274509804,0.4682926829268292,0.446,0.2745098039215686,0.3125,0.385,0.3372093023255814,0.3526011560693641,0.481,0.516,0.1136363636363636,0.1274509803921568,0.771,0.0816326530612244,0.1650485436893203,0.1418918918918918,0.3504273504273504,0.1904761904761904,0.0,0.3260869565217391,0.25,0.362126245847176,15.4,0.536,0.366,0.135,1.7,8.3,5.0,31.5,0.8,0.1,13.0,23.8,2.1,0.7,2.8,0.082,1.6,-1.6,0.0,0.9,0.5332425327040639,0.463,-0.14
Andrea Bargnani,C,33.0,30.0,0.5555555555555556,0.0,0.2745098039215686,0.2975609756097561,0.455,0.0196078431372549,0.0267857142857142,0.188,0.3139534883720931,0.3294797687861271,0.471,0.461,0.1136363636363636,0.1176470588235294,0.825,0.1224489795918367,0.145631067961165,0.1418918918918918,0.0341880341880341,0.0476190476190476,0.054054054054054,0.1304347826086956,0.2166666666666666,0.2192691029900332,11.8,0.5,0.057,0.204,4.9,12.4,8.6,4.8,0.3,1.1,7.9,23.2,0.1,0.0,0.2,0.013,-2.6,-2.6,-5.1,-0.5,0.2032878274365715,0.549,1.03
Harrison Barnes,SF,34.0,23.0,0.8024691358024691,0.7195121951219512,0.4411764705882353,0.4682926829268292,0.466,0.2352941176470588,0.2857142857142857,0.383,0.372093023255814,0.3641618497109826,0.508,0.531,0.1704545454545454,0.196078431372549,0.761,0.2448979591836734,0.3689320388349514,0.3310810810810811,0.1538461538461538,0.2857142857142857,0.054054054054054,0.1956521739130435,0.35,0.388704318936877,12.3,0.559,0.338,0.212,4.3,12.4,8.6,7.8,1.0,0.4,7.6,15.9,3.1,1.9,4.9,0.116,-0.2,-1.1,-1.3,0.3,0.6546830952456368,0.537,1.66
Matt Barnes,SF,35.0,35.0,0.925925925925926,0.5487804878048781,0.3431372549019608,0.4439024390243902,0.381,0.3137254901960785,0.4375,0.322,0.2209302325581395,0.2485549132947976,0.449,0.467,0.1704545454545454,0.1764705882352941,0.804,0.2244897959183673,0.4271844660194175,0.3716216216216216,0.1794871794871795,0.4761904761904761,0.2162162162162162,0.3478260869565218,0.5166666666666667,0.3322259136212624,11.7,0.503,0.534,0.199,4.2,18.3,10.9,11.6,1.8,2.4,13.8,17.9,0.4,2.2,2.6,0.056,-1.1,0.2,-0.9,0.6,0.7008963922587185,0.622,3.6
Will Barton,SG,36.0,25.0,1.0,0.0121951219512195,0.5098039215686275,0.5853658536585366,0.432,0.2745098039215686,0.3571428571428571,0.345,0.4418604651162791,0.4624277456647399,0.476,0.489,0.2954545454545454,0.3235294117647059,0.806,0.1428571428571428,0.4951456310679611,0.3918918918918919,0.2136752136752137,0.4285714285714285,0.1351351351351351,0.3695652173913044,0.3,0.4784053156146179,16.0,0.535,0.331,0.273,2.7,20.0,11.2,14.4,1.5,1.3,11.2,23.0,2.4,1.9,4.3,0.088,1.2,-0.4,0.8,1.7,0.7524943777517341,0.646,3.04
Brandon Bass,PF,37.0,30.0,0.8024691358024691,0.0,0.2549019607843137,0.2341463414634146,0.549,0.0,0.0,0.0,0.3023255813953489,0.2774566473988439,0.552,0.549,0.2159090909090908,0.2156862745098039,0.845,0.3265306122448979,0.2621359223300971,0.2905405405405405,0.094017094017094,0.238095238095238,0.2162162162162162,0.1304347826086956,0.3166666666666666,0.2392026578073089,17.3,0.619,0.006,0.467,8.1,15.0,11.4,9.2,1.2,3.2,9.9,13.9,3.4,0.7,4.1,0.146,0.6,0.0,0.6,0.9,0.4296031167843907,0.524,0.43
Jerryd Bayless,SG,39.0,27.0,0.6296296296296297,0.2195121951219512,0.3529411764705882,0.4097560975609756,0.423,0.3725490196078431,0.3928571428571429,0.437,0.186046511627907,0.2312138728323699,0.408,0.539,0.1477272727272727,0.1666666666666666,0.778,0.0816326530612244,0.2233009708737863,0.1824324324324324,0.2649572649572649,0.4285714285714285,0.054054054054054,0.3043478260869565,0.35,0.3455149501661129,12.4,0.568,0.529,0.206,1.6,9.0,5.4,16.2,1.6,0.6,13.3,16.4,1.8,0.6,2.4,0.075,0.2,-1.0,-0.8,0.4,0.4839567957936081,0.707,3.61
Kent Bazemore,SF,41.0,26.0,0.9135802469135802,0.8292682926829268,0.4215686274509804,0.473170731707317,0.441,0.2941176470588235,0.3660714285714285,0.357,0.3255813953488372,0.3236994219653178,0.502,0.517,0.1818181818181818,0.196078431372549,0.815,0.0816326530612244,0.4563106796116504,0.3445945945945945,0.1965811965811965,0.6190476190476191,0.1351351351351351,0.391304347826087,0.3833333333333333,0.3853820598006644,13.4,0.551,0.421,0.208,1.5,18.0,9.9,12.7,2.3,1.4,14.8,20.0,0.3,3.8,4.1,0.094,-1.2,1.5,0.3,1.2,0.6666877830920782,0.5,0.32
Marco Belinelli,SG,44.0,29.0,0.8271604938271605,0.0853658536585365,0.3529411764705882,0.4536585365853658,0.386,0.2549019607843137,0.3928571428571429,0.306,0.2674418604651162,0.2890173410404624,0.456,0.457,0.1931818181818181,0.196078431372549,0.833,0.0204081632653061,0.1553398058252427,0.1148648648648648,0.1623931623931624,0.238095238095238,0.0,0.2608695652173913,0.2166666666666666,0.3388704318936876,9.4,0.5,0.468,0.217,0.7,6.9,3.8,11.1,1.1,0.1,10.3,19.7,0.2,0.3,0.5,0.014,-2.1,-1.7,-3.8,-0.8,0.5354914320103893,0.585,2.3
Anthony Bennett,PF,45.0,22.0,0.2222222222222222,0.0,0.0392156862745098,0.0682926829268292,0.296,0.0392156862745098,0.0625,0.214,0.0348837209302325,0.0404624277456647,0.385,0.352,0.0568181818181818,0.0490196078431372,0.9,0.0612244897959183,0.087378640776699,0.081081081081081,0.0,0.1428571428571428,0.0,0.0434782608695652,0.0666666666666666,0.0498338870431893,10.4,0.446,0.519,0.37,8.3,22.8,15.7,0.0,3.1,0.0,11.3,19.2,0.0,0.1,0.1,0.054,-2.9,-1.1,-3.9,0.0,0.0260999018086218,0.5,1.59
Nemanja Bjelica,PF,48.0,27.0,0.7283950617283951,0.0,0.1764705882352941,0.1902439024390244,0.468,0.1568627450980392,0.1875,0.384,0.1162790697674418,0.1040462427745664,0.564,0.57,0.0795454545454545,0.088235294117647,0.727,0.1632653061224489,0.2621359223300971,0.2364864864864864,0.1196581196581196,0.1904761904761904,0.1081081081081081,0.1739130434782609,0.4333333333333333,0.1694352159468438,11.2,0.594,0.532,0.234,5.4,17.2,11.4,11.4,1.2,1.6,15.3,12.8,1.4,0.6,1.9,0.087,-0.9,0.2,-0.7,0.3,0.3442716416964936,0.512,-0.22
Tarik Black,C,49.0,24.0,0.4691358024691358,0.0,0.1470588235294117,0.1317073170731707,0.548,0.0,0.0,0.0,0.1744186046511628,0.1560693641618497,0.548,0.548,0.0568181818181818,0.1176470588235294,0.422,0.2244897959183673,0.2815533980582524,0.2702702702702702,0.0341880341880341,0.1904761904761904,0.1351351351351351,0.1304347826086956,0.3333333333333333,0.1129568106312292,12.3,0.537,0.0,0.433,9.2,25.4,17.0,5.2,1.4,2.9,15.1,12.9,0.3,0.4,0.7,0.072,-3.1,-0.2,-3.3,-0.2,0.1592284058154635,0.524,0.43
Bojan Bogdanović,SF,53.0,26.0,0.9629629629629628,0.4756097560975609,0.4019607843137255,0.4634146341463415,0.433,0.3137254901960785,0.3839285714285714,0.382,0.2906976744186046,0.3005780346820809,0.474,0.519,0.159090909090909,0.1666666666666666,0.833,0.1020408163265306,0.2718446601941747,0.2162162162162162,0.1111111111111111,0.1904761904761904,0.027027027027027,0.3260869565217391,0.25,0.3720930232558139,10.7,0.55,0.451,0.176,1.9,11.8,6.8,7.3,0.7,0.2,12.5,19.4,0.9,0.0,0.9,0.021,-1.0,-2.6,-3.5,-0.8,0.6765069209084287,0.549,1.03
Trevor Booker,PF,57.0,28.0,0.9629629629629628,0.024390243902439,0.2352941176470588,0.2390243902439024,0.49,0.0392156862745098,0.0446428571428571,0.293,0.2674418604651162,0.2543352601156069,0.513,0.505,0.1022727272727272,0.1274509803921568,0.67,0.4285714285714285,0.3495145631067961,0.3851351351351351,0.094017094017094,0.3333333333333333,0.1351351351351351,0.2173913043478261,0.35,0.1960132890365448,14.4,0.533,0.106,0.273,11.9,20.4,16.2,8.2,1.9,2.1,15.7,14.6,1.8,2.6,4.3,0.128,-1.0,1.0,0.0,0.8,0.5215862658769124,0.451,-1.03
Elton Brand,C,60.0,36.0,0.1975308641975308,0.0121951219512195,0.1764705882352941,0.2048780487804878,0.431,0.0,0.0089285714285714,0.0,0.2093023255813953,0.2427745664739884,0.437,0.431,0.0568181818181818,0.0490196078431372,0.889,0.1020408163265306,0.3106796116504854,0.25,0.094017094017094,0.238095238095238,0.1351351351351351,0.1304347826086956,0.3166666666666666,0.1362126245847175,11.4,0.461,0.014,0.125,4.2,27.0,15.2,13.1,2.0,2.7,12.6,16.9,-0.1,0.3,0.2,0.036,-4.7,1.3,-3.4,-0.1,0.0735485097082765,0.659,4.37
Aaron Brooks,PG,62.0,31.0,0.8395061728395061,0.0,0.2647058823529412,0.3317073170731707,0.401,0.196078431372549,0.2410714285714286,0.357,0.2093023255813953,0.2369942196531791,0.43,0.471,0.0795454545454545,0.088235294117647,0.766,0.0612244897959183,0.116504854368932,0.1013513513513513,0.2222222222222222,0.1904761904761904,0.027027027027027,0.2608695652173913,0.3166666666666666,0.2358803986710963,11.8,0.494,0.394,0.136,2.0,7.5,4.8,26.0,1.4,0.7,14.2,22.9,0.2,0.7,0.9,0.04,-1.3,-1.3,-2.6,-0.2,0.3541541287890786,0.488,1.37
Anthony Brown,SF,63.0,23.0,0.345679012345679,0.1341463414634146,0.1274509803921568,0.2097560975609756,0.31,0.1372549019607843,0.2142857142857143,0.286,0.0813953488372093,0.1098265895953757,0.339,0.389,0.0681818181818181,0.0686274509803921,0.85,0.0612244897959183,0.203883495145631,0.1621621621621621,0.0598290598290598,0.238095238095238,0.054054054054054,0.108695652173913,0.1999999999999999,0.1328903654485049,4.9,0.427,0.556,0.159,1.6,11.3,6.3,4.8,1.2,0.7,10.0,11.0,-0.4,0.1,-0.3,-0.024,-4.5,-1.0,-5.5,-0.5,0.1943872541256216,0.524,0.43
Lorenzo Brown,PG,64.0,25.0,0.0864197530864197,0.0,0.0980392156862745,0.1512195121951219,0.32,0.0196078431372549,0.0892857142857142,0.125,0.1046511627906976,0.1213872832369942,0.412,0.34,0.0454545454545454,0.0490196078431372,0.75,0.0,0.087378640776699,0.0608108108108108,0.1196581196581196,0.1904761904761904,0.027027027027027,0.2391304347826087,0.0833333333333333,0.0830564784053156,4.4,0.374,0.32,0.16,0.0,12.8,6.2,28.0,2.4,1.3,25.2,24.9,-0.3,0.1,-0.2,-0.157,-6.5,-1.9,-8.4,-0.1,0.0198283234614044,0.549,2.08
Markel Brown,SG,65.0,24.0,0.7530864197530864,0.073170731707317,0.196078431372549,0.2536585365853658,0.394,0.1176470588235294,0.1785714285714285,0.314,0.1627906976744186,0.1849710982658959,0.443,0.453,0.125,0.1470588235294117,0.755,0.0816326530612244,0.1553398058252427,0.1351351351351351,0.1282051282051282,0.2857142857142857,0.054054054054054,0.1956521739130435,0.25,0.1960132890365448,11.3,0.5,0.376,0.292,2.6,11.5,7.0,13.9,2.0,1.2,12.9,18.9,0.2,0.4,0.6,0.031,-2.1,-0.8,-3.0,-0.3,0.3141490608469798,0.549,1.03
Chase Budinger,SF,67.0,27.0,0.3950617283950617,0.0121951219512195,0.15196078431372545,0.16097560975609754,0.4645,0.058823529411764705,0.1071428571428571,0.26249999999999996,0.1337209302325581,0.12138728323699415,0.5835,0.5125,0.056818181818181754,0.07352941176470584,0.6665,0.13265306122448975,0.13592233009708735,0.14189189189189183,0.08119658119658116,0.19047619047619047,0.0405405405405405,0.15217391304347824,0.15,0.1262458471760797,10.149999999999999,0.5345,0.367,0.2125,5.550000000000001,11.4,8.5,10.65,1.35,0.7,16.85,14.0,0.2,0.5,0.7000000000000001,0.059000000000000004,-1.9500000000000002,-0.10000000000000003,-2.05,0.05,0.14945677995628895,0.488,-0.41500000000000004
Trey Burke,PG,69.0,23.0,0.7777777777777778,0.0,0.4019607843137255,0.4829268292682927,0.413,0.2745098039215686,0.3571428571428571,0.344,0.3139534883720931,0.3410404624277456,0.46,0.483,0.1136363636363636,0.1274509803921568,0.817,0.0612244897959183,0.145631067961165,0.1216216216216216,0.1965811965811965,0.238095238095238,0.027027027027027,0.2826086956521739,0.2166666666666666,0.3521594684385382,14.0,0.507,0.404,0.129,1.5,8.0,4.8,19.7,1.4,0.4,10.7,25.3,0.9,1.2,2.1,0.074,0.7,-1.2,-0.5,0.5,0.4375217763137056,0.451,-1.03
Caron Butler,SF,71.0,35.0,0.1975308641975308,0.0121951219512195,0.1470588235294117,0.1707317073170731,0.424,0.0392156862745098,0.0982142857142857,0.167,0.1511627906976744,0.1387283236994219,0.537,0.449,0.0681818181818181,0.0686274509803921,0.833,0.0612244897959183,0.0970873786407767,0.0878378378378378,0.0512820512820512,0.238095238095238,0.027027027027027,0.0434782608695652,0.1833333333333333,0.1229235880398671,11.3,0.49,0.305,0.203,3.1,10.4,6.8,8.3,2.5,0.5,4.5,16.2,0.1,0.1,0.3,0.071,-2.5,0.6,-1.8,0.0,0.0571410471635361,0.585,2.3
José Calderón,PG,75.0,34.0,0.8765432098765432,0.8780487804878049,0.284313725490196,0.3073170731707317,0.459,0.2352941176470588,0.25,0.414,0.1976744186046511,0.2023121387283236,0.496,0.552,0.0681818181818181,0.0686274509803921,0.875,0.0612244897959183,0.2815533980582524,0.2162162162162162,0.3504273504273504,0.4285714285714285,0.027027027027027,0.2608695652173913,0.3166666666666666,0.2524916943521594,12.3,0.571,0.446,0.105,1.2,11.0,6.2,22.3,1.6,0.3,15.4,12.6,2.7,1.4,4.0,0.096,-0.8,0.1,-0.6,0.7,0.6480947705172468,0.573,2.99
Isaiah Canaan,SG,77.0,24.0,0.9382716049382716,0.4756097560975609,0.3333333333333333,0.4585365853658537,0.36,0.4509803921568627,0.5625,0.363,0.127906976744186,0.1791907514450867,0.354,0.482,0.2159090909090908,0.2254901960784313,0.833,0.0612244897959183,0.1941747572815534,0.1554054054054053,0.1538461538461538,0.3333333333333333,0.054054054054054,0.2608695652173913,0.2833333333333333,0.3654485049833887,11.1,0.528,0.672,0.249,1.1,8.8,4.8,11.3,1.4,0.5,10.2,19.9,0.9,0.5,1.4,0.035,-0.8,-1.6,-2.4,-0.2,0.6288999398181876,0.659,4.37
Vince Carter,SG,80.0,39.0,0.7283950617283951,0.0365853658536585,0.2156862745098039,0.2780487804878049,0.388,0.196078431372549,0.25,0.349,0.1395348837209302,0.1676300578034682,0.425,0.474,0.1363636363636363,0.1372549019607843,0.833,0.1020408163265306,0.1844660194174757,0.1621621621621621,0.0769230769230769,0.2857142857142857,0.081081081081081,0.1304347826086956,0.2833333333333333,0.2192691029900332,12.7,0.52,0.493,0.245,3.4,13.6,8.3,8.9,1.9,1.5,8.4,18.5,1.0,0.8,1.8,0.084,-0.4,-0.6,-1.0,0.3,0.3217509739951221,0.622,3.6
Omri Casspi,PF,82.0,27.0,0.8395061728395061,0.2560975609756097,0.4215686274509804,0.4390243902439024,0.481,0.3137254901960785,0.3571428571428571,0.409,0.3139534883720931,0.2890173410404624,0.537,0.571,0.1704545454545454,0.2254901960784313,0.648,0.1632653061224489,0.4951456310679611,0.3986486486486486,0.1196581196581196,0.3809523809523809,0.054054054054054,0.3043478260869565,0.3666666666666667,0.3920265780730897,13.9,0.587,0.441,0.256,3.4,20.1,11.8,7.5,1.4,0.7,12.0,17.8,2.1,1.5,3.6,0.092,0.4,-0.2,0.1,1.0,0.6021982198853378,0.585,2.3
