Rk,Player,Pos,Age,Tm,G,GS,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,MP
19,D.J. Augustin,PG,34,HOU,0.4074074074074074,0.024390243902439025,0.14035087719298245,0.18348623853211007,.404,0.24444444444444446,0.23931623931623933,.406,0.05263157894736842,0.06557377049180327,.400,.548,0.10416666666666667,0.09322033898305085,0.868,0.04347826086956522,0.09090909090909091,0.0816326530612245,0.20370370370370372,0.12,0.0,0.27083333333333337,0.1,0.17647058823529413,9.7,.596,.706,.279,1.5,7.4,4.4,20.5,0.9,0.0,22.8,16.4,0.2,0.0,0.2,.017,-1.4,-2.9,-4.3,-0.3,0.18116946099487322
19,D.J. Augustin,PG,34,LAL,0.24691358024691357,0.0,0.16666666666666666,0.18807339449541283,.453,0.3111111111111111,0.27350427350427353,.426,0.05263157894736842,0.04918032786885246,.556,.622,0.020833333333333336,0.01694915254237288,1.0,0.04347826086956522,0.1,0.08843537414965986,0.14814814814814814,0.12,0.0,0.10416666666666667,0.2,0.17320261437908496,9.7,.635,.791,.058,1.2,6.6,3.9,11.8,0.9,0.2,11.1,11.4,0.5,0.1,0.6,.079,-1.0,-1.6,-2.6,-0.1,0.13468200083137036
20,Deni Avdija,SF,21,WAS,1.0,0.0975609756097561,0.2631578947368421,0.3256880733944954,.432,0.2222222222222222,0.27350427350427353,.317,0.21052631578947367,0.21311475409836064,.525,.503,0.13541666666666669,0.14406779661016947,0.757,0.13043478260869565,0.4090909090909091,0.35374149659863946,0.18518518518518517,0.27999999999999997,0.17857142857142858,0.22916666666666669,0.45999999999999996,0.27450980392156865,11.6,.536,.447,.235,3.0,20.5,11.9,11.8,1.5,1.9,12.0,16.3,0.6,1.8,2.4,.058,-2.1,0.4,-1.7,0.1,0.6949563530552861
23,Udoka Azubuike,C,22,UTA,0.19753086419753085,0.07317073170731707,0.1929824561403509,0.1330275229357798,.755,0.0,0.0,0,0.23157894736842108,0.15846994535519124,.755,.755,0.04166666666666667,0.05084745762711864,0.545,0.23913043478260873,0.2818181818181818,0.28571428571428575,0.0,0.04,0.2142857142857143,0.14583333333333334,0.3,0.15359477124183007,17.6,.743,.000,.224,10.5,28.8,19.9,0.0,0.3,5.0,18.2,14.7,0.3,0.3,0.6,.157,-1.8,0.4,-1.4,0.0,0.07083968407925731
29,Dalano Banton,PG,22,TOR,0.7777777777777778,0.012195121951219513,0.11403508771929824,0.14678899082568808,.411,0.044444444444444446,0.06837606837606838,.255,0.11578947368421054,0.13114754098360654,.464,.443,0.04166666666666667,0.05932203389830508,0.591,0.13043478260869565,0.11818181818181818,0.1292517006802721,0.13888888888888887,0.16,0.07142857142857144,0.16666666666666669,0.22000000000000003,0.10457516339869281,10.0,.463,.252,.218,5.6,14.1,9.7,19.8,2.0,1.4,19.3,16.9,-0.4,0.8,0.4,.030,-3.5,0.4,-3.1,-0.2,0.24418040737148397
35,Paris Bass,SF,26,PHO,0.012345679012345678,0.0,0.08771929824561403,0.13761467889908258,.333,0.0,0.08547008547008547,.000,0.10526315789473684,0.1092896174863388,.500,.333,0.10416666666666667,0.0847457627118644,1.0,0.2173913043478261,0.09090909090909091,0.1360544217687075,0.0,0.2,0.0,0.20833333333333334,0.2,0.09803921568627451,13.9,.436,.333,.333,31.5,29.9,30.6,0.0,6.9,0.0,22.5,54.6,0.0,0.0,0.0,-0.170,-11.2,-1.2,-12.4,0.0,0.002944436746570597
36,Charles Bassey,C,21,PHI,0.2716049382716049,0.0,0.11403508771929824,0.09174311926605504,.638,0.0,0.017094017094017096,.000,0.1368421052631579,0.10382513661202185,.698,.638,0.04166666666666667,0.0423728813559322,0.75,0.2173913043478261,0.15454545454545454,0.1836734693877551,0.027777777777777776,0.08,0.25,0.0625,0.27999999999999997,0.09803921568627451,21.5,.660,.085,.255,14.9,26.1,20.6,6.5,1.5,9.1,13.3,16.1,0.4,0.3,0.8,.220,-0.4,2.1,1.7,0.2,0.060031869197727586
37,Keita Bates-Diop,SF,26,SAS,0.7160493827160493,0.17073170731707318,0.20175438596491227,0.20642201834862384,.517,0.06666666666666667,0.07692307692307693,.309,0.21052631578947367,0.1912568306010929,.572,.549,0.08333333333333334,0.0847457627118644,0.754,0.23913043478260873,0.2636363636363636,0.2653061224489796,0.06481481481481481,0.2,0.07142857142857144,0.16666666666666669,0.2,0.18627450980392157,12.4,.578,.209,.232,6.8,18.7,12.7,5.7,1.4,1.2,13.4,14.8,0.6,1.0,1.6,.080,-2.1,-0.5,-2.6,-0.1,0.3364278786199252
38,Nicolas Batum,PF,33,LAC,0.7160493827160493,0.6585365853658537,0.2631578947368421,0.3027522935779816,.463,0.4,0.39316239316239315,.400,0.12631578947368421,0.1092896174863388,.607,.602,0.04166666666666667,0.05084745762711864,0.658,0.10869565217391305,0.34545454545454546,0.2925170068027211,0.15740740740740738,0.4,0.25,0.14583333333333334,0.27999999999999997,0.2712418300653595,13.5,.608,.698,.098,2.2,15.8,9.2,9.7,1.9,2.4,9.0,13.3,1.6,2.1,3.7,.123,0.5,1.9,2.3,1.6,0.5146875433005403
39,Kent Bazemore,SF,32,LAL,0.4691358024691358,0.17073170731707318,0.10526315789473684,0.1651376146788991,.324,0.15555555555555556,0.17948717948717952,.363,0.042105263157894736,0.08196721311475409,.271,.428,0.03125,0.03389830508474576,0.765,0.06521739130434782,0.12727272727272726,0.12244897959183675,0.08333333333333333,0.24,0.07142857142857144,0.10416666666666667,0.36,0.1111111111111111,6.0,.451,.576,.122,2.6,11.0,6.8,8.1,2.2,1.5,12.5,13.2,-0.4,0.5,0.1,.006,-5.1,0.8,-4.3,-0.3,0.19294720798115558
44,DeAndre' Bembry,SF,27,TOT,0.6790123456790124,0.24390243902439024,0.1929824561403509,0.17889908256880732,.561,0.06666666666666667,0.05128205128205128,.417,0.19999999999999998,0.180327868852459,.589,.595,0.04166666666666667,0.05084745762711864,0.6,0.1739130434782609,0.2,0.19727891156462585,0.1111111111111111,0.36,0.14285714285714288,0.125,0.4,0.16666666666666666,11.9,.601,.163,.158,4.6,12.5,8.6,8.6,2.3,2.2,11.6,11.2,1.1,1.1,2.2,.104,-2.2,1.5,-0.7,0.3,0.3610572259941804
44,DeAndre' Bembry,SF,27,BRK,0.5802469135802469,0.24390243902439024,0.21929824561403508,0.2018348623853211,.568,0.06666666666666667,0.06837606837606838,.417,0.23157894736842108,0.20218579234972678,.599,.603,0.04166666666666667,0.05932203389830508,0.6,0.1739130434782609,0.21818181818181817,0.217687074829932,0.12037037037037036,0.4,0.17857142857142858,0.125,0.44000000000000006,0.1895424836601307,12.4,.609,.169,.164,4.5,12.8,8.7,8.5,2.4,2.4,11.6,11.7,1.1,1.1,2.1,.108,-2.0,1.6,-0.4,0.4,0.33490369959817096
45,Dāvis Bertāns,PF,29,TOT,0.6790123456790124,0.0,0.15789473684210525,0.22477064220183487,.360,0.3111111111111111,0.3504273504273504,.335,0.042105263157894736,0.04371584699453552,.489,.500,0.0625,0.05932203389830508,0.9,0.04347826086956522,0.17272727272727273,0.14285714285714288,0.05555555555555555,0.12,0.07142857142857144,0.0625,0.3,0.1830065359477124,9.4,.531,.836,.145,1.7,14.3,8.0,5.5,1.0,1.3,6.1,17.3,0.2,0.7,0.9,.053,-1.7,-0.9,-2.6,-0.1,0.2834972980462796
45,Dāvis Bertāns,PF,29,WAS,0.4074074074074074,0.0,0.15789473684210525,0.2293577981651376,.351,0.3111111111111111,0.35897435897435903,.319,0.042105263157894736,0.04371584699453552,.519,.485,0.08333333333333334,0.07627118644067796,0.933,0.04347826086956522,0.14545454545454548,0.12244897959183675,0.046296296296296294,0.12,0.07142857142857144,0.08333333333333334,0.32,0.18627450980392157,8.3,.527,.842,.175,1.3,12.0,6.7,4.4,1.1,1.0,7.1,17.6,0.0,0.3,0.3,.025,-2.5,-1.3,-3.8,-0.2,0.17794790078980185
45,Dāvis Bertāns,PF,29,DAL,0.25925925925925924,0.0,0.15789473684210525,0.21559633027522937,.375,0.3111111111111111,0.33333333333333337,.360,0.042105263157894736,0.04371584699453552,.444,.524,0.04166666666666667,0.0423728813559322,0.8,0.06521739130434782,0.20909090909090908,0.17006802721088435,0.06481481481481481,0.12,0.10714285714285715,0.04166666666666667,0.27999999999999997,0.17320261437908496,11.2,.540,.827,.096,2.2,18.2,10.2,7.1,1.0,1.8,4.4,16.7,0.2,0.4,0.6,.098,-0.4,-0.3,-0.6,0.1,0.11012193432174032
48,Khem Birch,C,29,TOR,0.6666666666666666,0.34146341463414637,0.15789473684210525,0.1651376146788991,.485,0.0,0.02564102564102564,.000,0.18947368421052632,0.18579234972677594,.522,.485,0.10416666666666667,0.11016949152542373,0.746,0.47826086956521746,0.19090909090909092,0.2925170068027211,0.09259259259259259,0.2,0.17857142857142858,0.10416666666666667,0.38,0.14705882352941177,13.2,.534,.070,.355,12.7,13.5,13.1,7.6,1.5,2.6,11.1,11.2,1.5,1.1,2.6,.126,-1.7,0.4,-1.3,0.2,0.34882915338783427
49,Goga Bitadze,C,22,IND,0.6049382716049383,0.1951219512195122,0.22807017543859648,0.2293577981651376,.520,0.1111111111111111,0.13675213675213677,.288,0.23157894736842108,0.18579234972677594,.628,.565,0.13541666666666669,0.16101694915254236,0.681,0.3478260869565218,0.18181818181818182,0.2380952380952381,0.10185185185185186,0.16,0.28571428571428575,0.1875,0.42000000000000004,0.22875816993464052,18.0,.595,.317,.373,11.9,15.3,13.5,11.2,1.4,5.0,13.6,19.9,1.3,0.6,1.9,.122,-0.2,-0.6,-0.8,0.2,0.2568934460302065
50,Bismack Biyombo,C,29,PHO,0.43209876543209874,0.036585365853658534,0.21052631578947367,0.18348623853211007,.593,0.0,0.0,0,0.25263157894736843,0.2185792349726776,.593,.593,0.11458333333333334,0.1694915254237288,0.535,0.391304347826087,0.2636363636363636,0.3129251700680272,0.05555555555555555,0.12,0.25,0.14583333333333334,0.38,0.1895424836601307,17.3,.596,.000,.490,13.7,21.5,17.7,6.2,1.1,4.6,12.4,17.1,0.9,0.9,1.8,.170,-1.7,0.4,-1.3,0.1,0.17947207981155605
51,Nemanja Bjelica,C,33,GSW,0.8641975308641975,0.0,0.20175438596491227,0.2201834862385321,.468,0.17777777777777778,0.17948717948717952,.362,0.15789473684210525,0.14754098360655737,.549,.547,0.08333333333333334,0.09322033898305085,0.728,0.1956521739130435,0.3,0.2789115646258503,0.20370370370370372,0.24,0.14285714285714288,0.25,0.36,0.19934640522875816,14.2,.573,.436,.237,6.1,21.5,14.1,19.8,1.8,2.2,18.7,17.8,1.0,2.1,3.0,.128,-0.9,2.3,1.4,1.0,0.4008244422890397
53,Keljin Blevins,SF,26,POR,0.37037037037037035,0.012195121951219513,0.09649122807017545,0.1651376146788991,.306,0.15555555555555556,0.19658119658119658,.292,0.042105263157894736,0.07103825136612021,.333,.401,0.020833333333333336,0.03389830508474576,0.545,0.10869565217391305,0.08181818181818182,0.10204081632653061,0.05555555555555555,0.16,0.0,0.10416666666666667,0.18,0.10130718954248366,4.8,.410,.649,.099,4.9,9.5,7.1,7.7,1.8,0.3,12.8,16.5,-0.6,0.1,-0.5,-0.066,-5.6,-2.9,-8.5,-0.6,0.12411666897602881
56,Bol Bol,PF,22,DEN,0.16049382716049382,0.0,0.09649122807017545,0.08715596330275228,.556,0.022222222222222223,0.02564102564102564,.250,0.10526315789473684,0.08743169398907104,.609,.574,0.010416666666666668,0.03389830508474576,0.4,0.06521739130434782,0.1,0.09523809523809523,0.037037037037037035,0.04,0.03571428571428572,0.0625,0.06,0.0784313725490196,13.5,.565,.148,.185,5.7,21.4,13.8,9.1,0.6,2.2,12.0,18.0,0.0,0.1,0.1,.065,-0.5,-0.4,-1.0,0.0,0.029375086601080777
57,Leandro Bolmaro,SF,21,MIN,0.41975308641975306,0.024390243902439025,0.043859649122807015,0.06880733944954129,.315,0.022222222222222223,0.042735042735042736,.278,0.031578947368421054,0.0546448087431694,.333,.361,0.03125,0.03389830508474576,0.846,0.10869565217391305,0.07272727272727274,0.0816326530612245,0.05555555555555555,0.08,0.0,0.08333333333333334,0.13999999999999999,0.0457516339869281,5.4,.419,.333,.241,6.9,12.3,9.6,11.0,1.2,0.0,17.9,12.6,-0.1,0.2,0.0,.004,-5.1,-0.7,-5.8,-0.2,0.08518082305667174
58,Isaac Bonga,SF,22,TOR,0.1728395061728395,0.0,0.017543859649122806,0.04128440366972477,.231,0.022222222222222223,0.02564102564102564,.250,0.010526315789473684,0.032786885245901634,.222,.269,0.03125,0.0423728813559322,0.625,0.06521739130434782,0.018181818181818184,0.034013605442176874,0.027777777777777776,0.2,0.03571428571428572,0.020833333333333336,0.13999999999999999,0.026143790849673203,8.7,.363,.308,.615,6.0,5.0,5.5,7.3,5.8,2.8,10.8,11.5,-0.1,0.1,0.1,.060,-5.4,5.0,-0.4,0.0,0.024802549535818202
60,Brandon Boston Jr.,SG,20,LAC,0.6172839506172839,0.0,0.21929824561403508,0.29357798165137616,.385,0.15555555555555556,0.18803418803418806,.306,0.18947368421052632,0.22950819672131148,.425,.437,0.125,0.11864406779661016,0.819,0.06521739130434782,0.16363636363636364,0.14965986394557826,0.09259259259259259,0.2,0.10714285714285715,0.125,0.16,0.21895424836601307,11.2,.481,.342,.222,2.4,12.7,7.7,10.1,1.7,1.5,8.0,22.4,-0.5,0.9,0.4,.026,-3.0,-0.4,-3.3,-0.3,0.26773590134404873
62,James Bouknight,SG,21,CHO,0.37037037037037035,0.0,0.14035087719298245,0.20642201834862384,.348,0.1111111111111111,0.13675213675213677,.347,0.10526315789473684,0.16393442622950818,.348,.408,0.09375,0.0847457627118644,0.871,0.15217391304347827,0.09090909090909091,0.11564625850340136,0.07407407407407407,0.08,0.0,0.10416666666666667,0.18,0.1503267973856209,10.1,.459,.348,.220,7.6,10.6,9.1,11.9,1.1,0.3,8.8,23.7,-0.1,0.1,0.0,.001,-3.4,-3.7,-7.1,-0.4,0.10800886795067202
63,Avery Bradley,SG,31,LAL,0.7530864197530864,0.5487804878048781,0.21052631578947367,0.2568807339449541,.423,0.2888888888888889,0.2905982905982906,.390,0.11578947368421054,0.1256830601092896,.471,.540,0.03125,0.02542372881355932,0.889,0.10869565217391305,0.15454545454545454,0.14965986394557826,0.07407407407407407,0.36,0.03571428571428572,0.125,0.38,0.20915032679738563,7.8,.550,.600,.051,2.4,8.0,5.2,4.5,1.8,0.6,9.6,12.1,0.3,0.9,1.2,.040,-3.5,-0.1,-3.6,-0.6,0.4942150478037966
64,Tony Bradley,C,24,CHI,0.6666666666666666,0.08536585365853659,0.11403508771929824,0.10091743119266056,.585,0.0,0.0,0,0.1368421052631579,0.12021857923497269,.585,.585,0.03125,0.0423728813559322,0.655,0.2608695652173913,0.2,0.23129251700680273,0.046296296296296294,0.08,0.2142857142857143,0.125,0.22000000000000003,0.09803921568627451,14.9,.600,.000,.236,13.8,24.3,19.1,6.7,0.9,5.2,20.0,13.6,0.6,0.7,1.3,.112,-2.0,0.2,-1.8,0.0,0.19294720798115558
65,Ignas Brazdeikis,SF,23,ORL,0.5061728395061729,0.012195121951219513,0.16666666666666666,0.20642201834862384,.431,0.13333333333333333,0.17948717948717952,.310,0.1368421052631579,0.13114754098360654,.535,.503,0.052083333333333336,0.06779661016949153,0.656,0.10869565217391305,0.10909090909090909,0.11564625850340136,0.08333333333333333,0.08,0.03571428571428572,0.08333333333333334,0.22000000000000003,0.16339869281045752,10.2,.520,.463,.170,4.5,9.7,7.1,10.7,0.9,0.5,7.8,17.7,0.2,0.3,0.5,.041,-2.7,-1.6,-4.3,-0.3,0.18941388388527086
68,Oshae Brissett,SF,23,IND,0.8148148148148148,0.3048780487804878,0.2719298245614035,0.34862385321100914,.411,0.26666666666666666,0.29914529914529914,.350,0.19999999999999998,0.2185792349726776,.465,.493,0.17708333333333334,0.20338983050847456,0.695,0.3478260869565218,0.33636363636363636,0.36054421768707484,0.10185185185185186,0.27999999999999997,0.14285714285714288,0.16666666666666669,0.33999999999999997,0.2973856209150327,12.9,.530,.468,.324,7.6,18.1,12.8,6.4,1.4,1.6,8.5,17.3,1.4,0.9,2.2,.069,-0.5,-1.7,-2.2,-0.1,0.5491547734515726
70,Armoni Brooks,SG-PG,23,TOT,0.654320987654321,0.13414634146341464,0.15789473684210525,0.24770642201834864,.339,0.3111111111111111,0.39316239316239315,.297,0.042105263157894736,0.03825136612021857,.600,.467,0.03125,0.03389830508474576,0.857,0.08695652173913045,0.13636363636363635,0.1292517006802721,0.10185185185185186,0.2,0.07142857142857144,0.10416666666666667,0.27999999999999997,0.17320261437908496,8.4,.483,.862,.073,2.5,10.9,6.7,10.4,1.6,1.2,8.3,16.4,-0.1,0.4,0.2,.014,-2.6,-1.3,-3.9,-0.4,0.297076347512817
70,Armoni Brooks,SG,23,HOU,0.49382716049382713,0.0975609756097561,0.18421052631578946,0.2798165137614679,.347,0.35555555555555557,0.4444444444444445,.300,0.06315789473684211,0.04918032786885246,.605,.474,0.04166666666666667,0.0423728813559322,0.842,0.06521739130434782,0.15454545454545454,0.1360544217687075,0.1111111111111111,0.2,0.07142857142857144,0.125,0.3,0.20261437908496732,8.4,.490,.849,.076,1.9,11.1,6.4,10.3,1.4,1.0,8.1,17.4,-0.2,0.2,0.0,.002,-2.6,-1.8,-4.4,-0.4,0.24414576693917137
70,Armoni Brooks,PG,23,TOR,0.14814814814814814,0.036585365853658534,0.07017543859649122,0.1330275229357798,.289,0.17777777777777778,0.23931623931623933,.278,0.010526315789473684,0.01092896174863388,.500,.421,0.020833333333333336,0.01694915254237288,1.0,0.13043478260869565,0.1,0.11564625850340136,0.09259259259259259,0.2,0.07142857142857144,0.0625,0.22000000000000003,0.08496732026143791,8.6,.437,.947,.053,5.3,10.4,7.7,11.0,2.3,1.9,9.3,11.9,0.0,0.2,0.2,.067,-2.8,1.2,-1.6,0.0,0.056741028128031036
73,Charlie Brown Jr.,SG,24,TOT,0.25925925925925924,0.024390243902439025,0.043859649122807015,0.08256880733944955,.256,0.0,0.042735042735042736,.083,0.042105263157894736,0.06557377049180327,.333,.269,0.04166666666666667,0.0423728813559322,0.9,0.13043478260869565,0.07272727272727274,0.10204081632653061,0.027777777777777776,0.2,0.07142857142857144,0.04166666666666667,0.16,0.0457516339869281,6.5,.346,.308,.256,9.0,11.2,10.1,4.5,2.8,2.0,10.3,12.3,-0.2,0.2,0.0,.012,-5.2,0.4,-4.8,-0.1,0.06377303588748787
73,Charlie Brown Jr.,SG,24,PHI,0.2222222222222222,0.024390243902439025,0.043859649122807015,0.08256880733944955,.265,0.022222222222222223,0.042735042735042736,.111,0.042105263157894736,0.07103825136612021,.320,.279,0.052083333333333336,0.0423728813559322,0.9,0.15217391304347827,0.08181818181818182,0.108843537414966,0.027777777777777776,0.16,0.07142857142857144,0.0625,0.16,0.049019607843137254,6.6,.365,.265,.294,9.8,11.5,10.7,4.1,2.5,1.7,11.5,12.0,-0.1,0.2,0.1,.018,-5.0,-0.1,-5.0,-0.1,0.05836912844672301
74,Chaundee Brown Jr.,SG-SF,23,TOT,0.04938271604938271,0.024390243902439025,0.17543859649122806,0.29357798165137616,.313,0.26666666666666666,0.3076923076923077,.333,0.08421052631578947,0.1530054644808743,.286,.406,0.10416666666666667,0.10169491525423728,0.833,0.04347826086956522,0.2727272727272727,0.217687074829932,0.07407407407407407,0.16,0.0,0.04166666666666667,0.27999999999999997,0.20261437908496732,6.4,.447,.563,.188,1.1,15.7,8.4,5.1,0.9,0.0,2.8,14.9,0.0,0.0,0.0,.002,-4.3,-2.4,-6.6,-0.1,0.042538450879866976
74,Chaundee Brown Jr.,SG,23,ATL,0.024691358024691357,0.024390243902439025,0.2631578947368421,0.38073394495412843,.360,0.4444444444444444,0.4273504273504274,.400,0.10526315789473684,0.180327868852459,.300,.480,0.17708333333333334,0.1694915254237288,0.833,0.06521739130434782,0.3909090909090909,0.3197278911564626,0.12037037037037036,0.27999999999999997,0.0,0.0,0.45999999999999996,0.31699346405228757,10.3,.525,.600,.240,1.3,17.0,9.2,6.4,1.2,0.0,0.0,14.6,0.1,0.0,0.1,.080,-2.4,-1.7,-4.1,0.0,0.03765414992379105
75,Greg Brown III,SF,20,POR,0.5802469135802469,0.07317073170731707,0.14912280701754385,0.18348623853211007,.426,0.08888888888888889,0.11111111111111112,.311,0.1368421052631579,0.14754098360655737,.481,.476,0.09375,0.11864406779661016,0.677,0.1739130434782609,0.18181818181818182,0.19047619047619047,0.06481481481481481,0.2,0.17857142857142858,0.16666666666666669,0.38,0.15359477124183007,11.0,.515,.321,.342,6.3,17.3,11.6,8.1,2.0,3.7,14.1,17.2,-0.1,0.5,0.4,.029,-4.0,-0.7,-4.7,-0.4,0.22561313565193292
77,Moses Brown,C,22,TOT,0.48148148148148145,0.07317073170731707,0.14035087719298245,0.12385321100917432,.593,0.0,0.0,0,0.16842105263157894,0.14754098360655737,.593,.593,0.11458333333333334,0.15254237288135591,0.597,0.2173913043478261,0.21818181818181817,0.23129251700680273,0.0,0.08,0.14285714285714288,0.10416666666666667,0.26,0.14052287581699346,18.5,.612,.000,.667,12.7,30.5,21.7,0.4,1.0,4.2,12.5,20.7,0.5,0.7,1.2,.161,-2.4,-0.9,-3.3,-0.1,0.12144935568795899
